pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, -5.6, -5.597, -6.7, 1.4, -5.1, None,2022-01-01 00:00:00, None,1
None, -5.5, -5.534, -6.7, 0.2, -5.1, None,2022-01-01 01:00:00, None,1
None, -5.4, -5.39, -6.7, 0.2, -5.1, None,2022-01-01 02:00:00, None,1
None, -5.2, -5.24, -6.7, -0.1, -5.1, None,2022-01-01 03:00:00, None,1
None, -5.2, -5.236, -6.7, 0.5, -5.1, None,2022-01-01 04:00:00, None,1
None, -5.0, -5.027, -6.7, -0.3, -5.0, None,2022-01-01 05:00:00, None,1
None, -5.0, -4.987, -6.7, 0.0, -4.9, None,2022-01-01 06:00:00, None,1
None, -5.0, -4.976, -5.1, 0.3, -4.9, None,2022-01-01 07:00:00, None,1
None, -4.9, -4.92, -5.1, 0.5, -4.9, None,2022-01-01 08:00:00, None,1
None, -4.6, -4.569, -5.1, 0.4, -4.6, None,2022-01-01 09:00:00, None,1
None, -4.1, -4.111, -5.1, 0.5, -4.1, None,2022-01-01 10:00:00, None,1
None, -3.2, -3.222, -5.1, 1.4, -3.2, None,2022-01-01 11:00:00, None,1
None, -2.7, -2.701, -5.1, 2.6, -2.7, None,2022-01-01 12:00:00, None,1
None, -2.4, -2.413, -5.1, 0.4, -2.3, None,2022-01-01 13:00:00, None,1
None, -2.3, -2.316, -5.1, -1.0, -2.2, None,2022-01-01 14:00:00, None,1
None, -1.7, -1.671, -5.1, 1.6, -1.6, None,2022-01-01 15:00:00, None,1
None, -1.9, -1.91, -5.1, -1.0, -1.6, None,2022-01-01 16:00:00, None,1
None, -1.1, -1.142, -5.1, 1.0, -1.0, None,2022-01-01 17:00:00, None,1
None, -1.3, -1.338, -5.1, 0.1, -0.6, None,2022-01-01 18:00:00, None,1
None, -1.3, -1.341, -1.6, 0.0, -1.2, None,2022-01-01 19:00:00, None,1
None, -1.3, -1.338, -1.6, 0.2, -1.2, None,2022-01-01 20:00:00, None,1
