ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 330.0, 78.0, None, None,2018-12-10 00:00:00, 0.6, None, 21.0, None,50
None, 333.0, 78.0, None, None,2018-12-10 01:00:00, 0.3, None, 22.0, None,50
None, 335.0, 79.0, None, None,2018-12-10 02:00:00, 0.1, None, 21.0, None,50
None, 337.0, 81.0, None, None,2018-12-10 03:00:00, 0.2, None, 21.0, None,50
None, 339.0, 81.0, None, None,2018-12-10 04:00:00, -0.2, None, None, None,50
None, 339.0, 82.0, None, None,2018-12-10 05:00:00, 0.0, None, 614.0, None,50
None, 339.0, 81.0, None, None,2018-12-10 06:00:00, 0.1, None, None, None,50
None, 341.0, 82.0, None, None,2018-12-10 07:00:00, 0.1, None, 27.0, None,50
None, 342.0, 82.0, None, None,2018-12-10 08:00:00, -0.1, None, 24.0, None,50
None, 345.0, 85.0, None, None,2018-12-10 09:00:00, -0.1, None, 27.0, None,50
None, 346.0, 86.0, None, None,2018-12-10 10:00:00, -0.1, None, 31.0, None,50
None, 346.0, 87.0, None, None,2018-12-10 11:00:00, -0.7, None, None, None,50
None, 346.0, 87.0, None, None,2018-12-10 12:00:00, -0.6, None, 614.0, None,50
None, 348.0, 88.0, None, None,2018-12-10 13:00:00, -0.8, None, None, None,50
None, 349.0, 90.0, None, None,2018-12-10 14:00:00, -0.7, None, 35.0, None,50
None, 351.0, 90.0, None, None,2018-12-10 15:00:00, -0.3, None, None, None,50
None, 351.0, 91.0, None, None,2018-12-10 16:00:00, 0.2, None, 35.0, None,50
None, 352.0, 92.0, None, None,2018-12-10 17:00:00, 0.2, None, 38.0, None,50
None, 352.0, 93.0, None, None,2018-12-10 18:00:00, 0.3, None, 37.0, None,50
None, 354.0, 93.0, None, None,2018-12-10 19:00:00, 0.6, None, 35.0, None,50
None, 355.0, 93.0, None, None,2018-12-10 20:00:00, 0.8, None, 35.0, None,50
None, 356.0, 93.0, None, None,2018-12-10 21:00:00, 1.2, None, 35.0, None,50
None, 359.0, 93.0, None, None,2018-12-10 22:00:00, 0.4, None, 36.0, None,50
None, 359.0, 93.0, None, None,2018-12-10 23:00:00, 0.2, None, 38.0, None,50
None, 359.0, 93.0, None, None,2018-12-11 00:00:00, -0.2, None, 37.0, None,50
None, 359.0, 94.0, None, None,2018-12-11 01:00:00, -0.3, None, 35.0, None,50
None, 361.0, 96.0, None, None,2018-12-11 02:00:00, -0.4, None, 39.0, None,50
None, 364.0, 98.0, None, None,2018-12-11 03:00:00, -0.7, None, 42.0, None,50
None, 364.0, 98.0, None, None,2018-12-11 04:00:00, -0.7, None, 42.0, None,50
None, 365.0, 99.0, None, None,2018-12-11 05:00:00, -0.4, None, 42.0, None,50
None, 365.0, 100.0, None, None,2018-12-11 06:00:00, -0.2, None, 43.0, None,50
None, 366.0, 101.0, None, None,2018-12-11 07:00:00, -0.1, None, 44.0, None,50
None, 368.0, 103.0, None, None,2018-12-11 08:00:00, -0.1, None, None, None,50
None, 371.0, 106.0, None, None,2018-12-11 09:00:00, 0.0, None, 47.0, None,50
None, 373.0, 108.0, None, None,2018-12-11 10:00:00, 0.0, None, 50.0, None,50
None, 375.0, 111.0, None, None,2018-12-11 11:00:00, 0.0, None, 53.0, None,50
None, 377.0, 115.0, None, None,2018-12-11 12:00:00, 0.0, None, 58.0, None,50
None, 379.0, 117.0, None, None,2018-12-11 13:00:00, -0.1, None, 63.0, None,50
None, 380.0, 120.0, None, None,2018-12-11 14:00:00, -0.2, None, 63.0, None,50
