max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
8.2,-6999.0,18.9,7.9,-6999.0,7.7,-6999.0, 0.0,53.0,0.0,2020-09-30 00:00:00,15.0,-6999.0,40
8.2,-6999.0,21.2,7.7,-6999.0,7.8,-6999.0, 0.0,48.0,0.0,2020-09-30 01:00:00,16.0,-6999.0,40
8.2,-6999.0,20.2,10.3,-6999.0,7.6,-6999.0, 0.0,48.0,0.0,2020-09-30 02:00:00,15.0,-6999.0,40
8.2,-6999.0,23.7,11.3,-6999.0,7.9,-6999.0, 0.0,48.0,0.0,2020-09-30 03:00:00,16.0,-6999.0,40
8.2,-6999.0,26.0,11.9,-6999.0,8.0,-6999.0, 0.0,49.0,0.0,2020-09-30 04:00:00,15.0,-6999.0,40
8.5,-6999.0,25.8,11.2,-6999.0,8.3,-6999.0, 0.0,51.0,0.0,2020-09-30 05:00:00,16.0,-6999.0,40
8.6,-6999.0,24.3,11.7,-6999.0,6.3,-6999.0, 0.0,34.0,-1.0,2020-09-30 07:00:00,16.0,-6999.0,40
8.6,-6999.0,23.1,12.0,-6999.0,8.1,-6999.0, 0.0,41.0,0.0,2020-09-30 08:00:00,16.0,-6999.0,40
8.6,-6999.0,25.3,8.9,-6999.0,7.6,-6999.0, 0.0,59.0,0.0,2020-09-30 09:00:00,16.0,-6999.0,40
8.6,-6999.0,22.4,8.8,-6999.0,7.8,-6999.0, 0.0,71.0,0.0,2020-09-30 10:00:00,16.0,-6999.0,40
8.6,-6999.0,18.7,9.2,-6999.0,8.2,-6999.0, 0.0,66.0,0.0,2020-09-30 12:00:00,16.0,-6999.0,40
8.6,-6999.0,19.1,8.5,-6999.0,8.4,-6999.0, 0.0,75.0,0.0,2020-09-30 13:00:00,16.0,-6999.0,40
9.1,-6999.0,21.2,7.5,-6999.0,9.1,-6999.0, 0.0,65.0,0.0,2020-09-30 14:00:00,16.0,-6999.0,40
9.3,-6999.0,25.7,8.8,-6999.0,9.3,-6999.0, 0.0,25.0,1.0,2020-09-30 15:00:00,16.0,-6999.0,40
9.6,-6999.0,22.2,7.9,-6999.0,9.5,-6999.0, 0.0,24.0,0.0,2020-09-30 16:00:00,17.0,-6999.0,40
10.0,-6999.0,20.2,9.9,-6999.0,9.7,-6999.0, 0.0,36.0,0.0,2020-09-30 17:00:00,16.0,-6999.0,40
10.2,-6999.0,26.4,10.1,-6999.0,9.7,-6999.0, 0.0,26.0,0.0,2020-09-30 18:00:00,16.0,-6999.0,40
10.2,-6999.0,31.8,12.6,-6999.0,10.2,9.6, 0.0,29.0,0.0,2020-09-30 19:00:00,16.0,-6999.0,40
10.2,-6999.0,23.1,10.0,-6999.0,9.1,8.9, 0.0,55.0,-1.0,2020-09-30 20:00:00,15.0,-6999.0,40
10.2,-6999.0,21.7,10.4,-6999.0,8.9,8.7, 0.0,36.0,4.0,2020-09-30 21:00:00,20.0,-6999.0,40
10.2,-6999.0,23.0,7.0,-6999.0,8.9,8.7, 0.0,26.0,1.0,2020-09-30 22:00:00,21.0,-6999.0,40
10.2,-6999.0,13.4,3.6,-6999.0,8.1,8.1, 0.0,32.0,-2.0,2020-09-30 23:00:00,20.0,-6999.0,40
10.2,-6999.0,13.0,6.4,-6999.0,7.5,-6999.0, 0.0,31.0,-3.0,2020-10-01 00:00:00,17.0,-6999.0,40
10.2,-6999.0,9.7,2.1,-6999.0,7.2,-6999.0, 0.0,27.0,2.0,2020-10-01 01:00:00,18.0,-6999.0,40
10.2,-6999.0,5.9,1.3,-6999.0,7.4,-6999.0, 0.0,351.0,-2.0,2020-10-01 02:00:00,16.0,-6999.0,40
10.2,-6999.0,9.0,1.9,-6999.0,7.6,-6999.0, 0.0,288.0,1.0,2020-10-01 03:00:00,17.0,-6999.0,40
10.2,-6999.0,8.9,2.2,-6999.0,7.6,-6999.0, 0.0,262.0,-2.0,2020-10-01 04:00:00,15.0,-6999.0,40
10.2,-6999.0,12.8,4.5,-6999.0,7.7,-6999.0, 0.0,267.0,0.0,2020-10-01 05:00:00,15.0,-6999.0,40
10.2,-6999.0,9.0,2.4,-6999.0,7.6,-6999.0, 0.0,263.0,1.0,2020-10-01 06:00:00,16.0,-6999.0,40
7.6,-6999.0,8.9,1.6,-6999.0,7.2,7.1, 0.0,38.0,-3.0,2020-10-01 07:00:00,13.0,-6999.0,40
7.6,-6999.0,9.0,3.9,-6999.0,7.3,-6999.0, 0.0,41.0,-4.0,2020-10-01 08:00:00,10.0,-6999.0,40
7.6,-6999.0,5.4,1.4,-6999.0,7.3,-6999.0, 0.0,78.0,1.0,2020-10-01 09:00:00,10.0,-6999.0,40
7.6,-6999.0,5.2,1.2,-6999.0,7.5,-6999.0, 0.0,101.0,2.0,2020-10-01 10:00:00,12.0,-6999.0,40
7.7,-6999.0,5.3,1.7,-6999.0,7.7,-6999.0, 0.0,222.0,5.0,2020-10-01 11:00:00,17.0,-6999.0,40
8.4,-6999.0,11.7,0.6,-6999.0,8.2,-6999.0, 0.0,101.0,3.0,2020-10-01 12:00:00,21.0,-6999.0,40
10.6,-6999.0,11.9,3.4,-6999.0,10.6,-6999.0, 0.0,93.0,-3.0,2020-10-01 13:00:00,17.0,-6999.0,40
11.2,-6999.0,14.3,5.0,-6999.0,9.9,-6999.0, 0.0,88.0,-1.0,2020-10-01 14:00:00,16.0,-6999.0,40
11.2,-6999.0,13.3,5.5,-6999.0,10.1,-6999.0, 0.0,84.0,-2.0,2020-10-01 15:00:00,14.0,-6999.0,40
11.9,-6999.0,11.0,5.8,-6999.0,11.8,-6999.0, 0.0,91.0,4.0,2020-10-01 16:00:00,18.0,-6999.0,40
12.4,-6999.0,10.1,3.3,-6999.0,10.7,-6999.0, 0.0,120.0,-1.0,2020-10-01 17:00:00,17.0,-6999.0,40
12.4,-6999.0,5.6,2.4,-6999.0,9.4,-6999.0, 0.0,93.0,0.0,2020-10-01 18:00:00,17.0,-6999.0,40
9.6,-6999.0,7.5,3.0,-6999.0,8.9,8.6, 0.0,34.0,-2.0,2020-10-01 19:00:00,15.0,-6999.0,40
9.6,-6999.0,7.9,2.6,-6999.0,8.5,8.2, 0.0,317.0,-1.0,2020-10-01 20:00:00,14.0,-6999.0,40
9.6,-6999.0,5.6,1.6,-6999.0,7.5,7.5, 0.0,359.0,0.0,2020-10-01 21:00:00,14.0,-6999.0,40
9.6,-6999.0,10.7,2.6,-6999.0,8.9,7.5, 0.0,359.0,3.0,2020-10-01 22:00:00,17.0,-6999.0,40
9.6,-6999.0,9.5,3.7,-6999.0,8.3,7.5, 0.0,23.0,1.0,2020-10-01 23:00:00,18.0,-6999.0,40
9.6,-6999.0,6.2,3.6,-6999.0,8.4,7.5, 0.0,33.0,-1.0,2020-10-02 00:00:00,16.0,-6999.0,40
9.6,-6999.0,8.5,4.7,-6999.0,8.4,7.5, 0.0,20.0,-2.0,2020-10-02 01:00:00,15.0,-6999.0,40
9.6,-6999.0,9.5,4.8,-6999.0,7.9,7.5, 0.0,25.0,-1.0,2020-10-02 02:00:00,14.0,-6999.0,40
9.6,-6999.0,8.9,4.7,-6999.0,8.1,7.4, 0.0,35.0,0.0,2020-10-02 03:00:00,14.0,-6999.0,40
9.6,-6999.0,9.3,5.3,-6999.0,7.7,7.4, 0.0,39.0,0.0,2020-10-02 04:00:00,14.0,-6999.0,40
9.6,-6999.0,9.9,5.8,-6999.0,7.5,7.4, 0.0,44.0,0.0,2020-10-02 05:00:00,14.0,-6999.0,40
9.6,-6999.0,10.8,5.5,-6999.0,7.7,7.3, 0.0,50.0,0.0,2020-10-02 06:00:00,14.0,-6999.0,40
7.8,-6999.0,11.8,6.3,-6999.0,7.4,-6999.0, 0.0,45.0,0.0,2020-10-02 07:00:00,15.0,-6999.0,40
7.8,-6999.0,10.9,5.6,-6999.0,7.5,-6999.0, 0.0,50.0,0.0,2020-10-02 08:00:00,15.0,-6999.0,40
8.1,-6999.0,11.5,6.9,-6999.0,8.1,-6999.0, 0.0,49.0,0.0,2020-10-02 09:00:00,15.0,-6999.0,40
8.5,-6999.0,12.1,6.6,-6999.0,8.3,-6999.0, 0.0,55.0,2.0,2020-10-02 10:00:00,17.0,-6999.0,40
8.7,-6999.0,11.7,6.2,-6999.0,8.7,-6999.0, 0.0,60.0,1.0,2020-10-02 11:00:00,18.0,-6999.0,40
9.4,-6999.0,9.6,5.0,-6999.0,8.7,-6999.0, 0.0,67.0,1.0,2020-10-02 12:00:00,18.0,-6999.0,40
9.4,-6999.0,10.0,4.6,-6999.0,8.6,-6999.0, 0.0,55.0,-1.0,2020-10-02 13:00:00,17.0,-6999.0,40
9.7,-6999.0,13.0,4.8,-6999.0,9.5,-6999.0, 0.0,57.0,2.0,2020-10-02 14:00:00,19.0,-6999.0,40
10.0,-6999.0,11.7,3.3,-6999.0,9.4,-6999.0, 0.0,65.0,-1.0,2020-10-02 15:00:00,18.0,-6999.0,40
10.0,-6999.0,11.8,5.7,-6999.0,8.9,-6999.0, 0.0,58.0,2.0,2020-10-02 16:00:00,20.0,-6999.0,40
10.7,-6999.0,14.3,6.3,-6999.0,10.7,-6999.0, 0.0,36.0,2.0,2020-10-02 17:00:00,21.0,-6999.0,40
10.9,-6999.0,13.5,3.4,-6999.0,10.3,-6999.0, 0.0,25.0,-1.0,2020-10-02 18:00:00,21.0,-6999.0,40
10.8,-6999.0,12.8,2.4,-6999.0,10.4,9.4, 0.0,31.0,0.0,2020-10-02 19:00:00,21.0,-6999.0,40
10.8,-6999.0,15.0,6.1,-6999.0,10.2,9.4, 0.0,37.0,-1.0,2020-10-02 20:00:00,20.0,-6999.0,40
10.8,-6999.0,12.6,5.0,-6999.0,9.2,-6999.0, 0.0,47.0,-1.0,2020-10-02 21:00:00,19.0,-6999.0,40
10.8,-6999.0,14.3,5.7,-6999.0,9.2,-6999.0, 0.0,49.0,0.0,2020-10-02 22:00:00,20.0,-6999.0,40
10.8,-6999.0,12.9,3.4,-6999.0,9.6,-6999.0, 0.0,35.0,1.0,2020-10-02 23:00:00,20.0,-6999.0,40
10.8,-6999.0,13.1,1.4,-6999.0,9.8,-6999.0, 0.0,14.0,-3.0,2020-10-03 00:00:00,17.0,-6999.0,40
10.8,-6999.0,12.1,2.3,-6999.0,10.3,-6999.0, 0.0,43.0,0.0,2020-10-03 01:00:00,18.0,-6999.0,40
10.8,-6999.0,15.2,3.4,-6999.0,10.3,-6999.0, 0.0,22.0,0.0,2020-10-03 02:00:00,18.0,-6999.0,40
10.8,-6999.0,13.6,2.5,-6999.0,9.9,-6999.0, 0.0,30.0,-1.0,2020-10-03 03:00:00,17.0,-6999.0,40
10.8,-6999.0,10.2,1.5,-6999.0,9.7,-6999.0, 0.0,3.0,0.0,2020-10-03 04:00:00,16.0,-6999.0,40
10.8,-6999.0,9.3,2.4,-6999.0,9.9,-6999.0, 0.0,330.0,1.0,2020-10-03 05:00:00,17.0,-6999.0,40
10.8,-6999.0,13.8,4.0,-6999.0,9.4,-6999.0, 0.0,261.0,-1.0,2020-10-03 06:00:00,16.0,-6999.0,40
9.8,-6999.0,26.4,4.9,-6999.0,9.5,8.8, 0.0,266.0,-8.0,2020-10-03 07:00:00,9.0,-6999.0,40
9.8,-6999.0,21.1,2.7,-6999.0,8.5,8.3, 0.0,299.0,0.0,2020-10-03 08:00:00,8.0,-6999.0,40
9.8,-6999.0,9.7,1.7,-6999.0,9.2,-6999.0, 0.0,303.0,-1.0,2020-10-03 09:00:00,8.0,-6999.0,40
9.8,-6999.0,11.9,2.3,-6999.0,9.3,-6999.0, 0.0,312.0,2.0,2020-10-03 10:00:00,9.0,-6999.0,40
9.8,-6999.0,14.7,5.8,-6999.0,9.2,-6999.0, 0.0,275.0,-1.0,2020-10-03 11:00:00,8.0,-6999.0,40
9.8,-6999.0,12.6,3.9,-6999.0,9.6,-6999.0, 0.0,276.0,-1.0,2020-10-03 12:00:00,7.0,-6999.0,40
9.9,-6999.0,18.4,5.6,-6999.0,9.1,-6999.0, 0.0,257.0,0.0,2020-10-03 13:00:00,7.0,-6999.0,40
10.0,-6999.0,16.0,5.1,-6999.0,9.5,-6999.0, 0.0,248.0,3.0,2020-10-03 14:00:00,10.0,-6999.0,40
10.0,-6999.0,17.8,5.4,-6999.0,9.6,-6999.0, 0.0,243.0,-2.0,2020-10-03 15:00:00,8.0,-6999.0,40
10.0,-6999.0,22.8,7.8,-6999.0,9.2,-6999.0, 0.0,260.0,12.0,2020-10-03 16:00:00,20.0,-6999.0,40
10.5,-6999.0,26.5,10.2,-6999.0,9.3,-6999.0, 0.0,250.0,-5.0,2020-10-03 17:00:00,14.0,-6999.0,40
10.5,-6999.0,30.3,11.9,-6999.0,8.3,-6999.0, 0.0,255.0,-5.0,2020-10-03 18:00:00,9.0,-6999.0,40
8.8,-6999.0,37.5,13.2,-6999.0,8.7,8.0, 0.0,247.0,9.0,2020-10-03 19:00:00,19.0,-6999.0,40
8.8,-6999.0,37.8,14.9,-6999.0,8.6,-6999.0, 0.0,245.0,-4.0,2020-10-03 20:00:00,14.0,-6999.0,40
8.8,-6999.0,33.1,4.3,-6999.0,7.3,-6999.0, 0.0,249.0,-4.0,2020-10-03 21:00:00,10.0,-6999.0,40
8.8,-6999.0,31.4,8.2,-6999.0,7.4,-6999.0, 0.0,268.0,-2.0,2020-10-03 22:00:00,8.0,-6999.0,40
8.8,-6999.0,35.5,17.1,-6999.0,7.3,-6999.0, 0.0,255.0,0.0,2020-10-03 23:00:00,8.0,-6999.0,40
8.8,-6999.0,32.7,15.2,-6999.0,7.1,-6999.0, 0.0,260.0,2.0,2020-10-04 00:00:00,10.0,-6999.0,40
8.8,-6999.0,34.3,15.3,-6999.0,6.7,-6999.0, 0.0,251.0,4.0,2020-10-04 01:00:00,14.0,-6999.0,40
8.8,-6999.0,33.8,10.1,-6999.0,5.9,-6999.0, 0.0,242.0,2.0,2020-10-04 02:00:00,15.0,-6999.0,40
8.8,-6999.0,21.9,4.8,-6999.0,5.3,-6999.0, 0.0,265.0,1.0,2020-10-04 03:00:00,16.0,-6999.0,40
8.8,-6999.0,19.3,5.3,-6999.0,5.2,-6999.0, 0.0,279.0,3.0,2020-10-04 04:00:00,20.0,-6999.0,40
8.8,-6999.0,22.4,6.9,-6999.0,5.1,-6999.0, 0.0,262.0,-3.0,2020-10-04 05:00:00,17.0,-6999.0,40
8.8,-6999.0,22.2,9.4,-6999.0,5.0,-6999.0, 0.0,260.0,-11.0,2020-10-04 06:00:00,6.0,-6999.0,40
5.3,-6999.0,23.6,5.7,-6999.0,4.7,4.6, 0.0,263.0,0.0,2020-10-04 07:00:00,6.0,-6999.0,40
5.3,-6999.0,19.8,2.7,-6999.0,4.6,-6999.0, 0.0,263.0,-1.0,2020-10-04 08:00:00,5.0,-6999.0,40
5.3,-6999.0,16.9,3.9,-6999.0,4.7,-6999.0, 0.0,257.0,3.0,2020-10-04 09:00:00,8.0,-6999.0,40
5.3,-6999.0,17.3,5.8,-6999.0,5.0,-6999.0, 0.0,264.0,2.0,2020-10-04 10:00:00,10.0,-6999.0,40
5.9,-6999.0,24.9,7.3,-6999.0,5.6,-6999.0, 0.0,243.0,-1.0,2020-10-04 11:00:00,9.0,-6999.0,40
5.9,-6999.0,24.9,9.6,-6999.0,5.5,-6999.0, 0.0,248.0,11.0,2020-10-04 12:00:00,19.0,-6999.0,40
6.3,-6999.0,26.1,9.4,-6999.0,5.7,-6999.0, 0.0,247.0,0.0,2020-10-04 13:00:00,19.0,-6999.0,40
6.3,-6999.0,18.1,6.6,-6999.0,5.9,-6999.0, 0.0,244.0,0.0,2020-10-04 14:00:00,19.0,-6999.0,40
6.3,-6999.0,14.4,6.2,-6999.0,5.7,-6999.0, 0.0,246.0,0.0,2020-10-04 15:00:00,19.0,-6999.0,40
6.3,-6999.0,14.1,7.1,-6999.0,5.3,-6999.0, 0.0,260.0,1.0,2020-10-04 16:00:00,20.0,-6999.0,40
6.3,-6999.0,19.8,7.5,-6999.0,5.4,-6999.0, 0.0,276.0,0.0,2020-10-04 17:00:00,20.0,-6999.0,40
6.3,-6999.0,12.2,5.9,-6999.0,4.9,-6999.0, 0.0,277.0,0.0,2020-10-04 18:00:00,20.0,-6999.0,40
5.2,-6999.0,18.7,5.3,-6999.0,4.7,4.7, 0.0,268.0,-8.0,2020-10-04 19:00:00,12.0,-6999.0,40
5.2,-6999.0,16.1,6.3,-6999.0,4.6,4.6, 0.0,258.0,6.0,2020-10-04 20:00:00,18.0,-6999.0,40
5.2,-6999.0,13.7,5.2,-6999.0,4.6,4.5, 0.0,269.0,-1.0,2020-10-04 21:00:00,17.0,-6999.0,40
5.2,-6999.0,8.1,1.8,-6999.0,4.7,4.5, 0.0,307.0,0.0,2020-10-04 22:00:00,17.0,-6999.0,40
5.2,-6999.0,6.4,1.5,-6999.0,4.6,4.5, 0.0,298.0,0.0,2020-10-04 23:00:00,17.0,-6999.0,40
5.2,-6999.0,11.4,4.9,-6999.0,4.7,-6999.0, 0.0,270.0,-1.0,2020-10-05 00:00:00,17.0,-6999.0,40
5.2,-6999.0,12.1,3.3,-6999.0,4.8,-6999.0, 0.0,277.0,-11.0,2020-10-05 01:00:00,5.0,-6999.0,40
5.2,-6999.0,15.0,4.2,-6999.0,5.0,-6999.0, 0.0,41.0,0.0,2020-10-05 02:00:00,5.0,-6999.0,40
5.2,-6999.0,15.6,6.6,-6999.0,5.2,-6999.0, 0.0,45.0,11.0,2020-10-05 03:00:00,17.0,-6999.0,40
5.3,-6999.0,18.2,8.6,-6999.0,5.2,-6999.0, 0.0,49.0,-2.0,2020-10-05 04:00:00,14.0,-6999.0,40
5.4,-6999.0,13.2,5.1,-6999.0,5.3,-6999.0, 0.0,42.0,-6.0,2020-10-05 05:00:00,8.0,-6999.0,40
5.4,-6999.0,11.2,3.4,-6999.0,5.3,-6999.0, 0.0,47.0,2.0,2020-10-05 06:00:00,10.0,-6999.0,40
5.4,-6999.0,11.8,4.9,-6999.0,5.4,-6999.0, 0.0,31.0,-1.0,2020-10-05 07:00:00,9.0,-6999.0,40
5.6,-6999.0,13.8,3.6,-6999.0,5.6,-6999.0, 0.0,11.0,3.0,2020-10-05 08:00:00,11.0,-6999.0,40
5.8,-6999.0,9.4,0.9,-6999.0,5.8,-6999.0, 0.0,298.0,-4.0,2020-10-05 09:00:00,8.0,-6999.0,40
6.3,-6999.0,25.1,4.8,-6999.0,6.3,-6999.0, 0.0,231.0,6.0,2020-10-05 10:00:00,14.0,-6999.0,40
7.1,-6999.0,37.6,11.1,-6999.0,7.1,-6999.0, 0.0,240.0,-5.0,2020-10-05 11:00:00,9.0,-6999.0,40
