pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
1.0, 5.01, 82.9, 9.6, 83.0, 3.0, 5.0, 4.6, 1025.8, 0.0, 3.0, 929.0, None,2020-09-30 00:00:00, None, None, 929.0,40
1.0, 4.497, 81.9, 9.6, 82.0, 2.0, 4.5, 4.1, 1025.7, 0.0, 2.0, 929.0, None,2020-09-30 01:00:00, None, None, 929.0,40
1.0, 4.415, 78.8, 9.6, 79.0, 1.0, 4.4, 4.1, 1025.5, 0.0, 1.0, 929.0, None,2020-09-30 02:00:00, None, None, 929.0,40
None, 3.185, 83.2, 9.6, 83.0, 1.0, 3.2, 3.3, 1025.6, -0.5, 1.0, 929.0, None,2020-09-30 03:00:00, None, None, 929.0,40
None, 2.451, 84.3, 9.6, 84.0, 0.0, 2.5, 1.3, 1025.5, -0.5, 0.0, 929.0, None,2020-09-30 04:00:00, None, None, 929.0,40
None, 1.455, 87.6, 9.6, 88.0, 0.0, 1.5, 1.1, 1024.6, 0.0, 0.0, 928.0, None,2020-09-30 05:00:00, None, None, 928.0,40
None, -0.401, 90.8, None, None, None, None, None, None, None, -2.0, 927.0, None,2020-09-30 06:00:00, None, None, None,40
None, 0.812, 87.4, 0.9, 87.0, -1.0, 0.8, -0.6, 1023.7, 0.0, -1.0, 927.0, None,2020-09-30 07:00:00, None, None, 927.0,40
None, 0.113, 91.3, 0.9, 91.0, -1.0, 0.1, -0.6, 1022.8, 0.0, -1.0, 926.0, None,2020-09-30 08:00:00, None, None, 926.0,40
None, 0.091, 91.6, 0.9, 92.0, -1.0, 0.1, -0.6, 1022.9, 0.0, -1.0, 926.0, None,2020-09-30 09:00:00, None, None, 926.0,40
