WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
265.0, 11.3, 0.814, None,2019-05-07 00:00:00, 10.85,19
251.4, 10.9, 1.132, None,2019-05-07 01:00:00, 8.85,19
6.7, 8.9, 0.990998, None,2019-05-07 02:00:00, 8.98,19
225.4, 9.0, 1.543, None,2019-05-07 03:00:00, 7.75,19
208.4, 7.8, 1.011, None,2019-05-07 04:00:00, 6.569,19
221.1, 6.6, 1.418, None,2019-05-07 05:00:00, 6.693,19
203.3, 6.7, 1.945, None,2019-05-07 06:00:00, 7.27,19
198.2, 7.3, 1.407, None,2019-05-07 07:00:00, 8.02,19
194.7, 8.0, 1.871, None,2019-05-07 08:00:00, 9.24,19
225.5, 9.2, 2.316, None,2019-05-07 09:00:00, 10.41,19
222.9, 10.4, 2.116, None,2019-05-07 10:00:00, 11.84,19
223.7, 11.8, 2.407, None,2019-05-07 11:00:00, 13.27,19
250.4, 13.3, 3.454, None,2019-05-07 12:00:00, 14.22,19
254.4, 14.2, 2.738, None,2019-05-07 13:00:00, 14.97,19
275.9, 15.0, 2.942, None,2019-05-07 14:00:00, 15.41,19
275.2, 15.4, 3.395, None,2019-05-07 15:00:00, 15.39,19
286.5, 15.4, 2.958, None,2019-05-07 16:00:00, 15.48,19
292.9, 15.5, 2.586, None,2019-05-07 17:00:00, 15.44,19
332.8, 15.4, 2.282, None,2019-05-07 18:00:00, 15.38,19
313.9, 15.4, 1.527, None,2019-05-07 19:00:00, 14.91,19
344.3, 14.9, 0.412999, None,2019-05-07 20:00:00, 14.62,19
355.8, 14.6, 0.672999, None,2019-05-07 21:00:00, 14.04,19
326.0, 14.0, 0.212999, None,2019-05-07 22:00:00, 13.46,19
14.7, 13.5, 1.05, None,2019-05-07 23:00:00, 12.46,19
245.2, 12.5, 0.839999, None,2019-05-08 00:00:00, 11.95,19
223.6, 12.0, 1.198, None,2019-05-08 01:00:00, 10.52,19
224.5, 10.5, 1.183, None,2019-05-08 02:00:00, 9.19,19
216.9, 9.2, 1.123, None,2019-05-08 03:00:00, 8.2,19
220.3, 8.2, 1.346, None,2019-05-08 04:00:00, 7.04,19
232.7, 7.0, 1.286, None,2019-05-08 05:00:00, 6.135,19
220.7, 6.1, 0.916998, None,2019-05-08 06:00:00, 5.798,19
218.5, 5.8, 1.184, None,2019-05-08 07:00:00, 7.82,19
211.0, 7.8, 1.926, None,2019-05-08 08:00:00, 9.68,19
216.9, 9.7, 2.849, None,2019-05-08 09:00:00, 11.38,19
215.8, 11.4, 2.751, None,2019-05-08 10:00:00, 13.35,19
221.0, 13.4, 2.667, None,2019-05-08 11:00:00, 15.22,19
238.6, 15.2, 1.678, None,2019-05-08 12:00:00, 16.78,19
