TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-21.272,0.6,87.0,5.26,762.55,0.0,7.6,2019-02-05 00:00:00,50.9,-22.9,6
-20.98,0.6,87.0,4.48,762.65,0.0,6.82,2019-02-05 01:00:00,60.7,-22.6,6
-20.835,0.6,87.1,4.68,762.45,0.0,6.63,2019-02-05 02:00:00,60.7,-22.4,6
-20.883,0.6,87.0,4.68,762.55,0.0,7.6,2019-02-05 03:00:00,57.9,-22.5,6
-20.309,0.6,87.2,5.65,762.35,0.0,7.8,2019-02-05 04:00:00,59.3,-21.9,6
-19.793,0.6,87.4,5.26,762.45,0.0,7.41,2019-02-05 05:00:00,63.5,-21.4,6
-20.026,0.6,87.4,4.87,762.55,0.0,6.63,2019-02-05 06:00:00,57.9,-21.6,6
-19.839,0.6,87.5,5.46,762.55,0.0,7.6,2019-02-05 07:00:00,52.3,-21.4,6
-19.285,41.9,87.5,5.26,762.65,0.0,6.82,2019-02-05 08:00:00,55.1,-20.9,6
-19.194,163.1,86.7,4.87,762.85,0.0,6.63,2019-02-05 09:00:00,46.7,-20.9,6
-21.766,153.1,85.7,5.85,762.95,0.0,8.38,2019-02-05 10:00:00,42.5,-23.5,6
-20.642,198.1,86.3,5.65,762.95,0.0,7.6,2019-02-05 11:00:00,49.5,-22.4,6
-21.667,226.9,86.0,6.04,762.85,0.0,7.99,2019-02-05 12:00:00,52.3,-23.4,6
-21.37,223.1,85.6,7.02,763.15,0.0,9.74,2019-02-05 13:00:00,52.3,-23.2,6
-23.303,188.1,84.7,6.82,763.65,0.0,9.74,2019-02-05 14:00:00,48.1,-25.2,6
-22.937,124.4,85.3,6.82,764.35,0.0,10.72,2019-02-05 15:00:00,48.1,-24.7,6
-23.25,70.6,85.4,6.82,764.85,0.0,10.52,2019-02-05 16:00:00,43.9,-25.0,6
-23.409,0.6,85.4,6.63,765.55,0.0,9.94,2019-02-05 17:00:00,52.3,-25.2,6
-23.943,0.6,85.5,6.63,766.15,0.0,10.13,2019-02-05 18:00:00,52.3,-25.7,6
-23.835,0.6,85.4,6.43,766.65,0.0,9.94,2019-02-05 19:00:00,57.9,-25.6,6
-24.488,0.6,84.9,6.04,767.25,0.0,9.55,2019-02-05 20:00:00,57.9,-26.3,6
-24.433,0.6,84.9,6.63,767.65,0.0,10.33,2019-02-05 21:00:00,48.1,-26.3,6
-24.16,0.6,85.0,6.43,768.15,0.0,11.69,2019-02-05 22:00:00,43.9,-26.0,6
-23.997,0.6,85.3,5.85,768.35,0.0,9.16,2019-02-05 23:00:00,45.3,-25.8,6
-24.269,0.6,85.2,5.26,768.65,0.0,7.8,2019-02-06 00:00:00,36.8,-26.1,6
-24.433,0.6,85.0,4.29,769.15,0.0,6.63,2019-02-06 01:00:00,39.7,-26.3,6
-23.568,0.6,85.3,3.9,769.45,0.0,5.85,2019-02-06 02:00:00,45.3,-25.4,6
-23.568,0.6,85.5,3.51,769.55,0.0,6.24,2019-02-06 03:00:00,53.7,-25.3,6
-23.515,0.6,85.5,2.92,769.85,0.0,4.29,2019-02-06 04:00:00,43.9,-25.3,6
-23.356,0.6,85.6,3.12,770.05,0.0,4.68,2019-02-06 05:00:00,41.1,-25.1,6
-23.515,0.6,85.5,2.92,770.25,0.0,4.87,2019-02-06 06:00:00,48.1,-25.3,6
-22.989,0.6,85.7,2.73,770.65,0.0,5.26,2019-02-06 07:00:00,52.3,-24.7,6
-22.524,8.1,85.9,2.73,770.95,0.0,4.29,2019-02-06 08:00:00,38.3,-24.3,6
