ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,-2.0,0.0,2020-04-15,155.0,6.0,16,,,,,
0.0,0.0,-4.5,0.0,2020-04-16,151.0,7.5,16,,,,,
0.0,0.0,0.0,0.0,2020-04-20,136.0,12.0,16,,,,,
0.0,0.0,0.0,0.0,2020-04-21,131.0,8.0,16,,,,,
,,,,2020-04-15 00:00:00,,,16,20.5,-1.2,330.0,100.0,0.0
,,,,2020-04-15 01:00:00,,,16,19.4,-1.6,329.0,100.0,0.0
,,,,2020-04-15 02:00:00,,,16,14.5,-2.0,328.0,100.0,0.0
,,,,2020-04-15 03:00:00,,,16,16.0,-2.6,324.0,100.0,0.0
,,,,2020-04-15 04:00:00,,,16,16.8,-3.6,330.0,100.0,0.0
,,,,2020-04-15 05:00:00,,,16,14.7,-3.2,334.0,100.0,0.0
,,,,2020-04-15 06:00:00,,,16,17.0,-2.9,328.0,98.0,0.0
,,,,2020-04-15 07:00:00,,,16,18.0,-1.7,342.0,86.0,0.0
,,,,2020-04-15 08:00:00,,,16,16.7,-0.8,346.0,81.0,0.0
,,,,2020-04-15 09:00:00,,,16,18.6,0.6,341.0,75.0,0.0
,,,,2020-04-15 10:00:00,,,16,12.4,2.8,3.0,61.0,0.0
,,,,2020-04-15 11:00:00,,,16,17.4,3.4,346.0,60.0,0.0
,,,,2020-04-15 12:00:00,,,16,16.7,2.8,349.0,56.0,0.0
,,,,2020-04-15 13:00:00,,,16,15.6,3.6,345.0,50.0,0.0
,,,,2020-04-15 14:00:00,,,16,14.3,3.3,335.0,50.0,0.0
,,,,2020-04-15 15:00:00,,,16,12.6,2.4,344.0,50.0,0.0
,,,,2020-04-15 16:00:00,,,16,11.2,1.9,340.0,48.0,0.0
,,,,2020-04-15 17:00:00,,,16,14.3,0.3,339.0,51.0,0.0
,,,,2020-04-15 18:00:00,,,16,10.9,-2.2,356.0,55.0,0.0
,,,,2020-04-15 19:00:00,,,16,13.8,-2.8,14.0,53.0,0.0
,,,,2020-04-15 20:00:00,,,16,13.7,-3.0,20.0,52.0,0.0
,,,,2020-04-15 21:00:00,,,16,7.8,-3.7,45.0,54.0,0.0
,,,,2020-04-15 22:00:00,,,16,11.1,-3.8,38.0,54.0,0.0
,,,,2020-04-15 23:00:00,,,16,11.3,-4.5,4.0,59.0,0.0
,,,,2020-04-16 00:00:00,,,16,8.6,-4.5,5.0,56.0,0.0
,,,,2020-04-16 01:00:00,,,16,0.0,-4.9,20.0,54.0,0.0
,,,,2020-04-16 02:00:00,,,16,0.0,-5.7,339.0,58.0,0.0
,,,,2020-04-16 03:00:00,,,16,0.0,-6.2,334.0,59.0,0.0
,,,,2020-04-16 04:00:00,,,16,0.0,-6.1,335.0,58.0,0.0
,,,,2020-04-16 05:00:00,,,16,0.0,-3.3,330.0,50.0,0.0
,,,,2020-04-16 06:00:00,,,16,0.0,-0.3,282.0,39.0,0.0
,,,,2020-04-16 07:00:00,,,16,0.0,2.9,299.0,34.0,0.0
,,,,2020-04-16 08:00:00,,,16,1.6,3.6,179.0,36.0,0.0
,,,,2020-04-16 09:00:00,,,16,1.6,3.9,190.0,36.0,0.0
,,,,2020-04-16 10:00:00,,,16,4.1,4.7,213.0,31.0,0.0
,,,,2020-04-16 11:00:00,,,16,0.0,7.1,239.0,30.0,0.0
,,,,2020-04-16 12:00:00,,,16,4.3,7.3,235.0,33.0,0.0
,,,,2020-04-16 13:00:00,,,16,0.0,8.7,206.0,29.0,0.0
,,,,2020-04-16 14:00:00,,,16,3.6,7.7,231.0,32.0,0.0
,,,,2020-04-16 15:00:00,,,16,2.8,7.6,279.0,32.0,0.0
,,,,2020-04-16 16:00:00,,,16,0.0,6.9,276.0,35.0,0.0
,,,,2020-04-16 17:00:00,,,16,0.0,4.8,193.0,36.0,0.0
,,,,2020-04-16 18:00:00,,,16,0.0,1.0,232.0,47.0,0.0
,,,,2020-04-16 19:00:00,,,16,0.0,-0.2,256.0,50.0,0.0
,,,,2020-04-16 20:00:00,,,16,0.0,0.7,234.0,48.0,0.0
,,,,2020-04-16 21:00:00,,,16,0.0,-0.1,263.0,60.0,0.0
,,,,2020-04-16 22:00:00,,,16,0.0,-0.5,265.0,64.0,0.0
,,,,2020-04-16 23:00:00,,,16,0.0,-0.6,262.0,62.0,0.0
,,,,2020-04-17 00:00:00,,,16,1.6,-0.2,263.0,59.0,0.0
,,,,2020-04-17 01:00:00,,,16,0.0,-0.5,265.0,61.0,0.0
,,,,2020-04-17 02:00:00,,,16,0.0,-0.9,269.0,64.0,0.0
,,,,2020-04-17 03:00:00,,,16,0.0,-1.5,268.0,68.0,0.0
,,,,2020-04-17 04:00:00,,,16,0.0,-1.7,273.0,66.0,0.0
,,,,2020-04-17 05:00:00,,,16,0.0,-1.4,261.0,64.0,0.0
,,,,2020-04-17 06:00:00,,,16,0.0,0.0,261.0,62.0,0.0
,,,,2020-04-17 07:00:00,,,16,0.0,2.1,263.0,53.0,0.0
,,,,2020-04-17 08:00:00,,,16,0.0,4.6,279.0,46.0,0.0
,,,,2020-04-17 09:00:00,,,16,0.0,6.7,274.0,42.0,0.0
,,,,2020-04-17 10:00:00,,,16,0.0,5.9,268.0,44.0,0.0
,,,,2020-04-17 11:00:00,,,16,0.0,5.2,298.0,48.0,0.0
,,,,2020-04-17 12:00:00,,,16,0.0,3.4,202.0,57.0,0.0
,,,,2020-04-17 13:00:00,,,16,0.0,2.0,216.0,70.0,0.0
,,,,2020-04-17 14:00:00,,,16,1.6,2.2,209.0,68.0,0.0
,,,,2020-04-17 15:00:00,,,16,0.0,2.0,218.0,73.0,0.0
,,,,2020-04-17 16:00:00,,,16,0.0,1.1,213.0,80.0,0.0
,,,,2020-04-17 17:00:00,,,16,0.0,0.2,185.0,86.0,0.0
,,,,2020-04-17 18:00:00,,,16,0.0,-0.5,137.0,91.0,0.0
,,,,2020-04-17 19:00:00,,,16,0.0,-0.7,223.0,92.0,0.0
,,,,2020-04-17 20:00:00,,,16,0.0,-0.5,273.0,94.0,0.0
,,,,2020-04-17 21:00:00,,,16,1.6,-0.4,298.0,96.0,0.0
,,,,2020-04-17 22:00:00,,,16,0.0,-0.7,281.0,100.0,0.0
,,,,2020-04-17 23:00:00,,,16,0.0,-0.9,332.0,100.0,0.0
,,,,2020-04-18 00:00:00,,,16,4.3,-1.0,347.0,100.0,0.0
,,,,2020-04-18 01:00:00,,,16,0.0,-1.1,37.0,100.0,0.0
,,,,2020-04-18 02:00:00,,,16,0.0,-1.2,359.0,100.0,0.0
,,,,2020-04-18 03:00:00,,,16,0.0,-1.5,7.0,100.0,0.0
,,,,2020-04-18 04:00:00,,,16,0.0,-1.6,21.0,100.0,0.0
,,,,2020-04-18 05:00:00,,,16,0.0,-1.4,28.0,100.0,0.0
,,,,2020-04-18 06:00:00,,,16,0.0,-0.7,17.0,97.0,0.0
,,,,2020-04-18 07:00:00,,,16,0.0,0.8,12.0,90.0,0.0
,,,,2020-04-18 08:00:00,,,16,0.0,0.8,106.0,90.0,0.0
,,,,2020-04-18 09:00:00,,,16,0.0,2.0,311.0,84.0,0.0
,,,,2020-04-18 10:00:00,,,16,0.0,3.3,17.0,76.0,0.0
,,,,2020-04-18 11:00:00,,,16,0.0,1.9,133.0,85.0,0.0
,,,,2020-04-18 12:00:00,,,16,0.0,2.8,142.0,78.0,0.0
,,,,2020-04-18 13:00:00,,,16,0.0,3.6,127.0,76.0,0.0
,,,,2020-04-18 14:00:00,,,16,0.0,5.3,274.0,69.0,0.0
,,,,2020-04-18 15:00:00,,,16,0.0,4.1,299.0,72.0,0.0
,,,,2020-04-18 16:00:00,,,16,0.0,4.8,292.0,70.0,0.0
,,,,2020-04-18 17:00:00,,,16,0.0,2.2,294.0,80.0,0.0
,,,,2020-04-18 18:00:00,,,16,0.0,0.1,300.0,92.0,0.0
,,,,2020-04-18 19:00:00,,,16,8.0,-0.3,293.0,97.0,0.0
,,,,2020-04-18 20:00:00,,,16,5.8,-0.6,294.0,98.0,0.0
,,,,2020-04-18 21:00:00,,,16,0.0,-0.7,282.0,98.0,0.0
,,,,2020-04-18 22:00:00,,,16,3.5,-0.8,280.0,99.0,0.0
,,,,2020-04-18 23:00:00,,,16,1.8,-1.6,285.0,100.0,0.0
,,,,2020-04-19 00:00:00,,,16,2.7,-2.0,293.0,100.0,0.0
,,,,2020-04-19 01:00:00,,,16,1.8,-2.4,291.0,100.0,0.0
,,,,2020-04-19 02:00:00,,,16,3.6,-2.1,285.0,100.0,0.0
,,,,2020-04-19 03:00:00,,,16,1.6,-2.0,296.0,100.0,0.0
,,,,2020-04-19 04:00:00,,,16,3.4,-2.0,303.0,100.0,0.0
,,,,2020-04-19 05:00:00,,,16,2.2,0.0,295.0,99.0,0.0
,,,,2020-04-19 06:00:00,,,16,2.2,1.8,282.0,93.0,0.0
,,,,2020-04-19 07:00:00,,,16,4.3,5.3,297.0,77.0,0.0
,,,,2020-04-19 08:00:00,,,16,5.9,6.9,319.0,66.0,0.0
,,,,2020-04-19 09:00:00,,,16,0.0,8.4,317.0,43.0,0.0
,,,,2020-04-19 10:00:00,,,16,0.0,8.5,303.0,46.0,0.0
,,,,2020-04-19 11:00:00,,,16,0.0,7.2,285.0,50.0,0.0
,,,,2020-04-19 12:00:00,,,16,0.0,7.4,275.0,52.0,0.0
,,,,2020-04-19 13:00:00,,,16,0.0,6.8,304.0,57.0,0.0
,,,,2020-04-19 14:00:00,,,16,0.0,5.5,201.0,64.0,0.0
,,,,2020-04-19 15:00:00,,,16,0.0,6.6,254.0,60.0,0.0
,,,,2020-04-19 16:00:00,,,16,0.0,5.4,283.0,64.0,0.0
,,,,2020-04-19 17:00:00,,,16,0.0,3.8,270.0,74.0,0.0
,,,,2020-04-19 18:00:00,,,16,1.6,2.6,271.0,80.0,0.0
,,,,2020-04-19 19:00:00,,,16,0.0,1.5,268.0,87.0,0.0
,,,,2020-04-19 20:00:00,,,16,1.6,1.2,271.0,90.0,0.0
,,,,2020-04-19 21:00:00,,,16,0.0,0.9,275.0,88.0,0.0
,,,,2020-04-19 22:00:00,,,16,1.6,0.9,267.0,88.0,0.0
,,,,2020-04-19 23:00:00,,,16,0.0,0.7,282.0,87.0,0.0
,,,,2020-04-20 00:00:00,,,16,0.0,-0.1,295.0,92.0,0.0
,,,,2020-04-20 01:00:00,,,16,0.0,0.3,288.0,90.0,0.0
,,,,2020-04-20 02:00:00,,,16,0.0,1.4,273.0,82.0,0.0
,,,,2020-04-20 03:00:00,,,16,1.6,1.3,266.0,81.0,0.0
,,,,2020-04-20 04:00:00,,,16,0.0,1.9,270.0,72.0,0.0
,,,,2020-04-20 05:00:00,,,16,0.0,3.2,265.0,66.0,0.0
,,,,2020-04-20 06:00:00,,,16,0.0,6.0,261.0,55.0,0.0
,,,,2020-04-20 07:00:00,,,16,0.0,7.5,208.0,49.0,0.0
,,,,2020-04-20 08:00:00,,,16,0.0,7.7,195.0,46.0,0.0
,,,,2020-04-20 09:00:00,,,16,0.0,8.5,182.0,48.0,0.0
,,,,2020-04-20 10:00:00,,,16,0.0,7.7,196.0,50.0,0.0
,,,,2020-04-20 11:00:00,,,16,1.7,12.1,236.0,36.0,0.0
,,,,2020-04-20 12:00:00,,,16,0.0,10.7,209.0,34.0,0.0
,,,,2020-04-20 13:00:00,,,16,0.0,11.5,207.0,36.0,0.0
,,,,2020-04-20 14:00:00,,,16,0.0,11.5,223.0,40.0,0.0
,,,,2020-04-20 15:00:00,,,16,0.0,10.5,220.0,40.0,0.0
,,,,2020-04-20 16:00:00,,,16,0.0,10.2,218.0,39.0,0.0
,,,,2020-04-20 17:00:00,,,16,0.0,9.6,224.0,42.0,0.0
,,,,2020-04-20 18:00:00,,,16,0.0,5.6,250.0,58.0,0.0
,,,,2020-04-20 19:00:00,,,16,0.0,3.9,254.0,71.0,0.0
,,,,2020-04-20 20:00:00,,,16,1.6,3.3,268.0,74.0,0.0
,,,,2020-04-20 21:00:00,,,16,1.7,2.1,266.0,76.0,0.0
