ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,6.0,0.0,2020-04-15,0.0,17.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,2020-04-16,0.0,15.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,8.0,0.0,2020-04-17,0.0,14.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,2020-04-18,0.0,16.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.0,0.0,2020-04-19,0.0,19.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5.0,0.0,2020-04-20,0.0,22.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,2020-04-21,0.0,18.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 00:00:00,,,16,23.0, 77.0, 5.8,0.0, 4.5,6.0, 8.3,7.8, 233.0, 0.0, 0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 01:00:00,,,16,12.0, 79.0, 8.4,0.0, 4.3,6.3, 7.7,7.7, 358.0, 0.0, 0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 02:00:00,,,16,4.0, 72.0, 6.0,0.0, 3.1,7.4, 7.8,8.3, 23.0, 0.0, 0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 03:00:00,,,16,346.0, 73.0, 6.3,0.0, 3.2,9.8, 7.7,8.7, 12.0, 0.0, 0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 04:00:00,,,16,354.0, 60.0, 7.4,0.0, 1.0,5.0, 8.3,8.1, 4.0, 0.0, 0.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 05:00:00,,,16,8.0, 55.0, 9.8,0.0, 0.2,6.7, 8.7,8.6, 346.0, 0.0, 0.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 06:00:00,,,16,358.0, 57.0, 5.0,0.0, 0.1,7.1, 8.1,11.5, 354.0, 0.0, 0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 07:00:00,,,16,30.0, 53.0, 6.7,0.0, -0.4,14.4, 8.6,11.0, 8.0, 0.0, 0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 08:00:00,,,16,28.0, None, None,0.0, None,13.7, None,12.2, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 09:00:00,,,16,46.0, 49.0, 14.4,0.0, 0.7,14.8, 11.0,14.5, 30.0, 0.0, 0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 10:00:00,,,16,43.0, 41.0, 13.7,0.0, -0.7,15.6, 12.2,16.1, 28.0, 0.0, 0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 11:00:00,,,16,334.0, 28.0, 14.8,0.0, -3.8,13.9, 14.5,14.5, 46.0, 0.0, 0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 12:00:00,,,16,29.0, 21.0, 15.6,0.0, -6.2,14.0, 16.1,14.8, 43.0, 0.0, 0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 13:00:00,,,16,23.0, 23.0, 13.9,0.0, -6.4,12.5, 14.5,15.7, 334.0, 0.0, 0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 14:00:00,,,16,17.0, 18.0, 14.0,0.0, -9.3,14.1, 14.8,14.5, 29.0, 0.0, 0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 15:00:00,,,16,25.0, 17.0, 12.5,0.0, -9.3,8.8, 15.7,13.4, 23.0, 0.0, 0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 16:00:00,,,16,20.0, 18.0, 14.1,0.0, -9.5,11.9, 14.5,13.0, 17.0, 0.0, 0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 17:00:00,,,16,3.0, 19.0, 8.8,0.0, -9.8,11.7, 13.4,11.9, 25.0, 0.0, 0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 18:00:00,,,16,356.0, 21.0, 11.9,0.0, -8.8,7.1, 13.0,9.4, 20.0, 0.0, 0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 19:00:00,,,16,331.0, 21.0, 11.7,0.0, -9.7,11.1, 11.9,9.4, 3.0, 0.0, 0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 20:00:00,,,16,343.0, 27.0, 7.1,0.0, -8.7,7.1, 9.4,8.5, 356.0, 0.0, 0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-15 21:00:00,,,16,273.0, 26.0, 11.1,0.0, -9.1,2.1, 9.4,6.6, 331.0, 0.0, 0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
