pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, None, None, None, 892.0, 393.0, None,2017-01-01 00:00:00, None,1
None, None, None, None, None, None, None, None, 891.0, 393.0, None,2017-01-01 01:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 393.0, None,2017-01-01 02:00:00, None,1
None, None, None, None, None, None, None, None, 891.0, 393.0, None,2017-01-01 03:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 393.0, None,2017-01-01 04:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 393.0, None,2017-01-01 05:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 393.0, None,2017-01-01 06:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 393.0, None,2017-01-01 07:00:00, None,1
None, None, None, None, None, None, None, None, 891.0, 394.0, None,2017-01-01 08:00:00, None,1
None, None, None, None, None, None, None, None, 893.0, 395.0, None,2017-01-01 09:00:00, None,1
None, None, None, None, None, None, None, None, 892.0, 396.0, None,2017-01-01 10:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 396.0, None,2017-01-01 11:00:00, None,1
None, None, None, None, None, None, None, None, 891.0, 397.0, None,2017-01-01 12:00:00, None,1
None, None, None, None, None, None, None, None, 890.0, 397.0, None,2017-01-01 13:00:00, None,1
None, None, None, None, None, None, None, None, 889.0, 397.0, None,2017-01-01 14:00:00, None,1
None, None, None, None, None, None, None, None, 888.0, 398.0, None,2017-01-01 15:00:00, None,1
None, 672.0, None, None, None, None, None, None, 886.0, 398.0, None,2017-01-01 16:00:00, None,1
None, None, None, None, None, None, None, None, 884.0, 398.0, None,2017-01-01 17:00:00, None,1
None, None, None, None, None, None, None, None, 881.0, 398.0, None,2017-01-01 18:00:00, None,1
None, None, None, None, None, None, None, None, 880.0, 398.0, None,2017-01-01 19:00:00, None,1
None, None, None, None, None, None, None, None, 881.0, 398.0, None,2017-01-01 20:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-01 21:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-01 22:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-01 23:00:00, None,1
None, None, None, None, None, None, None, None, 884.0, 398.0, None,2017-01-02 00:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 399.0, None,2017-01-02 01:00:00, None,1
None, None, None, None, None, None, None, None, 883.0, 399.0, None,2017-01-02 02:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-02 03:00:00, None,1
None, None, None, None, None, None, None, None, 883.0, 398.0, None,2017-01-02 04:00:00, None,1
None, None, None, None, None, None, None, None, 881.0, 398.0, None,2017-01-02 05:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-02 06:00:00, None,1
None, None, None, None, None, None, None, None, 879.0, 398.0, None,2017-01-02 07:00:00, None,1
None, None, None, None, None, None, None, None, 879.0, 398.0, None,2017-01-02 08:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-02 09:00:00, None,1
None, None, None, None, None, None, None, None, 883.0, 398.0, None,2017-01-02 10:00:00, None,1
None, None, None, None, None, None, None, None, 882.0, 398.0, None,2017-01-02 11:00:00, None,1
None, None, None, None, None, None, None, None, 880.0, 398.0, None,2017-01-02 12:00:00, None,1
None, None, None, None, None, None, None, None, 880.0, 398.0, None,2017-01-02 13:00:00, None,1
None, None, None, None, None, None, None, None, 879.0, 398.0, None,2017-01-02 14:00:00, None,1
None, None, None, None, None, None, None, None, 879.0, 398.0, None,2017-01-02 15:00:00, None,1
