AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
,0.6,2018-07-09,13.3,27.3,28
,0.5,2018-07-10,14.6,19.3,28
,0.0,2018-07-11,12.9,25.8,28
,0.0,2018-07-12,11.7,29.8,28
,0.0,2018-07-13,13.2,30.5,28
,0.0,2018-07-14,13.7,28.4,28
,0.0,2018-07-15,10.5,30.7,28
