snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
224.0, None, None,2017-12-17 00:00:00, -3.8, None, None,51
224.0, None, None,2017-12-17 01:00:00, -3.8, None, None,51
224.0, None, None,2017-12-17 02:00:00, -3.8, None, None,51
224.0, None, None,2017-12-17 03:00:00, -3.6, None, None,51
224.0, None, None,2017-12-17 04:00:00, -3.6, None, None,51
224.0, None, None,2017-12-17 05:00:00, -3.2, None, None,51
224.0, None, None,2017-12-17 06:00:00, -3.0, None, None,51
224.0, None, None,2017-12-17 07:00:00, -2.7, None, None,51
224.0, None, None,2017-12-17 08:00:00, -2.8, None, None,51
224.0, None, None,2017-12-17 09:00:00, -2.7, None, None,51
225.0, None, None,2017-12-17 10:00:00, -2.3, None, None,51
225.0, None, None,2017-12-17 11:00:00, -2.0, None, None,51
225.0, None, None,2017-12-17 12:00:00, -1.8, None, None,51
225.0, None, None,2017-12-17 13:00:00, -1.6, None, None,51
225.0, None, None,2017-12-17 14:00:00, -1.4, None, None,51
225.0, None, None,2017-12-17 15:00:00, -1.1, None, None,51
225.0, 0.0, None,2017-12-17 16:00:00, -0.8, None, None,51
225.0, None, None,2017-12-17 17:00:00, -0.5, None, None,51
225.0, None, None,2017-12-17 18:00:00, -0.2, None, None,51
225.0, None, None,2017-12-17 19:00:00, -0.1, None, None,51
225.0, None, None,2017-12-17 20:00:00, 0.0, None, None,51
226.0, None, None,2017-12-17 21:00:00, 0.1, None, None,51
226.0, None, None,2017-12-17 22:00:00, 0.1, None, None,51
226.0, None, None,2017-12-17 23:00:00, 0.0, None, None,51
228.0, None, None,2017-12-18 00:00:00, -0.1, None, None,51
231.0, None, None,2017-12-18 01:00:00, -0.1, None, None,51
235.0, None, None,2017-12-18 02:00:00, -0.2, None, None,51
239.0, None, None,2017-12-18 03:00:00, -0.1, None, None,51
241.0, None, None,2017-12-18 04:00:00, -0.1, None, None,51
244.0, None, None,2017-12-18 05:00:00, -0.1, None, None,51
246.0, None, None,2017-12-18 06:00:00, -0.1, None, None,51
