pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 811.0, None, None, None, None,2018-10-01 00:00:00, 3.3, None, None, None,40
None, None, 811.0, None, None, None, None,2018-10-01 01:00:00, 4.0, None, None, None,40
None, None, 811.0, None, None, None, None,2018-10-01 02:00:00, 4.0, None, None, None,40
None, None, 811.0, None, None, None, None,2018-10-01 03:00:00, 4.0, None, None, None,40
None, None, 811.0, None, None, None, None,2018-10-01 04:00:00, 4.2, None, None, None,40
None, None, 811.0, None, None, None, None,2018-10-01 05:00:00, 4.3, None, 6.0, None,40
None, None, 811.0, None, None, None, None,2018-10-01 06:00:00, 4.9, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 07:00:00, 4.7, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 08:00:00, 5.0, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 09:00:00, 4.8, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 10:00:00, 5.2, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 11:00:00, 5.5, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 12:00:00, 5.6, None, 0.0, None,40
None, None, 812.0, None, None, None, None,2018-10-01 13:00:00, 5.9, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 14:00:00, 7.5, None, 0.0, None,40
None, None, 812.0, None, None, None, None,2018-10-01 15:00:00, 7.0, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 16:00:00, 5.3, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 17:00:00, 4.9, None, 11.0, None,40
None, None, 812.0, None, None, None, None,2018-10-01 18:00:00, 5.7, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 19:00:00, 5.7, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 20:00:00, 4.9, None, 9.0, None,40
None, None, 812.0, None, None, None, None,2018-10-01 21:00:00, 5.7, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-01 22:00:00, 5.9, None, 6.0, None,40
None, None, 812.0, None, None, None, None,2018-10-01 23:00:00, 5.7, None, 1.0, None,40
None, None, 812.0, None, None, None, None,2018-10-02 00:00:00, 5.9, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-02 01:00:00, 5.9, None, 0.0, None,40
None, None, 812.0, None, None, None, None,2018-10-02 02:00:00, 6.0, None, None, None,40
None, None, 812.0, None, None, None, None,2018-10-02 03:00:00, 6.1, None, None, None,40
None, None, 813.0, None, None, None, None,2018-10-02 04:00:00, 5.8, None, None, None,40
None, None, 814.0, None, None, None, None,2018-10-02 05:00:00, 5.8, None, 27.0, None,40
None, None, 814.0, None, None, None, None,2018-10-02 06:00:00, 5.9, None, None, None,40
None, None, 814.0, None, None, None, None,2018-10-02 07:00:00, 6.0, None, None, None,40
None, None, 815.0, None, None, None, None,2018-10-02 08:00:00, 6.2, None, None, None,40
None, None, 816.0, None, None, None, None,2018-10-02 09:00:00, 6.0, None, None, None,40
None, None, 816.0, None, None, None, None,2018-10-02 10:00:00, 6.4, None, None, None,40
None, None, 816.0, None, None, None, None,2018-10-02 11:00:00, 6.8, None, None, None,40
None, None, 816.0, None, None, None, None,2018-10-02 12:00:00, 7.3, None, None, None,40
None, None, 816.0, None, None, None, None,2018-10-02 13:00:00, 7.1, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 14:00:00, 7.4, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 15:00:00, 7.4, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 16:00:00, 6.8, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 17:00:00, 6.4, None, 0.0, None,40
None, None, 817.0, None, None, None, None,2018-10-02 18:00:00, 6.3, None, 10.0, None,40
None, None, 817.0, None, None, None, None,2018-10-02 19:00:00, 6.2, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 20:00:00, 6.3, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-02 21:00:00, 6.3, None, None, None,40
None, None, 818.0, None, None, None, None,2018-10-02 22:00:00, 5.9, None, None, None,40
None, None, 818.0, None, None, None, None,2018-10-02 23:00:00, 6.2, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 00:00:00, 6.2, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 01:00:00, 6.3, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 02:00:00, 6.3, None, None, None,40
None, None, 818.0, None, None, None, None,2018-10-03 03:00:00, 6.3, None, 1.0, None,40
None, None, 818.0, None, None, None, None,2018-10-03 04:00:00, 6.3, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 05:00:00, 7.2, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 06:00:00, 8.3, None, None, None,40
None, None, 817.0, None, None, None, None,2018-10-03 07:00:00, 9.3, None, 9.0, None,40
