ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 1094.0, 22.0, None, None,2018-10-01 00:00:00, 7.3, None, 2.0, None,40
None, 1100.0, 22.0, None, None,2018-10-01 01:00:00, 7.6, None, 1.0, None,40
None, 1104.0, 22.0, None, None,2018-10-01 02:00:00, 7.4, None, 1.0, None,40
None, 1109.0, 22.0, None, None,2018-10-01 03:00:00, 7.9, None, 1.0, None,40
None, 1111.0, 22.0, None, None,2018-10-01 04:00:00, 7.8, None, 2.0, None,40
None, 1114.0, 22.0, None, None,2018-10-01 05:00:00, 8.1, None, 2.0, None,40
None, 1119.0, 22.0, None, None,2018-10-01 06:00:00, 8.0, None, 2.0, None,40
None, 1123.0, 22.0, None, None,2018-10-01 07:00:00, 8.4, None, 2.0, None,40
None, 1129.0, 22.0, None, None,2018-10-01 08:00:00, 8.4, None, 2.0, None,40
None, 1135.0, 22.0, None, None,2018-10-01 09:00:00, 8.3, None, 2.0, None,40
None, 1142.0, 22.0, None, None,2018-10-01 10:00:00, 8.3, None, 2.0, None,40
None, 1149.0, 22.0, None, None,2018-10-01 11:00:00, 8.3, None, 2.0, None,40
None, 1154.0, 22.0, None, None,2018-10-01 12:00:00, 8.3, None, 2.0, None,40
None, 1162.0, 22.0, None, None,2018-10-01 13:00:00, 8.3, None, 2.0, None,40
None, 1166.0, 22.0, None, None,2018-10-01 14:00:00, 8.2, None, 2.0, None,40
None, 1174.0, 22.0, None, None,2018-10-01 15:00:00, 8.4, None, 2.0, None,40
None, 1181.0, 22.0, None, None,2018-10-01 16:00:00, 8.3, None, 2.0, None,40
None, 1185.0, 22.0, None, None,2018-10-01 17:00:00, 8.2, None, 2.0, None,40
None, 1191.0, 22.0, None, None,2018-10-01 18:00:00, 8.5, None, 2.0, None,40
None, 1193.0, 22.0, None, None,2018-10-01 19:00:00, 8.5, None, 2.0, None,40
