pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,990.0, None, None, None, None,2016-12-30 00:00:00,-5.0, None, 131.0, None,53
None, None,990.0, None, None, None, None,2016-12-30 01:00:00,-5.0, None, 129.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 02:00:00,-5.2, None, 133.0, None,53
None, None,990.0, None, None, None, None,2016-12-30 03:00:00,-5.5, None, 133.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 04:00:00,-5.5, None, 133.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 05:00:00,-5.5, None, 130.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 06:00:00,-5.0, None, 134.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 07:00:00,-5.2, None, 133.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 08:00:00,-5.4, None, 132.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 09:00:00,-5.4, None, 132.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 10:00:00,-5.3, None, 131.0, None,53
None, None,988.0, None, None, None, None,2016-12-30 11:00:00,-5.1, None, 131.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 12:00:00,-5.3, None, 131.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 13:00:00,-5.8, None, 130.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 14:00:00,-6.6, None, 129.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 15:00:00,-6.9, None, 128.0, None,53
None, None,990.0, None, None, None, None,2016-12-30 16:00:00,-7.3, None, 128.0, None,53
None, None,990.0, None, None, None, None,2016-12-30 17:00:00,-7.3, None, 128.0, None,53
None, None,989.0, None, None, None, None,2016-12-30 18:00:00,-6.0, None, 126.0, None,53
None, None,988.0, None, None, None, None,2016-12-30 19:00:00,-3.8, None, 127.0, None,53
None, None,986.0, None, None, None, None,2016-12-30 20:00:00,-0.3, None, 123.0, None,53
None, None,985.0, None, None, None, None,2016-12-30 21:00:00,-2.6, None, 123.0, None,53
None, None,987.0, None, None, None, None,2016-12-30 22:00:00,-3.4, None, 123.0, None,53
None, None,988.0, None, None, None, None,2016-12-30 23:00:00,-5.9, None, 123.0, None,53
None, None,989.0, None, None, None, None,2016-12-31 00:00:00,-7.5, None, 124.0, None,53
