snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
357.0, None, None,2017-06-04 00:00:00, 4.9, None, None,23
359.0, None, None,2017-06-04 01:00:00, 4.6, None, None,23
361.0, None, None,2017-06-04 02:00:00, 4.4, None, None,23
362.0, None, None,2017-06-04 03:00:00, 3.8, None, None,23
364.0, None, None,2017-06-04 04:00:00, 3.7, None, None,23
364.0, None, None,2017-06-04 05:00:00, 3.5, None, None,23
365.0, None, None,2017-06-04 06:00:00, 3.5, None, None,23
366.0, None, None,2017-06-04 07:00:00, 3.3, None, None,23
366.0, None, None,2017-06-04 08:00:00, 3.5, None, None,23
368.0, None, None,2017-06-04 09:00:00, 2.8, None, None,23
368.0, None, None,2017-06-04 10:00:00, 2.4, None, None,23
369.0, None, None,2017-06-04 11:00:00, 2.1, None, None,23
369.0, None, None,2017-06-04 12:00:00, 2.1, None, None,23
370.0, None, None,2017-06-04 13:00:00, 1.9, None, None,23
371.0, None, None,2017-06-04 14:00:00, 2.0, None, None,23
372.0, None, None,2017-06-04 15:00:00, 2.7, None, None,23
373.0, None, None,2017-06-04 16:00:00, 4.0, None, None,23
375.0, None, None,2017-06-04 17:00:00, 5.0, None, None,23
377.0, None, None,2017-06-04 18:00:00, 5.7, None, None,23
380.0, None, None,2017-06-04 19:00:00, 5.3, None, None,23
382.0, None, None,2017-06-04 20:00:00, 6.9, None, None,23
383.0, None, None,2017-06-04 21:00:00, 6.1, None, None,23
384.0, None, None,2017-06-04 22:00:00, 8.6, None, None,23
388.0, None, None,2017-06-04 23:00:00, 7.2, None, None,23
388.0, None, None,2017-06-05 00:00:00, 7.6, None, None,23
389.0, None, None,2017-06-05 01:00:00, 6.8, None, None,23
389.0, None, None,2017-06-05 02:00:00, 5.2, None, None,23
388.0, None, None,2017-06-05 03:00:00, 3.8, None, None,23
388.0, None, None,2017-06-05 04:00:00, 2.5, None, None,23
388.0, None, None,2017-06-05 05:00:00, 1.7, None, None,23
387.0, None, None,2017-06-05 06:00:00, 1.4, None, None,23
386.0, None, None,2017-06-05 07:00:00, 1.6, None, None,23
386.0, None, None,2017-06-05 08:00:00, 1.6, None, None,23
386.0, None, None,2017-06-05 09:00:00, 1.6, None, None,23
384.0, None, None,2017-06-05 10:00:00, 1.4, None, None,23
384.0, None, None,2017-06-05 11:00:00, 1.0, None, None,23
384.0, None, None,2017-06-05 12:00:00, 1.2, None, None,23
