ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 334.0, 265.0, None, None,2017-06-04 00:00:00, 9.6, None, None,23
None, 334.0, 263.0, None, None,2017-06-04 01:00:00, 7.5, None, None,23
None, 334.0, 261.0, None, None,2017-06-04 02:00:00, 6.7, None, None,23
None, 334.0, 260.0, None, None,2017-06-04 03:00:00, 5.9, None, None,23
None, 334.0, 258.0, None, None,2017-06-04 04:00:00, 4.6, None, None,23
None, 333.0, 257.0, None, None,2017-06-04 05:00:00, 4.2, None, None,23
None, 333.0, 257.0, None, None,2017-06-04 06:00:00, 4.0, None, None,23
None, 333.0, 256.0, None, None,2017-06-04 07:00:00, 3.4, None, None,23
None, 333.0, 255.0, None, None,2017-06-04 08:00:00, 3.1, None, None,23
None, 333.0, 254.0, None, None,2017-06-04 09:00:00, 2.4, None, None,23
None, 333.0, 254.0, None, None,2017-06-04 10:00:00, 2.3, None, None,23
None, 333.0, 253.0, None, None,2017-06-04 11:00:00, 2.0, None, None,23
None, 333.0, 253.0, None, None,2017-06-04 12:00:00, 1.9, None, None,23
None, 333.0, 253.0, None, None,2017-06-04 13:00:00, 1.2, None, None,23
None, 333.0, 252.0, None, None,2017-06-04 14:00:00, 2.6, None, None,23
None, 333.0, 249.0, None, None,2017-06-04 15:00:00, 2.8, None, None,23
None, 333.0, 249.0, 226.0, None,2017-06-04 16:00:00, 5.3, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 17:00:00, 4.4, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 18:00:00, 6.3, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 19:00:00, 5.4, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 20:00:00, 8.0, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 21:00:00, 7.8, None, None,23
None, 334.0, 249.0, None, None,2017-06-04 22:00:00, 8.4, None, None,23
None, 334.0, 248.0, None, None,2017-06-04 23:00:00, 8.4, None, None,23
None, 334.0, 246.0, None, None,2017-06-05 00:00:00, 8.4, None, None,23
None, 334.0, 245.0, None, None,2017-06-05 01:00:00, 7.2, None, None,23
None, 334.0, 243.0, None, None,2017-06-05 02:00:00, 6.6, None, None,23
None, 334.0, 242.0, None, None,2017-06-05 03:00:00, 5.6, None, None,23
None, 334.0, 241.0, None, None,2017-06-05 04:00:00, 3.4, None, None,23
None, 333.0, 240.0, None, None,2017-06-05 05:00:00, 3.3, None, None,23
None, 333.0, 239.0, None, None,2017-06-05 06:00:00, 2.6, None, None,23
None, 333.0, 239.0, None, None,2017-06-05 07:00:00, 2.5, None, None,23
None, 333.0, 237.0, None, None,2017-06-05 08:00:00, 1.9, None, None,23
None, 333.0, 237.0, None, None,2017-06-05 09:00:00, 1.8, None, None,23
None, 333.0, 237.0, None, None,2017-06-05 10:00:00, 1.8, None, None,23
None, 333.0, 237.0, None, None,2017-06-05 11:00:00, 1.1, None, None,23
None, 333.0, 235.0, None, None,2017-06-05 12:00:00, 1.0, None, None,23
None, 333.0, 235.0, None, None,2017-06-05 13:00:00, 3.4, None, None,23
None, 333.0, 233.0, None, None,2017-06-05 14:00:00, 5.3, None, None,23
None, 333.0, 232.0, None, None,2017-06-05 15:00:00, 6.9, None, None,23
None, 334.0, 232.0, 229.0, None,2017-06-05 16:00:00, 8.2, None, None,23
None, 334.0, 232.0, None, None,2017-06-05 17:00:00, 8.8, None, None,23
None, 334.0, 232.0, None, None,2017-06-05 18:00:00, 10.1, None, None,23
None, 334.0, 232.0, None, None,2017-06-05 19:00:00, 11.3, None, None,23
None, 334.0, 232.0, None, None,2017-06-05 20:00:00, 12.3, None, None,23
None, 334.0, 229.0, None, None,2017-06-05 21:00:00, 11.8, None, None,23
None, 334.0, 227.0, None, None,2017-06-05 22:00:00, 12.0, None, None,23
None, 334.0, 227.0, None, None,2017-06-05 23:00:00, 11.5, None, None,23
None, 334.0, 221.0, None, None,2017-06-06 00:00:00, 12.5, None, None,23
None, 334.0, 219.0, None, None,2017-06-06 01:00:00, 11.2, None, None,23
None, 334.0, 217.0, None, None,2017-06-06 02:00:00, 11.7, None, None,23
None, 334.0, 216.0, None, None,2017-06-06 03:00:00, 9.6, None, None,23
None, 334.0, 214.0, None, None,2017-06-06 04:00:00, 8.8, None, None,23
None, 334.0, 213.0, None, None,2017-06-06 05:00:00, 8.5, None, None,23
None, 333.0, 212.0, None, None,2017-06-06 06:00:00, 7.5, None, None,23
None, 333.0, 211.0, None, None,2017-06-06 07:00:00, 7.3, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 08:00:00, 7.2, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 09:00:00, 7.7, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 10:00:00, 7.7, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 11:00:00, 7.2, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 12:00:00, 7.7, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 13:00:00, 7.3, None, None,23
None, 333.0, 210.0, None, None,2017-06-06 14:00:00, 9.9, None, None,23
None, 334.0, 210.0, None, None,2017-06-06 15:00:00, 9.4, None, None,23
None, 333.0, 209.0, 210.0, None,2017-06-06 16:00:00, 13.3, None, None,23
