air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
5.5,5.5,2022-03-05 00:00:00,7.4,10
5.5,5.4,2022-03-05 01:00:00,7.4,10
5.2,4.9,2022-03-05 02:00:00,7.4,10
5.3,4.9,2022-03-05 03:00:00,7.4,10
4.6,4.6,2022-03-05 04:00:00,7.4,10
4.5,4.5,2022-03-05 05:00:00,7.4,10
4.4,4.4,2022-03-05 06:00:00,7.4,10
4.3,4.0,2022-03-05 07:00:00,4.5,10
4.1,4.0,2022-03-05 08:00:00,4.6,10
4.6,4.0,2022-03-05 09:00:00,4.8,10
6.2,4.0,2022-03-05 10:00:00,6.2,10
7.0,4.0,2022-03-05 11:00:00,7.0,10
7.7,4.0,2022-03-05 12:00:00,7.9,10
8.0,4.0,2022-03-05 13:00:00,8.4,10
9.0,4.0,2022-03-05 14:00:00,9.0,10
9.0,4.0,2022-03-05 15:00:00,9.4,10
8.5,4.0,2022-03-05 16:00:00,9.4,10
9.2,4.0,2022-03-05 17:00:00,9.4,10
7.7,4.0,2022-03-05 18:00:00,9.4,10
7.1,7.1,2022-03-05 19:00:00,7.7,10
7.2,6.7,2022-03-05 20:00:00,7.7,10
7.0,6.7,2022-03-05 21:00:00,7.7,10
6.3,6.2,2022-03-05 22:00:00,7.7,10
7.1,6.2,2022-03-05 23:00:00,7.7,10
4.8,4.7,2022-03-06 00:00:00,7.7,10
5.1,4.7,2022-03-06 01:00:00,7.7,10
5.0,4.7,2022-03-06 02:00:00,7.7,10
5.7,4.7,2022-03-06 03:00:00,7.7,10
6.0,4.7,2022-03-06 04:00:00,7.7,10
5.4,4.3,2022-03-06 06:00:00,7.7,10
5.2,4.6,2022-03-06 07:00:00,5.4,10
4.8,3.5,2022-03-06 08:00:00,5.4,10
4.7,3.5,2022-03-06 09:00:00,5.8,10
5.7,3.5,2022-03-06 10:00:00,5.8,10
7.7,3.5,2022-03-06 11:00:00,7.7,10
8.6,3.5,2022-03-06 12:00:00,8.8,10
10.0,3.5,2022-03-06 13:00:00,10.1,10
10.1,3.5,2022-03-06 14:00:00,10.5,10
11.2,3.5,2022-03-06 15:00:00,11.2,10
9.5,3.5,2022-03-06 16:00:00,11.4,10
8.4,3.5,2022-03-06 17:00:00,11.4,10
7.8,3.5,2022-03-06 18:00:00,11.4,10
7.4,7.4,2022-03-06 19:00:00,7.8,10
6.9,6.9,2022-03-06 20:00:00,7.8,10
6.8,6.3,2022-03-06 21:00:00,7.8,10
5.8,5.8,2022-03-06 22:00:00,7.8,10
6.2,5.8,2022-03-06 23:00:00,7.8,10
6.3,5.8,2022-03-07 00:00:00,7.8,10
6.3,5.7,2022-03-07 01:00:00,7.8,10
6.2,5.7,2022-03-07 02:00:00,7.8,10
5.8,5.7,2022-03-07 03:00:00,7.8,10
5.8,5.7,2022-03-07 04:00:00,7.8,10
5.7,5.5,2022-03-07 05:00:00,7.8,10
5.5,5.5,2022-03-07 06:00:00,7.8,10
5.8,5.5,2022-03-07 07:00:00,5.9,10
5.8,5.5,2022-03-07 08:00:00,6.3,10
6.1,5.5,2022-03-07 09:00:00,6.3,10
6.1,5.5,2022-03-07 10:00:00,6.4,10
6.0,5.5,2022-03-07 11:00:00,6.4,10
6.3,5.5,2022-03-07 12:00:00,6.5,10
6.6,5.5,2022-03-07 13:00:00,6.7,10
7.0,5.5,2022-03-07 14:00:00,7.0,10
7.5,5.5,2022-03-07 15:00:00,7.7,10
8.1,5.5,2022-03-07 16:00:00,8.5,10
7.1,5.5,2022-03-07 17:00:00,8.5,10
6.7,5.5,2022-03-07 18:00:00,8.5,10
6.5,6.5,2022-03-07 19:00:00,6.7,10
6.4,6.3,2022-03-07 20:00:00,6.7,10
6.5,6.3,2022-03-07 21:00:00,6.7,10
6.4,6.3,2022-03-07 22:00:00,6.7,10
6.5,6.3,2022-03-07 23:00:00,6.7,10
6.2,6.2,2022-03-08 00:00:00,6.7,10
5.9,5.9,2022-03-08 01:00:00,6.7,10
6.4,5.9,2022-03-08 02:00:00,6.7,10
6.4,5.9,2022-03-08 03:00:00,6.7,10
6.4,5.9,2022-03-08 04:00:00,6.7,10
6.4,5.9,2022-03-08 05:00:00,6.7,10
6.2,5.9,2022-03-08 06:00:00,6.7,10
6.1,5.8,2022-03-08 07:00:00,6.8,10
6.3,5.8,2022-03-08 08:00:00,6.8,10
6.5,5.8,2022-03-08 09:00:00,6.8,10
6.9,5.8,2022-03-08 10:00:00,7.1,10
8.0,5.8,2022-03-08 11:00:00,8.3,10
8.2,5.8,2022-03-08 12:00:00,8.5,10
8.5,5.8,2022-03-08 13:00:00,8.8,10
9.9,5.8,2022-03-08 14:00:00,9.9,10
9.5,5.8,2022-03-08 15:00:00,9.9,10
9.7,5.8,2022-03-08 16:00:00,9.9,10
9.0,5.8,2022-03-08 17:00:00,9.9,10
8.8,5.8,2022-03-08 18:00:00,9.9,10
8.3,8.3,2022-03-08 19:00:00,8.8,10
8.0,7.8,2022-03-08 20:00:00,8.8,10
7.6,7.4,2022-03-08 21:00:00,8.8,10
7.1,6.9,2022-03-08 22:00:00,8.8,10
7.0,6.9,2022-03-08 23:00:00,8.8,10
6.1,6.1,2022-03-09 00:00:00,8.8,10
5.7,5.7,2022-03-09 01:00:00,8.8,10
4.8,4.7,2022-03-09 02:00:00,8.8,10
4.1,3.8,2022-03-09 03:00:00,8.8,10
3.7,3.7,2022-03-09 04:00:00,8.8,10
3.4,3.3,2022-03-09 05:00:00,8.8,10
3.4,2.9,2022-03-09 06:00:00,8.8,10
3.1,3.0,2022-03-09 07:00:00,3.4,10
3.2,2.7,2022-03-09 08:00:00,3.4,10
4.3,2.7,2022-03-09 09:00:00,4.3,10
5.1,2.7,2022-03-09 10:00:00,5.1,10
5.4,2.7,2022-03-09 11:00:00,5.6,10
6.5,2.7,2022-03-09 12:00:00,6.6,10
8.0,2.7,2022-03-09 13:00:00,8.0,10
7.9,2.7,2022-03-09 14:00:00,9.6,10
6.4,2.7,2022-03-09 15:00:00,11.0,10
6.1,2.7,2022-03-09 16:00:00,11.0,10
6.4,2.7,2022-03-09 17:00:00,11.0,10
5.3,2.7,2022-03-09 18:00:00,11.0,10
5.2,5.2,2022-03-09 19:00:00,5.3,10
5.3,4.9,2022-03-09 20:00:00,5.3,10
5.0,4.8,2022-03-09 21:00:00,5.3,10
4.0,4.0,2022-03-09 22:00:00,5.3,10
3.7,3.7,2022-03-09 23:00:00,5.3,10
3.0,2.3,2022-03-10 00:00:00,5.3,10
2.9,2.3,2022-03-10 01:00:00,5.3,10
2.0,1.9,2022-03-10 02:00:00,5.3,10
2.0,1.6,2022-03-10 03:00:00,5.3,10
1.9,1.6,2022-03-10 04:00:00,5.3,10
