air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-3.1, None, -3.1, 2.4, None,2022-03-05 00:00:00, None,10
-3.7, None, -3.7, 2.4, None,2022-03-05 01:00:00, None,10
-4.3, None, -4.3, 2.4, None,2022-03-05 02:00:00, None,10
-4.4, None, -4.5, 2.4, None,2022-03-05 03:00:00, None,10
-3.4, None, -4.5, 2.4, None,2022-03-05 04:00:00, None,10
-2.9, None, -4.5, 2.4, None,2022-03-05 05:00:00, None,10
-3.0, None, -4.5, 2.4, None,2022-03-05 06:00:00, None,10
-2.7, None, -3.0, -2.7, None,2022-03-05 07:00:00, None,10
-2.5, None, -3.0, -2.5, None,2022-03-05 08:00:00, None,10
-1.0, None, -3.0, -1.0, None,2022-03-05 09:00:00, None,10
1.1, None, -3.0, 1.1, None,2022-03-05 10:00:00, None,10
2.4, None, -3.0, 2.3, None,2022-03-05 11:00:00, None,10
8.6, None, -3.0, 8.6, None,2022-03-05 12:00:00, None,10
12.3, None, -3.0, 12.3, None,2022-03-05 13:00:00, None,10
12.8, None, -3.0, 13.3, None,2022-03-05 14:00:00, None,10
12.3, None, -3.0, 13.3, None,2022-03-05 15:00:00, None,10
10.8, None, -3.0, 13.3, None,2022-03-05 16:00:00, None,10
9.7, None, -3.0, 13.3, None,2022-03-05 17:00:00, None,10
6.2, None, -3.0, 13.3, None,2022-03-05 18:00:00, None,10
1.5, None, 1.5, 6.1, None,2022-03-05 19:00:00, None,10
0.4, None, 0.4, 6.1, None,2022-03-05 20:00:00, None,10
0.2, None, 0.2, 6.1, None,2022-03-05 21:00:00, None,10
-0.2, None, -0.2, 6.1, None,2022-03-05 22:00:00, None,10
-0.6, None, -0.6, 6.1, None,2022-03-05 23:00:00, None,10
-0.6, None, -0.6, 6.1, None,2022-03-06 00:00:00, None,10
-0.6, None, -0.6, 6.1, None,2022-03-06 01:00:00, None,10
-0.9, None, -0.8, 6.1, None,2022-03-06 02:00:00, None,10
-1.2, None, -1.2, 6.1, None,2022-03-06 03:00:00, None,10
-1.7, None, -1.7, 6.1, None,2022-03-06 04:00:00, None,10
-1.7, None, -1.7, 6.1, None,2022-03-06 05:00:00, None,10
-1.8, None, -1.8, 6.1, None,2022-03-06 06:00:00, None,10
-2.2, None, -2.2, -1.8, None,2022-03-06 07:00:00, None,10
-1.9, None, -2.3, -1.8, None,2022-03-06 08:00:00, None,10
-0.3, None, -2.3, -0.4, None,2022-03-06 09:00:00, None,10
4.5, None, -2.3, 4.5, None,2022-03-06 10:00:00, None,10
6.3, None, -2.3, 6.2, None,2022-03-06 11:00:00, None,10
8.2, None, -2.3, 8.1, None,2022-03-06 12:00:00, None,10
12.1, None, -2.3, 12.1, None,2022-03-06 13:00:00, None,10
13.9, None, -2.3, 13.8, None,2022-03-06 14:00:00, None,10
13.6, None, -2.3, 14.3, None,2022-03-06 15:00:00, None,10
10.8, None, -2.3, 14.3, None,2022-03-06 16:00:00, None,10
8.2, None, -2.3, 14.3, None,2022-03-06 17:00:00, None,10
5.3, None, -2.3, 14.3, None,2022-03-06 18:00:00, None,10
3.3, None, 3.4, 5.3, None,2022-03-06 19:00:00, None,10
1.4, None, 1.4, 5.3, None,2022-03-06 20:00:00, None,10
1.1, None, 1.0, 5.3, None,2022-03-06 21:00:00, None,10
1.0, None, 1.0, 5.3, None,2022-03-06 22:00:00, None,10
0.2, None, 0.2, 5.3, None,2022-03-06 23:00:00, None,10
-0.6, None, -0.6, 5.3, None,2022-03-07 00:00:00, None,10
-1.1, None, -1.1, 5.3, None,2022-03-07 01:00:00, None,10
-0.2, None, -1.1, 5.3, None,2022-03-07 02:00:00, None,10
0.1, None, -1.1, 5.3, None,2022-03-07 03:00:00, None,10
0.6, None, -1.1, 5.3, None,2022-03-07 04:00:00, None,10
1.6, None, -1.1, 5.3, None,2022-03-07 05:00:00, None,10
1.5, None, -1.1, 5.3, None,2022-03-07 06:00:00, None,10
1.5, None, 1.4, 1.5, None,2022-03-07 07:00:00, None,10
2.2, None, 1.4, 2.1, None,2022-03-07 08:00:00, None,10
3.5, None, 1.4, 3.5, None,2022-03-07 09:00:00, None,10
4.7, None, 1.4, 4.6, None,2022-03-07 10:00:00, None,10
5.5, None, 1.4, 5.5, None,2022-03-07 11:00:00, None,10
6.2, None, 1.4, 6.2, None,2022-03-07 12:00:00, None,10
5.9, None, 1.4, 6.3, None,2022-03-07 13:00:00, None,10
5.9, None, 1.4, 6.3, None,2022-03-07 14:00:00, None,10
5.8, None, 1.4, 6.3, None,2022-03-07 15:00:00, None,10
6.2, None, 1.4, 6.3, None,2022-03-07 16:00:00, None,10
6.3, None, 1.4, 7.5, None,2022-03-07 17:00:00, None,10
3.4, None, 1.4, 7.5, None,2022-03-07 18:00:00, None,10
2.0, None, 2.0, 3.4, None,2022-03-07 19:00:00, None,10
1.4, None, 1.4, 3.4, None,2022-03-07 20:00:00, None,10
0.9, None, 0.9, 3.4, None,2022-03-07 21:00:00, None,10
0.5, None, 0.6, 3.4, None,2022-03-07 22:00:00, None,10
0.0, None, 0.0, 3.4, None,2022-03-07 23:00:00, None,10
-0.6, None, -0.6, 3.4, None,2022-03-08 00:00:00, None,10
-1.1, None, -1.1, 3.4, None,2022-03-08 01:00:00, None,10
-1.7, None, -1.7, 3.4, None,2022-03-08 02:00:00, None,10
-2.4, None, -2.4, 3.4, None,2022-03-08 03:00:00, None,10
-3.5, None, -3.5, 3.4, None,2022-03-08 04:00:00, None,10
-4.7, None, -4.7, 3.4, None,2022-03-08 05:00:00, None,10
