wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
3.2,8.9, 327.0,98.0,2021-04-30 00:00:00,18
4.7,8.8, 290.0,99.0,2021-04-30 01:00:00,18
3.6,8.6, 295.0,99.0,2021-04-30 02:00:00,18
1.4,7.9, 155.0,100.0,2021-04-30 03:00:00,18
2.5,7.8, 277.0,100.0,2021-04-30 04:00:00,18
1.8,8.6, 282.0,100.0,2021-04-30 05:00:00,18
3.2,9.5, 342.0,100.0,2021-04-30 06:00:00,18
3.6,10.1, 107.0,92.0,2021-04-30 07:00:00,18
5.0,10.4, 22.0,92.0,2021-04-30 08:00:00,18
10.4,10.8, 90.0,92.0,2021-04-30 09:00:00,18
20.2,12.1, 118.0,87.0,2021-04-30 10:00:00,18
8.6,13.6, 115.0,79.0,2021-04-30 11:00:00,18
13.7,14.2, 62.0,77.0,2021-04-30 12:00:00,18
12.6,14.2, 40.0,76.0,2021-04-30 13:00:00,18
9.0,14.2, 352.0,78.0,2021-04-30 14:00:00,18
13.0,16.3, 305.0,50.0,2021-04-30 15:00:00,18
18.4,15.0, 289.0,49.0,2021-04-30 16:00:00,18
16.6,14.5, 287.0,53.0,2021-04-30 17:00:00,18
10.1,12.7, 275.0,57.0,2021-04-30 18:00:00,18
6.8,10.7, 294.0,64.0,2021-04-30 19:00:00,18
8.3,9.9, 272.0,68.0,2021-04-30 20:00:00,18
4.3,7.2, 248.0,82.0,2021-04-30 21:00:00,18
8.3,5.5, 274.0,95.0,2021-04-30 22:00:00,18
5.4,4.5, 305.0,97.0,2021-04-30 23:00:00,18
5.0,4.0, 260.0,99.0,2021-05-01 00:00:00,18
9.4,7.2, 291.0,90.0,2021-05-01 01:00:00,18
7.2,7.4, 292.0,88.0,2021-05-01 02:00:00,18
12.6,7.5, 294.0,88.0,2021-05-01 03:00:00,18
4.3,6.5, 301.0,90.0,2021-05-01 04:00:00,18
10.8,6.8, 275.0,85.0,2021-05-01 05:00:00,18
10.8,7.8, 280.0,80.0,2021-05-01 06:00:00,18
18.0,10.1, 328.0,69.0,2021-05-01 07:00:00,18
16.9,10.7, 304.0,61.0,2021-05-01 08:00:00,18
17.6,12.8, 317.0,48.0,2021-05-01 09:00:00,18
14.8,12.9, 303.0,48.0,2021-05-01 10:00:00,18
14.8,13.6, 328.0,44.0,2021-05-01 11:00:00,18
1.1,14.1, 211.0,45.0,2021-05-01 12:00:00,18
13.0,13.5, 109.0,48.0,2021-05-01 13:00:00,18
2.2,13.9, 339.0,43.0,2021-05-01 14:00:00,18
17.3,14.8, 346.0,41.0,2021-05-01 15:00:00,18
17.6,15.2, 324.0,40.0,2021-05-01 16:00:00,18
19.1,14.2, 333.0,45.0,2021-05-01 17:00:00,18
13.3,12.3, 324.0,52.0,2021-05-01 18:00:00,18
15.8,10.4, 304.0,54.0,2021-05-01 19:00:00,18
12.2,8.8, 289.0,62.0,2021-05-01 20:00:00,18
10.8,7.7, 287.0,68.0,2021-05-01 21:00:00,18
8.3,6.5, 285.0,75.0,2021-05-01 22:00:00,18
10.8,5.9, 290.0,80.0,2021-05-01 23:00:00,18
11.2,4.3, 312.0,85.0,2021-05-02 00:00:00,18
5.4,3.5, 250.0,92.0,2021-05-02 01:00:00,18
6.1,1.9, 300.0,95.0,2021-05-02 02:00:00,18
7.9,2.9, 294.0,96.0,2021-05-02 03:00:00,18
7.2,2.6, 265.0,97.0,2021-05-02 04:00:00,18
6.8,3.8, 317.0,96.0,2021-05-02 05:00:00,18
10.1,7.6, 279.0,77.0,2021-05-02 06:00:00,18
10.8,9.6, 300.0,67.0,2021-05-02 07:00:00,18
6.1,10.8, 72.0,65.0,2021-05-02 08:00:00,18
7.2,12.1, 67.0,63.0,2021-05-02 09:00:00,18
16.6,12.3, 76.0,60.0,2021-05-02 10:00:00,18
15.8,13.1, 103.0,57.0,2021-05-02 11:00:00,18
18.7,13.6, 75.0,57.0,2021-05-02 12:00:00,18
17.3,13.1, 94.0,58.0,2021-05-02 13:00:00,18
15.5,13.6, 117.0,51.0,2021-05-02 14:00:00,18
13.3,14.7, 124.0,48.0,2021-05-02 15:00:00,18
15.8,14.1, 92.0,49.0,2021-05-02 16:00:00,18
9.7,13.3, 86.0,53.0,2021-05-02 17:00:00,18
5.4,12.0, 88.0,65.0,2021-05-02 18:00:00,18
4.0,8.7, 306.0,85.0,2021-05-02 19:00:00,18
6.1,7.7, 311.0,91.0,2021-05-02 20:00:00,18
5.0,7.5, 297.0,94.0,2021-05-02 21:00:00,18
3.2,7.4, 275.0,94.0,2021-05-02 22:00:00,18
8.3,7.9, 243.0,96.0,2021-05-02 23:00:00,18
4.7,7.8, 321.0,93.0,2021-05-03 00:00:00,18
