wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
11.9,2.3,231.0,92.0,2021-12-10 00:00:00,50
6.8,2.7,221.0,91.0,2021-12-10 01:00:00,50
10.1,1.9,110.0,96.0,2021-12-10 02:00:00,50
6.5,2.2,159.0,95.0,2021-12-10 03:00:00,50
10.1,2.3,165.0,94.0,2021-12-10 04:00:00,50
8.3,2.5,147.0,95.0,2021-12-10 05:00:00,50
14.4,2.8,134.0,93.0,2021-12-10 06:00:00,50
18.4,2.9,133.0,91.0,2021-12-10 07:00:00,50
14.4,3.0,135.0,92.0,2021-12-10 08:00:00,50
16.9,3.2,145.0,93.0,2021-12-10 09:00:00,50
20.5,3.4,135.0,95.0,2021-12-10 10:00:00,50
22.0,3.5,121.0,95.0,2021-12-10 11:00:00,50
24.5,3.6,120.0,94.0,2021-12-10 12:00:00,50
23.4,3.6,121.0,95.0,2021-12-10 13:00:00,50
29.9,3.8,122.0,95.0,2021-12-10 14:00:00,50
28.4,4.0,121.0,96.0,2021-12-10 15:00:00,50
18.4,4.0,129.0,96.0,2021-12-10 17:00:00,50
20.5,4.2,131.0,95.0,2021-12-10 18:00:00,50
15.8,4.5,137.0,97.0,2021-12-10 19:00:00,50
7.2,4.8,280.0,98.0,2021-12-10 20:00:00,50
4.7,4.7,257.0,98.0,2021-12-10 21:00:00,50
12.6,5.2,269.0,91.0,2021-12-10 22:00:00,50
0.4,4.3,9.0,93.0,2021-12-10 23:00:00,50
6.1,2.4,205.0,95.0,2021-12-11 00:00:00,50
8.6,2.3,210.0,90.0,2021-12-11 01:00:00,50
10.4,2.1,248.0,93.0,2021-12-11 02:00:00,50
19.1,3.1,214.0,87.0,2021-12-11 03:00:00,50
10.1,2.6,194.0,90.0,2021-12-11 04:00:00,50
6.8,2.8,209.0,90.0,2021-12-11 05:00:00,50
13.7,1.8,285.0,94.0,2021-12-11 06:00:00,50
17.3,1.2,206.0,95.0,2021-12-11 07:00:00,50
9.0,1.8,219.0,91.0,2021-12-11 08:00:00,50
5.4,1.1,220.0,94.0,2021-12-11 09:00:00,50
9.0,1.6,126.0,96.0,2021-12-11 10:00:00,50
10.1,2.3,73.0,93.0,2021-12-11 11:00:00,50
8.6,2.3,159.0,94.0,2021-12-11 12:00:00,50
20.2,1.4,172.0,94.0,2021-12-11 13:00:00,50
8.6,2.0,224.0,92.0,2021-12-11 14:00:00,50
6.1,1.6,194.0,93.0,2021-12-11 15:00:00,50
9.7,0.9,181.0,94.0,2021-12-11 16:00:00,50
11.9,0.5,170.0,93.0,2021-12-11 17:00:00,50
9.4,0.2,104.0,93.0,2021-12-11 18:00:00,50
3.6,-0.3,203.0,97.0,2021-12-11 19:00:00,50
6.1,0.7,322.0,95.0,2021-12-11 20:00:00,50
7.2,0.2,255.0,97.0,2021-12-11 21:00:00,50
6.5,0.3,244.0,97.0,2021-12-11 22:00:00,50
6.1,0.1,127.0,98.0,2021-12-11 23:00:00,50
7.2,0.2,145.0,98.0,2021-12-12 00:00:00,50
7.2,-0.7,162.0,98.0,2021-12-12 01:00:00,50
11.5,0.2,143.0,98.0,2021-12-12 02:00:00,50
9.7,-0.7,146.0,98.0,2021-12-12 03:00:00,50
9.7,-1.1,170.0,98.0,2021-12-12 04:00:00,50
12.6,-0.6,157.0,98.0,2021-12-12 05:00:00,50
13.3,-0.1,137.0,97.0,2021-12-12 06:00:00,50
5.8,0.1,166.0,96.0,2021-12-12 07:00:00,50
11.5,0.6,147.0,94.0,2021-12-12 08:00:00,50
12.6,0.4,140.0,96.0,2021-12-12 09:00:00,50
14.0,0.4,138.0,97.0,2021-12-12 10:00:00,50
6.8,0.4,185.0,97.0,2021-12-12 11:00:00,50
6.1,1.0,125.0,94.0,2021-12-12 12:00:00,50
6.1,1.4,146.0,94.0,2021-12-12 13:00:00,50
11.5,1.0,144.0,96.0,2021-12-12 14:00:00,50
10.1,0.9,189.0,93.0,2021-12-12 15:00:00,50
8.3,0.5,230.0,96.0,2021-12-12 16:00:00,50
4.0,1.1,142.0,94.0,2021-12-12 17:00:00,50
11.5,0.4,151.0,95.0,2021-12-12 18:00:00,50
12.6,0.6,139.0,91.0,2021-12-12 19:00:00,50
19.1,1.3,134.0,91.0,2021-12-12 20:00:00,50
16.2,1.6,137.0,87.0,2021-12-12 21:00:00,50
32.0,2.4,113.0,83.0,2021-12-12 22:00:00,50
31.3,2.3,94.0,86.0,2021-12-12 23:00:00,50
26.3,2.5,110.0,84.0,2021-12-13 00:00:00,50
18.0,2.0,122.0,79.0,2021-12-13 01:00:00,50
19.1,1.5,118.0,92.0,2021-12-13 02:00:00,50
40.3,2.2,100.0,90.0,2021-12-13 03:00:00,50
34.9,2.1,103.0,89.0,2021-12-13 04:00:00,50
42.1,2.4,104.0,87.0,2021-12-13 05:00:00,50
36.7,2.0,107.0,91.0,2021-12-13 06:00:00,50
38.9,2.4,101.0,92.0,2021-12-13 07:00:00,50
39.2,2.6,100.0,92.0,2021-12-13 08:00:00,50
