pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, -0.2, 117.0, None, None, 680.0, None, None,2018-01-08 00:00:00, None,2
None, None, None, None, -0.1, 117.0, None, None, 681.0, None, None,2018-01-08 01:00:00, None,2
None, None, None, None, 0.0, 118.0, None, None, 682.0, None, None,2018-01-08 02:00:00, None,2
None, None, None, None, 0.0, 118.0, None, None, 683.0, None, None,2018-01-08 03:00:00, None,2
None, None, None, None, 0.0, 118.0, None, None, 689.0, None, None,2018-01-08 04:00:00, None,2
None, None, None, None, 0.0, 118.0, None, None, 691.0, None, None,2018-01-08 05:00:00, None,2
None, None, None, None, 0.1, 118.0, None, None, 694.0, None, None,2018-01-08 06:00:00, None,2
None, None, None, None, 0.3, 117.0, None, None, 696.0, None, None,2018-01-08 07:00:00, None,2
None, None, None, None, 0.5, 117.0, None, None, 699.0, None, None,2018-01-08 08:00:00, None,2
None, None, None, None, 0.9, 116.0, None, None, 701.0, None, None,2018-01-08 09:00:00, None,2
None, None, None, None, 1.2, 116.0, None, None, 702.0, None, None,2018-01-08 10:00:00, None,2
None, None, None, None, 1.1, 115.0, None, None, 704.0, None, None,2018-01-08 11:00:00, None,2
None, None, None, None, 0.7, 114.0, None, None, 706.0, None, None,2018-01-08 12:00:00, None,2
None, None, None, None, 0.1, 111.0, None, None, 706.0, None, None,2018-01-08 13:00:00, None,2
None, None, None, None, 0.2, 114.0, None, None, 706.0, None, None,2018-01-08 14:00:00, None,2
None, None, None, None, 0.2, 114.0, None, None, 707.0, None, None,2018-01-08 15:00:00, None,2
None, 383.0, None, None, 0.1, 113.0, None, None, 707.0, None, None,2018-01-08 16:00:00, None,2
None, None, None, None, 0.0, 113.0, None, None, 707.0, None, None,2018-01-08 17:00:00, None,2
None, None, None, None, 0.3, 113.0, None, None, 708.0, None, None,2018-01-08 18:00:00, None,2
None, None, None, None, 0.5, 113.0, None, None, 709.0, None, None,2018-01-08 19:00:00, None,2
None, None, None, None, 0.5, 116.0, None, None, 709.0, None, None,2018-01-08 20:00:00, None,2
None, None, None, None, 1.2, 116.0, None, None, 711.0, None, None,2018-01-08 21:00:00, None,2
None, None, None, None, 1.3, 117.0, None, None, 712.0, None, None,2018-01-08 22:00:00, None,2
None, None, None, None, 0.9, 116.0, None, None, 713.0, None, None,2018-01-08 23:00:00, None,2
None, None, None, None, 0.5, 116.0, None, None, 715.0, None, None,2018-01-09 00:00:00, None,2
None, None, None, None, 0.2, 116.0, None, None, 715.0, None, None,2018-01-09 01:00:00, None,2
None, None, None, None, 0.2, 114.0, None, None, 715.0, None, None,2018-01-09 02:00:00, None,2
None, None, None, None, 0.2, 114.0, None, None, 716.0, None, None,2018-01-09 03:00:00, None,2
None, None, None, None, 0.3, 116.0, None, None, 716.0, None, None,2018-01-09 04:00:00, None,2
None, None, None, None, 0.0, 113.0, None, None, 716.0, None, None,2018-01-09 05:00:00, None,2
None, None, None, None, 0.0, 104.0, None, None, 717.0, None, None,2018-01-09 06:00:00, None,2
None, None, None, None, 0.0, 113.0, None, None, 717.0, None, None,2018-01-09 07:00:00, None,2
None, None, None, None, 0.0, 110.0, None, None, 717.0, None, None,2018-01-09 08:00:00, None,2
None, None, None, None, -0.1, 104.0, None, None, 717.0, None, None,2018-01-09 09:00:00, None,2
None, None, None, None, -0.2, 111.0, None, None, 717.0, None, None,2018-01-09 10:00:00, None,2
None, None, None, None, -0.5, 113.0, None, None, 717.0, None, None,2018-01-09 11:00:00, None,2
None, None, None, None, -0.6, 106.0, None, None, 718.0, None, None,2018-01-09 12:00:00, None,2
None, None, None, None, -0.3, 119.0, None, None, 718.0, None, None,2018-01-09 13:00:00, None,2
None, None, None, None, -0.6, 118.0, None, None, 719.0, None, None,2018-01-09 14:00:00, None,2
None, None, None, None, -1.1, 118.0, None, None, 719.0, None, None,2018-01-09 15:00:00, None,2
None, 394.0, None, None, -1.3, 117.0, None, None, 719.0, None, None,2018-01-09 16:00:00, None,2
None, None, None, None, -1.4, 117.0, None, None, 720.0, None, None,2018-01-09 17:00:00, None,2
None, None, None, None, -0.7, 116.0, None, None, 719.0, None, None,2018-01-09 18:00:00, None,2
None, None, None, None, -0.8, 116.0, None, None, 719.0, None, None,2018-01-09 19:00:00, None,2
None, None, None, None, -1.2, 119.0, None, None, 719.0, None, None,2018-01-09 20:00:00, None,2
None, None, None, None, -0.9, 119.0, None, None, 719.0, None, None,2018-01-09 21:00:00, None,2
None, None, None, None, -1.1, 119.0, None, None, 719.0, None, None,2018-01-09 22:00:00, None,2
None, None, None, None, -1.1, 117.0, None, None, 719.0, None, None,2018-01-09 23:00:00, None,2
None, None, None, None, -1.5, 118.0, None, None, 718.0, None, None,2018-01-10 00:00:00, None,2
None, None, None, None, -1.9, 116.0, None, None, 718.0, None, None,2018-01-10 01:00:00, None,2
None, None, None, None, -1.9, 114.0, None, None, 717.0, None, None,2018-01-10 02:00:00, None,2
None, None, None, None, -1.9, 114.0, None, None, 718.0, None, None,2018-01-10 03:00:00, None,2
None, None, None, None, -2.1, 119.0, None, None, 717.0, None, None,2018-01-10 04:00:00, None,2
None, None, None, None, -2.2, 108.0, None, None, 716.0, None, None,2018-01-10 05:00:00, None,2
None, None, None, None, -2.3, 121.0, None, None, 716.0, None, None,2018-01-10 06:00:00, None,2
None, None, None, None, -2.5, 115.0, None, None, 717.0, None, None,2018-01-10 07:00:00, None,2
None, None, None, None, -2.3, 114.0, None, None, 715.0, None, None,2018-01-10 08:00:00, None,2
None, None, None, None, -2.5, 121.0, None, None, 714.0, None, None,2018-01-10 09:00:00, None,2
None, None, None, None, -3.2, 105.0, None, None, 717.0, None, None,2018-01-10 10:00:00, None,2
None, None, None, None, -3.2, 118.0, None, None, 718.0, None, None,2018-01-10 11:00:00, None,2
None, None, None, None, -3.1, 118.0, None, None, 718.0, None, None,2018-01-10 12:00:00, None,2
None, None, None, None, -2.8, 118.0, None, None, 717.0, None, None,2018-01-10 13:00:00, None,2
None, None, None, None, -2.7, 111.0, None, None, 717.0, None, None,2018-01-10 14:00:00, None,2
None, None, None, None, -2.7, 111.0, None, None, 716.0, None, None,2018-01-10 15:00:00, None,2
None, 398.0, None, None, -2.7, 119.0, None, None, 716.0, None, None,2018-01-10 16:00:00, None,2
None, None, None, None, -2.6, 117.0, None, None, 717.0, None, None,2018-01-10 17:00:00, None,2
None, None, None, None, -2.2, 116.0, None, None, 717.0, None, None,2018-01-10 18:00:00, None,2
None, None, None, None, -1.9, 120.0, None, None, 717.0, None, None,2018-01-10 19:00:00, None,2
None, None, None, None, -1.7, 120.0, None, None, 718.0, None, None,2018-01-10 20:00:00, None,2
None, None, None, None, -1.8, 120.0, None, None, 719.0, None, None,2018-01-10 21:00:00, None,2
None, None, None, None, -1.1, 120.0, None, None, 719.0, None, None,2018-01-10 22:00:00, None,2
None, None, None, None, -1.3, 116.0, None, None, 719.0, None, None,2018-01-10 23:00:00, None,2
None, None, None, None, -1.5, 120.0, None, None, 718.0, None, None,2018-01-11 00:00:00, None,2
None, None, None, None, -1.9, 120.0, None, None, 718.0, None, None,2018-01-11 01:00:00, None,2
None, None, None, None, -2.1, 106.0, None, None, 718.0, None, None,2018-01-11 02:00:00, None,2
None, None, None, None, -2.1, 110.0, None, None, 718.0, None, None,2018-01-11 03:00:00, None,2
None, None, None, None, -2.0, 110.0, None, None, 719.0, None, None,2018-01-11 04:00:00, None,2
None, None, None, None, -1.8, 114.0, None, None, 719.0, None, None,2018-01-11 05:00:00, None,2
None, None, None, None, -1.9, 120.0, None, None, 719.0, None, None,2018-01-11 06:00:00, None,2
None, None, None, None, -2.0, 120.0, None, None, 719.0, None, None,2018-01-11 07:00:00, None,2
None, None, None, None, -2.0, 120.0, None, None, 716.0, None, None,2018-01-11 08:00:00, None,2
None, None, None, None, -1.8, 119.0, None, None, 712.0, None, None,2018-01-11 09:00:00, None,2
None, None, None, None, -1.8, 123.0, None, None, 705.0, None, None,2018-01-11 10:00:00, None,2
None, None, None, None, -1.9, 123.0, None, None, 702.0, None, None,2018-01-11 11:00:00, None,2
None, None, None, None, -2.0, 122.0, None, None, 707.0, None, None,2018-01-11 12:00:00, None,2
None, None, None, None, -2.2, 120.0, None, None, 709.0, None, None,2018-01-11 13:00:00, None,2
