CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
1.92, 94.7, 3.3, None, 58.52, 0.0, 314.2, 1.0, None, 1.9, 0.5, 1024.0, None, 1.0, 899.0, None, 95.0,2022-10-29 00:00:00, 899.0,44
1.806, 95.9, 3.3, None, 47.88, 0.0, 306.0, 1.0, None, 1.8, 0.5, 1023.9, None, 1.0, 899.0, None, 96.0,2022-10-29 01:00:00, 899.0,44
1.933, 96.5, 3.3, None, 62.02, 0.0, 322.6, 1.0, None, 1.9, 0.5, 1024.9, None, 1.0, 900.0, None, 97.0,2022-10-29 02:00:00, 900.0,44
1.855, 96.7, 3.3, None, 57.83, 0.0, 300.0, 1.0, None, 1.9, 0.5, 1023.7, None, 1.0, 899.0, None, 97.0,2022-10-29 03:00:00, 899.0,44
1.561, 96.6, 3.3, None, 75.01, 0.0, 357.0, 1.0, None, 1.6, 0.5, 1023.8, None, 1.0, 899.0, None, 97.0,2022-10-29 04:00:00, 899.0,44
1.71, 96.5, 3.3, None, 66.91, 0.01, 321.7, 1.0, None, 1.7, 0.5, 1023.9, None, 1.0, 899.0, None, 97.0,2022-10-29 05:00:00, 899.0,44
1.886, 95.2, 3.3, None, 60.59, 0.015, 91.3, 1.0, None, 1.9, 0.5, 1024.2, None, 1.0, 899.0, None, 95.0,2022-10-29 06:00:00, 899.0,44
1.8, 95.5, 2.0, None, 62.45, 0.0, 21.35, 1.0, None, 1.8, 1.8, 1024.3, None, 1.0, 899.0, None, 96.0,2022-10-29 07:00:00, 899.0,44
1.798, 94.9, 2.0, None, 60.5, 0.029, 337.9, 1.0, None, 1.8, 1.5, 1024.4, None, 1.0, 899.0, None, 95.0,2022-10-29 08:00:00, 899.0,44
1.792, 93.8, 2.2, None, 72.82, 0.017, 314.6, 1.0, None, 1.8, 1.5, 1024.4, None, 1.0, 899.0, None, 94.0,2022-10-29 09:00:00, 899.0,44
2.182, 95.5, 2.2, None, 41.66, 0.0, 307.6, 2.0, None, 2.2, 1.4, 1025.3, None, 2.0, 900.0, None, 96.0,2022-10-29 10:00:00, 900.0,44
5.313, 80.3, 5.2, None, 72.76, 0.002, 262.9, 2.0, None, 5.3, 1.4, 1023.7, None, 2.0, 899.0, None, 80.0,2022-10-29 11:00:00, 899.0,44
6.137, 67.86, 6.2, None, 42.03, 0.004, 81.1, 1.0, None, 6.1, 1.4, 1023.7, None, 1.0, 899.0, None, 68.0,2022-10-29 12:00:00, 899.0,44
6.293, 66.92, 7.5, None, 68.57, 0.002, 64.91, 0.0, None, 6.3, 1.4, 1022.5, None, 0.0, 898.0, None, 67.0,2022-10-29 13:00:00, 898.0,44
6.933, 68.4, 7.5, None, 67.12, 0.02, 238.4, 2.0, None, 6.9, 1.4, 1023.5, None, 2.0, 899.0, None, 68.0,2022-10-29 14:00:00, 899.0,44
6.324, 69.19, 7.5, None, 71.31, 0.013, 192.6, 1.0, None, 6.3, 1.4, 1023.6, None, 1.0, 899.0, None, 69.0,2022-10-29 15:00:00, 899.0,44
5.264, 83.0, 7.5, None, 68.83, 0.007, 329.3, 2.0, None, 5.3, 1.4, 1022.7, None, 2.0, 898.0, None, 83.0,2022-10-29 16:00:00, 898.0,44
4.22, 87.1, 7.5, None, 56.62, 0.0, 325.6, 2.0, None, 4.2, 1.4, 1021.7, None, 2.0, 897.0, None, 87.0,2022-10-29 17:00:00, 897.0,44
3.312, 90.4, 7.5, None, 39.66, 0.0, 310.1, 2.0, None, 3.3, 1.4, 1021.8, None, 2.0, 897.0, None, 90.0,2022-10-29 18:00:00, 897.0,44
2.649, 93.0, 3.3, None, 24.95, 0.0, 310.2, 2.0, None, 2.6, 2.7, 1021.9, None, 2.0, 897.0, None, 93.0,2022-10-29 19:00:00, 897.0,44
2.426, 93.9, 3.3, None, 42.13, 0.0, 322.4, 2.0, None, 2.4, 2.4, 1020.8, None, 2.0, 896.0, None, 94.0,2022-10-29 20:00:00, 896.0,44
2.396, 94.6, 3.3, None, 42.19, 0.0, 322.8, 2.0, None, 2.4, 2.4, 1020.8, None, 2.0, 896.0, None, 95.0,2022-10-29 21:00:00, 896.0,44
2.57, 95.1, 3.3, None, 25.02, 0.0, 311.4, 2.0, None, 2.6, 2.4, 1020.7, None, 2.0, 896.0, None, 95.0,2022-10-29 22:00:00, 896.0,44
2.52, 95.0, 3.3, None, 40.42, 0.0, 314.5, 2.0, None, 2.5, 2.4, 1020.3, None, 2.0, 896.0, None, 95.0,2022-10-29 23:00:00, 896.0,44
2.279, 95.3, 3.3, None, 25.36, 0.0, 308.3, 2.0, None, 2.3, 2.3, 1020.2, None, 2.0, 896.0, None, 95.0,2022-10-30 00:00:00, 896.0,44
2.131, 96.0, 3.3, None, 9.01, 0.0, 302.8, 2.0, None, 2.1, 2.1, 1020.2, None, 2.0, 896.0, None, 96.0,2022-10-30 01:00:00, 896.0,44
2.182, 96.1, 3.3, None, 8.13, 0.0, 298.0, 2.0, None, 2.2, 2.0, 1020.1, None, 2.0, 896.0, None, 96.0,2022-10-30 02:00:00, 896.0,44
2.279, 95.6, 3.3, None, 23.46, 0.0, 299.7, 2.0, None, 2.3, 2.0, 1019.0, None, 2.0, 895.0, None, 96.0,2022-10-30 03:00:00, 895.0,44
2.376, 95.8, 3.3, None, 14.49, 0.0, 302.9, 2.0, None, 2.4, 2.0, 1019.1, None, 2.0, 895.0, None, 96.0,2022-10-30 04:00:00, 895.0,44
2.376, 96.2, 3.3, None, 24.36, 0.0, 302.5, 2.0, None, 2.4, 2.0, 1019.3, None, 2.0, 895.0, None, 96.0,2022-10-30 05:00:00, 895.0,44
2.279, 96.4, 3.3, None, 13.51, 0.0, 290.8, 2.0, None, 2.3, 2.0, 1018.3, None, 2.0, 894.0, None, 96.0,2022-10-30 06:00:00, 894.0,44
