pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-2.2,-2.6, 1001.8, 0.1, 0.0,-0.6,98.0,2022-10-29 00:00:00, 44.0,-3.0, 906.0,44
None,-2.1,-2.6, 1002.9, 0.4, 0.0,-0.6,98.0,2022-10-29 01:00:00, 44.0,-2.0, 907.0,44
None,-2.3,-2.6, 1004.1, 0.3, 1.0,-0.6,98.0,2022-10-29 02:00:00, 45.0,-2.0, 908.0,44
None,-2.0,-2.6, 1004.0, 0.4, 0.0,-0.6,98.0,2022-10-29 03:00:00, 45.0,-3.0, 908.0,44
None,-2.1,-2.6, 1004.0, 0.6, 1.0,-0.6,98.0,2022-10-29 04:00:00, 45.0,-2.0, 908.0,44
None,-2.0,-2.6, 1004.0, 0.5, 1.0,-0.6,98.0,2022-10-29 05:00:00, 46.0,-2.0, 908.0,44
None,-2.0,-2.6, 1004.1, 0.2, 1.0,-0.6,98.0,2022-10-29 06:00:00, 46.0,-2.0, 908.0,44
None,-2.1,-2.2, 1003.0, 0.3, 0.0,-1.9,98.0,2022-10-29 07:00:00, 46.0,-2.0, 907.0,44
None,-1.8,-2.2, 1003.1, 0.0, 1.0,-1.7,98.0,2022-10-29 08:00:00, 46.0,-2.0, 907.0,44
None,-1.9,-2.2, 1002.0, 0.3, 1.0,-1.6,98.0,2022-10-29 09:00:00, 47.0,-2.0, 906.0,44
None,-1.5,-2.2, 999.7, 0.8, -1.0,-1.5,99.0,2022-10-29 10:00:00, 46.0,-2.0, 904.0,44
None,-1.5,-2.2, 998.7, 0.9, 2.0,-1.2,99.0,2022-10-29 11:00:00, 48.0,-2.0, 903.0,44
None,-1.2,-2.2, 996.4, 1.4, 2.0,-1.1,99.0,2022-10-29 12:00:00, 49.0,-1.0, 901.0,44
None,-1.0,-2.2, 995.3, 2.6, 3.0,-0.8,99.0,2022-10-29 13:00:00, 52.0,-1.0, 900.0,44
None,-0.7,-2.2, 993.1, 1.8, 5.0,-0.4,99.0,2022-10-29 14:00:00, 57.0,-1.0, 898.0,44
None,-0.2,-2.2, 990.8, 1.4, 1.0,0.2,100.0,2022-10-29 15:00:00, 57.0,0.0, 896.0,44
None,-0.3,-2.2, 988.6, 1.4, 1.0,0.2,100.0,2022-10-29 16:00:00, 57.0,0.0, 894.0,44
None,-0.1,-2.2, 988.5, 2.2, 4.0,0.2,100.0,2022-10-29 17:00:00, 61.0,0.0, 894.0,44
None,-0.1,-2.2, 988.5, 2.1, 4.0,0.2,100.0,2022-10-29 18:00:00, 64.0,0.0, 894.0,44
None,-0.2,-0.5, 987.5, 0.2, -1.0,0.2,100.0,2022-10-29 19:00:00, 64.0,0.0, 893.0,44
None,0.3,-0.5, 987.4, 0.1, -1.0,0.2,100.0,2022-10-29 20:00:00, 63.0,0.0, 893.0,44
18.1,0.1,-0.5, 987.4, 0.1, -1.0,0.6,100.0,2022-10-29 21:00:00, 62.0,0.0, 893.0,44
18.0,0.2,-0.5, 987.4, 0.2, 1.0,0.6,100.0,2022-10-29 22:00:00, 62.0,0.0, 893.0,44
18.2,0.2,-0.5, 987.4, 0.2, -1.0,0.6,100.0,2022-10-29 23:00:00, 61.0,0.0, 893.0,44
18.8,0.3,-0.5, 987.3, 0.6, 2.0,0.6,100.0,2022-10-30 00:00:00, 63.0,0.0, 893.0,44
18.4,0.0,-0.5, 987.3, 0.1, 0.0,0.6,100.0,2022-10-30 01:00:00, 63.0,0.0, 893.0,44
18.1,0.3,-0.5, 988.4, 0.1, -1.0,0.6,100.0,2022-10-30 02:00:00, 62.0,0.0, 894.0,44
18.0,0.2,-0.5, 989.4, 0.3, 2.0,0.6,100.0,2022-10-30 03:00:00, 63.0,0.0, 895.0,44
17.9,0.2,-0.5, 990.6, 0.5, 3.0,0.6,100.0,2022-10-30 04:00:00, 66.0,0.0, 896.0,44
17.4,0.1,-0.5, 990.5, 0.1, 0.0,0.6,100.0,2022-10-30 05:00:00, 65.0,0.0, 896.0,44
None,-0.3,-0.5, 990.6, -0.1, -1.0,0.6,100.0,2022-10-30 06:00:00, 64.0,-1.0, 896.0,44
None,-0.4,-0.7, 990.6, 0.3, 1.0,-0.1,100.0,2022-10-30 07:00:00, 65.0,-1.0, 896.0,44
None,-0.5,-0.7, 991.7, -0.2, 0.0,0.0,100.0,2022-10-30 08:00:00, 64.0,0.0, 897.0,44
None,-0.5,-0.8, 991.7, 0.1, 0.0,0.0,100.0,2022-10-30 09:00:00, 64.0,-1.0, 897.0,44
None,-0.5,-0.8, 992.8, 0.3, 0.0,0.0,100.0,2022-10-30 10:00:00, 64.0,-1.0, 898.0,44
None,-0.3,-0.8, 992.8, 0.4, 0.0,0.1,99.0,2022-10-30 11:00:00, 64.0,-1.0, 898.0,44
