CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-6.764, 99.1, -6.2, 99.0, None, 13.96, None, 254.3, 26.22, -6.8, -7.1, -7.0, None, -7.0,2022-01-22 00:00:00,4
-6.773, 96.8, -6.2, 97.0, None, 15.25, None, 266.0, 28.08, -6.8, -7.1, -7.0, None, -7.0,2022-01-22 01:00:00,4
-6.556, 89.9, -6.2, 90.0, None, 15.63, None, 267.5, 27.64, -6.6, -7.1, -7.0, None, -7.0,2022-01-22 02:00:00,4
-5.904, 78.95, -5.8, 79.0, None, 14.22, None, 262.2, 30.12, -5.9, -7.1, -9.0, None, -9.0,2022-01-22 03:00:00,4
-4.976, 72.71, -4.5, 73.0, None, 21.28, None, 261.5, 28.49, -5.0, -7.1, -8.0, None, -8.0,2022-01-22 04:00:00,4
-4.869, 71.64, -4.5, 72.0, None, 20.52, None, 259.2, 25.95, -4.9, -7.1, -9.0, None, -9.0,2022-01-22 05:00:00,4
-4.026, 68.27, -3.9, 68.0, None, 16.12, None, 259.3, 27.13, -4.0, -7.1, -8.0, None, -8.0,2022-01-22 06:00:00,4
-1.75, 55.92, -1.9, 56.0, None, 29.74, None, 280.5, 23.46, -1.8, -4.5, -9.0, None, -9.0,2022-01-22 07:00:00,4
-1.816, 57.24, -1.2, 57.0, None, 17.27, None, 303.7, 27.61, -1.8, -4.5, -8.0, None, -8.0,2022-01-22 08:00:00,4
-0.782, 49.1, -0.2, 49.0, None, 20.2, None, 297.5, 24.38, -0.8, -4.5, -9.0, None, -9.0,2022-01-22 09:00:00,4
0.095, 43.72, 0.2, 44.0, None, 15.69, None, 302.5, 27.17, 0.1, -4.5, -11.0, None, -11.0,2022-01-22 10:00:00,4
-0.581, 46.17, 0.2, 46.0, None, 16.79, None, 287.6, 19.69, -0.6, -4.5, -10.0, None, -10.0,2022-01-22 11:00:00,4
-0.928, 48.76, 0.2, 49.0, None, 13.44, None, 273.4, 18.49, -0.9, -4.5, -9.0, None, -9.0,2022-01-22 12:00:00,4
-0.999, 50.88, 0.2, 51.0, None, 17.37, None, 274.2, 19.7, -1.0, -4.5, -9.0, None, -9.0,2022-01-22 13:00:00,4
-1.49, 54.08, 0.2, 54.0, None, 28.04, None, 261.3, 16.89, -1.5, -4.5, -9.0, None, -9.0,2022-01-22 15:00:00,4
