pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -1.551, 90.4, -1.0, 90.0, -3.0, -1.6, -2.6, 1016.3, 0.0, -3.0, 966.0, 0.0,2022-01-22 00:00:00, None, 966.0,4
None, -2.862, 90.8, -1.0, 91.0, -4.0, -2.9, -3.2, 1016.3, 0.0, -4.0, 966.0, 0.0,2022-01-22 01:00:00, None, 966.0,4
None, -3.684, 90.7, -1.0, 91.0, -5.0, -3.7, -3.9, 1017.3, 0.0, -5.0, 967.0, 0.0,2022-01-22 02:00:00, None, 967.0,4
None, -4.216, 90.5, -1.0, 91.0, -5.0, -4.2, -4.5, 1016.3, 0.0, -5.0, 966.0, 0.0,2022-01-22 03:00:00, None, 966.0,4
None, -3.807, 89.9, -1.0, 90.0, -5.0, -3.8, -4.5, 1017.3, 0.0, -5.0, 967.0, 0.0,2022-01-22 04:00:00, None, 967.0,4
None, -3.675, 89.9, -1.0, 90.0, -5.0, -3.7, -4.5, 1016.3, 0.0, -5.0, 966.0, 0.0,2022-01-22 05:00:00, None, 966.0,4
None, -3.667, 89.8, -1.0, 90.0, -5.0, -3.7, -4.5, 1017.4, 0.0, -5.0, 967.0, 0.0,2022-01-22 06:00:00, None, 967.0,4
None, -3.794, 89.7, -3.1, 90.0, -5.0, -3.8, -4.2, 1016.4, 0.0, -5.0, 966.0, 0.0,2022-01-22 07:00:00, None, 966.0,4
None, -4.32, 88.8, -3.1, 89.0, -5.0, -4.3, -4.8, 1016.4, 0.0, -5.0, 966.0, 0.0,2022-01-22 08:00:00, None, 966.0,4
None, -5.838, 87.7, -3.1, 88.0, -8.0, -5.8, -6.0, 1015.4, 0.0, -8.0, 965.0, 0.0,2022-01-22 09:00:00, None, 965.0,4
None, -6.095, 87.4, -3.1, 87.0, -8.0, -6.1, -6.3, 1016.5, 0.0, -8.0, 966.0, 0.0,2022-01-22 10:00:00, None, 966.0,4
None, -4.898, 88.5, -3.1, 89.0, -7.0, -4.9, -6.3, 1015.3, 0.0, -7.0, 965.0, 0.0,2022-01-22 11:00:00, None, 965.0,4
None, -3.432, 89.1, -3.1, 89.0, -5.0, -3.4, -6.3, 1015.3, 0.0, -5.0, 965.0, 0.0,2022-01-22 12:00:00, None, 965.0,4
None, -1.571, 90.7, -1.6, 91.0, -3.0, -1.6, -6.3, 1014.2, 0.0, -3.0, 964.0, 0.0,2022-01-22 13:00:00, None, 964.0,4
None, 0.566, 90.4, 0.8, 90.0, -1.0, 0.6, -6.3, 1013.1, 0.0, -1.0, 963.0, 0.0,2022-01-22 14:00:00, None, 963.0,4
None, -0.09, 89.8, 0.8, 90.0, -1.0, -0.1, -6.3, 1013.1, 0.0, -1.0, 963.0, 0.0,2022-01-22 15:00:00, None, 963.0,4
None, -0.594, 90.4, 0.8, 90.0, -2.0, -0.6, -6.3, 1013.1, 0.0, -2.0, 963.0, 0.0,2022-01-22 16:00:00, None, 963.0,4
None, -0.721, 90.8, 0.8, 91.0, -2.0, -0.7, -6.3, 1013.1, 0.0, -2.0, 963.0, 0.0,2022-01-22 17:00:00, None, 963.0,4
None, -1.564, 90.9, 0.8, 91.0, -3.0, -1.6, -6.3, 1012.1, 0.0, -3.0, 962.0, 0.0,2022-01-22 18:00:00, None, 962.0,4
None, -2.039, 90.7, -1.3, 91.0, -3.0, -2.0, -2.1, 1012.1, 0.0, -3.0, 962.0, 0.0,2022-01-22 19:00:00, None, 962.0,4
None, -1.843, 90.8, -1.3, 91.0, -3.0, -1.8, -2.4, 1012.2, 0.0, -3.0, 962.0, 0.0,2022-01-22 20:00:00, None, 962.0,4
