RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
40.95, None, None, None, 2.863, 109.3, -14.0, -3.6, -14.0, None, None, None, None, None, None, None, None, -3.531, None, -2.7, 41.0, None, 29.56, None, -3.5, 0.0, None,2022-01-22 00:00:00, None,4
39.16, None, None, None, 1.495, 92.2, -14.0, -3.8, -14.0, None, None, None, None, None, None, None, None, -3.742, None, -2.7, 39.0, None, 45.44, None, -3.7, 0.0, None,2022-01-22 01:00:00, None,4
42.51, None, None, None, 5.486, 88.1, -14.0, -4.1, -14.0, None, None, None, None, None, None, None, None, -4.126, None, -2.7, 43.0, None, 21.91, None, -4.1, 0.0, None,2022-01-22 02:00:00, None,4
44.06, None, None, None, 7.14, 102.0, -14.0, -4.4, -14.0, None, None, None, None, None, None, None, None, -4.376, None, -2.7, 44.0, None, 18.19, None, -4.4, 0.2, None,2022-01-22 03:00:00, None,4
45.31, None, None, None, 8.71, 93.1, -14.0, -4.7, -14.0, None, None, None, None, None, None, None, None, -4.665, None, -2.7, 45.0, None, 16.67, None, -4.7, 0.0, None,2022-01-22 04:00:00, None,4
46.23, None, None, None, 5.719, 76.7, -13.0, -4.8, -13.0, None, None, None, None, None, None, None, None, -4.607, None, -2.7, 46.0, None, 33.73, None, -4.6, 0.1, None,2022-01-22 05:00:00, None,4
46.15, None, None, None, 7.06, 107.8, -14.0, -4.8, -14.0, None, None, None, None, None, None, None, None, -4.79, None, -2.7, 46.0, None, 17.35, None, -4.8, 0.0, None,2022-01-22 06:00:00, None,4
47.37, None, None, None, 8.79, 101.8, -13.0, -4.9, -13.0, None, None, None, None, None, None, None, None, -4.8, None, -4.7, 47.0, None, 14.82, None, -4.8, -0.1, None,2022-01-22 07:00:00, None,4
47.88, None, None, None, 7.54, 106.6, -13.0, -4.9, -13.0, None, None, None, None, None, None, None, None, -4.83, None, -4.7, 48.0, None, 13.83, None, -4.8, 0.0, None,2022-01-22 08:00:00, None,4
48.72, None, None, None, 7.78, 108.5, -12.0, -4.9, -12.0, None, None, None, None, None, None, None, None, -3.627, None, -3.6, 49.0, None, 11.7, None, -3.6, -0.6, None,2022-01-22 09:00:00, None,4
40.47, None, None, None, 5.368, 102.8, -13.0, -4.9, -13.0, None, None, None, None, None, None, None, None, -2.329, None, -2.3, 40.0, None, 27.03, None, -2.3, 0.0, None,2022-01-22 10:00:00, None,4
32.03, None, None, None, 6.869, 109.1, -14.0, -4.9, -14.0, None, None, None, None, None, None, None, None, -1.016, None, -1.0, 32.0, None, 21.12, None, -1.0, -0.5, None,2022-01-22 11:00:00, None,4
26.86, None, None, None, 7.44, 124.5, -15.0, -4.9, -15.0, None, None, None, None, None, None, None, None, -0.333, None, -0.2, 27.0, None, 13.2, None, -0.3, 0.1, None,2022-01-22 12:00:00, None,4
24.16, None, None, None, 4.637, 117.9, -16.0, -4.9, -16.0, None, None, None, None, None, None, None, None, -0.171, None, 0.0, 24.0, None, 22.53, None, -0.2, 0.0, None,2022-01-22 13:00:00, None,4
26.22, None, None, None, 5.439, 116.6, -16.0, -4.9, -16.0, None, None, None, None, None, None, None, None, -0.715, None, 0.0, 26.0, None, 20.83, None, -0.7, 0.2, None,2022-01-22 14:00:00, None,4
27.39, None, None, None, 8.85, 88.6, -16.0, -4.9, -16.0, None, None, None, None, None, None, None, None, -1.768, None, 0.0, 27.0, None, 16.97, None, -1.8, 0.0, None,2022-01-22 15:00:00, None,4
25.81, None, None, None, 4.132, 76.1, -18.0, -4.9, -18.0, None, None, None, None, None, None, None, None, -2.644, None, 0.0, 26.0, None, 26.87, None, -2.6, 0.2, None,2022-01-22 16:00:00, None,4
23.22, None, None, None, 1.73, 103.9, -20.0, -4.9, -20.0, None, None, None, None, None, None, None, None, -3.293, None, 0.0, 23.0, None, 48.28, None, -3.3, 0.2, None,2022-01-22 17:00:00, None,4
23.26, None, None, None, 1.662, 119.2, -20.0, -4.9, -20.0, None, None, None, None, None, None, None, None, -3.627, None, 0.0, 23.0, None, 54.62, None, -3.6, 0.2, None,2022-01-22 18:00:00, None,4
23.14, None, None, None, 0.959, 160.6, -20.0, -3.8, -20.0, None, None, None, None, None, None, None, None, -3.837, None, -3.6, 23.0, None, 62.06, None, -3.8, 0.1, None,2022-01-22 19:00:00, None,4
23.19, None, None, None, 2.851, 101.4, -20.0, -4.0, -20.0, None, None, None, None, None, None, None, None, -3.78, None, -3.6, 23.0, None, 32.4, None, -3.8, 0.0, None,2022-01-22 20:00:00, None,4
24.01, None, None, None, 4.467, 77.9, -20.0, -4.0, -20.0, None, None, None, None, None, None, None, None, -3.943, None, -3.6, 24.0, None, 32.28, None, -3.9, 0.0, None,2022-01-22 21:00:00, None,4
24.51, None, None, None, 3.834, 99.8, -20.0, -4.0, -20.0, None, None, None, None, None, None, None, None, -4.039, None, -3.6, 25.0, None, 33.12, None, -4.0, 0.0, None,2022-01-22 22:00:00, None,4
26.41, None, None, None, 7.02, 93.9, -19.0, -4.3, -19.0, None, None, None, None, None, None, None, None, -4.29, None, -3.6, 26.0, None, 14.02, None, -4.3, 0.0, None,2022-01-22 23:00:00, None,4
26.83, None, None, None, 7.01, 96.2, -19.0, -4.4, -19.0, None, None, None, None, None, None, None, None, -4.385, None, -3.6, 27.0, None, 13.33, None, -4.4, 0.0, None,2022-01-23 00:00:00, None,4
23.1, None, None, None, 3.433, 103.0, -20.0, -4.4, -20.0, None, None, None, None, None, None, None, None, -4.087, None, -3.6, 23.0, None, 26.82, None, -4.1, 0.0, None,2022-01-23 01:00:00, None,4
26.82, None, None, None, 4.959, 125.5, -19.0, -4.4, -19.0, None, None, None, None, None, None, None, None, -4.364, None, -3.6, 27.0, None, 22.1, None, -4.4, 0.0, None,2022-01-23 02:00:00, None,4
24.84, None, None, None, 5.253, 105.5, -20.0, -4.5, -20.0, None, None, None, None, None, None, None, None, -4.337, None, -3.6, 25.0, None, 25.17, None, -4.3, 0.0, None,2022-01-23 03:00:00, None,4
28.31, None, None, None, 6.517, 99.6, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -4.482, None, -3.6, 28.0, None, 14.64, None, -4.5, 0.0, None,2022-01-23 04:00:00, None,4
25.78, None, None, None, 4.507, 86.7, -20.0, -4.7, -20.0, None, None, None, None, None, None, None, None, -4.616, None, -3.6, 26.0, None, 33.48, None, -4.6, 0.1, None,2022-01-23 05:00:00, None,4
24.04, None, None, None, 2.927, 112.3, -20.0, -4.7, -20.0, None, None, None, None, None, None, None, None, -4.414, None, -3.6, 24.0, None, 41.37, None, -4.4, 0.0, None,2022-01-23 06:00:00, None,4
25.45, None, None, None, 3.056, 125.1, -19.0, -4.5, -19.0, None, None, None, None, None, None, None, None, -4.26, None, -4.2, 25.0, None, 37.4, None, -4.3, 0.0, None,2022-01-23 07:00:00, None,4
23.53, None, None, None, 3.796, 127.8, -20.0, -4.5, -20.0, None, None, None, None, None, None, None, None, -3.904, None, -3.9, 24.0, None, 32.8, None, -3.9, -0.3, None,2022-01-23 08:00:00, None,4
25.88, None, None, None, 6.956, 116.9, -19.0, -4.5, -19.0, None, None, None, None, None, None, None, None, -3.622, None, -3.6, 26.0, None, 19.88, None, -3.6, -0.2, None,2022-01-23 09:00:00, None,4
23.58, None, None, None, 6.154, 93.0, -19.0, -4.5, -19.0, None, None, None, None, None, None, None, None, -3.091, None, -3.1, 24.0, None, 39.34, None, -3.1, 0.0, None,2022-01-23 10:00:00, None,4
23.52, None, None, None, 4.179, 120.5, -19.0, -4.5, -19.0, None, None, None, None, None, None, None, None, -2.681, None, -2.7, 24.0, None, 36.24, None, -2.7, -0.3, None,2022-01-23 11:00:00, None,4
23.08, None, None, None, 9.19, 100.8, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -1.814, None, -1.4, 23.0, None, 18.83, None, -1.8, -0.1, None,2022-01-23 12:00:00, None,4
22.14, None, None, None, 2.106, 71.6, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -0.492, None, -0.4, 22.0, None, 62.14, None, -0.5, -0.3, None,2022-01-23 13:00:00, None,4
21.73, None, None, None, 0.582, 53.92, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -0.551, None, -0.3, 22.0, None, 73.0, None, -0.6, 0.0, None,2022-01-23 14:00:00, None,4
21.98, None, None, None, 2.028, 123.2, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -1.178, None, -0.3, 22.0, None, 29.89, None, -1.2, 0.0, None,2022-01-23 15:00:00, None,4
25.72, None, None, None, 5.634, 81.4, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -2.91, None, -0.3, 26.0, None, 27.04, None, -2.9, 0.6, None,2022-01-23 16:00:00, None,4
28.39, None, None, None, 4.008, 51.02, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -3.876, None, -0.3, 28.0, None, 38.42, None, -3.9, 0.5, None,2022-01-23 17:00:00, None,4
30.55, None, None, None, 4.751, 339.0, -18.0, -4.5, -18.0, None, None, None, None, None, None, None, None, -4.328, None, -0.3, 31.0, None, 19.48, None, -4.3, 0.1, None,2022-01-23 18:00:00, None,4
31.01, None, None, None, 4.924, 336.0, -17.0, -4.4, -17.0, None, None, None, None, None, None, None, None, -4.415, None, -4.3, 31.0, None, 18.2, None, -4.4, 0.1, None,2022-01-23 19:00:00, None,4
36.71, None, None, None, 3.822, 90.8, -16.0, -4.8, -16.0, None, None, None, None, None, None, None, None, -4.745, None, -4.3, 37.0, None, 38.74, None, -4.7, 0.2, None,2022-01-23 20:00:00, None,4
40.37, None, None, None, 4.669, 83.4, -15.0, -5.0, -15.0, None, None, None, None, None, None, None, None, -4.847, None, -4.3, 40.0, None, 35.75, None, -4.8, 0.0, None,2022-01-23 21:00:00, None,4
39.15, None, None, None, 1.328, 353.2, -15.0, -5.0, -15.0, None, None, None, None, None, None, None, None, -4.385, None, -4.3, 39.0, None, 55.44, None, -4.4, -0.2, None,2022-01-23 22:00:00, None,4
41.99, None, None, None, 5.574, 91.4, -14.0, -5.0, -14.0, None, None, None, None, None, None, None, None, -4.491, None, -4.3, 42.0, None, 18.52, None, -4.5, 0.0, None,2022-01-23 23:00:00, None,4
42.84, None, None, None, 3.839, 95.2, -14.0, -5.0, -14.0, None, None, None, None, None, None, None, None, -4.614, None, -4.3, 43.0, None, 35.67, None, -4.6, 0.0, None,2022-01-24 00:00:00, None,4
44.44, None, None, None, 2.822, 98.4, -14.0, -5.0, -14.0, None, None, None, None, None, None, None, None, -4.616, None, -4.3, 44.0, None, 36.45, None, -4.6, 0.0, None,2022-01-24 01:00:00, None,4
