air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
5.8,5.5,2022-01-22 00:00:00,6.0,4
5.7,5.5,2022-01-22 01:00:00,6.0,4
5.8,5.5,2022-01-22 02:00:00,6.0,4
5.7,5.5,2022-01-22 03:00:00,6.0,4
5.4,5.4,2022-01-22 04:00:00,6.0,4
5.3,4.9,2022-01-22 05:00:00,6.0,4
4.8,4.8,2022-01-22 06:00:00,6.0,4
4.9,4.6,2022-01-22 07:00:00,5.1,4
4.5,4.5,2022-01-22 08:00:00,5.1,4
4.8,4.5,2022-01-22 09:00:00,5.1,4
4.8,4.5,2022-01-22 10:00:00,5.1,4
6.8,4.5,2022-01-22 11:00:00,6.8,4
7.0,4.5,2022-01-22 12:00:00,8.4,4
8.0,4.5,2022-01-22 13:00:00,8.7,4
7.3,4.5,2022-01-22 14:00:00,8.7,4
6.5,4.5,2022-01-22 15:00:00,8.7,4
6.2,4.5,2022-01-22 16:00:00,8.7,4
5.3,4.5,2022-01-22 17:00:00,8.7,4
4.9,4.5,2022-01-22 18:00:00,8.7,4
4.8,4.7,2022-01-22 19:00:00,5.0,4
4.7,4.6,2022-01-22 20:00:00,5.0,4
4.7,4.6,2022-01-22 21:00:00,5.0,4
4.7,4.6,2022-01-22 22:00:00,5.0,4
4.8,4.5,2022-01-22 23:00:00,5.0,4
4.5,4.5,2022-01-23 00:00:00,5.0,4
4.0,4.0,2022-01-23 01:00:00,5.0,4
3.6,3.6,2022-01-23 02:00:00,5.0,4
3.6,3.5,2022-01-23 03:00:00,5.0,4
1.8,1.8,2022-01-23 04:00:00,5.0,4
2.3,1.8,2022-01-23 05:00:00,5.0,4
2.6,1.8,2022-01-23 06:00:00,5.0,4
2.3,2.1,2022-01-23 07:00:00,2.6,4
2.0,1.9,2022-01-23 08:00:00,2.6,4
1.9,1.7,2022-01-23 09:00:00,2.6,4
2.1,1.7,2022-01-23 10:00:00,2.6,4
2.4,1.7,2022-01-23 11:00:00,2.6,4
2.8,1.7,2022-01-23 12:00:00,2.9,4
3.0,1.7,2022-01-23 13:00:00,3.4,4
3.2,1.7,2022-01-23 14:00:00,3.6,4
2.9,1.7,2022-01-23 15:00:00,3.6,4
3.1,1.7,2022-01-23 16:00:00,3.6,4
2.8,1.7,2022-01-23 17:00:00,3.6,4
3.2,1.7,2022-01-23 18:00:00,3.6,4
3.5,3.2,2022-01-23 19:00:00,3.5,4
3.0,3.0,2022-01-23 20:00:00,3.8,4
3.1,3.0,2022-01-23 21:00:00,3.8,4
3.5,3.0,2022-01-23 22:00:00,3.8,4
3.3,3.0,2022-01-23 23:00:00,3.8,4
3.3,3.0,2022-01-24 00:00:00,3.8,4
2.9,2.5,2022-01-24 01:00:00,3.8,4
2.7,2.3,2022-01-24 02:00:00,3.8,4
2.7,2.3,2022-01-24 03:00:00,3.8,4
2.4,2.0,2022-01-24 04:00:00,3.8,4
2.1,1.8,2022-01-24 05:00:00,3.8,4
2.2,1.8,2022-01-24 06:00:00,3.8,4
2.1,2.0,2022-01-24 07:00:00,2.5,4
1.6,1.6,2022-01-24 08:00:00,2.5,4
1.4,1.0,2022-01-24 10:00:00,2.5,4
1.4,1.0,2022-01-24 11:00:00,2.5,4
1.9,1.0,2022-01-24 12:00:00,2.5,4
2.8,1.0,2022-01-24 13:00:00,2.8,4
3.0,1.0,2022-01-24 14:00:00,3.3,4
3.2,1.0,2022-01-24 15:00:00,3.4,4
2.6,1.0,2022-01-24 16:00:00,3.4,4
2.6,1.0,2022-01-24 17:00:00,3.4,4
2.5,1.0,2022-01-24 18:00:00,3.4,4
2.1,2.1,2022-01-24 19:00:00,2.5,4
2.0,1.9,2022-01-24 20:00:00,2.5,4
2.1,1.8,2022-01-24 21:00:00,2.5,4
2.0,1.8,2022-01-24 22:00:00,2.5,4
1.7,1.6,2022-01-24 23:00:00,2.5,4
1.2,1.2,2022-01-25 00:00:00,2.5,4
0.9,0.8,2022-01-25 01:00:00,2.5,4
1.1,0.8,2022-01-25 02:00:00,2.5,4
0.9,0.7,2022-01-25 03:00:00,2.5,4
0.9,0.7,2022-01-25 04:00:00,2.5,4
0.9,0.7,2022-01-25 05:00:00,2.5,4
1.0,0.6,2022-01-25 06:00:00,2.5,4
0.9,0.5,2022-01-25 07:00:00,1.1,4
1.0,0.5,2022-01-25 08:00:00,1.1,4
0.4,0.3,2022-01-25 09:00:00,1.1,4
0.6,0.1,2022-01-25 10:00:00,1.1,4
1.1,0.1,2022-01-25 11:00:00,1.2,4
1.1,0.1,2022-01-25 12:00:00,1.2,4
1.5,0.1,2022-01-25 13:00:00,1.5,4
2.4,0.1,2022-01-25 14:00:00,2.4,4
4.0,0.1,2022-01-25 15:00:00,4.0,4
3.1,0.1,2022-01-25 16:00:00,4.5,4
2.1,0.1,2022-01-25 17:00:00,4.5,4
1.8,0.1,2022-01-25 18:00:00,4.5,4
1.9,1.8,2022-01-25 19:00:00,2.0,4
1.9,1.8,2022-01-25 20:00:00,2.1,4
1.9,1.8,2022-01-25 21:00:00,2.1,4
1.9,1.8,2022-01-25 22:00:00,2.3,4
1.9,1.7,2022-01-25 23:00:00,2.3,4
1.9,1.5,2022-01-26 00:00:00,2.3,4
1.5,1.4,2022-01-26 01:00:00,2.3,4
1.5,1.3,2022-01-26 02:00:00,2.3,4
0.9,0.8,2022-01-26 03:00:00,2.3,4
0.9,0.4,2022-01-26 04:00:00,2.3,4
0.5,0.3,2022-01-26 05:00:00,2.3,4
0.5,0.2,2022-01-26 06:00:00,2.3,4
0.7,0.3,2022-01-26 07:00:00,0.8,4
0.5,0.3,2022-01-26 08:00:00,0.9,4
0.5,0.2,2022-01-26 09:00:00,0.9,4
0.3,0.2,2022-01-26 10:00:00,0.9,4
0.7,0.1,2022-01-26 11:00:00,0.9,4
1.1,0.1,2022-01-26 12:00:00,1.1,4
2.0,0.1,2022-01-26 13:00:00,2.1,4
3.2,0.1,2022-01-26 14:00:00,3.3,4
5.9,0.1,2022-01-26 15:00:00,7.6,4
7.5,0.1,2022-01-26 16:00:00,8.9,4
4.1,0.1,2022-01-26 17:00:00,8.9,4
1.9,0.1,2022-01-26 18:00:00,8.9,4
1.2,1.1,2022-01-26 19:00:00,2.1,4
1.3,0.9,2022-01-26 20:00:00,2.1,4
1.4,0.9,2022-01-26 21:00:00,2.1,4
1.2,0.9,2022-01-26 22:00:00,2.1,4
1.3,0.9,2022-01-26 23:00:00,2.1,4
1.0,0.9,2022-01-27 00:00:00,2.1,4
1.0,0.6,2022-01-27 01:00:00,2.1,4
0.4,0.2,2022-01-27 02:00:00,2.1,4
0.1,-0.2,2022-01-27 03:00:00,2.1,4
0.4,-0.2,2022-01-27 04:00:00,2.1,4
-0.1,-0.2,2022-01-27 05:00:00,2.1,4
0.1,-0.2,2022-01-27 06:00:00,2.1,4
0.3,0.0,2022-01-27 07:00:00,0.5,4
0.2,0.0,2022-01-27 08:00:00,0.5,4
0.0,-0.2,2022-01-27 09:00:00,0.5,4
0.4,-0.3,2022-01-27 10:00:00,0.5,4
0.6,-0.3,2022-01-27 11:00:00,1.1,4
1.3,-0.3,2022-01-27 12:00:00,1.3,4
2.3,-0.3,2022-01-27 13:00:00,2.3,4
4.8,-0.3,2022-01-27 14:00:00,5.0,4
7.9,-0.3,2022-01-27 15:00:00,8.0,4
9.4,-0.3,2022-01-27 16:00:00,9.4,4
5.5,-0.3,2022-01-27 17:00:00,10.3,4
4.3,-0.3,2022-01-27 18:00:00,10.3,4
3.3,3.3,2022-01-27 19:00:00,4.3,4
2.5,2.5,2022-01-27 20:00:00,4.3,4
2.7,2.5,2022-01-27 21:00:00,4.3,4
2.4,2.4,2022-01-27 22:00:00,4.3,4
0.9,0.8,2022-01-27 23:00:00,4.3,4
2.5,0.8,2022-01-28 00:00:00,4.3,4
3.5,0.8,2022-01-28 01:00:00,4.3,4
2.3,0.8,2022-01-28 02:00:00,4.3,4
3.0,0.8,2022-01-28 03:00:00,4.3,4
2.0,0.8,2022-01-28 04:00:00,4.3,4
2.1,0.8,2022-01-28 05:00:00,4.3,4
1.9,0.8,2022-01-28 06:00:00,4.3,4
1.6,1.5,2022-01-28 07:00:00,2.5,4
2.2,1.5,2022-01-28 08:00:00,2.5,4
