wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
0.0,-11.7, None,132.0, None,97.0, None, None, None,0.0,2017-11-05 00:00:00,45
0.0,-11.6, None,127.0, None,97.0, None, None, None,0.0,2017-11-05 01:00:00,45
0.0,-11.7, None,195.0, None,97.0, None, None, None,0.0,2017-11-05 02:00:00,45
0.0,-12.0, None,233.0, None,97.0, None, None, None,0.0,2017-11-05 03:00:00,45
0.0,-12.2, None,255.0, None,97.0, None, None, None,0.0,2017-11-05 04:00:00,45
0.0,-12.3, None,270.0, None,97.0, None, None, None,0.0,2017-11-05 05:00:00,45
0.0,-12.7, None,158.0, None,97.0, None, None, None,0.0,2017-11-05 06:00:00,45
0.0,-13.0, None,106.0, None,97.0, None, None, None,0.0,2017-11-05 07:00:00,45
0.0,-12.5, None,89.0, None,97.0, None, None, None,0.0,2017-11-05 08:00:00,45
0.0,-11.4, None,81.0, None,97.0, None, None, None,0.0,2017-11-05 09:00:00,45
0.0,-9.3, None,323.0, None,99.0, None, None, None,0.0,2017-11-05 10:00:00,45
0.0,-6.9, None,69.0, None,100.0, None, None, None,0.0,2017-11-05 11:00:00,45
0.0,-7.4, None,46.0, None,100.0, None, None, None,0.0,2017-11-05 12:00:00,45
0.0,-7.5, None,52.0, None,99.0, None, None, None,0.0,2017-11-05 13:00:00,45
0.0,-7.2, None,57.0, None,100.0, None, None, None,0.0,2017-11-05 14:00:00,45
0.0,-9.4, None,325.0, None,99.0, None, None, None,0.0,2017-11-05 15:00:00,45
0.0,-13.0, None,359.0, None,97.0, None, None, None,0.0,2017-11-05 16:00:00,45
0.0,-14.6, None,29.0, None,96.0, None, None, None,0.0,2017-11-05 17:00:00,45
0.0,-14.6, None,103.0, None,96.0, None, None, None,0.0,2017-11-05 18:00:00,45
