CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.104, None, None, None, None, None, 31.97, -1.0, 1.108, 166.8, -6999.0, None, 7.1, 6.7, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 00:00:00, -3.0, None, -2.776,30
None, 6.76, None, None, None, None, None, 37.99, 2.0, 1.573, 179.9, -6999.0, None, 6.8, 6.7, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 01:00:00, -2.0, None, -1.661,30
None, 6.281, None, None, None, None, None, 64.08, 0.0, 0.875, 190.9, -6999.0, None, 6.3, 6.1, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 02:00:00, -2.0, None, -1.991,30
None, 5.934, None, None, None, None, None, 28.54, -1.0, 2.432, 191.7, -6999.0, None, 5.9, 5.8, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 03:00:00, -3.0, None, -3.064,30
None, 6.179, None, None, None, None, None, 33.34, 1.0, 2.026, 203.7, -6999.0, None, 6.2, 5.8, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 04:00:00, -3.0, None, -2.729,30
None, 5.94, None, None, None, None, None, 25.35, 0.0, 2.843, 193.0, -6999.0, None, 5.9, 5.6, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 05:00:00, -3.0, None, -2.96,30
None, 6.08, None, None, None, None, None, 26.8, 0.0, 1.828, 188.8, -6999.0, None, 6.1, 5.6, None, None, None, None, 11.0, None, None, -6999.0, None,2021-07-23 06:00:00, -3.0, None, -3.056,30
None, 6.713, None, None, None, None, None, 30.67, 1.0, 0.573, 215.4, -6999.0, None, 6.7, 6.0, None, None, None, None, 6.7, None, None, -6999.0, None,2021-07-23 07:00:00, -3.0, None, -2.512,30
None, 7.188, None, None, None, None, None, 38.98, 0.0, 1.674, 247.1, -6999.0, None, 7.2, 6.0, None, None, None, None, 7.2, None, None, -6999.0, None,2021-07-23 08:00:00, -3.0, None, -2.756,30
None, 7.941, None, None, None, None, None, 23.12, -1.0, 5.578, 232.1, -6999.0, None, 7.9, 6.0, None, None, None, None, 7.9, None, None, -6999.0, None,2021-07-23 09:00:00, -3.0, None, -3.372,30
