air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
8.3, 8.28, 7.6, 0.0, 0.0, 9.5, None,2021-07-23 00:00:00, -10.0, -48.0, 399.0,30
8.0, 7.97, 7.6, 0.0, 1.0, 9.5, None,2021-07-23 01:00:00, -9.0, -48.0, 399.0,30
7.6, 7.61, 7.6, 0.0, -2.0, 9.5, None,2021-07-23 02:00:00, -12.0, -49.0, 399.0,30
7.9, 7.92, 7.6, 0.0, 1.0, 9.5, None,2021-07-23 03:00:00, -10.0, -48.0, 399.0,30
7.9, 7.89, 7.6, 0.0, 6.0, 9.5, None,2021-07-23 04:00:00, -4.0, -48.0, 399.0,30
7.6, 7.59, 7.6, 0.0, -2.0, 9.5, None,2021-07-23 05:00:00, -6.0, -49.0, 399.0,30
7.6, 7.6, 7.4, 0.0, -6.0, 9.5, None,2021-07-23 06:00:00, -12.0, -49.0, 399.0,30
7.7, 7.65, 7.5, 0.0, 9.0, 7.7, None,2021-07-23 07:00:00, -3.0, -49.0, 399.0,30
8.0, 7.96, 7.5, 0.0, -1.0, 8.0, None,2021-07-23 08:00:00, -5.0, -48.0, 401.0,30
8.2, 8.17, 7.5, 0.0, -2.0, 8.4, None,2021-07-23 09:00:00, -6.0, -48.0, 404.0,30
10.4, 10.4, 7.5, 0.0, 0.0, 10.4, None,2021-07-23 10:00:00, -7.0, -47.0, 415.0,30
9.7, 9.73, 7.5, 0.0, 0.0, 10.4, None,2021-07-23 11:00:00, -7.0, -47.0, 435.0,30
10.8, 10.75, 7.5, 0.0, -1.0, 11.1, None,2021-07-23 12:00:00, -8.0, -47.0, 446.0,30
9.8, 9.8, 7.5, 0.0, 2.0, 11.1, None,2021-07-23 13:00:00, -6.0, -47.0, 450.0,30
10.4, 10.36, 7.5, 0.0, -1.0, 11.1, None,2021-07-23 14:00:00, -7.0, -47.0, 448.0,30
10.0, 10.01, 7.5, 0.0, 0.0, 11.1, None,2021-07-23 15:00:00, -7.0, -47.0, 444.0,30
10.1, 10.09, 7.5, 0.0, 1.0, 11.1, None,2021-07-23 16:00:00, -6.0, -47.0, 438.0,30
10.2, 10.23, 7.5, 0.0, 0.0, 11.1, None,2021-07-23 17:00:00, -6.0, -47.0, 435.0,30
10.9, 10.94, 7.5, 0.0, -1.0, 11.1, None,2021-07-23 18:00:00, -7.0, -47.0, 433.0,30
10.7, 10.66, 10.5, 0.0, -2.0, 11.2, None,2021-07-23 19:00:00, -9.0, -47.0, 436.0,30
10.2, 10.16, 10.2, 0.0, 2.0, 11.2, None,2021-07-23 20:00:00, -7.0, -47.0, 429.0,30
9.9, 9.86, 9.8, 0.0, 1.0, 11.2, None,2021-07-23 21:00:00, -6.0, -47.0, 420.0,30
9.6, 9.57, 9.6, 0.0, 0.0, 11.2, None,2021-07-23 22:00:00, -6.0, -47.0, 415.0,30
9.7, 9.74, 9.5, 0.0, 0.0, 11.2, None,2021-07-23 23:00:00, -7.0, -47.0, 412.0,30
9.7, 9.74, 9.5, 0.0, 0.0, 11.2, None,2021-07-24 00:00:00, -7.0, -47.0, 411.0,30
9.5, 9.47, 9.4, 0.0, 0.0, 11.2, None,2021-07-24 01:00:00, -7.0, -48.0, 410.0,30
