pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 13.71, 88.1, 17.6, 88.0, None, None, 12.0, 13.7, 13.7, 12.0, -0.4, None, None,2021-07-23 00:00:00, None, None, None,30
None, 13.49, 89.7, 17.6, 90.0, None, None, 12.0, 13.5, 13.5, 12.0, -0.1, None, None,2021-07-23 01:00:00, None, None, None,30
None, 13.28, 91.2, 17.6, 91.0, None, None, 12.0, 13.3, 13.3, 12.0, 0.0, None, None,2021-07-23 02:00:00, None, None, None,30
None, 13.15, 91.8, 17.6, 92.0, None, None, 12.0, 13.2, 13.2, 12.0, 0.0, None, None,2021-07-23 03:00:00, None, None, None,30
None, 13.01, 92.5, 17.6, 93.0, None, None, 12.0, 13.0, 13.0, 12.0, 0.2, None, None,2021-07-23 04:00:00, None, None, None,30
None, 13.01, 93.0, 17.6, 93.0, None, None, 12.0, 13.0, 13.0, 12.0, 0.2, None, None,2021-07-23 05:00:00, None, None, None,30
None, 12.99, 93.6, 17.6, 94.0, None, None, 12.0, 13.0, 13.0, 12.0, 0.3, None, None,2021-07-23 06:00:00, None, None, None,30
None, 13.2, 94.0, 13.2, 94.0, None, None, 12.0, 13.2, 12.9, 12.0, 0.7, None, None,2021-07-23 07:00:00, None, None, None,30
None, 13.47, 94.1, 13.5, 94.0, None, None, 13.0, 13.5, 12.9, 13.0, 0.5, None, None,2021-07-23 08:00:00, None, None, None,30
None, 13.8, 94.1, 13.8, 94.0, None, None, 13.0, 13.8, 12.9, 13.0, 0.3, None, None,2021-07-23 09:00:00, None, None, None,30
None, 14.15, 94.0, 14.1, 94.0, None, None, 13.0, 14.2, 12.9, 13.0, 0.0, None, None,2021-07-23 10:00:00, None, None, None,30
