station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, DEW_POINT, ATMOSPHERIC_PRESSURE, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 7.0, 19.35, None, 2018-01-04 00:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 7.17, 19.37, None, 2018-01-04 01:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.679, 19.51, None, 2018-01-04 02:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.591, 19.54, None, 2018-01-04 03:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 7.07, 19.46, None, 2018-01-04 04:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 7.71, 19.33, None, 2018-01-04 05:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 6.952, 19.56, None, 2018-01-04 06:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.827, 19.59, None, 2018-01-04 07:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.593, 19.66, None, 2018-01-04 08:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.709, 19.75, None, 2018-01-04 09:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 7.22, 19.6, None, 2018-01-04 10:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 6.865, 19.58, None, 2018-01-04 11:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.747, 19.62, None, 2018-01-04 12:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 6.494, 19.69, None, 2018-01-04 13:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 5.862, 19.88, None, 2018-01-04 14:00:00, None, None, None, None, None, -15.0, None, None, None, None, None, None
None, 5.27, 20.06, None, 2018-01-04 15:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, 4.532, 20.47, None, 2018-01-04 16:00:00, None, None, None, None, None, -16.0, None, None, None, None, None, None
None, 3.633, 20.92, None, 2018-01-04 17:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, 3.298, 20.59, None, 2018-01-04 18:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, 3.054, 21.03, None, 2018-01-04 19:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, 2.832, 22.07, None, 2018-01-04 20:00:00, None, None, None, None, None, -17.0, None, None, None, None, None, None
None, 2.756, 27.91, None, 2018-01-04 21:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, 2.708, 41.77, None, 2018-01-04 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 2.504, 50.29, None, 2018-01-04 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, 2.926, 58.23, None, 2018-01-05 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 2.938, 71.2, None, 2018-01-05 01:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 3.353, 74.3, None, 2018-01-05 02:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 3.691, 71.9, None, 2018-01-05 03:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 3.758, 73.7, None, 2018-01-05 04:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.798, 75.1, None, 2018-01-05 05:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.816, 76.4, None, 2018-01-05 06:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.76, 77.1, None, 2018-01-05 07:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.429, 77.8, None, 2018-01-05 08:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.603, 78.4, None, 2018-01-05 09:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 3.875, 78.7, None, 2018-01-05 10:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 3.961, 78.2, None, 2018-01-05 11:00:00, None, None, None, None, None, 1.0, None, None, None, None, None, None
None, 3.894, 76.3, None, 2018-01-05 12:00:00, None, None, None, None, None, 0.0, None, None, None, None, None, None
None, 4.049, 71.9, None, 2018-01-05 13:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 3.626, 66.55, None, 2018-01-05 14:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 3.074, 64.03, None, 2018-01-05 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 3.082, 72.9, None, 2018-01-05 16:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 2.775, 71.9, None, 2018-01-05 17:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 2.422, 71.1, None, 2018-01-05 18:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 2.526, 73.3, None, 2018-01-05 19:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 2.446, 75.4, None, 2018-01-05 20:00:00, None, None, None, None, None, -1.0, None, None, None, None, None, None
None, 2.142, 75.3, None, 2018-01-05 21:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 2.044, 76.1, None, 2018-01-05 22:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.919, 76.8, None, 2018-01-05 23:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.8, 76.6, None, 2018-01-06 00:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.639, 77.2, None, 2018-01-06 01:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.31, 77.4, None, 2018-01-06 02:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.05, 77.4, None, 2018-01-06 03:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 0.58, 77.5, None, 2018-01-06 04:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.322, 77.6, None, 2018-01-06 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, -0.062, 77.7, None, 2018-01-06 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, -0.601, 76.9, None, 2018-01-06 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.6, 77.0, None, 2018-01-06 08:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -1.793, 68.17, None, 2018-01-06 09:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -0.696, 50.07, None, 2018-01-06 10:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.841, 50.51, None, 2018-01-06 11:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.793, 70.3, None, 2018-01-06 12:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.533, 68.23, None, 2018-01-06 13:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.764, 67.57, None, 2018-01-06 14:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.898, 67.86, None, 2018-01-06 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.186, 64.09, None, 2018-01-06 16:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -1.388, 72.5, None, 2018-01-06 17:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.389, 74.4, None, 2018-01-06 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.6, 74.4, None, 2018-01-06 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.725, 74.7, None, 2018-01-06 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.966, 68.42, None, 2018-01-06 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -2.198, 55.17, None, 2018-01-06 22:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -2.574, 51.0, None, 2018-01-06 23:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -2.574, 53.36, None, 2018-01-07 00:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -2.497, 54.39, None, 2018-01-07 01:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -2.42, 69.56, None, 2018-01-07 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.468, 71.4, None, 2018-01-07 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -2.468, 72.3, None, 2018-01-07 04:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -2.256, 67.86, None, 2018-01-07 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.352, 65.64, None, 2018-01-07 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.42, 71.5, None, 2018-01-07 07:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -2.468, 72.6, None, 2018-01-07 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -2.188, 64.08, None, 2018-01-07 09:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.208, 65.52, None, 2018-01-07 10:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.083, 68.51, None, 2018-01-07 11:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.111, 60.99, None, 2018-01-07 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -1.668, 50.21, None, 2018-01-07 13:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -1.861, 52.05, None, 2018-01-07 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -2.034, 59.71, None, 2018-01-07 15:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -1.822, 64.39, None, 2018-01-07 16:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -1.61, 68.2, None, 2018-01-07 17:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -1.322, 71.2, None, 2018-01-07 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.129, 71.3, None, 2018-01-07 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.476, 72.0, None, 2018-01-07 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.408, 73.9, None, 2018-01-07 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -1.062, 75.0, None, 2018-01-07 22:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.783, 75.6, None, 2018-01-07 23:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.658, 76.1, None, 2018-01-08 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.043, 76.5, None, 2018-01-08 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.264, 77.0, None, 2018-01-08 02:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.197, 76.7, None, 2018-01-08 03:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.225, 77.0, None, 2018-01-08 04:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.206, 76.8, None, 2018-01-08 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.148, 77.0, None, 2018-01-08 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.072, 76.7, None, 2018-01-08 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.062, 75.9, None, 2018-01-08 08:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.12, 75.9, None, 2018-01-08 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.466, 75.2, None, 2018-01-08 10:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.427, 70.4, None, 2018-01-08 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.629, 61.58, None, 2018-01-08 12:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, 0.581, 50.9, None, 2018-01-08 13:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, 0.457, 50.14, None, 2018-01-08 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, 0.273, 50.69, None, 2018-01-08 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.034, 58.2, None, 2018-01-08 16:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -0.533, 55.63, None, 2018-01-08 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -0.601, 66.16, None, 2018-01-08 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.648, 71.9, None, 2018-01-08 19:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.629, 72.9, None, 2018-01-08 20:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.668, 71.2, None, 2018-01-08 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.351, 72.5, None, 2018-01-08 22:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.552, 70.5, None, 2018-01-08 23:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.639, 72.9, None, 2018-01-09 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.745, 73.9, None, 2018-01-09 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.629, 74.7, None, 2018-01-09 02:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.62, 74.8, None, 2018-01-09 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.822, 75.0, None, 2018-01-09 04:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.601, 75.2, None, 2018-01-09 05:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.62, 74.3, None, 2018-01-09 06:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.668, 75.3, None, 2018-01-09 07:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.85, 75.7, None, 2018-01-09 08:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.947, 76.2, None, 2018-01-09 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.764, 75.1, None, 2018-01-09 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.245, 72.6, None, 2018-01-09 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.187, 52.36, None, 2018-01-09 12:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -0.994, 61.42, None, 2018-01-09 13:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -0.965, 51.7, None, 2018-01-09 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -1.379, 52.1, None, 2018-01-09 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -2.197, 61.7, None, 2018-01-09 16:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -2.544, 70.6, None, 2018-01-09 17:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.583, 70.2, None, 2018-01-09 18:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.815, 70.3, None, 2018-01-09 19:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.941, 69.42, None, 2018-01-09 20:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.951, 70.9, None, 2018-01-09 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -3.009, 71.4, None, 2018-01-09 22:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -2.844, 72.0, None, 2018-01-09 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -3.222, 65.99, None, 2018-01-10 00:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -3.667, 54.88, None, 2018-01-10 01:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -4.085, 51.44, None, 2018-01-10 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.124, 51.47, None, 2018-01-10 03:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.095, 51.14, None, 2018-01-10 04:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.901, 58.25, None, 2018-01-10 05:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -3.94, 51.67, None, 2018-01-10 06:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -3.736, 67.93, None, 2018-01-10 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -4.037, 63.5, None, 2018-01-10 08:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -4.066, 51.12, None, 2018-01-10 09:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.542, 45.68, None, 2018-01-10 10:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.923, 40.85, None, 2018-01-10 11:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.479, 38.28, None, 2018-01-10 12:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.034, 39.85, None, 2018-01-10 13:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.005, 39.4, None, 2018-01-10 14:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -2.612, 39.58, None, 2018-01-10 15:00:00, None, None, None, None, None, -13.0, None, None, None, None, None, None
None, -3.114, 39.05, None, 2018-01-10 16:00:00, None, None, None, None, None, -14.0, None, None, None, None, None, None
None, -3.647, 51.27, None, 2018-01-10 17:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -3.967, 51.28, None, 2018-01-10 18:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.133, 51.52, None, 2018-01-10 19:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.152, 51.23, None, 2018-01-10 20:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.376, 51.46, None, 2018-01-10 21:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.474, 51.16, None, 2018-01-10 22:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -4.25, 50.84, None, 2018-01-10 23:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.969, 50.57, None, 2018-01-11 00:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -3.707, 51.15, None, 2018-01-11 01:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -3.155, 47.32, None, 2018-01-11 02:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.691, 44.09, None, 2018-01-11 03:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.546, 45.86, None, 2018-01-11 04:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.401, 44.73, None, 2018-01-11 05:00:00, None, None, None, None, None, -12.0, None, None, None, None, None, None
None, -2.478, 49.14, None, 2018-01-11 06:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.813, 47.17, None, 2018-01-11 07:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.245, 43.13, None, 2018-01-11 08:00:00, None, None, None, None, None, -11.0, None, None, None, None, None, None
None, -1.101, 46.94, None, 2018-01-11 09:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.543, 45.53, None, 2018-01-11 10:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.553, 44.74, None, 2018-01-11 11:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.879, 44.96, None, 2018-01-11 12:00:00, None, None, None, None, None, -10.0, None, None, None, None, None, None
None, -0.61, 49.91, None, 2018-01-11 13:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.851, 49.39, None, 2018-01-11 14:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -1.052, 50.84, None, 2018-01-11 15:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.735, 51.02, None, 2018-01-11 16:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -1.206, 64.71, None, 2018-01-11 17:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -0.591, 50.39, None, 2018-01-11 18:00:00, None, None, None, None, None, -9.0, None, None, None, None, None, None
None, -0.678, 62.58, None, 2018-01-11 19:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -0.466, 67.22, None, 2018-01-11 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.496, 56.48, None, 2018-01-11 21:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None
None, -0.437, 53.92, None, 2018-01-11 22:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None
None, -0.851, 66.75, None, 2018-01-11 23:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None
None, -0.668, 72.2, None, 2018-01-12 00:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None
None, -0.716, 73.2, None, 2018-01-12 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.486, 74.6, None, 2018-01-12 02:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, -0.246, 75.0, None, 2018-01-12 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.072, 75.7, None, 2018-01-12 04:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None
None, 0.196, 76.2, None, 2018-01-12 05:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.36, 76.7, None, 2018-01-12 06:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.283, 77.0, None, 2018-01-12 07:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.677, 77.4, None, 2018-01-12 08:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.792, 77.6, None, 2018-01-12 09:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None
None, 0.927, 78.0, None, 2018-01-12 10:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
None, 1.138, 78.3, None, 2018-01-12 11:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None
