station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -12.52, 87.0, None, None, 32.44, 3.055, 137.2, None, None, None, None, None, None, -14.0, 928.0, None, None, None, 2018-01-02 08:00:00, None, 20.91, None
None, -13.18, 87.7, None, None, 47.16, 0.805, 203.4, None, None, None, None, None, None, -15.0, 928.0, None, None, None, 2018-01-02 09:00:00, None, 21.21, None
None, -9.64, 77.7, None, None, 47.27, 1.389, 161.3, None, None, None, None, None, None, -12.0, 928.0, None, None, None, 2018-01-02 10:00:00, None, 21.35, None
None, -8.06, 77.14, None, None, 36.18, 2.73, 167.5, None, None, None, None, None, None, -11.0, 928.0, None, None, None, 2018-01-02 11:00:00, None, 22.03, None
None, -5.724, 67.32, None, None, 42.17, 1.79, 199.7, None, None, None, None, None, None, -10.0, 928.0, None, None, None, 2018-01-02 12:00:00, None, 21.11, None
None, -7.247, 75.14, None, None, 27.49, 4.371, 125.7, None, None, None, None, None, None, -11.0, 927.0, None, None, None, 2018-01-02 13:00:00, None, 21.84, None
None, -7.875, 82.0, None, None, 13.21, 2.354, 137.0, None, None, None, None, None, None, -10.0, 926.0, None, None, None, 2018-01-02 14:00:00, None, 21.38, None
None, -7.813, 83.9, None, None, 11.23, 4.814, 138.2, None, None, None, None, None, None, -10.0, 925.0, None, None, None, 2018-01-02 15:00:00, None, 22.03, None
None, -8.13, 85.9, None, None, 17.6, 3.435, 131.8, None, None, None, None, None, None, -10.0, 924.0, None, None, None, 2018-01-02 16:00:00, None, 21.41, None
None, -9.35, 85.7, None, None, 22.44, 3.914, 121.5, None, None, None, None, None, None, -11.0, 924.0, None, None, None, 2018-01-02 17:00:00, None, 21.25, None
None, -8.98, 87.7, None, None, 16.49, 4.06, 106.1, None, None, None, None, None, None, -10.0, 924.0, None, None, None, 2018-01-02 18:00:00, None, 21.44, None
None, -8.94, 90.0, None, None, 26.31, 3.544, 95.2, None, None, None, None, None, None, -10.0, 923.0, None, None, None, 2018-01-02 19:00:00, None, 21.21, None
None, -9.48, 89.1, None, None, 29.88, 2.91, 116.4, None, None, None, None, None, None, -11.0, 923.0, None, None, None, 2018-01-02 20:00:00, None, 21.08, None
None, -9.57, 94.5, None, None, 23.35, 1.769, 103.8, None, None, None, None, None, None, -10.0, 923.0, None, None, None, 2018-01-02 21:00:00, None, 21.34, None
None, -9.7, 90.8, None, None, 19.88, 4.004, 112.3, None, None, None, None, None, None, -11.0, 923.0, None, None, None, 2018-01-02 22:00:00, None, 21.28, None
