station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
50.88, None, None, None, 3.369, 320.4, None, None, -14.0, None, None, None, None, None, None, None, None, -5.949, None, None, None, None, 17.47, None, None, None, None, 2018-01-05 10:00:00, None
50.16, None, None, None, 1.027, 187.3, None, None, -13.0, None, None, None, None, None, None, None, None, -5.22, None, None, None, None, 66.96, None, None, None, None, 2018-01-05 11:00:00, None
46.33, None, None, None, 1.414, 213.8, None, None, -14.0, None, None, None, None, None, None, None, None, -5.016, None, None, None, None, 40.72, None, None, None, None, 2018-01-05 12:00:00, None
46.6, None, None, None, 1.611, 126.2, None, None, -13.0, None, None, None, None, None, None, None, None, -4.572, None, None, None, None, 51.15, None, None, None, None, 2018-01-05 13:00:00, None
46.98, None, None, None, 1.194, 128.9, None, None, -13.0, None, None, None, None, None, None, None, None, -4.042, None, None, None, None, 57.78, None, None, None, None, 2018-01-05 14:00:00, None
48.65, None, None, None, 3.995, 125.5, None, None, -12.0, None, None, None, None, None, None, None, None, -3.638, None, None, None, None, 32.5, None, None, None, None, 2018-01-05 15:00:00, None
43.68, None, None, None, 2.045, 145.2, None, None, -14.0, None, None, None, None, None, None, None, None, -4.792, None, None, None, None, 58.45, None, None, None, None, 2018-01-05 16:00:00, None
46.33, None, None, None, 3.92, 317.5, None, None, -14.0, None, None, None, None, None, None, None, None, -5.633, None, None, None, None, 24.25, None, None, None, None, 2018-01-05 17:00:00, None
49.18, None, None, None, 3.202, 253.7, None, None, -14.0, None, None, None, None, None, None, None, None, -5.916, None, None, None, None, 29.84, None, None, None, None, 2018-01-05 18:00:00, None
51.59, None, None, None, 1.258, 244.1, None, None, -13.0, None, None, None, None, None, None, None, None, -5.054, None, None, None, None, 49.66, None, None, None, None, 2018-01-05 19:00:00, None
51.57, None, None, None, 1.708, 272.2, None, None, -13.0, None, None, None, None, None, None, None, None, -5.189, None, None, None, None, 44.22, None, None, None, None, 2018-01-05 20:00:00, None
51.54, None, None, None, 3.306, 139.8, None, None, -12.0, None, None, None, None, None, None, None, None, -4.823, None, None, None, None, 44.1, None, None, None, None, 2018-01-05 21:00:00, None
51.11, None, None, None, 8.38, 121.4, None, None, -11.0, None, None, None, None, None, None, None, None, -3.363, None, None, None, None, 11.96, None, None, None, None, 2018-01-05 22:00:00, None
50.97, None, None, None, 5.886, 132.2, None, None, -11.0, None, None, None, None, None, None, None, None, -3.305, None, None, None, None, 24.59, None, None, None, None, 2018-01-05 23:00:00, None
51.67, None, None, None, 2.53, 164.7, None, None, -13.0, None, None, None, None, None, None, None, None, -5.21, None, None, None, None, 50.17, None, None, None, None, 2018-01-06 00:00:00, None
51.46, None, None, None, 4.032, 146.1, None, None, -12.0, None, None, None, None, None, None, None, None, -3.966, None, None, None, None, 38.99, None, None, None, None, 2018-01-06 01:00:00, None
51.44, None, None, None, 3.023, 231.2, None, None, -13.0, None, None, None, None, None, None, None, None, -5.538, None, None, None, None, 39.86, None, None, None, None, 2018-01-06 02:00:00, None
51.58, None, None, None, 3.476, 226.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.718, None, None, None, None, 29.82, None, None, None, None, 2018-01-06 03:00:00, None
51.56, None, None, None, 3.526, 174.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.283, None, None, None, None, 42.95, None, None, None, None, 2018-01-06 04:00:00, None
51.48, None, None, None, 6.433, 114.9, None, None, -12.0, None, None, None, None, None, None, None, None, -4.119, None, None, None, None, 30.28, None, None, None, None, 2018-01-06 05:00:00, None
51.65, None, None, None, 4.18, 148.8, None, None, -12.0, None, None, None, None, None, None, None, None, -4.561, None, None, None, None, 42.56, None, None, None, None, 2018-01-06 06:00:00, None
51.6, None, None, None, 2.633, 194.7, None, None, -12.0, None, None, None, None, None, None, None, None, -4.39, None, None, None, None, 43.57, None, None, None, None, 2018-01-06 07:00:00, None
51.61, None, None, None, 2.395, 133.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.438, None, None, None, None, 50.82, None, None, None, None, 2018-01-06 08:00:00, None
51.52, None, None, None, 2.599, 95.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.129, None, None, None, None, 42.65, None, None, None, None, 2018-01-06 09:00:00, None
51.36, None, None, None, 2.791, 124.4, None, None, -11.0, None, None, None, None, None, None, None, None, -3.698, None, None, None, None, 35.39, None, None, None, None, 2018-01-06 10:00:00, None
50.83, None, None, None, 3.484, 113.2, None, None, -10.0, None, None, None, None, None, None, None, None, -2.571, None, None, None, None, 32.87, None, None, None, None, 2018-01-06 11:00:00, None
49.98, None, None, None, 2.489, 115.5, None, None, -9.0, None, None, None, None, None, None, None, None, 0.081, None, None, None, None, 25.44, None, None, None, None, 2018-01-06 12:00:00, None
25.84, None, None, None, 1.921, 187.5, None, None, -17.0, None, None, None, None, None, None, None, None, 0.179, None, None, None, None, 37.75, None, None, None, None, 2018-01-06 13:00:00, None
24.62, None, None, None, 1.285, 22.03, None, None, -17.0, None, None, None, None, None, None, None, None, -0.922, None, None, None, None, 62.05, None, None, None, None, 2018-01-06 14:00:00, None
28.57, None, None, None, 5.028, 99.8, None, None, -17.0, None, None, None, None, None, None, None, None, -2.384, None, None, None, None, 24.86, None, None, None, None, 2018-01-06 15:00:00, None
28.5, None, None, None, 1.329, 130.7, None, None, -17.0, None, None, None, None, None, None, None, None, -3.023, None, None, None, None, 45.98, None, None, None, None, 2018-01-06 16:00:00, None
39.24, None, None, None, 1.748, 101.7, None, None, -14.0, None, None, None, None, None, None, None, None, -3.887, None, None, None, None, 54.38, None, None, None, None, 2018-01-06 17:00:00, None
41.95, None, None, None, 2.934, 78.5, None, None, -14.0, None, None, None, None, None, None, None, None, -4.463, None, None, None, None, 32.98, None, None, None, None, 2018-01-06 18:00:00, None
47.61, None, None, None, 5.076, 106.9, None, None, -13.0, None, None, None, None, None, None, None, None, -4.655, None, None, None, None, 14.24, None, None, None, None, 2018-01-06 19:00:00, None
48.15, None, None, None, 5.559, 86.8, None, None, -13.0, None, None, None, None, None, None, None, None, -4.878, None, None, None, None, 19.84, None, None, None, None, 2018-01-06 20:00:00, None
48.93, None, None, None, 5.853, 105.5, None, None, -13.0, None, None, None, None, None, None, None, None, -4.975, None, None, None, None, 15.14, None, None, None, None, 2018-01-06 21:00:00, None
49.71, None, None, None, 6.666, 88.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.035, None, None, None, None, 16.49, None, None, None, None, 2018-01-06 22:00:00, None
50.06, None, None, None, 2.888, 94.2, None, None, -13.0, None, None, None, None, None, None, None, None, -5.024, None, None, None, None, 20.2, None, None, None, None, 2018-01-06 23:00:00, None
50.35, None, None, None, 0.792, 74.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.016, None, None, None, None, 47.32, None, None, None, None, 2018-01-07 00:00:00, None
50.9, None, None, None, 1.14, 199.9, None, None, -13.0, None, None, None, None, None, None, None, None, -4.987, None, None, None, None, 56.01, None, None, None, None, 2018-01-07 01:00:00, None
51.35, None, None, None, 1.221, 191.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.026, None, None, None, None, 52.26, None, None, None, None, 2018-01-07 02:00:00, None
51.6, None, None, None, 1.427, 169.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.929, None, None, None, None, 49.55, None, None, None, None, 2018-01-07 03:00:00, None
51.74, None, None, None, 1.626, 146.0, None, None, -12.0, None, None, None, None, None, None, None, None, -4.88, None, None, None, None, 40.82, None, None, None, None, 2018-01-07 04:00:00, None
51.71, None, None, None, 2.144, 130.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.804, None, None, None, None, 38.48, None, None, None, None, 2018-01-07 05:00:00, None
51.7, None, None, None, 2.04, 157.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.832, None, None, None, None, 30.1, None, None, None, None, 2018-01-07 06:00:00, None
51.69, None, None, None, 3.206, 134.8, None, None, -12.0, None, None, None, None, None, None, None, None, -4.823, None, None, None, None, 24.83, None, None, None, None, 2018-01-07 07:00:00, None
51.76, None, None, None, 3.399, 119.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.929, None, None, None, None, 18.0, None, None, None, None, 2018-01-07 08:00:00, None
51.68, None, None, None, 6.653, 123.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.794, None, None, None, None, 21.13, None, None, None, None, 2018-01-07 09:00:00, None
51.38, None, None, None, 8.42, 132.2, None, None, -12.0, None, None, None, None, None, None, None, None, -4.533, None, None, None, None, 18.01, None, None, None, None, 2018-01-07 10:00:00, None
50.71, None, None, None, 4.808, 151.0, None, None, -12.0, None, None, None, None, None, None, None, None, -4.544, None, None, None, None, 30.34, None, None, None, None, 2018-01-07 11:00:00, None
49.74, None, None, None, 5.683, 151.7, None, None, -13.0, None, None, None, None, None, None, None, None, -4.62, None, None, None, None, 24.31, None, None, None, None, 2018-01-07 12:00:00, None
47.61, None, None, None, 4.098, 157.1, None, None, -13.0, None, None, None, None, None, None, None, None, -4.87, None, None, None, None, 34.53, None, None, None, None, 2018-01-07 13:00:00, None
47.55, None, None, None, 6.065, 140.6, None, None, -13.0, None, None, None, None, None, None, None, None, -4.917, None, None, None, None, 24.4, None, None, None, None, 2018-01-07 14:00:00, None
47.4, None, None, None, 3.874, 159.2, None, None, -14.0, None, None, None, None, None, None, None, None, -5.159, None, None, None, None, 28.95, None, None, None, None, 2018-01-07 15:00:00, None
49.58, None, None, None, 7.39, 132.9, None, None, -13.0, None, None, None, None, None, None, None, None, -4.995, None, None, None, None, 17.6, None, None, None, None, 2018-01-07 16:00:00, None
50.49, None, None, None, 5.7, 146.6, None, None, -13.0, None, None, None, None, None, None, None, None, -5.285, None, None, None, None, 22.37, None, None, None, None, 2018-01-07 17:00:00, None
50.77, None, None, None, 4.737, 172.1, None, None, -13.0, None, None, None, None, None, None, None, None, -5.626, None, None, None, None, 29.49, None, None, None, None, 2018-01-07 18:00:00, None
51.22, None, None, None, 3.732, 162.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.528, None, None, None, None, 28.85, None, None, None, None, 2018-01-07 19:00:00, None
51.45, None, None, None, 4.856, 150.8, None, None, -13.0, None, None, None, None, None, None, None, None, -5.47, None, None, None, None, 22.95, None, None, None, None, 2018-01-07 20:00:00, None
51.54, None, None, None, 3.791, 147.0, None, None, -13.0, None, None, None, None, None, None, None, None, -5.326, None, None, None, None, 25.2, None, None, None, None, 2018-01-07 21:00:00, None
51.59, None, None, None, 4.919, 142.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.23, None, None, None, None, 17.49, None, None, None, None, 2018-01-07 22:00:00, None
51.56, None, None, None, 4.133, 147.4, None, None, -13.0, None, None, None, None, None, None, None, None, -5.219, None, None, None, None, 22.87, None, None, None, None, 2018-01-07 23:00:00, None
51.44, None, None, None, 4.089, 147.6, None, None, -13.0, None, None, None, None, None, None, None, None, -5.266, None, None, None, None, 22.97, None, None, None, None, 2018-01-08 00:00:00, None
51.33, None, None, None, 3.039, 153.2, None, None, -13.0, None, None, None, None, None, None, None, None, -5.307, None, None, None, None, 29.62, None, None, None, None, 2018-01-08 01:00:00, None
51.47, None, None, None, 4.343, 122.8, None, None, -12.0, None, None, None, None, None, None, None, None, -4.814, None, None, None, None, 21.82, None, None, None, None, 2018-01-08 02:00:00, None
51.52, None, None, None, 4.894, 129.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.571, None, None, None, None, 19.96, None, None, None, None, 2018-01-08 03:00:00, None
51.55, None, None, None, 5.258, 118.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.255, None, None, None, None, 14.26, None, None, None, None, 2018-01-08 04:00:00, None
51.51, None, None, None, 3.869, 122.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.429, None, None, None, None, 17.75, None, None, None, None, 2018-01-08 05:00:00, None
51.38, None, None, None, 2.248, 133.2, None, None, -12.0, None, None, None, None, None, None, None, None, -4.832, None, None, None, None, 25.3, None, None, None, None, 2018-01-08 06:00:00, None
51.17, None, None, None, 2.926, 123.5, None, None, -12.0, None, None, None, None, None, None, None, None, -4.891, None, None, None, None, 25.94, None, None, None, None, 2018-01-08 07:00:00, None
51.42, None, None, None, 6.032, 108.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.536, None, None, None, None, 11.02, None, None, None, None, 2018-01-08 08:00:00, None
51.44, None, None, None, 6.229, 116.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.409, None, None, None, None, 14.85, None, None, None, None, 2018-01-08 09:00:00, None
51.42, None, None, None, 4.611, 123.4, None, None, -12.0, None, None, None, None, None, None, None, None, -4.329, None, None, None, None, 14.72, None, None, None, None, 2018-01-08 10:00:00, None
51.26, None, None, None, 2.659, 132.6, None, None, -12.0, None, None, None, None, None, None, None, None, -4.158, None, None, None, None, 23.0, None, None, None, None, 2018-01-08 11:00:00, None
51.4, None, None, None, 3.948, 122.9, None, None, -11.0, None, None, None, None, None, None, None, None, -3.88, None, None, None, None, 15.49, None, None, None, None, 2018-01-08 12:00:00, None
51.3, None, None, None, 3.226, 119.3, None, None, -11.0, None, None, None, None, None, None, None, None, -3.755, None, None, None, None, 16.72, None, None, None, None, 2018-01-08 13:00:00, None
51.33, None, None, None, 3.53, 130.2, None, None, -11.0, None, None, None, None, None, None, None, None, -3.859, None, None, None, None, 17.71, None, None, None, None, 2018-01-08 14:00:00, None
