station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
None, None, None, None, 2.071, 44.22, None, None, None, None, None, None, None, None, None, 53.01, None, 2.43, None, None, None, None, 55.23, None, None, None, None, None, 2018-01-03 21:00:00, None
None, None, None, None, 4.526, 74.9, None, None, None, None, None, None, None, None, None, 52.34, None, 2.213, None, None, None, None, 40.69, None, None, None, None, None, 2018-01-03 22:00:00, None
None, None, None, None, 7.01, 55.43, None, None, None, None, None, None, None, None, None, 52.72, None, 3.12, None, None, None, None, 38.41, None, None, None, None, None, 2018-01-03 23:00:00, None
None, None, None, None, 5.052, 82.6, None, None, None, None, None, None, None, None, None, 53.8, None, 2.799, None, None, None, None, 39.35, None, None, None, None, None, 2018-01-04 00:00:00, None
None, None, None, None, 2.042, 73.9, None, None, None, None, None, None, None, None, None, 52.58, None, 1.354, None, None, None, None, 55.77, None, None, None, None, None, 2018-01-04 01:00:00, None
None, None, None, None, 0.259, 336.2, None, None, None, None, None, None, None, None, None, 52.88, None, 1.627, None, None, None, None, 78.0, None, None, None, None, None, 2018-01-04 02:00:00, None
None, None, None, None, 2.911, 308.5, None, None, None, None, None, None, None, None, None, 52.34, None, 1.233, None, None, None, None, 54.48, None, None, None, None, None, 2018-01-04 03:00:00, None
None, None, None, None, 5.975, 80.6, None, None, None, None, None, None, None, None, None, 53.23, None, 1.365, None, None, None, None, 39.76, None, None, None, None, None, 2018-01-04 04:00:00, None
None, None, None, None, 5.979, 73.7, None, None, None, None, None, None, None, None, None, 53.38, None, 1.572, None, None, None, None, 33.02, None, None, None, None, None, 2018-01-04 05:00:00, None
None, None, None, None, 4.425, 62.43, None, None, None, None, None, None, None, None, None, 52.3, None, 1.506, None, None, None, None, 37.15, None, None, None, None, None, 2018-01-04 06:00:00, None
None, None, None, None, 2.728, 52.13, None, None, None, None, None, None, None, None, None, 52.11, None, 2.317, None, None, None, None, 44.19, None, None, None, None, None, 2018-01-04 07:00:00, None
None, None, None, None, 4.052, 63.84, None, None, None, None, None, None, None, None, None, 52.03, None, 2.61, None, None, None, None, 39.15, None, None, None, None, None, 2018-01-04 08:00:00, None
None, None, None, None, 2.21, 61.12, None, None, None, None, None, None, None, None, None, 52.72, None, 3.108, None, None, None, None, 50.76, None, None, None, None, None, 2018-01-04 09:00:00, None
None, None, None, None, 4.897, 64.68, None, None, None, None, None, None, None, None, None, 53.19, None, 3.475, None, None, None, None, 30.25, None, None, None, None, None, 2018-01-04 10:00:00, None
None, None, None, None, 7.49, 70.8, None, None, None, None, None, None, None, None, None, 52.99, None, 3.507, None, None, None, None, 27.77, None, None, None, None, None, 2018-01-04 11:00:00, None
None, None, None, None, 5.825, 61.37, None, None, None, None, None, None, None, None, None, 52.61, None, 3.414, None, None, None, None, 30.28, None, None, None, None, None, 2018-01-04 12:00:00, None
None, None, None, None, 7.71, 57.58, None, None, None, None, None, None, None, None, None, 51.92, None, 3.081, None, None, None, None, 18.4, None, None, None, None, None, 2018-01-04 13:00:00, None
None, None, None, None, 7.37, 59.46, None, None, None, None, None, None, None, None, None, 52.1, None, 3.922, None, None, None, None, 19.67, None, None, None, None, None, 2018-01-04 14:00:00, None
None, None, None, None, 6.093, 55.35, None, None, None, None, None, None, None, None, None, 51.31, None, 3.485, None, None, None, None, 23.13, None, None, None, None, None, 2018-01-04 15:00:00, None
None, None, None, None, 6.784, 73.8, None, None, None, None, None, None, None, None, None, 50.88, None, 3.013, None, None, None, None, 29.03, None, None, None, None, None, 2018-01-04 16:00:00, None
None, None, None, None, 2.477, 27.13, None, None, None, None, None, None, None, None, None, 49.49, None, 2.78, None, None, None, None, 51.75, None, None, None, None, None, 2018-01-04 17:00:00, None
None, None, None, None, 2.539, 354.8, None, None, None, None, None, None, None, None, None, 49.19, None, 3.567, None, None, None, None, 61.65, None, None, None, None, None, 2018-01-04 18:00:00, None
None, None, None, None, 3.068, 62.08, None, None, None, None, None, None, None, None, None, 50.21, None, 4.097, None, None, None, None, 55.77, None, None, None, None, None, 2018-01-04 19:00:00, None
None, None, None, None, 5.772, 61.95, None, None, None, None, None, None, None, None, None, 50.61, None, 4.068, None, None, None, None, 42.29, None, None, None, None, None, 2018-01-04 20:00:00, None
None, None, None, None, 1.988, 100.0, None, None, None, None, None, None, None, None, None, 49.11, None, 3.629, None, None, None, None, 66.18, None, None, None, None, None, 2018-01-04 21:00:00, None
None, None, None, None, 5.517, 51.94, None, None, None, None, None, None, None, None, None, 49.5, None, 3.712, None, None, None, None, 34.08, None, None, None, None, None, 2018-01-04 22:00:00, None
None, None, None, None, 8.56, 65.62, None, None, None, None, None, None, None, None, None, 49.54, None, 4.007, None, None, None, None, 19.3, None, None, None, None, None, 2018-01-04 23:00:00, None
None, None, None, None, 7.52, 81.4, None, None, None, None, None, None, None, None, None, 48.54, None, 4.006, None, None, None, None, 28.72, None, None, None, None, None, 2018-01-05 00:00:00, None
None, None, None, None, 5.137, 62.11, None, None, None, None, None, None, None, None, None, 48.45, None, 3.981, None, None, None, None, 39.4, None, None, None, None, None, 2018-01-05 01:00:00, None
None, None, None, None, 9.44, 66.7, None, None, None, None, None, None, None, None, None, 49.45, None, 3.914, None, None, None, None, 17.61, None, None, None, None, None, 2018-01-05 02:00:00, None
None, None, None, None, 6.638, 64.58, None, None, None, None, None, None, None, None, None, 48.79, None, 3.412, None, None, None, None, 20.57, None, None, None, None, None, 2018-01-05 03:00:00, None
None, None, None, None, 6.032, 65.43, None, None, None, None, None, None, None, None, None, 47.73, None, 3.107, None, None, None, None, 24.72, None, None, None, None, None, 2018-01-05 04:00:00, None
None, None, None, None, 5.369, 55.63, None, None, None, None, None, None, None, None, None, 48.77, None, 2.894, None, None, None, None, 23.11, None, None, None, None, None, 2018-01-05 05:00:00, None
None, None, None, None, 1.595, 47.68, None, None, None, None, None, None, None, None, None, 48.22, None, 2.735, None, None, None, None, 55.43, None, None, None, None, None, 2018-01-05 06:00:00, None
None, None, None, None, 2.781, 329.7, None, None, None, None, None, None, None, None, None, 47.77, None, 0.619, None, None, None, None, 36.21, None, None, None, None, None, 2018-01-05 07:00:00, None
None, None, None, None, 6.016, 3.86, None, None, None, None, None, None, None, None, None, 48.38, None, -1.511, None, None, None, None, 29.88, None, None, None, None, None, 2018-01-05 08:00:00, None
None, None, None, None, 5.874, 300.2, None, None, None, None, None, None, None, None, None, 48.64, None, -0.249, None, None, None, None, 30.14, None, None, None, None, None, 2018-01-05 09:00:00, None
None, None, None, None, 4.167, 204.1, None, None, None, None, None, None, None, None, None, 49.75, None, 0.045, None, None, None, None, 36.17, None, None, None, None, None, 2018-01-05 10:00:00, None
None, None, None, None, 1.799, 179.7, None, None, None, None, None, None, None, None, None, 48.95, None, 0.647, None, None, None, None, 65.6, None, None, None, None, None, 2018-01-05 11:00:00, None
None, None, None, None, 3.333, 185.8, None, None, None, None, None, None, None, None, None, 49.12, None, 2.059, None, None, None, None, 45.6, None, None, None, None, None, 2018-01-05 12:00:00, None
None, None, None, None, 6.468, 221.2, None, None, None, None, None, None, None, None, None, 48.91, None, 1.458, None, None, None, None, 41.62, None, None, None, None, None, 2018-01-05 13:00:00, None
None, None, None, None, 8.28, 275.4, None, None, None, None, None, None, None, None, None, 48.83, None, 0.506, None, None, None, None, 32.68, None, None, None, None, None, 2018-01-05 14:00:00, None
None, None, None, None, 10.71, 276.1, None, None, None, None, None, None, None, None, None, 48.63, None, -0.512, None, None, None, None, 17.94, None, None, None, None, None, 2018-01-05 15:00:00, None
None, None, None, None, 6.419, 264.6, None, None, None, None, None, None, None, None, None, 48.68, None, -0.228, None, None, None, None, 31.58, None, None, None, None, None, 2018-01-05 16:00:00, None
None, None, None, None, 11.62, 295.3, None, None, None, None, None, None, None, None, None, 47.14, None, -1.854, None, None, None, None, 23.14, None, None, None, None, None, 2018-01-05 17:00:00, None
None, None, None, None, 13.54, 285.0, None, None, None, None, None, None, None, None, None, 52.17, None, -2.174, None, None, None, None, 33.6, None, None, None, None, None, 2018-01-05 18:00:00, None
None, None, None, None, 15.82, 284.2, None, None, None, None, None, None, None, None, None, 49.96, None, -2.517, None, None, None, None, 27.94, None, None, None, None, None, 2018-01-05 19:00:00, None
None, None, None, None, 15.86, 282.4, None, None, None, None, None, None, None, None, None, 54.42, None, -2.816, None, None, None, None, 27.32, None, None, None, None, None, 2018-01-05 20:00:00, None
None, None, None, None, 13.62, 273.9, None, None, None, None, None, None, None, None, None, 54.39, None, -3.068, None, None, None, None, 24.81, None, None, None, None, None, 2018-01-05 21:00:00, None
None, None, None, None, 13.55, 256.1, None, None, None, None, None, None, None, None, None, 52.96, None, -3.695, None, None, None, None, 41.09, None, None, None, None, None, 2018-01-05 22:00:00, None
None, None, None, None, 9.69, 291.9, None, None, None, None, None, None, None, None, None, 52.0, None, -3.503, None, None, None, None, 23.3, None, None, None, None, None, 2018-01-05 23:00:00, None
None, None, None, None, 11.58, 257.7, None, None, None, None, None, None, None, None, None, 51.0, None, -3.605, None, None, None, None, 25.99, None, None, None, None, None, 2018-01-06 00:00:00, None
None, None, None, None, 13.79, 244.2, None, None, None, None, None, None, None, None, None, 50.43, None, -3.558, None, None, None, None, 15.4, None, None, None, None, None, 2018-01-06 01:00:00, None
None, None, None, None, 13.76, 245.8, None, None, None, None, None, None, None, None, None, 50.53, None, -3.709, None, None, None, None, 15.7, None, None, None, None, None, 2018-01-06 02:00:00, None
None, None, None, None, 12.67, 242.9, None, None, None, None, None, None, None, None, None, 51.33, None, -3.664, None, None, None, None, 12.06, None, None, None, None, None, 2018-01-06 03:00:00, None
None, None, None, None, 11.0, 270.5, None, None, None, None, None, None, None, None, None, 51.72, None, -3.511, None, None, None, None, 18.47, None, None, None, None, None, 2018-01-06 04:00:00, None
None, None, None, None, 9.87, 253.4, None, None, None, None, None, None, None, None, None, 55.13, None, -3.339, None, None, None, None, 26.05, None, None, None, None, None, 2018-01-06 05:00:00, None
None, None, None, None, 13.13, 219.5, None, None, None, None, None, None, None, None, None, 54.88, None, -3.101, None, None, None, None, 10.58, None, None, None, None, None, 2018-01-06 06:00:00, None
None, None, None, None, 8.09, 238.7, None, None, None, None, None, None, None, None, None, 54.88, None, -3.17, None, None, None, None, 13.94, None, None, None, None, None, 2018-01-06 07:00:00, None
None, None, None, None, 3.869, 272.2, None, None, None, None, None, None, None, None, None, 54.06, None, -2.858, None, None, None, None, 35.68, None, None, None, None, None, 2018-01-06 08:00:00, None
None, None, None, None, 2.76, 211.6, None, None, None, None, None, None, None, None, None, 52.94, None, -3.217, None, None, None, None, 42.35, None, None, None, None, None, 2018-01-06 09:00:00, None
None, None, None, None, 8.68, 68.72, None, None, None, None, None, None, None, None, None, 52.27, None, -3.275, None, None, None, None, 15.86, None, None, None, None, None, 2018-01-06 10:00:00, None
None, None, None, None, 6.832, 125.3, None, None, None, None, None, None, None, None, None, 53.11, None, -2.888, None, None, None, None, 34.2, None, None, None, None, None, 2018-01-06 11:00:00, None
None, None, None, None, 6.399, 117.3, None, None, None, None, None, None, None, None, None, 54.56, None, -2.462, None, None, None, None, 34.88, None, None, None, None, None, 2018-01-06 12:00:00, None
None, None, None, None, 5.354, 65.08, None, None, None, None, None, None, None, None, None, 52.64, None, -2.071, None, None, None, None, 36.21, None, None, None, None, None, 2018-01-06 13:00:00, None
None, None, None, None, 6.011, 69.74, None, None, None, None, None, None, None, None, None, 55.23, None, -1.882, None, None, None, None, 41.05, None, None, None, None, None, 2018-01-06 14:00:00, None
None, None, None, None, 5.077, 55.35, None, None, None, None, None, None, None, None, None, 57.9, None, -1.587, None, None, None, None, 26.8, None, None, None, None, None, 2018-01-06 15:00:00, None
None, None, None, None, 2.988, 45.72, None, None, None, None, None, None, None, None, None, 56.67, None, -1.503, None, None, None, None, 45.1, None, None, None, None, None, 2018-01-06 16:00:00, None
None, None, None, None, 13.08, 57.46, None, None, None, None, None, None, None, None, None, 58.68, None, -1.242, None, None, None, None, 8.62, None, None, None, None, None, 2018-01-06 17:00:00, None
None, None, None, None, 4.959, 61.18, None, None, None, None, None, None, None, None, None, 58.32, None, -0.601, None, None, None, None, 35.3, None, None, None, None, None, 2018-01-06 18:00:00, None
None, None, None, None, 3.352, 77.6, None, None, None, None, None, None, None, None, None, 59.5, None, -0.837, None, None, None, None, 36.7, None, None, None, None, None, 2018-01-06 19:00:00, None
None, None, None, None, 2.066, 86.9, None, None, None, None, None, None, None, None, None, 58.64, None, -0.864, None, None, None, None, 60.81, None, None, None, None, None, 2018-01-06 20:00:00, None
None, None, None, None, 4.733, 59.26, None, None, None, None, None, None, None, None, None, 60.85, None, -0.704, None, None, None, None, 13.53, None, None, None, None, None, 2018-01-06 21:00:00, None
None, None, None, None, 4.018, 65.55, None, None, None, None, None, None, None, None, None, 60.49, None, -0.552, None, None, None, None, 30.12, None, None, None, None, None, 2018-01-06 22:00:00, None
None, None, None, None, 3.167, 110.3, None, None, None, None, None, None, None, None, None, 60.35, None, -0.551, None, None, None, None, 45.39, None, None, None, None, None, 2018-01-06 23:00:00, None
None, None, None, None, 2.818, 106.9, None, None, None, None, None, None, None, None, None, 59.69, None, -0.473, None, None, None, None, 36.35, None, None, None, None, None, 2018-01-07 00:00:00, None
None, None, None, None, 3.917, 106.4, None, None, None, None, None, None, None, None, None, 60.46, None, -0.464, None, None, None, None, 35.25, None, None, None, None, None, 2018-01-07 01:00:00, None
None, None, None, None, 2.715, 117.1, None, None, None, None, None, None, None, None, None, 60.62, None, -0.502, None, None, None, None, 45.06, None, None, None, None, None, 2018-01-07 02:00:00, None
None, None, None, None, 5.622, 115.4, None, None, None, None, None, None, None, None, None, 60.85, None, -0.247, None, None, None, None, 31.38, None, None, None, None, None, 2018-01-07 03:00:00, None
None, None, None, None, 4.746, 86.7, None, None, None, None, None, None, None, None, None, 60.72, None, -0.191, None, None, None, None, 32.47, None, None, None, None, None, 2018-01-07 04:00:00, None
None, None, None, None, 1.867, 72.1, None, None, None, None, None, None, None, None, None, 60.74, None, -0.455, None, None, None, None, 56.9, None, None, None, None, None, 2018-01-07 05:00:00, None
None, None, None, None, 3.326, 56.93, None, None, None, None, None, None, None, None, None, 60.78, None, -0.379, None, None, None, None, 36.25, None, None, None, None, None, 2018-01-07 06:00:00, None
None, None, None, None, 9.39, 57.26, None, None, None, None, None, None, None, None, None, 60.29, None, -0.718, None, None, None, None, 13.73, None, None, None, None, None, 2018-01-07 07:00:00, None
None, None, None, None, 8.76, 76.1, None, None, None, None, None, None, None, None, None, 60.82, None, -0.209, None, None, None, None, 15.23, None, None, None, None, None, 2018-01-07 08:00:00, None
None, None, None, None, 8.16, 107.1, None, None, None, None, None, None, None, None, None, 60.87, None, -0.106, None, None, None, None, 36.05, None, None, None, None, None, 2018-01-07 09:00:00, None
None, None, None, None, 12.32, 72.0, None, None, None, None, None, None, None, None, None, 61.02, None, -0.313, None, None, None, None, 29.88, None, None, None, None, None, 2018-01-07 10:00:00, None
None, None, None, None, 11.97, 112.3, None, None, None, None, None, None, None, None, None, 60.16, None, -0.164, None, None, None, None, 22.3, None, None, None, None, None, 2018-01-07 11:00:00, None
None, None, None, None, 10.29, 93.2, None, None, None, None, None, None, None, None, None, 60.73, None, 0.078, None, None, None, None, 30.86, None, None, None, None, None, 2018-01-07 12:00:00, None
None, None, None, None, 12.07, 113.0, None, None, None, None, None, None, None, None, None, 60.57, None, 0.099, None, None, None, None, 25.53, None, None, None, None, None, 2018-01-07 13:00:00, None
None, None, None, None, 14.64, 114.2, None, None, None, None, None, None, None, None, None, 59.29, None, 0.479, None, None, None, None, 25.3, None, None, None, None, None, 2018-01-07 14:00:00, None
None, None, None, None, 11.29, 99.0, None, None, None, None, None, None, None, None, None, 57.49, None, -0.341, None, None, None, None, 30.89, None, None, None, None, None, 2018-01-07 15:00:00, None
None, None, None, None, 12.32, 77.5, None, None, None, None, None, None, None, None, None, 58.3, None, -0.269, None, None, None, None, 26.26, None, None, None, None, None, 2018-01-07 16:00:00, None
None, None, None, None, 12.98, 81.7, None, None, None, None, None, None, None, None, None, 58.99, None, -1.034, None, None, None, None, 29.19, None, None, None, None, None, 2018-01-07 17:00:00, None
None, None, None, None, 14.77, 77.4, None, None, None, None, None, None, None, None, None, 60.05, None, -1.369, None, None, None, None, 22.05, None, None, None, None, None, 2018-01-07 18:00:00, None
None, None, None, None, 12.82, 85.3, None, None, None, None, None, None, None, None, None, 59.89, None, -1.23, None, None, None, None, 24.37, None, None, None, None, None, 2018-01-07 19:00:00, None
None, None, None, None, 13.63, 76.7, None, None, None, None, None, None, None, None, None, 62.48, None, -1.174, None, None, None, None, 25.57, None, None, None, None, None, 2018-01-07 20:00:00, None
None, None, None, None, 12.26, 83.4, None, None, None, None, None, None, None, None, None, 63.08, None, -1.139, None, None, None, None, 22.41, None, None, None, None, None, 2018-01-07 21:00:00, None
None, None, None, None, 10.53, 78.9, None, None, None, None, None, None, None, None, None, 61.71, None, -1.082, None, None, None, None, 26.47, None, None, None, None, None, 2018-01-07 22:00:00, None
None, None, None, None, 10.32, 77.1, None, None, None, None, None, None, None, None, None, 64.36, None, -1.156, None, None, None, None, 25.47, None, None, None, None, None, 2018-01-07 23:00:00, None
None, None, None, None, 9.45, 79.6, None, None, None, None, None, None, None, None, None, 64.0, None, -1.128, None, None, None, None, 25.78, None, None, None, None, None, 2018-01-08 00:00:00, None
None, None, None, None, 8.03, 87.3, None, None, None, None, None, None, None, None, None, 63.87, None, -1.063, None, None, None, None, 32.33, None, None, None, None, None, 2018-01-08 01:00:00, None
None, None, None, None, 9.71, 73.4, None, None, None, None, None, None, None, None, None, 64.07, None, -0.871, None, None, None, None, 26.41, None, None, None, None, None, 2018-01-08 02:00:00, None
None, None, None, None, 7.32, 81.9, None, None, None, None, None, None, None, None, None, 65.26, None, -0.945, None, None, None, None, 31.14, None, None, None, None, None, 2018-01-08 03:00:00, None
None, None, None, None, 6.793, 76.5, None, None, None, None, None, None, None, None, None, 64.91, None, -0.786, None, None, None, None, 20.34, None, None, None, None, None, 2018-01-08 04:00:00, None
None, None, None, None, 7.17, 76.1, None, None, None, None, None, None, None, None, None, 62.81, None, -1.022, None, None, None, None, 20.21, None, None, None, None, None, 2018-01-08 05:00:00, None
None, None, None, None, 8.66, 69.82, None, None, None, None, None, None, None, None, None, 62.45, None, -0.841, None, None, None, None, 20.79, None, None, None, None, None, 2018-01-08 06:00:00, None
None, None, None, None, 1.321, 57.44, None, None, None, None, None, None, None, None, None, 67.52, None, -0.955, None, None, None, None, 41.3, None, None, None, None, None, 2018-01-08 07:00:00, None
None, None, None, None, 9.15, 60.29, None, None, None, None, None, None, None, None, None, 66.83, None, -1.097, None, None, None, None, 14.4, None, None, None, None, None, 2018-01-08 08:00:00, None
None, None, None, None, 8.08, 66.96, None, None, None, None, None, None, None, None, None, 68.61, None, -0.946, None, None, None, None, 12.24, None, None, None, None, None, 2018-01-08 09:00:00, None
None, None, None, None, 7.69, 69.61, None, None, None, None, None, None, None, None, None, 63.26, None, -0.7, None, None, None, None, 9.87, None, None, None, None, None, 2018-01-08 10:00:00, None
None, None, None, None, 2.237, 74.9, None, None, None, None, None, None, None, None, None, 69.81, None, -0.229, None, None, None, None, 17.59, None, None, None, None, None, 2018-01-08 11:00:00, None
None, None, None, None, 0.267, 18.58, None, None, None, None, None, None, None, None, None, 73.6, None, -0.261, None, None, None, None, 55.12, None, None, None, None, None, 2018-01-08 12:00:00, None
None, None, None, None, 1.851, 222.3, None, None, None, None, None, None, None, None, None, 75.0, None, -0.926, None, None, None, None, 22.4, None, None, None, None, None, 2018-01-08 13:00:00, None
None, None, None, None, 8.41, 275.4, None, None, None, None, None, None, None, None, None, 76.5, None, -1.853, None, None, None, None, 35.16, None, None, None, None, None, 2018-01-08 14:00:00, None
