station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
82.6, None, None, None, 0.907, 338.3, None, None, -25.0, 658.5, None, None, None, None, None, 55.45, None, None, -22.84, None, None, None, None, 2.995, None, None, None, None, None, None, 2018-01-02 08:00:00, None
81.9, None, None, None, 0.713, 339.0, None, None, -23.0, 659.9, None, None, None, None, None, 54.9, None, None, -20.82, None, None, None, None, 11.95, None, None, None, None, None, None, 2018-01-02 09:00:00, None
71.82, None, None, None, 0.076, 39.27, None, None, -19.0, 661.1, None, None, None, None, None, 54.55, None, None, -15.39, None, None, None, None, 24.57, None, None, None, None, None, None, 2018-01-02 10:00:00, None
80.1, None, None, None, 1.416, 98.8, None, None, -14.0, 661.5, None, None, None, None, None, 55.71, None, None, -11.77, None, None, None, None, 49.59, None, None, None, None, None, None, 2018-01-02 11:00:00, None
81.1, None, None, None, 4.911, 151.3, None, None, -12.0, 676.5, None, None, None, None, None, 55.89, None, None, -9.85, None, None, None, None, 11.57, None, None, None, None, None, None, 2018-01-02 12:00:00, None
82.7, None, None, None, 5.753, 157.0, None, None, -11.0, 680.7, None, None, None, None, None, 55.97, None, None, -8.9, None, None, None, None, 15.69, None, None, None, None, None, None, 2018-01-02 13:00:00, None
84.1, None, None, None, 3.959, 150.0, None, None, -10.0, 684.1, None, None, None, None, None, 55.92, None, None, -8.3, None, None, None, None, 11.7, None, None, None, None, None, None, 2018-01-02 14:00:00, None
87.1, None, None, None, 3.317, 150.3, None, None, -10.0, 680.5, None, None, None, None, None, 55.81, None, None, -8.75, None, None, None, None, 19.46, None, None, None, None, None, None, 2018-01-02 15:00:00, None
88.8, None, None, None, 2.221, 140.5, None, None, -10.0, 683.6, None, None, None, None, None, 55.69, None, None, -8.86, None, None, None, None, 27.38, None, None, None, None, None, None, 2018-01-02 16:00:00, None
90.7, None, None, None, 2.018, 135.3, None, None, -10.0, 683.1, None, None, None, None, None, 55.63, None, None, -9.34, None, None, None, None, 27.99, None, None, None, None, None, None, 2018-01-02 17:00:00, None
