station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -0.189, 83.9, None, None, 67.46, 3.489, 356.4, None, None, None, None, None, None, -2.0, 1025.0, None, None, None, 2018-01-02 08:00:00, None, 9.02, None
None, 0.121, 92.4, None, None, 67.71, 2.661, 0.991, None, None, None, None, None, None, -1.0, 1025.0, None, None, None, 2018-01-02 09:00:00, None, 9.33, None
None, 0.295, 93.7, None, None, 59.08, 2.586, 31.24, None, None, None, None, None, None, -1.0, 1025.0, None, None, None, 2018-01-02 10:00:00, None, 9.36, None
None, 0.598, 93.0, None, None, 71.07, 2.834, 330.1, None, None, None, None, None, None, 0.0, 1024.0, None, None, None, 2018-01-02 11:00:00, None, 9.31, None
None, 0.962, 92.0, None, None, 77.79, 2.5, 346.2, None, None, None, None, None, None, 0.0, 1024.0, None, None, None, 2018-01-02 12:00:00, None, 9.28, None
None, 1.718, 89.7, None, None, 74.64, 3.971, 144.8, None, None, None, None, None, None, 0.0, 1023.0, None, None, None, 2018-01-02 13:00:00, None, 9.23, None
None, 1.711, 88.5, None, None, 79.07, 3.237, 160.5, None, None, None, None, None, None, 0.0, 1022.0, None, None, None, 2018-01-02 14:00:00, None, 9.21, None
None, 1.61, 90.2, None, None, 59.48, 3.278, 334.9, None, None, None, None, None, None, 0.0, 1022.0, None, None, None, 2018-01-02 15:00:00, None, 9.22, None
None, 1.204, 87.1, None, None, 67.18, 4.445, 329.5, None, None, None, None, None, None, -1.0, 1021.0, None, None, None, 2018-01-02 16:00:00, None, 8.97, None
None, 1.187, 86.7, None, None, 71.72, 4.275, 152.0, None, None, None, None, None, None, -1.0, 1021.0, None, None, None, 2018-01-02 17:00:00, None, 9.18, None
None, 1.006, 83.2, None, None, 75.85, 4.694, 258.0, None, None, None, None, None, None, -2.0, 1020.0, None, None, None, 2018-01-02 18:00:00, None, 9.24, None
None, 0.974, 86.7, None, None, 61.01, 5.206, 329.0, None, None, None, None, None, None, -1.0, 1020.0, None, None, None, 2018-01-02 19:00:00, None, 9.08, None
None, 0.773, 87.5, None, None, 73.67, 4.887, 339.5, None, None, None, None, None, None, -1.0, 1019.0, None, None, None, 2018-01-02 20:00:00, None, 8.99, None
None, 0.247, 89.2, None, None, 68.99, 4.32, 68.52, None, None, None, None, None, None, -1.0, 1019.0, None, None, None, 2018-01-02 21:00:00, None, 8.83, None
None, 0.446, 87.1, None, None, 77.59, 5.253, 15.41, None, None, None, None, None, None, -1.0, 1019.0, None, None, None, 2018-01-02 22:00:00, None, 8.79, None
None, -0.216, 91.5, None, None, 60.03, 3.016, 356.5, None, None, None, None, None, None, -1.0, 1019.0, None, None, None, 2018-01-02 23:00:00, None, 8.88, None
None, 0.303, 88.3, None, None, 68.66, 3.635, 352.8, None, None, None, None, None, None, -1.0, 1020.0, None, None, None, 2018-01-03 00:00:00, None, 9.01, None
None, 0.629, 88.3, None, None, 54.05, 3.954, 10.55, None, None, None, None, None, None, -1.0, 1020.0, None, None, None, 2018-01-03 01:00:00, None, 9.12, None
None, 0.632, 88.6, None, None, 61.66, 2.717, 1.624, None, None, None, None, None, None, -1.0, 1020.0, None, None, None, 2018-01-03 02:00:00, None, 9.05, None
