station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
84.5, None, None, None, 0.081, 42.02, None, None, -1.0, 1011.0, None, None, None, None, None, 1.029, None, None, 1.697, None, None, None, None, 57.19, None, None, None, None, None, None, 2018-01-02 08:00:00, None
81.6, None, None, None, 0.486, 340.6, None, None, -1.0, 1011.0, None, None, None, None, None, 1.007, None, None, 2.278, None, None, None, None, 52.43, None, None, None, None, None, None, 2018-01-02 09:00:00, None
80.1, None, None, None, 0.862, 314.3, None, None, 0.0, 1011.0, None, None, None, None, None, 0.94, None, None, 2.785, None, None, None, None, 22.93, None, None, None, None, None, None, 2018-01-02 10:00:00, None
80.3, None, None, None, 0.282, 327.3, None, None, 0.0, 1011.0, None, None, None, None, None, 0.797, None, None, 3.138, None, None, None, None, 21.54, None, None, None, None, None, None, 2018-01-02 11:00:00, None
76.88, None, None, None, 0.113, 331.3, None, None, 1.0, 1011.0, None, None, None, None, None, 0.963, None, None, 4.166, None, None, None, None, 57.39, None, None, None, None, None, None, 2018-01-02 12:00:00, None
76.22, None, None, None, 0.149, 319.1, None, None, 0.0, 1010.0, None, None, None, None, None, 0.744, None, None, 3.948, None, None, None, None, 55.39, None, None, None, None, None, None, 2018-01-02 13:00:00, None
75.99, None, None, None, 0.081, 321.4, None, None, 0.0, 1009.0, None, None, None, None, None, 0.714, None, None, 4.082, None, None, None, None, 23.04, None, None, None, None, None, None, 2018-01-02 14:00:00, None
82.1, None, None, None, 0.62, 315.1, None, None, 1.0, 1009.0, None, None, None, None, None, 0.566, None, None, 3.561, None, None, None, None, 59.48, None, None, None, None, None, None, 2018-01-02 15:00:00, None
84.1, None, None, None, 0.033, 59.37, None, None, 1.0, 1009.0, None, None, None, None, None, 0.564, None, None, 3.079, None, None, None, None, 63.8, None, None, None, None, None, None, 2018-01-02 16:00:00, None
86.0, None, None, None, 0.092, 27.48, None, None, 1.0, 1008.0, None, None, None, None, None, 0.473, None, None, 2.9, None, None, None, None, 54.9, None, None, None, None, None, None, 2018-01-02 17:00:00, None
84.1, None, None, None, 0.28, 44.27, None, None, 1.0, 1008.0, None, None, None, None, None, 0.517, None, None, 3.313, None, None, None, None, 61.04, None, None, None, None, None, None, 2018-01-02 18:00:00, None
86.2, None, None, None, 0.068, 100.3, None, None, 1.0, 1008.0, None, None, None, None, None, 0.439, None, None, 2.756, None, None, None, None, 48.1, None, None, None, None, None, None, 2018-01-02 19:00:00, None
85.8, None, None, None, 0.123, 80.6, None, None, 1.0, 1008.0, None, None, None, None, None, 0.422, None, None, 2.904, None, None, None, None, 22.91, None, None, None, None, None, None, 2018-01-02 20:00:00, None
86.5, None, None, None, 0.18, 79.33, None, None, 1.0, 1008.0, None, None, None, None, None, 0.286, None, None, 2.615, None, None, None, None, 22.17, None, None, None, None, None, None, 2018-01-02 21:00:00, None
87.9, None, None, None, 0.213, 92.3, None, None, 1.0, 1008.0, None, None, None, None, None, 0.351, None, None, 2.961, None, None, None, None, 34.84, None, None, None, None, None, None, 2018-01-02 22:00:00, None
87.2, None, None, None, 0.0, 26.64, None, None, 1.0, 1008.0, None, None, None, None, None, 0.3, None, None, 2.961, None, None, None, None, 37.5, None, None, None, None, None, None, 2018-01-02 23:00:00, None
87.6, None, None, None, 0.092, 9.88, None, None, 1.0, 1008.0, None, None, None, None, None, 0.311, None, None, 2.811, None, None, None, None, 43.94, None, None, None, None, None, None, 2018-01-03 00:00:00, None
