station_observations
CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-7.81, None, None, None, 21.02, 10.9, 226.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 01:00:00, None, None, None, None
-8.16, None, None, None, 40.61, 6.179, 262.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 02:00:00, None, None, None, None
-8.17, None, None, None, 14.57, 11.51, 290.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 03:00:00, None, None, None, None
-7.9, None, None, None, 9.53, 9.78, 276.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 04:00:00, None, None, None, None
-7.76, None, None, None, 19.63, 6.434, 266.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 05:00:00, None, None, None, None
-8.27, None, None, None, 38.64, 5.325, 243.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 06:00:00, None, None, None, None
-8.65, None, None, None, 37.22, 4.871, 175.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 07:00:00, None, None, None, None
-8.46, None, None, None, 11.72, 12.44, 168.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 08:00:00, None, None, None, None
-8.46, None, None, None, 12.15, 13.4, 172.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 09:00:00, None, None, None, None
-8.44, None, None, None, 12.89, 15.75, 170.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 10:00:00, None, None, None, None
-7.79, None, None, None, 13.74, 15.23, 160.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 11:00:00, None, None, None, None
-7.67, None, None, None, 11.53, 16.76, 156.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 12:00:00, None, None, None, None
-7.67, None, None, None, 9.4, 14.32, 164.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 13:00:00, None, None, None, None
-7.41, None, None, None, 11.64, 19.07, 163.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 14:00:00, None, None, None, None
-7.23, None, None, None, 11.96, 17.31, 161.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 15:00:00, None, None, None, None
-6.963, None, None, None, 11.04, 16.27, 171.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 16:00:00, None, None, None, None
-6.992, None, None, None, 10.72, 18.44, 170.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 17:00:00, None, None, None, None
-6.353, None, None, None, 14.65, 13.52, 165.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 18:00:00, None, None, None, None
-6.461, None, None, None, 10.57, 14.22, 159.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 19:00:00, None, None, None, None
-5.718, None, None, None, 11.3, 13.51, 157.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 20:00:00, None, None, None, None
-5.63, None, None, None, 12.46, 14.12, 161.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 21:00:00, None, None, None, None
-5.757, None, None, None, 11.91, 14.72, 160.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 22:00:00, None, None, None, None
-5.718, None, None, None, 8.91, 17.34, 162.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-06 23:00:00, None, None, None, None
-6.011, None, None, None, 6.823, 17.32, 167.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 00:00:00, None, None, None, None
-6.481, None, None, None, 7.69, 15.5, 171.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 01:00:00, None, None, None, None
-5.942, None, None, None, 6.711, 16.29, 164.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 02:00:00, None, None, None, None
-5.932, None, None, None, 8.5, 16.6, 166.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 03:00:00, None, None, None, None
-5.63, None, None, None, 7.38, 15.57, 162.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 04:00:00, None, None, None, None
-5.65, None, None, None, 7.81, 14.89, 158.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 05:00:00, None, None, None, None
-5.786, None, None, None, 7.69, 16.18, 165.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 06:00:00, None, None, None, None
-5.417, None, None, None, 8.94, 15.8, 165.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 07:00:00, None, None, None, None
-5.65, None, None, None, 7.34, 17.21, 169.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 08:00:00, None, None, None, None
-5.728, None, None, None, 8.77, 17.18, 167.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 09:00:00, None, None, None, None
-5.514, None, None, None, 11.06, 15.84, 161.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 10:00:00, None, None, None, None
-5.485, None, None, None, 11.98, 16.31, 160.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 11:00:00, None, None, None, None
-4.874, None, None, None, 16.79, 9.4, 146.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 12:00:00, None, None, None, None
-6.035, None, None, None, 13.19, 9.15, 171.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 13:00:00, None, None, None, None
-5.166, None, None, None, 22.16, 7.44, 146.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 14:00:00, None, None, None, None
-4.71, None, None, None, 19.14, 8.39, 131.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 15:00:00, None, None, None, None
-5.0, None, None, None, 7.66, 17.05, 117.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 16:00:00, None, None, None, None
-6.865, None, None, None, 30.88, 10.59, 108.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 17:00:00, None, None, None, None
-5.513, None, None, None, 31.8, 6.989, 131.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 18:00:00, None, None, None, None
-4.767, None, None, None, 11.22, 11.23, 118.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 19:00:00, None, None, None, None
-4.961, None, None, None, 6.431, 15.42, 110.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 20:00:00, None, None, None, None
-4.874, None, None, None, 10.71, 12.07, 116.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 21:00:00, None, None, None, None
-5.777, None, None, None, 33.46, 3.723, 131.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 22:00:00, None, None, None, None
-5.135, None, None, None, 44.35, 4.4, 113.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-07 23:00:00, None, None, None, None
-5.894, None, None, None, 17.58, 7.38, 129.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 00:00:00, None, None, None, None
-4.796, None, None, None, 14.51, 10.75, 129.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 01:00:00, None, None, None, None
-5.465, None, None, None, 17.86, 8.45, 121.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 02:00:00, None, None, None, None
-6.304, None, None, None, 19.68, 6.944, 129.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 03:00:00, None, None, None, None
-6.353, None, None, None, 56.08, 2.61, 112.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 04:00:00, None, None, None, None
-6.52, None, None, None, 60.5, 0.443, 199.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 05:00:00, None, None, None, None
-6.647, None, None, None, 21.68, 1.212, 158.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 06:00:00, None, None, None, None
-6.343, None, None, None, 17.3, 1.96, 139.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 07:00:00, None, None, None, None
-6.559, None, None, None, 11.63, 0.76, 160.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 08:00:00, None, None, None, None
-6.755, None, None, None, 26.74, 0.971, 142.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 09:00:00, None, None, None, None
-7.35, None, None, None, 17.52, 1.592, 152.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 10:00:00, None, None, None, None
-6.079, None, None, None, 11.06, 1.825, 150.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 11:00:00, None, None, None, None
-6.678, None, None, None, 11.84, 2.502, 150.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 12:00:00, None, None, None, None
-6.393, None, None, None, 12.47, 3.891, 157.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 13:00:00, None, None, None, None
-7.16, None, None, None, 39.86, 2.472, 329.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 14:00:00, None, None, None, None
-8.93, None, None, None, 64.52, 0.203, 152.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 15:00:00, None, None, None, None
-8.48, None, None, None, 33.39, 0.621, 210.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 16:00:00, None, None, None, None
-9.26, None, None, None, 56.76, 0.886, 23.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 17:00:00, None, None, None, None
-10.15, None, None, None, 31.53, 1.511, 173.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 18:00:00, None, None, None, None
-9.99, None, None, None, 16.35, 2.654, 158.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 19:00:00, None, None, None, None
-10.15, None, None, None, 73.6, 0.486, 139.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 20:00:00, None, None, None, None
-10.24, None, None, None, 40.35, 2.693, 137.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 21:00:00, None, None, None, None
-10.34, None, None, None, 25.84, 5.787, 316.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 22:00:00, None, None, None, None
-10.43, None, None, None, 12.59, 6.527, 320.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-08 23:00:00, None, None, None, None
-10.99, None, None, None, 40.56, 0.848, 168.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 00:00:00, None, None, None, None
-11.97, None, None, None, 26.27, 1.311, 155.0, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 01:00:00, None, None, None, None
-12.78, None, None, None, 25.12, 0.895, 184.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 02:00:00, None, None, None, None
-12.77, None, None, None, 59.29, 0.244, 89.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 03:00:00, None, None, None, None
-14.09, None, None, None, 39.68, 0.997, 143.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 04:00:00, None, None, None, None
-14.94, None, None, None, 30.15, 0.727, 151.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 05:00:00, None, None, None, None
-15.34, None, None, None, 37.18, 0.836, 105.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 06:00:00, None, None, None, None
-15.84, None, None, None, 56.17, 0.425, 106.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 07:00:00, None, None, None, None
-16.65, None, None, None, 20.87, 1.208, 141.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 08:00:00, None, None, None, None
-17.61, None, None, None, 37.12, 1.997, 130.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 09:00:00, None, None, None, None
-18.22, None, None, None, 23.83, 2.296, 145.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 10:00:00, None, None, None, None
-18.44, None, None, None, 13.22, 2.899, 147.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 11:00:00, None, None, None, None
-17.81, None, None, None, 8.99, 1.791, 141.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 12:00:00, None, None, None, None
-18.23, None, None, None, 76.4, 0.113, 203.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 13:00:00, None, None, None, None
-19.19, None, None, None, 20.14, 0.466, 148.1, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 14:00:00, None, None, None, None
-19.75, None, None, None, 64.2, 0.178, 160.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 15:00:00, None, None, None, None
-20.93, None, None, None, 15.32, 1.918, 154.7, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 16:00:00, None, None, None, None
-21.73, None, None, None, 32.44, 0.449, 158.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 17:00:00, None, None, None, None
-21.87, None, None, None, 31.49, 0.462, 8.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 18:00:00, None, None, None, None
-22.99, None, None, None, 33.13, 1.454, 33.93, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 19:00:00, None, None, None, None
-23.26, None, None, None, 49.71, 0.299, 78.3, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 20:00:00, None, None, None, None
-24.05, None, None, None, 41.15, 0.671, 129.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 21:00:00, None, None, None, None
-24.51, None, None, None, 14.43, 1.075, 145.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 22:00:00, None, None, None, None
-24.84, None, None, None, 40.45, 0.53, 148.6, None, None, None, None, None, None, None, None, None, None, None, 2018-01-09 23:00:00, None, None, None, None
-25.1, None, None, None, 58.52, 0.321, 175.2, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 00:00:00, None, None, None, None
-25.38, None, None, None, 29.46, 0.634, 292.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 01:00:00, None, None, None, None
-26.66, None, None, None, 30.67, 1.04, 127.4, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 02:00:00, None, None, None, None
-27.12, None, None, None, 29.76, 1.19, 135.8, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 03:00:00, None, None, None, None
-27.45, None, None, None, 13.74, 2.116, 114.5, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 04:00:00, None, None, None, None
-28.29, None, None, None, 6.433, 3.604, 119.9, None, None, None, None, None, None, None, None, None, None, None, 2018-01-10 05:00:00, None, None, None, None
