station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, snwfl_amt_pst1hr, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -6.519, 82.4, None, None, None, None, None, None, None, None, None, -9.0, 888.0, None, None, None, 2018-01-04 14:00:00, None, 54.15, None
None, -7.73, 86.2, None, None, None, None, None, None, None, None, None, -9.0, 888.0, None, None, None, 2018-01-04 15:00:00, None, 54.18, None
None, -8.05, 86.9, None, None, None, None, None, None, None, None, None, -10.0, 888.0, None, None, None, 2018-01-04 16:00:00, None, 54.06, None
None, -9.09, 88.3, None, None, None, None, None, None, None, None, None, -10.0, 887.0, None, None, None, 2018-01-04 17:00:00, None, 54.02, None
None, -9.87, 89.1, None, None, None, None, None, None, None, None, None, -11.0, 888.0, None, None, None, 2018-01-04 18:00:00, None, 54.12, None
None, -10.05, 90.1, None, None, None, None, None, None, None, None, None, -11.0, 888.0, None, None, None, 2018-01-04 19:00:00, None, 54.07, None
None, -10.05, 89.6, None, None, None, None, None, None, None, None, None, -11.0, 888.0, None, None, None, 2018-01-04 20:00:00, None, 53.97, None
None, -10.44, 89.5, None, None, None, None, None, None, None, None, None, -12.0, 887.0, None, None, None, 2018-01-04 21:00:00, None, 54.01, None
None, -10.25, 89.8, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-04 22:00:00, None, 53.83, None
None, -10.18, 89.7, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-04 23:00:00, None, 53.87, None
None, -9.94, 90.3, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 00:00:00, None, 53.94, None
None, -9.76, 90.1, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 01:00:00, None, 53.7, None
None, -10.24, 89.2, None, None, None, None, None, None, None, None, None, -12.0, 887.0, None, None, None, 2018-01-05 02:00:00, None, 53.62, None
None, -10.29, 90.1, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 03:00:00, None, 53.77, None
None, -10.09, 90.2, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 04:00:00, None, 53.59, None
None, -9.85, 90.4, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 05:00:00, None, 53.7, None
None, -9.56, 90.4, None, None, None, None, None, None, None, None, None, -11.0, 887.0, None, None, None, 2018-01-05 06:00:00, None, 53.61, None
None, -9.76, 90.3, None, None, None, None, None, None, None, None, None, -11.0, 886.0, None, None, None, 2018-01-05 07:00:00, None, 53.48, None
None, -9.76, 90.2, None, None, None, None, None, None, None, None, None, -11.0, 886.0, None, None, None, 2018-01-05 08:00:00, None, 53.38, None
None, -8.37, 90.3, None, None, None, None, None, None, None, None, None, -10.0, 886.0, None, None, None, 2018-01-05 09:00:00, None, 53.32, None
None, -5.32, 78.31, None, None, None, None, None, None, None, None, None, -8.0, 887.0, None, None, None, 2018-01-05 10:00:00, None, 52.89, None
None, -4.59, 74.27, None, None, None, None, None, None, None, None, None, -8.0, 886.0, None, None, None, 2018-01-05 11:00:00, None, 52.89, None
None, -3.446, 70.88, None, None, None, None, None, None, None, None, None, -7.0, 886.0, None, None, None, 2018-01-05 12:00:00, None, 52.74, None
None, -4.596, 80.1, None, None, None, None, None, None, None, None, None, -7.0, 885.0, None, None, None, 2018-01-05 13:00:00, None, 52.91, None
None, -4.815, 84.1, None, None, None, None, None, None, None, None, None, -7.0, 885.0, None, None, None, 2018-01-05 14:00:00, None, 52.07, None
None, -4.696, 86.1, None, None, None, None, None, None, None, None, None, -6.0, 885.0, None, None, None, 2018-01-05 15:00:00, None, 53.36, None
None, -5.464, 88.0, None, None, None, None, None, None, None, None, None, -7.0, 884.0, None, None, None, 2018-01-05 16:00:00, None, 53.41, None
None, -5.963, 89.7, None, None, None, None, None, None, None, None, None, -7.0, 884.0, None, None, None, 2018-01-05 17:00:00, None, 53.37, None
None, -6.273, 90.7, None, None, None, None, None, None, None, None, None, -7.0, 883.0, None, None, None, 2018-01-05 18:00:00, None, 53.5, None
None, -6.172, 90.7, None, None, None, None, None, None, None, None, None, -7.0, 883.0, None, None, None, 2018-01-05 19:00:00, None, 53.45, None
None, -6.217, 91.0, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None, 2018-01-05 20:00:00, None, 53.27, None
None, -6.313, 91.1, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None, 2018-01-05 21:00:00, None, 53.5, None
None, -6.306, 91.6, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None, 2018-01-05 22:00:00, None, 53.79, None
None, -6.21, 92.0, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None, 2018-01-05 23:00:00, None, 53.96, None
None, -6.307, 91.7, None, None, None, None, None, None, None, None, None, -7.0, 882.0, None, None, None, 2018-01-06 00:00:00, None, 53.99, None
None, -6.789, 91.5, None, None, None, None, None, None, None, None, None, -8.0, 881.0, None, None, None, 2018-01-06 01:00:00, None, 53.85, None
None, -7.407, 92.1, None, None, None, None, None, None, None, None, None, -8.0, 881.0, None, None, None, 2018-01-06 02:00:00, None, 53.97, None
None, -7.31, 91.9, None, None, None, None, None, None, None, None, None, -8.0, 881.0, None, None, None, 2018-01-06 03:00:00, None, 53.83, None
None, -7.336, 91.8, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None, 2018-01-06 04:00:00, None, 52.77, None
None, -7.359, 91.9, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None, 2018-01-06 05:00:00, None, 53.56, None
None, -7.791, 91.0, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None, 2018-01-06 06:00:00, None, 53.44, None
None, -7.743, 91.9, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None, 2018-01-06 07:00:00, None, 53.58, None
None, -7.724, 91.5, None, None, None, None, None, None, None, None, None, -9.0, 879.0, None, None, None, 2018-01-06 08:00:00, None, 53.83, None
None, -6.741, 91.9, None, None, None, None, None, None, None, None, None, -8.0, 880.0, None, None, None, 2018-01-06 09:00:00, None, 53.89, None
None, -4.863, 88.9, None, None, None, None, None, None, None, None, None, -6.0, 880.0, None, None, None, 2018-01-06 10:00:00, None, 52.94, None
None, -3.45, 84.7, None, None, None, None, None, None, None, None, None, -5.0, 880.0, None, None, None, 2018-01-06 11:00:00, None, 51.59, None
None, -2.349, 85.7, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 12:00:00, None, 53.04, None
None, -2.059, 86.0, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 13:00:00, None, 53.29, None
None, -1.575, 86.0, None, None, None, None, None, None, None, None, None, -3.0, 880.0, None, None, None, 2018-01-06 14:00:00, None, 53.38, None
None, -2.01, 87.9, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 15:00:00, None, 53.43, None
None, -2.559, 90.4, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 16:00:00, None, 53.45, None
None, -2.855, 92.5, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-06 17:00:00, None, 53.31, None
None, -2.984, 92.7, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-06 18:00:00, None, 52.76, None
None, -3.097, 93.4, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-06 19:00:00, None, 52.64, None
None, -3.188, 93.6, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 20:00:00, None, 53.05, None
None, -3.233, 93.7, None, None, None, None, None, None, None, None, None, -4.0, 880.0, None, None, None, 2018-01-06 21:00:00, None, 53.47, None
None, -3.377, 93.9, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-06 22:00:00, None, 52.68, None
None, -3.378, 94.1, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-06 23:00:00, None, 53.42, None
None, -3.636, 94.0, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-07 00:00:00, None, 54.21, None
None, -3.424, 93.8, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-07 01:00:00, None, 54.11, None
None, -3.276, 94.2, None, None, None, None, None, None, None, None, None, -4.0, 881.0, None, None, None, 2018-01-07 02:00:00, None, 54.19, None
None, -3.476, 94.1, None, None, None, None, None, None, None, None, None, -4.0, 882.0, None, None, None, 2018-01-07 03:00:00, None, 53.02, None
None, -3.971, 94.0, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None, 2018-01-07 04:00:00, None, 53.92, None
None, -4.091, 94.1, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None, 2018-01-07 05:00:00, None, 54.04, None
None, -4.14, 94.3, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None, 2018-01-07 06:00:00, None, 53.77, None
None, -4.141, 94.2, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None, 2018-01-07 07:00:00, None, 53.97, None
None, -4.236, 94.2, None, None, None, None, None, None, None, None, None, -5.0, 882.0, None, None, None, 2018-01-07 08:00:00, None, 53.86, None
None, -3.704, 94.0, None, None, None, None, None, None, None, None, None, -4.0, 882.0, None, None, None, 2018-01-07 09:00:00, None, 51.46, None
None, -2.995, 91.9, None, None, None, None, None, None, None, None, None, -4.0, 882.0, None, None, None, 2018-01-07 10:00:00, None, 51.6, None
None, 0.807, 74.52, None, None, None, None, None, None, None, None, None, -3.0, 881.0, None, None, None, 2018-01-07 11:00:00, None, 52.57, None
None, -0.572, 82.9, None, None, None, None, None, None, None, None, None, -3.0, 881.0, None, None, None, 2018-01-07 12:00:00, None, 51.82, None
None, 0.167, 80.8, None, None, None, None, None, None, None, None, None, -3.0, 880.0, None, None, None, 2018-01-07 13:00:00, None, 51.96, None
None, 0.088, 82.4, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 14:00:00, None, 52.16, None
None, -0.991, 88.0, None, None, None, None, None, None, None, None, None, -2.0, 879.0, None, None, None, 2018-01-07 15:00:00, None, 52.8, None
None, -1.625, 91.8, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 16:00:00, None, 53.42, None
None, -2.007, 93.3, None, None, None, None, None, None, None, None, None, -3.0, 878.0, None, None, None, 2018-01-07 17:00:00, None, 53.73, None
None, -2.388, 94.1, None, None, None, None, None, None, None, None, None, -3.0, 878.0, None, None, None, 2018-01-07 18:00:00, None, 53.52, None
None, -2.269, 94.6, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 19:00:00, None, 53.45, None
None, -2.422, 94.7, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 20:00:00, None, 52.89, None
None, -2.522, 94.9, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 21:00:00, None, 51.06, None
None, -2.507, 95.0, None, None, None, None, None, None, None, None, None, -3.0, 878.0, None, None, None, 2018-01-07 22:00:00, None, None, None
None, -2.666, 94.9, None, None, None, None, None, None, None, None, None, -3.0, 879.0, None, None, None, 2018-01-07 23:00:00, None, None, None
None, -2.857, 94.9, None, None, None, None, None, None, None, None, None, -3.0, 878.0, None, None, None, 2018-01-08 00:00:00, None, 54.34, None
None, -2.806, 95.1, None, None, None, None, None, None, None, None, None, -3.0, 878.0, None, None, None, 2018-01-08 01:00:00, None, 54.32, None
None, -2.949, 95.0, None, None, None, None, None, None, None, None, None, -4.0, 878.0, None, None, None, 2018-01-08 02:00:00, None, 53.77, None
None, -2.859, 95.0, None, None, None, None, None, None, None, None, None, -3.0, 877.0, None, None, None, 2018-01-08 03:00:00, None, 53.9, None
None, -2.94, 95.0, None, None, None, None, None, None, None, None, None, -4.0, 877.0, None, None, None, 2018-01-08 04:00:00, None, 54.67, None
None, -2.903, 95.1, None, None, None, None, None, None, None, None, None, -3.0, 876.0, None, None, None, 2018-01-08 05:00:00, None, 54.39, None
None, -2.903, 95.0, None, None, None, None, None, None, None, None, None, -4.0, 876.0, None, None, None, 2018-01-08 06:00:00, None, 54.73, None
None, -2.856, 95.0, None, None, None, None, None, None, None, None, None, -3.0, 876.0, None, None, None, 2018-01-08 07:00:00, None, 56.96, None
None, -2.857, 95.1, None, None, None, None, None, None, None, None, None, -3.0, 876.0, None, None, None, 2018-01-08 08:00:00, None, 57.63, None
None, -2.18, 94.9, None, None, None, None, None, None, None, None, None, -3.0, 876.0, None, None, None, 2018-01-08 09:00:00, None, 57.85, None
None, -0.732, 90.8, None, None, None, None, None, None, None, None, None, -2.0, 876.0, None, None, None, 2018-01-08 10:00:00, None, 58.06, None
None, 0.538, 83.7, None, None, None, None, None, None, None, None, None, -2.0, 875.0, None, None, None, 2018-01-08 11:00:00, None, 57.85, None
None, 0.823, 83.5, None, None, None, None, None, None, None, None, None, -2.0, 875.0, None, None, None, 2018-01-08 12:00:00, None, 58.21, None
None, 1.105, 86.6, None, None, None, None, None, None, None, None, None, -1.0, 874.0, None, None, None, 2018-01-08 13:00:00, None, 58.55, None
None, 0.766, 89.2, None, None, None, None, None, None, None, None, None, -1.0, 874.0, None, None, None, 2018-01-08 14:00:00, None, 58.83, None
None, 0.334, 92.8, None, None, None, None, None, None, None, None, None, -1.0, 874.0, None, None, None, 2018-01-08 15:00:00, None, 58.99, None
None, -0.428, 94.7, None, None, None, None, None, None, None, None, None, -1.0, 873.0, None, None, None, 2018-01-08 16:00:00, None, 58.0, None
None, -0.899, 95.2, None, None, None, None, None, None, None, None, None, -1.0, 873.0, None, None, None, 2018-01-08 17:00:00, None, 58.04, None
None, -1.338, 95.4, None, None, None, None, None, None, None, None, None, -2.0, 873.0, None, None, None, 2018-01-08 18:00:00, None, 58.13, None
None, -1.791, 95.5, None, None, None, None, None, None, None, None, None, -2.0, 872.0, None, None, None, 2018-01-08 19:00:00, None, 57.86, None
None, -1.978, 95.7, None, None, None, None, None, None, None, None, None, -3.0, 872.0, None, None, None, 2018-01-08 20:00:00, None, 58.04, None
None, -2.283, 95.3, None, None, None, None, None, None, None, None, None, -3.0, 871.0, None, None, None, 2018-01-08 21:00:00, None, 57.63, None
None, -2.952, 95.4, None, None, None, None, None, None, None, None, None, -4.0, 871.0, None, None, None, 2018-01-08 22:00:00, None, 57.89, None
None, -3.042, 95.4, None, None, None, None, None, None, None, None, None, -4.0, 870.0, None, None, None, 2018-01-08 23:00:00, None, 57.95, None
None, -3.475, 95.2, None, None, None, None, None, None, None, None, None, -4.0, 870.0, None, None, None, 2018-01-09 00:00:00, None, 57.81, None
None, -3.368, 95.2, None, None, None, None, None, None, None, None, None, -4.0, 869.0, None, None, None, 2018-01-09 01:00:00, None, 57.76, None
None, -3.369, 95.0, None, None, None, None, None, None, None, None, None, -4.0, 869.0, None, None, None, 2018-01-09 02:00:00, None, 57.4, None
None, -3.108, 95.0, None, None, None, None, None, None, None, None, None, -4.0, 868.0, None, None, None, 2018-01-09 03:00:00, None, 57.88, None
None, -2.961, 95.1, None, None, None, None, None, None, None, None, None, -4.0, 867.0, None, None, None, 2018-01-09 04:00:00, None, 57.87, None
None, -2.8, 95.2, None, None, None, None, None, None, None, None, None, -3.0, 867.0, None, None, None, 2018-01-09 05:00:00, None, 58.69, None
None, -2.575, 95.2, None, None, None, None, None, None, None, None, None, -3.0, 866.0, None, None, None, 2018-01-09 06:00:00, None, 59.27, None
None, -2.422, 95.5, None, None, None, None, None, None, None, None, None, -3.0, 865.0, None, None, None, 2018-01-09 07:00:00, None, 61.56, None
None, -2.426, 95.4, None, None, None, None, None, None, None, None, None, -3.0, 864.0, None, None, None, 2018-01-09 08:00:00, None, 62.02, None
None, -1.699, 95.1, None, None, None, None, None, None, None, None, None, -2.0, 864.0, None, None, None, 2018-01-09 09:00:00, None, 62.72, None
None, -1.376, 95.2, None, None, None, None, None, None, None, None, None, -2.0, 864.0, None, None, None, 2018-01-09 10:00:00, None, 62.48, None
None, -0.753, 95.1, None, None, None, None, None, None, None, None, None, -1.0, 863.0, None, None, None, 2018-01-09 11:00:00, None, 62.24, None
None, 0.939, 94.6, None, None, None, None, None, None, None, None, None, 0.0, 862.0, None, None, None, 2018-01-09 12:00:00, None, 62.97, None
None, 1.679, 92.9, None, None, None, None, None, None, None, None, None, 1.0, 862.0, None, None, None, 2018-01-09 13:00:00, None, 62.39, None
None, 1.725, 91.8, None, None, None, None, None, None, None, None, None, 0.0, 863.0, None, None, None, 2018-01-09 14:00:00, None, 60.87, None
None, 0.691, 93.6, None, None, None, None, None, None, None, None, None, 0.0, 863.0, None, None, None, 2018-01-09 15:00:00, None, 62.3, None
None, 0.197, 95.1, None, None, None, None, None, None, None, None, None, -1.0, 863.0, None, None, None, 2018-01-09 16:00:00, None, 61.18, None
None, 0.067, 95.6, None, None, None, None, None, None, None, None, None, -1.0, 863.0, None, None, None, 2018-01-09 17:00:00, None, 60.23, None
None, -0.028, 95.8, None, None, None, None, None, None, None, None, None, -1.0, 864.0, None, None, None, 2018-01-09 18:00:00, None, 62.84, None
None, -0.077, 96.0, None, None, None, None, None, None, None, None, None, -1.0, 863.0, None, None, None, 2018-01-09 19:00:00, None, 62.34, None
None, -0.253, 96.3, None, None, None, None, None, None, None, None, None, -1.0, 864.0, None, None, None, 2018-01-09 20:00:00, None, 61.32, None
None, -0.512, 96.4, None, None, None, None, None, None, None, None, None, -1.0, 864.0, None, None, None, 2018-01-09 21:00:00, None, 61.4, None
None, -0.849, 96.4, None, None, None, None, None, None, None, None, None, -1.0, 864.0, None, None, None, 2018-01-09 22:00:00, None, 61.52, None
None, -1.09, 96.4, None, None, None, None, None, None, None, None, None, -2.0, 864.0, None, None, None, 2018-01-09 23:00:00, None, 61.25, None
None, -1.884, 96.5, None, None, None, None, None, None, None, None, None, -2.0, 864.0, None, None, None, 2018-01-10 00:00:00, None, 60.14, None
None, -2.664, 96.4, None, None, None, None, None, None, None, None, None, -3.0, 864.0, None, None, None, 2018-01-10 01:00:00, None, 60.15, None
None, -3.203, 95.9, None, None, None, None, None, None, None, None, None, -4.0, 864.0, None, None, None, 2018-01-10 02:00:00, None, 59.98, None
None, -3.375, 95.4, None, None, None, None, None, None, None, None, None, -4.0, 865.0, None, None, None, 2018-01-10 03:00:00, None, 60.19, None
None, -3.914, 94.9, None, None, None, None, None, None, None, None, None, -5.0, 865.0, None, None, None, 2018-01-10 04:00:00, None, 57.69, None
None, -4.091, 94.6, None, None, None, None, None, None, None, None, None, -5.0, 866.0, None, None, None, 2018-01-10 05:00:00, None, 57.63, None
None, -3.849, 94.9, None, None, None, None, None, None, None, None, None, -4.0, 866.0, None, None, None, 2018-01-10 06:00:00, None, 58.23, None
None, -3.448, 95.6, None, None, None, None, None, None, None, None, None, -4.0, 867.0, None, None, None, 2018-01-10 07:00:00, None, 58.86, None
None, -3.612, 95.1, None, None, None, None, None, None, None, None, None, -4.0, 868.0, None, None, None, 2018-01-10 08:00:00, None, 58.73, None
None, -4.346, 93.9, None, None, None, None, None, None, None, None, None, -5.0, 869.0, None, None, None, 2018-01-10 09:00:00, None, 57.97, None
None, -4.055, 93.4, None, None, None, None, None, None, None, None, None, -5.0, 870.0, None, None, None, 2018-01-10 10:00:00, None, 60.8, None
