station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
73.0, None, None, None, 4.212, 294.1, None, None, -8.0, None, None, None, None, None, None, None, None, -4.447, None, None, None, None, 22.88, None, None, None, None, 2018-01-02 08:00:00, None
70.2, None, None, None, 1.576, 228.7, None, None, -5.0, None, None, None, None, None, None, None, None, -0.428, None, None, None, None, 54.65, None, None, None, None, 2018-01-02 09:00:00, None
70.6, None, None, None, 2.248, 247.2, None, None, -6.0, None, None, None, None, None, None, None, None, -1.388, None, None, None, None, 30.97, None, None, None, None, 2018-01-02 10:00:00, None
71.4, None, None, None, 5.956, 213.4, None, None, -5.0, None, None, None, None, None, None, None, None, -1.512, None, None, None, None, 15.99, None, None, None, None, 2018-01-02 11:00:00, None
71.8, None, None, None, 6.95, 233.6, None, None, -6.0, None, None, None, None, None, None, None, None, -1.993, None, None, None, None, 19.58, None, None, None, None, 2018-01-02 12:00:00, None
70.8, None, None, None, 7.35, 217.2, None, None, -6.0, None, None, None, None, None, None, None, None, -1.513, None, None, None, None, 21.62, None, None, None, None, 2018-01-02 13:00:00, None
70.6, None, None, None, 3.919, 197.8, None, None, -6.0, None, None, None, None, None, None, None, None, -1.945, None, None, None, None, 29.44, None, None, None, None, 2018-01-02 14:00:00, None
72.1, None, None, None, 7.3, 222.0, None, None, -7.0, None, None, None, None, None, None, None, None, -2.692, None, None, None, None, 14.69, None, None, None, None, 2018-01-02 15:00:00, None
72.1, None, None, None, 4.913, 241.1, None, None, -7.0, None, None, None, None, None, None, None, None, -3.154, None, None, None, None, 18.9, None, None, None, None, 2018-01-02 16:00:00, None
72.6, None, None, None, 3.968, 230.6, None, None, -6.0, None, None, None, None, None, None, None, None, -1.988, None, None, None, None, 21.67, None, None, None, None, 2018-01-02 17:00:00, None
