station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-13.11, 79.7, None, None, None, 3.992, None, 292.8, 9.67, None, None, -16.0, None, None, 2018-01-03 16:00:00
-13.12, 77.6, None, None, None, 4.377, None, 291.4, 7.35, None, None, -16.0, None, None, 2018-01-03 17:00:00
-12.66, 60.88, None, None, None, 11.36, None, 256.6, 6.157, None, None, -18.0, None, None, 2018-01-03 18:00:00
-13.18, 77.3, None, None, None, 22.75, None, 225.2, 3.456, None, None, -16.0, None, None, 2018-01-03 19:00:00
-13.27, 77.1, None, None, None, 31.47, None, 276.0, 7.68, None, None, -16.0, None, None, 2018-01-03 20:00:00
-13.56, 72.7, None, None, None, 29.42, None, 277.3, 3.83, None, None, -17.0, None, None, 2018-01-03 21:00:00
-13.32, 69.39, None, None, None, 16.43, None, 144.3, 5.759, None, None, -17.0, None, None, 2018-01-03 22:00:00
-13.46, 70.6, None, None, None, 12.66, None, 163.3, 7.02, None, None, -17.0, None, None, 2018-01-03 23:00:00
-13.55, 72.1, None, None, None, 23.65, None, 161.6, 5.389, None, None, -17.0, None, None, 2018-01-04 00:00:00
-13.17, 65.82, None, None, None, 28.08, None, 287.9, 4.615, None, None, -18.0, None, None, 2018-01-04 01:00:00
-12.73, 64.07, None, None, None, 14.84, None, 289.4, 5.223, None, None, -18.0, None, None, 2018-01-04 02:00:00
-12.93, 64.61, None, None, None, 23.82, None, 232.6, 3.61, None, None, -18.0, None, None, 2018-01-04 03:00:00
-13.17, 61.78, None, None, None, 13.04, None, 214.3, 9.62, None, None, -18.0, None, None, 2018-01-04 04:00:00
-13.37, 69.59, None, None, None, 18.07, None, 152.6, 6.112, None, None, -17.0, None, None, 2018-01-04 05:00:00
-4.057, 69.13, None, None, None, 6.155, None, 122.7, 8.62, None, None, -8.0, None, None, 2018-01-04 06:00:00
-13.26, 57.27, None, None, None, 12.49, None, 131.7, 10.62, None, None, -19.0, None, None, 2018-01-04 07:00:00
-13.21, 61.18, None, None, None, 8.96, None, 149.4, 10.27, None, None, -18.0, None, None, 2018-01-04 08:00:00
-0.573, 57.31, None, None, None, 15.31, None, 159.4, 10.23, None, None, -7.0, None, None, 2018-01-04 09:00:00
-0.791, 62.81, None, None, None, 25.49, None, 172.7, 9.47, None, None, -6.0, None, None, 2018-01-04 10:00:00
-0.129, 65.49, None, None, None, 20.46, None, 171.5, 9.9, None, None, -5.0, None, None, 2018-01-04 11:00:00
-2.366, 70.6, None, None, None, 17.26, None, 140.5, 9.18, None, None, -6.0, None, None, 2018-01-04 12:00:00
-12.57, 80.1, None, None, None, 17.98, None, 145.5, 11.74, None, None, -15.0, None, None, 2018-01-04 13:00:00
-13.08, 82.3, None, None, None, 26.16, None, 212.9, 9.72, None, None, -15.0, None, None, 2018-01-04 14:00:00
-3.097, 84.6, None, None, None, 24.93, None, 197.5, 7.97, None, None, -5.0, None, None, 2018-01-04 15:00:00
-3.862, 87.9, None, None, None, 20.24, None, 146.8, 9.16, None, None, -5.0, None, None, 2018-01-04 16:00:00
-3.995, 90.9, None, None, None, 9.52, None, 118.5, 9.84, None, None, -5.0, None, None, 2018-01-04 17:00:00
-3.649, 89.4, None, None, None, 15.12, None, 145.7, 9.19, None, None, -5.0, None, None, 2018-01-04 18:00:00
-3.743, 89.9, None, None, None, 15.07, None, 181.9, 6.728, None, None, -5.0, None, None, 2018-01-04 19:00:00
-4.562, 92.8, None, None, None, 9.68, None, 109.2, 9.34, None, None, -5.0, None, None, 2018-01-04 20:00:00
-4.696, 91.0, None, None, None, 10.68, None, 119.2, 9.88, None, None, -6.0, None, None, 2018-01-04 21:00:00
-4.743, 89.2, None, None, None, 8.55, None, 120.0, 11.59, None, None, -6.0, None, None, 2018-01-04 22:00:00
-3.972, 78.2, None, None, None, 17.21, None, 126.4, 11.07, None, None, -7.0, None, None, 2018-01-04 23:00:00
-3.586, 79.0, None, None, None, 16.1, None, 178.1, 8.18, None, None, -6.0, None, None, 2018-01-05 00:00:00
-3.355, 80.2, None, None, None, 25.68, None, 233.6, 5.071, None, None, -6.0, None, None, 2018-01-05 01:00:00
-3.116, 92.9, None, None, None, 27.99, None, 211.3, 4.571, None, None, -4.0, None, None, 2018-01-05 02:00:00
-3.453, 94.2, None, None, None, 32.6, None, 150.2, 6.255, None, None, -4.0, None, None, 2018-01-05 03:00:00
-4.08, 93.9, None, None, None, 16.38, None, 170.4, 10.9, None, None, -5.0, None, None, 2018-01-05 04:00:00
-4.08, 93.1, None, None, None, 20.39, None, 219.5, 11.51, None, None, -5.0, None, None, 2018-01-05 05:00:00
-3.598, 93.1, None, None, None, 7.22, None, 248.8, 18.85, None, None, -4.0, None, None, 2018-01-05 06:00:00
-3.502, 93.1, None, None, None, 6.074, None, 248.5, 18.39, None, None, -4.0, None, None, 2018-01-05 07:00:00
-3.261, 93.1, None, None, None, 7.69, None, 248.0, 13.85, None, None, -4.0, None, None, 2018-01-05 08:00:00
-2.21, 93.7, None, None, None, 16.68, None, 224.0, 8.82, None, None, -3.0, None, None, 2018-01-05 09:00:00
-2.751, 92.9, None, None, None, 18.83, None, 136.6, 6.356, None, None, -4.0, None, None, 2018-01-05 10:00:00
-2.61, 93.4, None, None, None, 21.78, None, 147.9, 8.49, None, None, -3.0, None, None, 2018-01-05 11:00:00
-2.468, 93.2, None, None, None, 16.78, None, 151.3, 9.94, None, None, -3.0, None, None, 2018-01-05 12:00:00
-3.244, 92.8, None, None, None, 10.09, None, 175.6, 17.94, None, None, -4.0, None, None, 2018-01-05 13:00:00
-3.188, 93.3, None, None, None, 11.23, None, 190.6, 16.99, None, None, -4.0, None, None, 2018-01-05 14:00:00
-3.091, 93.3, None, None, None, 10.13, None, 205.7, 13.63, None, None, -4.0, None, None, 2018-01-05 15:00:00
-2.987, 93.5, None, None, None, 16.78, None, 186.3, 13.43, None, None, -4.0, None, None, 2018-01-05 16:00:00
-3.08, 93.3, None, None, None, 17.55, None, 156.7, 13.84, None, None, -4.0, None, None, 2018-01-05 17:00:00
-3.176, 93.2, None, None, None, 16.62, None, 156.2, 11.13, None, None, -4.0, None, None, 2018-01-05 18:00:00
-3.08, 93.3, None, None, None, 15.31, None, 168.7, 9.83, None, None, -4.0, None, None, 2018-01-05 19:00:00
-3.224, 93.3, None, None, None, 18.01, None, 158.8, 11.67, None, None, -4.0, None, None, 2018-01-05 20:00:00
-3.56, 93.1, None, None, None, 14.87, None, 189.6, 13.48, None, None, -4.0, None, None, 2018-01-05 21:00:00
-4.176, 92.7, None, None, None, 10.69, None, 245.6, 12.27, None, None, -5.0, None, None, 2018-01-05 22:00:00
-4.273, 92.5, None, None, None, 12.09, None, 250.2, 11.44, None, None, -5.0, None, None, 2018-01-05 23:00:00
-4.176, 92.4, None, None, None, 12.33, None, 244.2, 6.637, None, None, -5.0, None, None, 2018-01-06 00:00:00
-4.321, 92.5, None, None, None, 9.43, None, 232.4, 6.643, None, None, -5.0, None, None, 2018-01-06 01:00:00
-4.754, 91.9, None, None, None, 8.91, None, 246.9, 6.357, None, None, -6.0, None, None, 2018-01-06 02:00:00
-5.477, 91.9, None, None, None, 8.63, None, 249.2, 12.13, None, None, -6.0, None, None, 2018-01-06 03:00:00
-5.466, 91.9, None, None, None, 7.71, None, 248.9, 15.74, None, None, -6.0, None, None, 2018-01-06 04:00:00
-5.514, 91.7, None, None, None, 6.948, None, 247.7, 15.6, None, None, -7.0, None, None, 2018-01-06 05:00:00
-5.514, 91.7, None, None, None, 7.71, None, 249.5, 18.08, None, None, -7.0, None, None, 2018-01-06 06:00:00
-5.659, 91.7, None, None, None, 8.32, None, 253.3, 22.94, None, None, -7.0, None, None, 2018-01-06 07:00:00
-5.514, 91.7, None, None, None, 6.679, None, 251.0, 21.12, None, None, -7.0, None, None, 2018-01-06 08:00:00
-5.659, 91.3, None, None, None, 7.87, None, 249.6, 26.58, None, None, -7.0, None, None, 2018-01-06 09:00:00
-5.514, 91.5, None, None, None, 9.38, None, 254.2, 21.58, None, None, -7.0, None, None, 2018-01-06 10:00:00
-5.61, 91.1, None, None, None, 8.83, None, 249.2, 17.74, None, None, -7.0, None, None, 2018-01-06 12:00:00
-5.718, 91.3, None, None, None, 9.76, None, 249.6, 15.13, None, None, -7.0, None, None, 2018-01-06 13:00:00
-5.622, 91.0, None, None, None, 13.98, None, 255.9, 9.4, None, None, -7.0, None, None, 2018-01-06 14:00:00
-5.718, 90.9, None, None, None, 12.4, None, 249.5, 6.01, None, None, -7.0, None, None, 2018-01-06 15:00:00
-6.386, 91.0, None, None, None, 10.63, None, 249.1, 5.625, None, None, -7.0, None, None, 2018-01-06 16:00:00
-6.526, 90.9, None, None, None, 11.95, None, 251.6, 7.24, None, None, -8.0, None, None, 2018-01-06 17:00:00
-15.53, 90.6, None, None, None, 11.6, None, 250.1, 6.854, None, None, -17.0, None, None, 2018-01-06 18:00:00
-15.67, 90.7, None, None, None, 10.11, None, 250.2, 6.257, None, None, -17.0, None, None, 2018-01-06 19:00:00
-15.82, 90.3, None, None, None, 11.73, None, 252.1, 5.963, None, None, -17.0, None, None, 2018-01-06 20:00:00
-16.01, 90.2, None, None, None, 12.42, None, 250.3, 5.828, None, None, -17.0, None, None, 2018-01-06 21:00:00
-16.2, 90.0, None, None, None, 11.4, None, 251.8, 4.865, None, None, -17.0, None, None, 2018-01-06 22:00:00
-16.29, 90.0, None, None, None, 10.95, None, 254.3, 3.591, None, None, -17.0, None, None, 2018-01-06 23:00:00
-16.43, 89.8, None, None, None, 16.12, None, 255.5, 1.501, None, None, -18.0, None, None, 2018-01-07 00:00:00
-16.53, 89.6, None, None, None, 6.88, None, 255.9, 0.0, None, None, -18.0, None, None, 2018-01-07 01:00:00
-16.63, 89.6, None, None, None, 8.71, None, 251.0, 0.0, None, None, -18.0, None, None, 2018-01-07 02:00:00
-16.63, 89.4, None, None, None, 6.482, None, 253.8, 0.0, None, None, -18.0, None, None, 2018-01-07 03:00:00
-16.68, 89.3, None, None, None, 15.27, None, 265.3, 0.0, None, None, -18.0, None, None, 2018-01-07 04:00:00
-16.82, 89.2, None, None, None, 9.48, None, 252.2, 0.0, None, None, -18.0, None, None, 2018-01-07 05:00:00
-16.92, 89.1, None, None, None, 12.64, None, 243.0, 0.0, None, None, -18.0, None, None, 2018-01-07 06:00:00
-16.87, 89.1, None, None, None, 0.313, None, 234.2, 0.0, None, None, -18.0, None, None, 2018-01-07 07:00:00
-16.91, 89.0, None, None, None, 11.28, None, 244.9, 0.0, None, None, -18.0, None, None, 2018-01-07 08:00:00
-16.77, 89.2, None, None, None, 28.74, None, 217.2, 0.0, None, None, -18.0, None, None, 2018-01-07 09:00:00
-8.05, 89.2, None, None, None, 25.13, None, 144.9, 0.0, None, None, -9.0, None, None, 2018-01-07 10:00:00
-7.96, 89.3, None, None, None, 22.71, None, 155.6, 0.0, None, None, -9.0, None, None, 2018-01-07 11:00:00
-8.15, 89.6, None, None, None, 19.05, None, 197.4, 0.0, None, None, -9.0, None, None, 2018-01-07 12:00:00
-16.11, 89.3, None, None, None, 36.14, None, 199.6, 0.0, None, None, -17.0, None, None, 2018-01-07 13:00:00
-8.16, 89.4, None, None, None, 18.9, None, 128.2, 0.001, None, None, -9.0, None, None, 2018-01-07 14:00:00
-8.39, 89.1, None, None, None, 22.07, None, 150.6, 0.001, None, None, -10.0, None, None, 2018-01-07 15:00:00
-16.78, 89.2, None, None, None, 19.93, None, 135.6, 0.0, None, None, -18.0, None, None, 2018-01-07 16:00:00
-16.77, 89.4, None, None, None, 14.56, None, 191.8, 0.0, None, None, -18.0, None, None, 2018-01-07 17:00:00
-16.68, 89.3, None, None, None, 19.77, None, 218.0, 0.0, None, None, -18.0, None, None, 2018-01-07 18:00:00
-16.68, 89.4, None, None, None, 3.548, None, 235.6, 0.0, None, None, -18.0, None, None, 2018-01-07 19:00:00
-16.63, 89.3, None, None, None, 24.3, None, 215.9, 0.0, None, None, -18.0, None, None, 2018-01-07 20:00:00
-16.68, 89.2, None, None, None, 14.2, None, 187.7, 0.0, None, None, -18.0, None, None, 2018-01-07 21:00:00
-16.58, 89.6, None, None, None, 18.01, None, 185.9, 0.0, None, None, -18.0, None, None, 2018-01-07 22:00:00
-16.0, 90.0, None, None, None, 17.89, None, 222.2, 0.0, None, None, -17.0, None, None, 2018-01-07 23:00:00
-15.81, 90.1, None, None, None, 25.14, None, 200.5, 0.0, None, None, -17.0, None, None, 2018-01-08 00:00:00
-15.43, 90.7, None, None, None, 12.27, None, 223.7, 0.0, None, None, -16.0, None, None, 2018-01-08 01:00:00
-15.29, 90.8, None, None, None, 22.26, None, 203.6, 0.0, None, None, -16.0, None, None, 2018-01-08 02:00:00
-5.985, 90.9, None, None, None, 23.39, None, 189.3, 0.0, None, None, -7.0, None, None, 2018-01-08 03:00:00
-5.792, 91.1, None, None, None, 12.81, None, 144.2, 0.001, None, None, -7.0, None, None, 2018-01-08 04:00:00
-6.187, 90.6, None, None, None, 23.64, None, 149.5, 0.0, None, None, -7.0, None, None, 2018-01-08 05:00:00
-5.752, 91.5, None, None, None, 22.19, None, 218.4, 0.0, None, None, -7.0, None, None, 2018-01-08 06:00:00
-5.899, 90.9, None, None, None, 13.76, None, 192.6, 0.0, None, None, -7.0, None, None, 2018-01-08 07:00:00
-15.29, 90.5, None, None, None, 15.02, None, 178.6, 0.0, None, None, -16.0, None, None, 2018-01-08 08:00:00
-15.43, 90.5, None, None, None, 17.33, None, 193.6, 0.0, None, None, -17.0, None, None, 2018-01-08 09:00:00
-15.38, 90.5, None, None, None, 25.21, None, 144.3, 0.001, None, None, -16.0, None, None, 2018-01-08 10:00:00
-6.044, 90.9, None, None, None, 17.98, None, 142.8, 0.001, None, None, -7.0, None, None, 2018-01-08 11:00:00
-5.516, 91.1, None, None, None, 21.22, None, 137.8, 0.001, None, None, -7.0, None, None, 2018-01-08 12:00:00
-5.67, 90.9, None, None, None, 24.01, None, 142.1, 0.002, None, None, -7.0, None, None, 2018-01-08 13:00:00
-14.87, 91.1, None, None, None, 18.56, None, 144.2, 0.007, None, None, -16.0, None, None, 2018-01-08 14:00:00
-14.97, 91.0, None, None, None, 21.42, None, 133.7, 0.007, None, None, -16.0, None, None, 2018-01-08 15:00:00
-15.07, 91.0, None, None, None, 19.68, None, 133.8, 0.015, None, None, -16.0, None, None, 2018-01-08 16:00:00
-15.1, 90.9, None, None, None, 19.8, None, 124.8, 0.01, None, None, -16.0, None, None, 2018-01-08 17:00:00
-15.2, 90.8, None, None, None, 20.03, None, 125.2, 0.008, None, None, -16.0, None, None, 2018-01-08 18:00:00
-15.15, 91.0, None, None, None, 18.62, None, 137.1, 0.016, None, None, -16.0, None, None, 2018-01-08 19:00:00
-15.48, 90.5, None, None, None, 21.95, None, 133.1, 0.009, None, None, -17.0, None, None, 2018-01-08 20:00:00
-15.91, 90.2, None, None, None, 21.46, None, 148.9, 0.01, None, None, -17.0, None, None, 2018-01-08 21:00:00
-7.53, 90.0, None, None, None, 20.73, None, 140.7, 0.009, None, None, -9.0, None, None, 2018-01-08 22:00:00
-7.29, 90.2, None, None, None, 18.86, None, 148.2, 0.004, None, None, -8.0, None, None, 2018-01-08 23:00:00
-15.62, 90.5, None, None, None, 17.39, None, 153.5, 0.005, None, None, -17.0, None, None, 2018-01-09 00:00:00
-15.77, 90.3, None, None, None, 12.26, None, 155.7, 0.002, None, None, -17.0, None, None, 2018-01-09 01:00:00
-15.67, 90.3, None, None, None, 20.37, None, 151.5, 0.001, None, None, -17.0, None, None, 2018-01-09 02:00:00
-15.67, 90.5, None, None, None, 23.09, None, 134.8, 0.003, None, None, -17.0, None, None, 2018-01-09 03:00:00
-15.58, 90.4, None, None, None, 23.9, None, 122.7, 0.003, None, None, -17.0, None, None, 2018-01-09 04:00:00
-15.53, 90.3, None, None, None, 24.0, None, 156.6, 0.001, None, None, -17.0, None, None, 2018-01-09 05:00:00
-15.43, 90.6, None, None, None, 27.16, None, 130.8, 0.001, None, None, -16.0, None, None, 2018-01-09 06:00:00
-15.34, 90.8, None, None, None, 26.05, None, 142.7, 0.004, None, None, -16.0, None, None, 2018-01-09 07:00:00
-15.05, 91.0, None, None, None, 21.41, None, 152.9, 0.013, None, None, -16.0, None, None, 2018-01-09 08:00:00
-14.9, 90.9, None, None, None, 23.16, None, 150.5, 0.005, None, None, -16.0, None, None, 2018-01-09 09:00:00
-14.86, 90.9, None, None, None, 13.15, None, 199.7, 0.0, None, None, -16.0, None, None, 2018-01-09 10:00:00
-14.86, 91.4, None, None, None, 16.56, None, 227.9, 0.0, None, None, -16.0, None, None, 2018-01-09 11:00:00
-14.77, 91.2, None, None, None, 17.62, None, 248.6, 0.018, None, None, -16.0, None, None, 2018-01-09 12:00:00
-15.01, 91.1, None, None, None, 11.78, None, 250.5, 0.008, None, None, -16.0, None, None, 2018-01-09 13:00:00
-15.34, 90.7, None, None, None, 17.61, None, 243.2, 0.004, None, None, -16.0, None, None, 2018-01-09 14:00:00
-15.59, 90.5, None, None, None, 12.5, None, 246.7, 0.0, None, None, -17.0, None, None, 2018-01-09 15:00:00
-7.29, 90.1, None, None, None, 22.95, None, 268.9, 0.0, None, None, -8.0, None, None, 2018-01-09 16:00:00
-7.67, 89.9, None, None, None, 10.4, None, 246.2, 0.0, None, None, -9.0, None, None, 2018-01-09 17:00:00
-16.44, 89.7, None, None, None, 5.748, None, 251.8, 0.0, None, None, -18.0, None, None, 2018-01-09 18:00:00
-16.43, 89.8, None, None, None, 15.85, None, 251.8, 0.0, None, None, -18.0, None, None, 2018-01-09 19:00:00
-16.68, 89.2, None, None, None, 9.83, None, 243.6, 0.0, None, None, -18.0, None, None, 2018-01-09 20:00:00
-16.72, 89.5, None, None, None, 11.3, None, 243.6, 0.0, None, None, -18.0, None, None, 2018-01-09 21:00:00
-16.77, 89.4, None, None, None, 17.08, None, 247.7, 0.001, None, None, -18.0, None, None, 2018-01-09 22:00:00
-16.82, 89.2, None, None, None, 21.33, None, 248.9, 0.0, None, None, -18.0, None, None, 2018-01-09 23:00:00
-16.87, 89.2, None, None, None, 11.12, None, 246.3, 0.0, None, None, -18.0, None, None, 2018-01-10 00:00:00
-16.96, 88.9, None, None, None, 8.12, None, 246.7, 0.001, None, None, -18.0, None, None, 2018-01-10 01:00:00
-17.25, 88.9, None, None, None, 9.7, None, 258.6, 0.003, None, None, -18.0, None, None, 2018-01-10 02:00:00
-9.72, 88.4, None, None, None, 13.32, None, 250.4, 0.005, None, None, -11.0, None, None, 2018-01-10 03:00:00
-10.06, 88.2, None, None, None, 14.08, None, 255.0, 0.004, None, None, -11.0, None, None, 2018-01-10 04:00:00
-10.21, 88.2, None, None, None, 9.16, None, 251.8, 0.0, None, None, -12.0, None, None, 2018-01-10 05:00:00
-10.3, 88.2, None, None, None, 13.63, None, 256.1, 0.003, None, None, -12.0, None, None, 2018-01-10 06:00:00
-18.2, 87.9, None, None, None, 19.13, None, 258.1, 0.038, None, None, -20.0, None, None, 2018-01-10 07:00:00
-10.68, 87.9, None, None, None, 12.13, None, 244.0, 0.002, None, None, -12.0, None, None, 2018-01-10 08:00:00
-10.63, 87.8, None, None, None, 13.03, None, 256.6, 0.005, None, None, -12.0, None, None, 2018-01-10 09:00:00
-10.68, 87.7, None, None, None, 20.56, None, 258.4, 0.009, None, None, -12.0, None, None, 2018-01-10 10:00:00
-10.87, 87.7, None, None, None, 21.68, None, 255.7, 0.006, None, None, -12.0, None, None, 2018-01-10 11:00:00
-10.3, 87.9, None, None, None, 14.98, None, 254.5, 0.006, None, None, -12.0, None, None, 2018-01-10 12:00:00
-10.54, 87.6, None, None, None, 10.53, None, 246.4, 0.001, None, None, -12.0, None, None, 2018-01-10 13:00:00
-10.88, 87.5, None, None, None, 12.63, None, 262.2, 0.001, None, None, -12.0, None, None, 2018-01-10 14:00:00
-11.36, 87.0, None, None, None, 12.21, None, 241.1, 0.002, None, None, -13.0, None, None, 2018-01-10 15:00:00
-11.83, 86.8, None, None, None, 24.77, None, 236.4, 0.003, None, None, -13.0, None, None, 2018-01-10 16:00:00
-12.17, 86.6, None, None, None, 18.18, None, 252.7, 0.01, None, None, -14.0, None, None, 2018-01-10 17:00:00
-13.03, 86.0, None, None, None, 23.89, None, 278.1, 0.018, None, None, -15.0, None, None, 2018-01-10 18:00:00
-14.32, 85.2, None, None, None, 22.61, None, 268.1, 0.014, None, None, -16.0, None, None, 2018-01-10 20:00:00
-14.03, 85.3, None, None, None, 25.47, None, 257.6, 0.001, None, None, -16.0, None, None, 2018-01-10 21:00:00
-14.51, 84.8, None, None, None, 15.45, None, 255.8, 0.008, None, None, -16.0, None, None, 2018-01-10 23:00:00
-14.41, 84.8, None, None, None, 21.33, None, 241.3, 0.001, None, None, -16.0, None, None, 2018-01-11 00:00:00
-15.09, 84.0, None, None, None, 16.55, None, 244.7, 0.007, None, None, -17.0, None, None, 2018-01-11 01:00:00
-16.95, 81.7, None, None, None, 3.052, None, 207.2, 0.0, None, None, -19.0, None, None, 2018-01-11 08:00:00
-16.23, 82.6, None, None, None, 5.95, None, 200.4, 0.0, None, None, -18.0, None, None, 2018-01-11 09:00:00
-14.74, 84.5, None, None, None, 7.86, None, 198.2, 0.0, None, None, -17.0, None, None, 2018-01-11 10:00:00
-13.4, 85.4, None, None, None, 7.23, None, 197.5, 0.0, None, None, -15.0, None, None, 2018-01-11 11:00:00
-12.06, 86.6, None, None, None, 27.44, None, 149.7, 0.001, None, None, -14.0, None, None, 2018-01-11 12:00:00
-11.3, 87.1, None, None, None, 33.97, None, 150.3, 0.002, None, None, -13.0, None, None, 2018-01-11 13:00:00
-10.92, 87.4, None, None, None, 18.3, None, 175.0, 0.0, None, None, -12.0, None, None, 2018-01-11 14:00:00
-10.58, 87.8, None, None, None, 14.79, None, 189.4, 0.0, None, None, -12.0, None, None, 2018-01-11 15:00:00
-10.73, 87.3, None, None, None, 13.95, None, 190.6, 0.0, None, None, -12.0, None, None, 2018-01-11 16:00:00
-10.87, 87.3, None, None, None, 13.33, None, 180.9, 0.0, None, None, -12.0, None, None, 2018-01-11 17:00:00
-10.68, 87.7, None, None, None, 11.99, None, 202.1, 0.0, None, None, -12.0, None, None, 2018-01-11 18:00:00
-10.39, 87.8, None, None, None, 5.219, None, 219.8, 0.0, None, None, -12.0, None, None, 2018-01-11 19:00:00
-10.15, 87.9, None, None, None, 4.782, None, 216.8, 0.0, None, None, -12.0, None, None, 2018-01-11 20:00:00
-9.91, 88.2, None, None, None, 5.177, None, 215.8, 0.0, None, None, -11.0, None, None, 2018-01-11 21:00:00
-9.76, 88.2, None, None, None, 6.272, None, 219.0, 0.0, None, None, -11.0, None, None, 2018-01-11 22:00:00
-10.01, 88.0, None, None, None, 10.1, None, 222.9, 0.0, None, None, -11.0, None, None, 2018-01-11 23:00:00
-9.96, 88.1, None, None, None, 10.76, None, 224.6, 0.0, None, None, -11.0, None, None, 2018-01-12 00:00:00
-10.1, 87.8, None, None, None, 9.19, None, 223.1, 0.0, None, None, -12.0, None, None, 2018-01-12 01:00:00
-10.48, 87.6, None, None, None, 9.1, None, 220.5, 0.0, None, None, -12.0, None, None, 2018-01-12 02:00:00
-10.82, 87.3, None, None, None, 7.99, None, 211.8, 0.0, None, None, -12.0, None, None, 2018-01-12 03:00:00
