station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
25.09, None, None, None, 3.452, 215.1, None, None, -21.0, None, None, None, None, None, None, 148.4, None, -5.597, None, None, None, None, 25.51, None, None, None, None, 2018-01-02 08:00:00, None
25.12, None, None, None, 4.871, 218.1, None, None, -21.0, None, None, None, None, None, None, 148.2, None, -5.49, None, None, None, None, 26.93, None, None, None, None, 2018-01-02 09:00:00, None
25.03, None, None, None, 2.285, 227.5, None, None, -21.0, None, None, None, None, None, None, 148.2, None, -5.394, None, None, None, None, 43.09, None, None, None, None, 2018-01-02 10:00:00, None
24.55, None, None, None, 5.985, 209.9, None, None, -20.0, None, None, None, None, None, None, 148.0, None, -4.95, None, None, None, None, 21.6, None, None, None, None, 2018-01-02 11:00:00, None
25.09, None, None, None, 4.743, 206.7, None, None, -20.0, None, None, None, None, None, None, 147.9, None, -4.441, None, None, None, None, 29.57, None, None, None, None, 2018-01-02 12:00:00, None
24.64, None, None, None, 1.69, 211.7, None, None, -20.0, None, None, None, None, None, None, 147.3, None, -4.499, None, None, None, None, 52.77, None, None, None, None, 2018-01-02 13:00:00, None
24.56, None, None, None, 1.589, 213.0, None, None, -20.0, None, None, None, None, None, None, 147.3, None, -4.221, None, None, None, None, 55.69, None, None, None, None, 2018-01-02 14:00:00, None
24.37, None, None, None, 1.58, 199.5, None, None, -20.0, None, None, None, None, None, None, 146.7, None, -4.757, None, None, None, None, 58.01, None, None, None, None, 2018-01-02 15:00:00, None
24.78, None, None, None, 1.639, 210.2, None, None, -20.0, None, None, None, None, None, None, 147.6, None, -4.939, None, None, None, None, 52.95, None, None, None, None, 2018-01-02 16:00:00, None
24.55, None, None, None, 1.859, 229.9, None, None, -21.0, None, None, None, None, None, None, 146.6, None, -5.161, None, None, None, None, 42.87, None, None, None, None, 2018-01-02 17:00:00, None
24.9, None, None, None, 2.017, 223.3, None, None, -21.0, None, None, None, None, None, None, 147.0, None, -5.344, None, None, None, None, 44.07, None, None, None, None, 2018-01-02 18:00:00, None
24.84, None, None, None, 4.383, 203.6, None, None, -20.0, None, None, None, None, None, None, 146.9, None, -5.152, None, None, None, None, 26.96, None, None, None, None, 2018-01-02 19:00:00, None
24.71, None, None, None, 2.621, 211.9, None, None, -20.0, None, None, None, None, None, None, 146.7, None, -5.104, None, None, None, None, 32.28, None, None, None, None, 2018-01-02 20:00:00, None
25.02, None, None, None, 2.643, 206.1, None, None, -20.0, None, None, None, None, None, None, 146.5, None, -4.969, None, None, None, None, 35.46, None, None, None, None, 2018-01-02 21:00:00, None
24.77, None, None, None, 5.455, 209.3, None, None, -21.0, None, None, None, None, None, None, 146.7, None, -5.296, None, None, None, None, 25.01, None, None, None, None, 2018-01-02 22:00:00, None
24.77, None, None, None, 7.83, 205.8, None, None, -21.0, None, None, None, None, None, None, 146.3, None, -5.683, None, None, None, None, 22.03, None, None, None, None, 2018-01-02 23:00:00, None
25.05, None, None, None, 5.364, 212.2, None, None, -20.0, None, None, None, None, None, None, 146.4, None, -5.278, None, None, None, None, 31.68, None, None, None, None, 2018-01-03 00:00:00, None
24.84, None, None, None, 1.936, 211.7, None, None, -20.0, None, None, None, None, None, None, 146.1, None, -5.133, None, None, None, None, 44.39, None, None, None, None, 2018-01-03 01:00:00, None
24.95, None, None, None, 1.835, 235.6, None, None, -21.0, None, None, None, None, None, None, 146.1, None, -5.335, None, None, None, None, 39.31, None, None, None, None, 2018-01-03 02:00:00, None
25.2, None, None, None, 2.316, 212.0, None, None, -20.0, None, None, None, None, None, None, 145.4, None, -5.181, None, None, None, None, 43.68, None, None, None, None, 2018-01-03 03:00:00, None
25.22, None, None, None, 1.827, 214.4, None, None, -21.0, None, None, None, None, None, None, 145.8, None, -5.441, None, None, None, None, 41.79, None, None, None, None, 2018-01-03 04:00:00, None
25.08, None, None, None, 0.518, 220.5, None, None, -21.0, None, None, None, None, None, None, 147.1, None, -5.944, None, None, None, None, 67.67, None, None, None, None, 2018-01-03 05:00:00, None
25.06, None, None, None, 0.412, 301.3, None, None, -21.0, None, None, None, None, None, None, 146.7, None, -6.265, None, None, None, None, 65.6, None, None, None, None, 2018-01-03 06:00:00, None
25.18, None, None, None, 1.369, 227.8, None, None, -21.0, None, None, None, None, None, None, 147.1, None, -5.906, None, None, None, None, 44.98, None, None, None, None, 2018-01-03 07:00:00, None
25.2, None, None, None, 2.478, 208.0, None, None, -21.0, None, None, None, None, None, None, 147.3, None, -5.588, None, None, None, None, 30.81, None, None, None, None, 2018-01-03 08:00:00, None
24.94, None, None, None, 3.203, 210.5, None, None, -21.0, None, None, None, None, None, None, 146.9, None, -5.684, None, None, None, None, 33.56, None, None, None, None, 2018-01-03 09:00:00, None
24.85, None, None, None, 4.381, 208.2, None, None, -21.0, None, None, None, None, None, None, 147.0, None, -5.394, None, None, None, None, 27.81, None, None, None, None, 2018-01-03 10:00:00, None
24.78, None, None, None, 6.481, 202.7, None, None, -21.0, None, None, None, None, None, None, 147.2, None, -5.529, None, None, None, None, 23.12, None, None, None, None, 2018-01-03 11:00:00, None
24.67, None, None, None, 4.61, 214.6, None, None, -21.0, None, None, None, None, None, None, 146.8, None, -5.162, None, None, None, None, 25.97, None, None, None, None, 2018-01-03 12:00:00, None
24.43, None, None, None, 4.408, 209.8, None, None, -20.0, None, None, None, None, None, None, 147.6, None, -4.757, None, None, None, None, 22.1, None, None, None, None, 2018-01-03 13:00:00, None
24.41, None, None, None, 4.827, 210.4, None, None, -20.0, None, None, None, None, None, None, 147.3, None, -4.508, None, None, None, None, 23.56, None, None, None, None, 2018-01-03 14:00:00, None
24.44, None, None, None, 2.279, 217.2, None, None, -20.0, None, None, None, None, None, None, 147.2, None, -4.192, None, None, None, None, 33.12, None, None, None, None, 2018-01-03 15:00:00, None
24.56, None, None, None, 2.7, 210.7, None, None, -20.0, None, None, None, None, None, None, 147.1, None, -4.211, None, None, None, None, 29.27, None, None, None, None, 2018-01-03 16:00:00, None
24.65, None, None, None, 3.161, 209.7, None, None, -20.0, None, None, None, None, None, None, 145.8, None, -4.115, None, None, None, None, 29.18, None, None, None, None, 2018-01-03 17:00:00, None
24.6, None, None, None, 3.683, 213.4, None, None, -19.0, None, None, None, None, None, None, 147.2, None, -3.953, None, None, None, None, 26.6, None, None, None, None, 2018-01-03 18:00:00, None
24.66, None, None, None, 0.648, 214.7, None, None, -19.0, None, None, None, None, None, None, 146.3, None, -3.972, None, None, None, None, 67.6, None, None, None, None, 2018-01-03 19:00:00, None
24.84, None, None, None, 0.262, 165.3, None, None, -20.0, None, None, None, None, None, None, 147.0, None, -4.173, None, None, None, None, 70.7, None, None, None, None, 2018-01-03 20:00:00, None
25.01, None, None, None, 0.345, 289.8, None, None, -20.0, None, None, None, None, None, None, 147.4, None, -4.364, None, None, None, None, 69.44, None, None, None, None, 2018-01-03 21:00:00, None
25.1, None, None, None, 0.931, 297.0, None, None, -20.0, None, None, None, None, None, None, 146.6, None, -4.469, None, None, None, None, 57.22, None, None, None, None, 2018-01-03 22:00:00, None
25.39, None, None, None, 0.929, 258.9, None, None, -19.0, None, None, None, None, None, None, 146.5, None, -3.705, None, None, None, None, 51.03, None, None, None, None, 2018-01-03 23:00:00, None
25.35, None, None, None, 1.216, 285.5, None, None, -19.0, None, None, None, None, None, None, 146.4, None, -3.6, None, None, None, None, 51.38, None, None, None, None, 2018-01-04 00:00:00, None
25.5, None, None, None, 0.862, 250.5, None, None, -18.0, None, None, None, None, None, None, 147.2, None, -2.972, None, None, None, None, 60.86, None, None, None, None, 2018-01-04 01:00:00, None
25.53, None, None, None, 0.823, 275.1, None, None, -18.0, None, None, None, None, None, None, 147.4, None, -3.057, None, None, None, None, 61.25, None, None, None, None, 2018-01-04 02:00:00, None
25.43, None, None, None, 1.0, 291.7, None, None, -18.0, None, None, None, None, None, None, 146.7, None, -3.085, None, None, None, None, 59.27, None, None, None, None, 2018-01-04 03:00:00, None
25.25, None, None, None, 0.459, 332.0, None, None, -19.0, None, None, None, None, None, None, 147.3, None, -3.247, None, None, None, None, 69.67, None, None, None, None, 2018-01-04 04:00:00, None
25.62, None, None, None, 0.455, 295.7, None, None, -18.0, None, None, None, None, None, None, 145.1, None, -2.971, None, None, None, None, 68.96, None, None, None, None, 2018-01-04 05:00:00, None
25.19, None, None, None, 0.971, 355.1, None, None, -19.0, None, None, None, None, None, None, 147.1, None, -3.418, None, None, None, None, 53.31, None, None, None, None, 2018-01-04 06:00:00, None
25.6, None, None, None, 0.913, 259.7, None, None, -18.0, None, None, None, None, None, None, 147.6, None, -2.924, None, None, None, None, 61.37, None, None, None, None, 2018-01-04 07:00:00, None
25.51, None, None, None, 0.862, 296.3, None, None, -18.0, None, None, None, None, None, None, 147.9, None, -3.19, None, None, None, None, 60.54, None, None, None, None, 2018-01-04 08:00:00, None
25.38, None, None, None, 0.861, 339.2, None, None, -19.0, None, None, None, None, None, None, 147.7, None, -3.323, None, None, None, None, 61.37, None, None, None, None, 2018-01-04 09:00:00, None
25.84, None, None, None, 1.526, 200.0, None, None, -17.0, None, None, None, None, None, None, 149.3, None, -2.241, None, None, None, None, 57.74, None, None, None, None, 2018-01-04 10:00:00, None
25.98, None, None, None, 4.672, 200.6, None, None, -17.0, None, None, None, None, None, None, 149.4, None, -1.786, None, None, None, None, 32.73, None, None, None, None, 2018-01-04 11:00:00, None
25.23, None, None, None, 3.287, 197.7, None, None, -17.0, None, None, None, None, None, None, 148.7, None, -1.87, None, None, None, None, 36.37, None, None, None, None, 2018-01-04 12:00:00, None
25.29, None, None, None, 3.634, 211.2, None, None, -17.0, None, None, None, None, None, None, 148.7, None, -1.519, None, None, None, None, 39.78, None, None, None, None, 2018-01-04 13:00:00, None
25.11, None, None, None, 3.924, 205.0, None, None, -17.0, None, None, None, None, None, None, 148.5, None, -1.651, None, None, None, None, 33.9, None, None, None, None, 2018-01-04 14:00:00, None
25.44, None, None, None, 4.958, 200.8, None, None, -17.0, None, None, None, None, None, None, 145.9, None, -1.642, None, None, None, None, 30.86, None, None, None, None, 2018-01-04 15:00:00, None
25.44, None, None, None, 4.073, 208.2, None, None, -17.0, None, None, None, None, None, None, 148.7, None, -1.624, None, None, None, None, 33.11, None, None, None, None, 2018-01-04 16:00:00, None
