station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
83.0, None, None, None, 7.123, 319.5, None, None, -13.0, 935.0, None, None, None, None, None, 72.2, None, None, -10.73, None, None, None, None, 30.4, None, None, None, None, None, None, 2018-01-02 08:00:00, None
84.1, None, None, None, 7.217, 320.5, None, None, -12.0, 935.0, None, None, None, None, None, 72.13, None, None, -9.91, None, None, None, None, 30.84, None, None, None, None, None, None, 2018-01-02 09:00:00, None
84.4, None, None, None, 6.648, 327.8, None, None, -10.0, 935.0, None, None, None, None, None, 72.18, None, None, -7.932, None, None, None, None, 34.85, None, None, None, None, None, None, 2018-01-02 10:00:00, None
84.2, None, None, None, 11.39, 0.312, None, None, -9.0, 935.0, None, None, None, None, None, 71.9, None, None, -7.387, None, None, None, None, 25.71, None, None, None, None, None, None, 2018-01-02 11:00:00, None
82.4, None, None, None, 9.16, 15.21, None, None, -9.0, 934.0, None, None, None, None, None, 71.95, None, None, -7.007, None, None, None, None, 27.54, None, None, None, None, None, None, 2018-01-02 12:00:00, None
80.9, None, None, None, 11.22, 359.3, None, None, -9.0, 934.0, None, None, None, None, None, 71.73, None, None, -6.81, None, None, None, None, 26.67, None, None, None, None, None, None, 2018-01-02 13:00:00, None
80.4, None, None, None, 11.52, 354.0, None, None, -9.0, 933.0, None, None, None, None, None, 71.4, None, None, -6.573, None, None, None, None, 26.38, None, None, None, None, None, None, 2018-01-02 14:00:00, None
84.1, None, None, None, 12.41, 343.9, None, None, -10.0, 933.0, None, None, None, None, None, 71.45, None, None, -7.529, None, None, None, None, 23.04, None, None, None, None, None, None, 2018-01-02 15:00:00, None
86.4, None, None, None, 11.37, 341.3, None, None, -10.0, 932.0, None, None, None, None, None, 71.44, None, None, -8.06, None, None, None, None, 21.76, None, None, None, None, None, None, 2018-01-02 16:00:00, None
84.9, None, None, None, 10.23, 337.7, None, None, -11.0, 932.0, None, None, None, None, None, 71.2, None, None, -9.02, None, None, None, None, 22.6, None, None, None, None, None, None, 2018-01-02 17:00:00, None
87.3, None, None, None, 8.9, 327.7, None, None, -11.0, 932.0, None, None, None, None, None, 71.35, None, None, -9.26, None, None, None, None, 18.77, None, None, None, None, None, None, 2018-01-02 18:00:00, None
87.2, None, None, None, 9.99, 323.0, None, None, -10.0, 931.0, None, None, None, None, None, 70.96, None, None, -8.64, None, None, None, None, 19.01, None, None, None, None, None, None, 2018-01-02 19:00:00, None
86.4, None, None, None, 12.46, 328.2, None, None, -10.0, 930.0, None, None, None, None, None, 70.85, None, None, -8.27, None, None, None, None, 19.36, None, None, None, None, None, None, 2018-01-02 20:00:00, None
86.2, None, None, None, 15.6, 334.2, None, None, -10.0, 930.0, None, None, None, None, None, 70.76, None, None, -8.04, None, None, None, None, 20.23, None, None, None, None, None, None, 2018-01-02 21:00:00, None
86.0, None, None, None, 11.86, 333.6, None, None, -9.0, 929.0, None, None, None, None, None, 70.65, None, None, -7.647, None, None, None, None, 20.83, None, None, None, None, None, None, 2018-01-02 22:00:00, None
83.7, None, None, None, 15.57, 333.5, None, None, -9.0, 930.0, None, None, None, None, None, 70.55, None, None, -7.154, None, None, None, None, 20.44, None, None, None, None, None, None, 2018-01-02 23:00:00, None
84.6, None, None, None, 15.74, 335.3, None, None, -9.0, 929.0, None, None, None, None, None, 70.41, None, None, -7.271, None, None, None, None, 20.65, None, None, None, None, None, None, 2018-01-03 00:00:00, None
86.2, None, None, None, 17.34, 336.3, None, None, -9.0, 929.0, None, None, None, None, None, 70.3, None, None, -7.165, None, None, None, None, 21.1, None, None, None, None, None, None, 2018-01-03 01:00:00, None
85.5, None, None, None, 17.33, 343.0, None, None, -9.0, 929.0, None, None, None, None, None, 70.23, None, None, -6.92, None, None, None, None, 20.05, None, None, None, None, None, None, 2018-01-03 02:00:00, None
87.8, None, None, None, 12.04, 335.2, None, None, -9.0, 929.0, None, None, None, None, None, 70.16, None, None, -7.007, None, None, None, None, 20.39, None, None, None, None, None, None, 2018-01-03 03:00:00, None
86.9, None, None, None, 13.72, 338.6, None, None, -8.0, 929.0, None, None, None, None, None, 70.11, None, None, -6.828, None, None, None, None, 20.59, None, None, None, None, None, None, 2018-01-03 04:00:00, None
87.7, None, None, None, 15.9, 336.6, None, None, -8.0, 928.0, None, None, None, None, None, 69.89, None, None, -6.892, None, None, None, None, 22.69, None, None, None, None, None, None, 2018-01-03 05:00:00, None
86.1, None, None, None, 15.12, 333.5, None, None, -9.0, 928.0, None, None, None, None, None, 69.78, None, None, -6.784, None, None, None, None, 19.77, None, None, None, None, None, None, 2018-01-03 06:00:00, None
86.3, None, None, None, 16.72, 333.1, None, None, -8.0, 927.0, None, None, None, None, None, 69.67, None, None, -6.545, None, None, None, None, 19.86, None, None, None, None, None, None, 2018-01-03 07:00:00, None
84.2, None, None, None, 19.14, 332.2, None, None, -8.0, 927.0, None, None, None, None, None, 69.59, None, None, -6.052, None, None, None, None, 21.82, None, None, None, None, None, None, 2018-01-03 08:00:00, None
84.2, None, None, None, 14.13, 330.7, None, None, -8.0, 927.0, None, None, None, None, None, 69.34, None, None, -6.252, None, None, None, None, 21.36, None, None, None, None, None, None, 2018-01-03 09:00:00, None
82.9, None, None, None, 12.61, 339.9, None, None, -8.0, 928.0, None, None, None, None, None, 69.21, None, None, -5.74, None, None, None, None, 20.6, None, None, None, None, None, None, 2018-01-03 10:00:00, None
82.5, None, None, None, 14.01, 342.3, None, None, -8.0, 928.0, None, None, None, None, None, 69.13, None, None, -5.431, None, None, None, None, 21.25, None, None, None, None, None, None, 2018-01-03 11:00:00, None
80.6, None, None, None, 15.11, 345.7, None, None, -7.0, 927.0, None, None, None, None, None, 68.92, None, None, -4.78, None, None, None, None, 18.64, None, None, None, None, None, None, 2018-01-03 12:00:00, None
79.83, None, None, None, 15.7, 340.5, None, None, -7.0, 926.0, None, None, None, None, None, 68.9, None, None, -4.372, None, None, None, None, 19.75, None, None, None, None, None, None, 2018-01-03 13:00:00, None
78.77, None, None, None, 15.21, 340.4, None, None, -7.0, 925.0, None, None, None, None, None, 68.73, None, None, -4.015, None, None, None, None, 20.76, None, None, None, None, None, None, 2018-01-03 14:00:00, None
85.2, None, None, None, 11.27, 325.2, None, None, -7.0, 925.0, None, None, None, None, None, 68.77, None, None, -5.475, None, None, None, None, 20.25, None, None, None, None, None, None, 2018-01-03 15:00:00, None
87.1, None, None, None, 10.71, 331.7, None, None, -7.0, 925.0, None, None, None, None, None, 68.57, None, None, -5.889, None, None, None, None, 20.85, None, None, None, None, None, None, 2018-01-03 16:00:00, None
88.3, None, None, None, 10.97, 330.5, None, None, -7.0, 926.0, None, None, None, None, None, 68.65, None, None, -5.948, None, None, None, None, 21.4, None, None, None, None, None, None, 2018-01-03 17:00:00, None
87.2, None, None, None, 12.91, 328.1, None, None, -8.0, 926.0, None, None, None, None, None, 68.59, None, None, -5.881, None, None, None, None, 20.45, None, None, None, None, None, None, 2018-01-03 18:00:00, None
88.0, None, None, None, 11.07, 330.0, None, None, -8.0, 926.0, None, None, None, None, None, 68.44, None, None, -6.235, None, None, None, None, 20.28, None, None, None, None, None, None, 2018-01-03 19:00:00, None
91.7, None, None, None, 10.68, 334.0, None, None, -8.0, 925.0, None, None, None, None, None, 68.35, None, None, -6.859, None, None, None, None, 21.11, None, None, None, None, None, None, 2018-01-03 20:00:00, None
92.1, None, None, None, 15.48, 328.6, None, None, -7.0, 925.0, None, None, None, None, None, 68.43, None, None, -6.432, None, None, None, None, 19.41, None, None, None, None, None, None, 2018-01-03 21:00:00, None
91.0, None, None, None, 15.22, 327.1, None, None, -8.0, 925.0, None, None, None, None, None, 68.18, None, None, -6.694, None, None, None, None, 19.34, None, None, None, None, None, None, 2018-01-03 22:00:00, None
92.5, None, None, None, 11.87, 335.8, None, None, -8.0, 925.0, None, None, None, None, None, 68.25, None, None, -6.735, None, None, None, None, 21.79, None, None, None, None, None, None, 2018-01-03 23:00:00, None
93.2, None, None, None, 13.13, 327.4, None, None, -7.0, 925.0, None, None, None, None, None, 68.13, None, None, -6.406, None, None, None, None, 20.06, None, None, None, None, None, None, 2018-01-04 00:00:00, None
92.6, None, None, None, 13.98, 327.3, None, None, -7.0, 925.0, None, None, None, None, None, 68.11, None, None, -5.925, None, None, None, None, 19.23, None, None, None, None, None, None, 2018-01-04 01:00:00, None
91.5, None, None, None, 12.71, 337.5, None, None, -7.0, 924.0, None, None, None, None, None, 67.78, None, None, -5.551, None, None, None, None, 24.71, None, None, None, None, None, None, 2018-01-04 02:00:00, None
92.5, None, None, None, 12.16, 336.7, None, None, -6.0, 925.0, None, None, None, None, None, 67.79, None, None, -5.238, None, None, None, None, 23.53, None, None, None, None, None, None, 2018-01-04 03:00:00, None
92.3, None, None, None, 13.51, 335.4, None, None, -6.0, 924.0, None, None, None, None, None, 67.68, None, None, -5.413, None, None, None, None, 23.27, None, None, None, None, None, None, 2018-01-04 04:00:00, None
91.9, None, None, None, 12.42, 333.5, None, None, -7.0, 924.0, None, None, None, None, None, 67.67, None, None, -5.538, None, None, None, None, 20.03, None, None, None, None, None, None, 2018-01-04 05:00:00, None
