station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -5.42, None, 2018-01-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.76
None, None, -5.009, None, 2018-01-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.56
None, None, -4.927, None, 2018-01-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.52
None, None, -4.643, None, 2018-01-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.42
None, None, -3.6, None, 2018-01-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.4
None, None, -3.629, None, 2018-01-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.43
None, None, -3.913, None, 2018-01-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.43
None, None, -4.443, None, 2018-01-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.42
None, None, -4.225, None, 2018-01-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.36
None, None, -4.576, None, 2018-01-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 29.49
None, None, -4.776, None, 2018-01-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.26
None, None, -4.377, None, 2018-01-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.26
None, None, -4.356, None, 2018-01-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.6
None, None, -3.761, None, 2018-01-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.64
None, None, -3.742, None, 2018-01-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.55
None, None, -3.515, None, 2018-01-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.29
None, None, -3.563, None, 2018-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.33
None, None, -3.138, None, 2018-01-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.99
None, None, -2.987, None, 2018-01-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 29.59
None, None, -3.364, None, 2018-01-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 29.48
None, None, -3.044, None, 2018-01-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 30.65
None, None, -3.148, None, 2018-01-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.16
None, None, -3.147, None, 2018-01-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.26
None, None, -2.987, None, 2018-01-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.02
None, None, -2.902, None, 2018-01-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.29
None, None, -2.705, None, 2018-01-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.59
None, None, -2.385, None, 2018-01-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.55
None, None, -1.972, None, 2018-01-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.6
None, None, -1.793, None, 2018-01-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.53
None, None, -1.475, None, 2018-01-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.2
None, None, -0.921, None, 2018-01-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.28
None, None, -1.034, None, 2018-01-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.75
None, None, -1.118, None, 2018-01-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.81
None, None, -0.968, None, 2018-01-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.93
None, None, -0.537, None, 2018-01-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.2
None, None, -0.481, None, 2018-01-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.2
None, None, -0.247, None, 2018-01-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.11
None, None, 0.118, None, 2018-01-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.14
None, None, 0.118, None, 2018-01-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.15
None, None, 0.727, None, 2018-01-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.11
None, None, 1.082, None, 2018-01-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.01
None, None, 1.12, None, 2018-01-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.01
None, None, 1.054, None, 2018-01-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.22
None, None, 0.96, None, 2018-01-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.74
None, None, 1.176, None, 2018-01-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.56
None, None, 1.635, None, 2018-01-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.91
None, None, 1.494, None, 2018-01-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.86
None, None, 1.252, None, 2018-01-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.87
None, None, 1.401, None, 2018-01-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.9
None, None, 1.344, None, 2018-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.93
None, None, 0.502, None, 2018-01-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.78
None, None, 0.464, None, 2018-01-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.71
None, None, 1.157, None, 2018-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.9
None, None, 0.558, None, 2018-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.58
None, None, 0.399, None, 2018-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.48
None, None, 0.418, None, 2018-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.53
None, None, 0.389, None, 2018-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.52
None, None, 0.165, None, 2018-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.52
None, None, 0.082, None, 2018-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.55
None, None, -0.078, None, 2018-01-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.55
None, None, -0.181, None, 2018-01-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.52
None, None, -0.453, None, 2018-01-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.46
None, None, -0.527, None, 2018-01-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.44
None, None, -0.874, None, 2018-01-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.37
None, None, -1.099, None, 2018-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.58
None, None, -1.568, None, 2018-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.42
None, None, -1.268, None, 2018-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.44
None, None, -1.437, None, 2018-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.45
None, None, -1.53, None, 2018-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.46
None, None, -2.254, None, 2018-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.34
None, None, -2.469, None, 2018-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.49
None, None, -2.093, None, 2018-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.38
None, None, -1.934, None, 2018-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.4
None, None, -1.756, None, 2018-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.45
None, None, -1.193, None, 2018-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.4
None, None, -1.155, None, 2018-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.35
None, None, -0.968, None, 2018-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.26
None, None, -0.622, None, 2018-01-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.22
None, None, -0.537, None, 2018-01-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.25
None, None, -0.715, None, 2018-01-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.05
None, None, -0.556, None, 2018-01-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.36
None, None, -0.603, None, 2018-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.96
None, None, -1.221, None, 2018-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.12
None, None, -1.343, None, 2018-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.16
None, None, -1.062, None, 2018-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.42
None, None, -1.212, None, 2018-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.62
None, None, -0.771, None, 2018-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.48
None, None, -0.687, None, 2018-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.47
None, None, -0.687, None, 2018-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.78
None, None, -0.986, None, 2018-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 32.07
None, None, -1.071, None, 2018-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.96
None, None, -1.165, None, 2018-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.1
None, None, -1.38, None, 2018-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 31.89
None, None, -0.827, None, 2018-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.46
None, None, -1.034, None, 2018-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.56
None, None, -0.912, None, 2018-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.52
None, None, -0.93, None, 2018-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.55
None, None, -0.837, None, 2018-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.65
None, None, -0.781, None, 2018-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.19
None, None, -1.305, None, 2018-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.5
None, None, -0.293, None, 2018-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.44
None, None, -0.949, None, 2018-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.33
None, None, -1.925, None, 2018-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.41
None, None, -3.052, None, 2018-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.63
None, None, -3.553, None, 2018-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.28
None, None, -3.722, None, 2018-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.64
None, None, -3.306, None, 2018-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.34
None, None, -3.156, None, 2018-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.2
None, None, -2.996, None, 2018-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.18
None, None, -2.968, None, 2018-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.16
None, None, -3.138, None, 2018-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.06
None, None, -2.723, None, 2018-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.07
None, None, -2.592, None, 2018-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.03
None, None, -2.62, None, 2018-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 33.37
None, None, -2.535, None, 2018-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.06
None, None, -2.657, None, 2018-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.48
None, None, -2.837, None, 2018-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 34.37
None, None, -2.94, None, 2018-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.53
None, None, -3.081, None, 2018-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.17
None, None, -3.279, None, 2018-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.2
None, None, -3.468, None, 2018-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 36.2
None, None, -3.477, None, 2018-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.12
None, None, -3.27, None, 2018-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.4
None, None, -3.129, None, 2018-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 37.68
None, None, -3.232, None, 2018-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.12
None, None, -3.251, None, 2018-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 38.83
None, None, -3.327, None, 2018-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.3
None, None, -3.393, None, 2018-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.47
None, None, -3.383, None, 2018-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.25
None, None, -3.44, None, 2018-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.81
None, None, -3.6, None, 2018-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.05
None, None, -3.515, None, 2018-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.76
None, None, -3.685, None, 2018-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.27
None, None, -3.837, None, 2018-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.22
None, None, -3.912, None, 2018-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.0
None, None, -4.272, None, 2018-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.67
None, None, -4.832, None, 2018-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.91
None, None, -5.413, None, 2018-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.73
None, None, -5.881, None, 2018-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.54
None, None, -6.594, None, 2018-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.79
None, None, -7.12, None, 2018-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.98
None, None, -7.75, None, 2018-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.21
None, None, -8.29, None, 2018-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.21
None, None, -8.89, None, 2018-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.9
None, None, -9.49, None, 2018-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.71
None, None, -10.0, None, 2018-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.33
None, None, -10.43, None, 2018-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.3
None, None, -10.51, None, 2018-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.31
None, None, -10.53, None, 2018-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.32
None, None, -10.94, None, 2018-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.39
None, None, -11.31, None, 2018-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 42.66
None, None, -12.17, None, 2018-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.4
None, None, -12.98, None, 2018-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.04
None, None, -13.91, None, 2018-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.86
None, None, -14.77, None, 2018-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.71
None, None, -15.32, None, 2018-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.63
None, None, -16.69, None, 2018-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.47
None, None, -16.1, None, 2018-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.47
None, None, -16.31, None, 2018-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.55
None, None, -16.47, None, 2018-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.54
None, None, -17.0, None, 2018-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.63
None, None, -17.87, None, 2018-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.53
None, None, -19.71, None, 2018-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.56
None, None, -20.4, None, 2018-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.58
None, None, -21.25, None, 2018-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.29
None, None, -22.06, None, 2018-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.32
None, None, -23.19, None, 2018-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.49
None, None, -23.94, None, 2018-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.34
None, None, -24.28, None, 2018-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.64
None, None, -24.82, None, 2018-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.36
None, None, -24.22, None, 2018-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.33
None, None, -22.73, None, 2018-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.25
None, None, -22.39, None, 2018-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.27
None, None, -23.1, None, 2018-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.3
None, None, -21.08, None, 2018-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.25
None, None, -20.47, None, 2018-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.19
None, None, -20.65, None, 2018-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.15
None, None, -21.07, None, 2018-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.12
None, None, -21.61, None, 2018-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.05
None, None, -22.29, None, 2018-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.99
None, None, -22.92, None, 2018-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.98
None, None, -23.39, None, 2018-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.99
None, None, -24.24, None, 2018-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 41.03
None, None, -24.01, None, 2018-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.89
None, None, -24.38, None, 2018-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.98
None, None, -24.69, None, 2018-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.85
None, None, -25.43, None, 2018-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.96
None, None, -25.38, None, 2018-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.87
None, None, -25.71, None, 2018-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.86
None, None, -26.24, None, 2018-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.88
None, None, -26.33, None, 2018-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.9
None, None, -26.14, None, 2018-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.88
None, None, -26.72, None, 2018-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.67
None, None, -26.36, None, 2018-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.82
None, None, -25.62, None, 2018-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.77
None, None, -24.66, None, 2018-01-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.76
None, None, -24.03, None, 2018-01-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.62
None, None, -23.22, None, 2018-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.74
None, None, -22.93, None, 2018-01-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.59
None, None, -22.9, None, 2018-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.73
None, None, -22.65, None, 2018-01-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.72
None, None, -22.64, None, 2018-01-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.67
None, None, -23.61, None, 2018-01-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.67
None, None, -24.47, None, 2018-01-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.6
None, None, -25.03, None, 2018-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.63
None, None, -25.41, None, 2018-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.6
None, None, -25.39, None, 2018-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.59
None, None, -25.29, None, 2018-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.67
None, None, -24.63, None, 2018-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.66
None, None, -23.89, None, 2018-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.62
None, None, -23.87, None, 2018-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.37
None, None, -24.22, None, 2018-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.49
None, None, -24.14, None, 2018-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.51
None, None, -23.76, None, 2018-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.57
None, None, -24.0, None, 2018-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.58
None, None, -23.47, None, 2018-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.55
None, None, -22.23, None, 2018-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.4
None, None, -18.5, None, 2018-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.88
None, None, -15.19, None, 2018-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.21
None, None, -14.2, None, 2018-01-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.22
None, None, -13.89, None, 2018-01-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.31
None, None, -13.88, None, 2018-01-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.3
None, None, -13.75, None, 2018-01-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.25
None, None, -13.69, None, 2018-01-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.22
None, None, -13.66, None, 2018-01-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.2
None, None, -13.88, None, 2018-01-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.18
None, None, -13.55, None, 2018-01-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.19
None, None, -13.35, None, 2018-01-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.1
None, None, -13.36, None, 2018-01-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.11
None, None, -13.36, None, 2018-01-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.88
None, None, -13.04, None, 2018-01-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.86
None, None, -12.99, None, 2018-01-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.87
None, None, -12.46, None, 2018-01-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 39.98
None, None, -12.33, None, 2018-01-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.23
None, None, -12.18, None, 2018-01-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 40.26
