station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.0, 82.6, None, None, None, 980.0, None, None, None, None, None, 103.5, None, None, -6.933, None, None, None, None, 6.081, None, None, None, None, None, 2018-01-03 21:00:00, None
None, None, None, None, 0.0, 82.1, None, None, None, 980.0, None, None, None, None, None, 105.9, None, None, -6.766, None, None, None, None, 10.42, None, None, None, None, None, 2018-01-03 22:00:00, None
None, None, None, None, 0.0, 81.5, None, None, None, 979.0, None, None, None, None, None, 105.9, None, None, -6.649, None, None, None, None, 14.24, None, None, None, None, None, 2018-01-03 23:00:00, None
None, None, None, None, 0.0, 84.8, None, None, None, 979.0, None, None, None, None, None, 105.8, None, None, -7.08, None, None, None, None, 8.78, None, None, None, None, None, 2018-01-04 00:00:00, None
None, None, None, None, 0.0, 78.9, None, None, None, 977.0, None, None, None, None, None, 105.1, None, None, -7.05, None, None, None, None, 16.01, None, None, None, None, None, 2018-01-04 01:00:00, None
None, None, None, None, 0.0, 82.5, None, None, None, 977.0, None, None, None, None, None, 105.0, None, None, -6.756, None, None, None, None, 13.06, None, None, None, None, None, 2018-01-04 02:00:00, None
None, None, None, None, 0.0, 88.6, None, None, None, 976.0, None, None, None, None, None, 104.3, None, None, -6.465, None, None, None, None, 13.32, None, None, None, None, None, 2018-01-04 03:00:00, None
None, None, None, None, 0.0, 85.7, None, None, None, 976.0, None, None, None, None, None, 100.7, None, None, -6.513, None, None, None, None, 11.94, None, None, None, None, None, 2018-01-04 04:00:00, None
None, None, None, None, 0.0, 83.3, None, None, None, 975.0, None, None, None, None, None, 105.3, None, None, -6.513, None, None, None, None, 9.67, None, None, None, None, None, 2018-01-04 05:00:00, None
None, None, None, None, 0.0, 80.2, None, None, None, 975.0, None, None, None, None, None, 107.0, None, None, -6.474, None, None, None, None, 9.48, None, None, None, None, None, 2018-01-04 06:00:00, None
None, None, None, None, 0.0, 84.4, None, None, None, 973.0, None, None, None, None, None, 104.3, None, None, -6.503, None, None, None, None, 14.21, None, None, None, None, None, 2018-01-04 07:00:00, None
None, None, None, None, 0.0, 80.7, None, None, None, 973.0, None, None, None, None, None, 108.8, None, None, -6.27, None, None, None, None, 9.6, None, None, None, None, None, 2018-01-04 08:00:00, None
None, None, None, None, 0.0, 89.6, None, None, None, 973.0, None, None, None, None, None, 105.2, None, None, -6.24, None, None, None, None, 13.93, None, None, None, None, None, 2018-01-04 09:00:00, None
None, None, None, None, 0.0, 91.8, None, None, None, 973.0, None, None, None, None, None, 109.1, None, None, -6.037, None, None, None, None, 3.23, None, None, None, None, None, 2018-01-04 10:00:00, None
None, None, None, None, 0.0, 92.2, None, None, None, 972.0, None, None, None, None, None, 111.1, None, None, -5.514, None, None, None, None, 0.229, None, None, None, None, None, 2018-01-04 11:00:00, None
None, None, None, None, 0.0, 92.1, None, None, None, 972.0, None, None, None, None, None, 110.9, None, None, -5.129, None, None, None, None, 0.25, None, None, None, None, None, 2018-01-04 12:00:00, None
None, None, None, None, 0.0, 92.0, None, None, None, 972.0, None, None, None, None, None, 110.9, None, None, -4.333, None, None, None, None, 0.256, None, None, None, None, None, 2018-01-04 13:00:00, None
None, None, None, None, 0.0, 92.7, None, None, None, 972.0, None, None, None, None, None, 111.0, None, None, -4.591, None, None, None, None, 3.893, None, None, None, None, None, 2018-01-04 14:00:00, None
None, None, None, None, 0.0, 94.8, None, None, None, 971.0, None, None, None, None, None, 111.2, None, None, -4.562, None, None, None, None, 11.51, None, None, None, None, None, 2018-01-04 15:00:00, None
None, None, None, None, 0.0, 99.9, None, None, None, 971.0, None, None, None, None, None, 110.4, None, None, -4.765, None, None, None, None, 0.287, None, None, None, None, None, 2018-01-04 16:00:00, None
None, None, None, None, 0.0, 99.8, None, None, None, 969.0, None, None, None, None, None, 109.7, None, None, -4.879, None, None, None, None, 0.3, None, None, None, None, None, 2018-01-04 17:00:00, None
None, None, None, None, 0.0, 80.6, None, None, None, 969.0, None, None, None, None, None, 114.4, None, None, -4.64, None, None, None, None, 22.2, None, None, None, None, None, 2018-01-04 18:00:00, None
None, None, None, None, 0.0, 76.5, None, None, None, 969.0, None, None, None, None, None, 114.3, None, None, -4.812, None, None, None, None, 2.785, None, None, None, None, None, 2018-01-04 19:00:00, None
None, None, None, None, 0.0, 76.9, None, None, None, 968.0, None, None, None, None, None, 110.3, None, None, -4.813, None, None, None, None, 0.137, None, None, None, None, None, 2018-01-04 20:00:00, None
None, None, None, None, 0.0, 76.9, None, None, None, 968.0, None, None, None, None, None, 114.4, None, None, -4.687, None, None, None, None, 0.131, None, None, None, None, None, 2018-01-04 21:00:00, None
None, None, None, None, 0.0, 77.0, None, None, None, 968.0, None, None, None, None, None, 114.9, None, None, -4.285, None, None, None, None, 0.168, None, None, None, None, None, 2018-01-04 22:00:00, None
None, None, None, None, 0.0, 77.1, None, None, None, 968.0, None, None, None, None, None, 112.3, None, None, -4.142, None, None, None, None, 0.179, None, None, None, None, None, 2018-01-04 23:00:00, None
None, None, None, None, 0.0, 81.1, None, None, None, 967.0, None, None, None, None, None, 116.2, None, None, -4.056, None, None, None, None, 11.55, None, None, None, None, None, 2018-01-05 00:00:00, None
None, None, None, None, 0.0, 75.9, None, None, None, 967.0, None, None, None, None, None, 116.4, None, None, -3.855, None, None, None, None, 12.45, None, None, None, None, None, 2018-01-05 01:00:00, None
None, None, None, None, 0.0, 90.8, None, None, None, 965.0, None, None, None, None, None, 116.3, None, None, -3.598, None, None, None, None, 16.85, None, None, None, None, None, 2018-01-05 02:00:00, None
None, None, None, None, 0.0, 49.17, None, None, None, 965.0, None, None, None, None, None, 116.1, None, None, -3.483, None, None, None, None, 39.59, None, None, None, None, None, 2018-01-05 03:00:00, None
None, None, None, None, 0.0, 89.5, None, None, None, 965.0, None, None, None, None, None, 114.1, None, None, -3.255, None, None, None, None, 18.76, None, None, None, None, None, 2018-01-05 04:00:00, None
None, None, None, None, 0.0, 88.7, None, None, None, 965.0, None, None, None, None, None, 116.8, None, None, -3.093, None, None, None, None, 13.27, None, None, None, None, None, 2018-01-05 05:00:00, None
None, None, None, None, 0.0, 8.19, None, None, None, 964.0, None, None, None, None, None, 116.0, None, None, -2.885, None, None, None, None, 35.67, None, None, None, None, None, 2018-01-05 06:00:00, None
None, None, None, None, 0.0, 86.1, None, None, None, 964.0, None, None, None, None, None, 116.5, None, None, -2.799, None, None, None, None, 16.12, None, None, None, None, None, 2018-01-05 07:00:00, None
None, None, None, None, 0.0, 87.9, None, None, None, 964.0, None, None, None, None, None, 116.5, None, None, -2.714, None, None, None, None, 15.85, None, None, None, None, None, 2018-01-05 08:00:00, None
None, None, None, None, 0.0, 91.8, None, None, None, 964.0, None, None, None, None, None, 116.8, None, None, -1.918, None, None, None, None, 11.28, None, None, None, None, None, 2018-01-05 09:00:00, None
None, None, None, None, 0.0, 91.2, None, None, None, 964.0, None, None, None, None, None, 116.4, None, None, -1.663, None, None, None, None, 17.56, None, None, None, None, None, 2018-01-05 10:00:00, None
None, None, None, None, 0.0, 90.5, None, None, None, 965.0, None, None, None, None, None, 117.1, None, None, -0.292, None, None, None, None, 7.56, None, None, None, None, None, 2018-01-05 12:00:00, None
None, None, None, None, 0.0, 43.39, None, None, None, 967.0, None, None, None, None, None, 116.3, None, None, -0.557, None, None, None, None, 40.09, None, None, None, None, None, 2018-01-05 15:00:00, None
None, None, None, None, 0.0, 84.0, None, None, None, 967.0, None, None, None, None, None, 116.3, None, None, -0.5, None, None, None, None, 11.72, None, None, None, None, None, 2018-01-05 16:00:00, None
None, None, None, None, 0.0, 83.7, None, None, None, 967.0, None, None, None, None, None, 116.3, None, None, -0.623, None, None, None, None, 0.421, None, None, None, None, None, 2018-01-05 17:00:00, None
None, None, None, None, 0.0, 84.0, None, None, None, 967.0, None, None, None, None, None, 116.3, None, None, -0.67, None, None, None, None, 0.265, None, None, None, None, None, 2018-01-05 18:00:00, None
None, None, None, None, 0.0, 84.0, None, None, None, 967.0, None, None, None, None, None, 116.9, None, None, -0.443, None, None, None, None, 0.265, None, None, None, None, None, 2018-01-05 19:00:00, None
None, None, None, None, 0.0, 84.0, None, None, None, 968.0, None, None, None, None, None, 116.6, None, None, -0.377, None, None, None, None, 0.27, None, None, None, None, None, 2018-01-05 20:00:00, None
None, None, None, None, 0.0, 84.2, None, None, None, 968.0, None, None, None, None, None, 115.5, None, None, -0.453, None, None, None, None, 0.301, None, None, None, None, None, 2018-01-05 21:00:00, None
None, None, None, None, 0.0, 91.0, None, None, None, 969.0, None, None, None, None, None, 118.0, None, None, -0.935, None, None, None, None, 9.45, None, None, None, None, None, 2018-01-05 22:00:00, None
None, None, None, None, 0.0, 94.6, None, None, None, 969.0, None, None, None, None, None, 118.7, None, None, -1.53, None, None, None, None, 12.37, None, None, None, None, None, 2018-01-05 23:00:00, None
None, None, None, None, 0.0, 87.5, None, None, None, 971.0, None, None, None, None, None, 118.9, None, None, -1.634, None, None, None, None, 12.08, None, None, None, None, None, 2018-01-06 00:00:00, None
None, None, None, None, 0.0, 60.23, None, None, None, 971.0, None, None, None, None, None, 117.8, None, None, -1.539, None, None, None, None, 24.49, None, None, None, None, None, 2018-01-06 01:00:00, None
None, None, None, None, 0.0, 88.5, None, None, None, 971.0, None, None, None, None, None, 117.2, None, None, -1.681, None, None, None, None, 13.03, None, None, None, None, None, 2018-01-06 02:00:00, None
None, None, None, None, 0.001, 317.9, None, None, None, 972.0, None, None, None, None, None, 116.9, None, None, -1.805, None, None, None, None, 52.9, None, None, None, None, None, 2018-01-06 03:00:00, None
None, None, None, None, 0.0, 84.3, None, None, None, 972.0, None, None, None, None, None, 116.5, None, None, -1.795, None, None, None, None, 10.2, None, None, None, None, None, 2018-01-06 04:00:00, None
None, None, None, None, 0.0, 84.8, None, None, None, 972.0, None, None, None, None, None, 116.0, None, None, -2.136, None, None, None, None, 12.1, None, None, None, None, None, 2018-01-06 05:00:00, None
None, None, None, None, 0.0, 86.2, None, None, None, 972.0, None, None, None, None, None, 113.7, None, None, -1.889, None, None, None, None, 6.551, None, None, None, None, None, 2018-01-06 06:00:00, None
None, None, None, None, 0.0, 88.4, None, None, None, 972.0, None, None, None, None, None, 115.4, None, None, -2.079, None, None, None, None, 3.575, None, None, None, None, None, 2018-01-06 07:00:00, None
None, None, None, None, 0.0, 87.4, None, None, None, 972.0, None, None, None, None, None, 112.8, None, None, -1.984, None, None, None, None, 4.772, None, None, None, None, None, 2018-01-06 08:00:00, None
None, None, None, None, 0.0, 86.8, None, None, None, 973.0, None, None, None, None, None, 117.2, None, None, -2.107, None, None, None, None, 5.784, None, None, None, None, None, 2018-01-06 09:00:00, None
None, None, None, None, 0.016, 92.9, None, None, None, 973.0, None, None, None, None, None, 118.2, None, None, -1.88, None, None, None, None, 2.335, None, None, None, None, None, 2018-01-06 10:00:00, None
None, None, None, None, 0.0, 89.3, None, None, None, 973.0, None, None, None, None, None, 118.5, None, None, -1.587, None, None, None, None, 4.944, None, None, None, None, None, 2018-01-06 11:00:00, None
None, None, None, None, 0.0, 87.1, None, None, None, 972.0, None, None, None, None, None, 115.7, None, None, -1.039, None, None, None, None, 4.183, None, None, None, None, None, 2018-01-06 12:00:00, None
None, None, None, None, 0.0, 89.7, None, None, None, 972.0, None, None, None, None, None, 119.4, None, None, -0.793, None, None, None, None, 4.034, None, None, None, None, None, 2018-01-06 13:00:00, None
None, None, None, None, 0.0, 88.9, None, None, None, 972.0, None, None, None, None, None, 122.8, None, None, -0.793, None, None, None, None, 2.774, None, None, None, None, None, 2018-01-06 14:00:00, None
None, None, None, None, 0.0, 88.3, None, None, None, 972.0, None, None, None, None, None, 123.0, None, None, -0.802, None, None, None, None, 5.591, None, None, None, None, None, 2018-01-06 15:00:00, None
None, None, None, None, 0.0, 88.6, None, None, None, 972.0, None, None, None, None, None, 125.2, None, None, -1.332, None, None, None, None, 5.644, None, None, None, None, None, 2018-01-06 16:00:00, None
None, None, None, None, 0.0, 91.2, None, None, None, 972.0, None, None, None, None, None, 125.3, None, None, -1.586, None, None, None, None, 4.626, None, None, None, None, None, 2018-01-06 17:00:00, None
None, None, None, None, 0.0, 92.6, None, None, None, 972.0, None, None, None, None, None, 125.6, None, None, -1.757, None, None, None, None, 4.776, None, None, None, None, None, 2018-01-06 18:00:00, None
None, None, None, None, 0.0, 91.7, None, None, None, 972.0, None, None, None, None, None, 123.2, None, None, -1.766, None, None, None, None, 4.778, None, None, None, None, None, 2018-01-06 19:00:00, None
None, None, None, None, 0.0, 91.1, None, None, None, 972.0, None, None, None, None, None, 123.6, None, None, -1.738, None, None, None, None, 3.143, None, None, None, None, None, 2018-01-06 20:00:00, None
None, None, None, None, 0.0, 90.8, None, None, None, 972.0, None, None, None, None, None, 126.6, None, None, -1.681, None, None, None, None, 3.455, None, None, None, None, None, 2018-01-06 21:00:00, None
None, None, None, None, 0.0, 91.4, None, None, None, 972.0, None, None, None, None, None, 127.1, None, None, -1.794, None, None, None, None, 2.976, None, None, None, None, None, 2018-01-06 22:00:00, None
None, None, None, None, 0.0, 89.9, None, None, None, 972.0, None, None, None, None, None, 125.4, None, None, -1.728, None, None, None, None, 3.05, None, None, None, None, None, 2018-01-06 23:00:00, None
None, None, None, None, 0.0, 89.3, None, None, None, 972.0, None, None, None, None, None, 126.4, None, None, -1.691, None, None, None, None, 2.852, None, None, None, None, None, 2018-01-07 00:00:00, None
None, None, None, None, 0.0, 88.5, None, None, None, 972.0, None, None, None, None, None, 124.9, None, None, -1.615, None, None, None, None, 3.022, None, None, None, None, None, 2018-01-07 01:00:00, None
None, None, None, None, 0.0, 89.4, None, None, None, 971.0, None, None, None, None, None, 127.3, None, None, -1.663, None, None, None, None, 3.056, None, None, None, None, None, 2018-01-07 02:00:00, None
None, None, None, None, 0.0, 89.0, None, None, None, 971.0, None, None, None, None, None, 127.8, None, None, -1.587, None, None, None, None, 1.233, None, None, None, None, None, 2018-01-07 03:00:00, None
None, None, None, None, 0.0, 88.5, None, None, None, 971.0, None, None, None, None, None, 127.4, None, None, -1.681, None, None, None, None, 2.107, None, None, None, None, None, 2018-01-07 04:00:00, None
None, None, None, None, 0.0, 88.2, None, None, None, 971.0, None, None, None, None, None, 127.5, None, None, -1.634, None, None, None, None, 1.451, None, None, None, None, None, 2018-01-07 05:00:00, None
None, None, None, None, 0.0, 88.2, None, None, None, 971.0, None, None, None, None, None, 127.1, None, None, -1.672, None, None, None, None, 1.927, None, None, None, None, None, 2018-01-07 06:00:00, None
None, None, None, None, 0.0, 87.7, None, None, None, 969.0, None, None, None, None, None, 126.8, None, None, -1.672, None, None, None, None, 1.452, None, None, None, None, None, 2018-01-07 07:00:00, None
None, None, None, None, 0.0, 87.5, None, None, None, 969.0, None, None, None, None, None, 126.5, None, None, -1.729, None, None, None, None, 2.355, None, None, None, None, None, 2018-01-07 08:00:00, None
None, None, None, None, 0.0, 87.2, None, None, None, 968.0, None, None, None, None, None, 126.3, None, None, -1.625, None, None, None, None, 3.837, None, None, None, None, None, 2018-01-07 09:00:00, None
None, None, None, None, 0.0, 86.9, None, None, None, 968.0, None, None, None, None, None, 126.4, None, None, -1.039, None, None, None, None, 7.7, None, None, None, None, None, 2018-01-07 10:00:00, None
None, None, None, None, 0.0, 88.6, None, None, None, 967.0, None, None, None, None, None, 126.1, None, None, -0.859, None, None, None, None, 9.93, None, None, None, None, None, 2018-01-07 11:00:00, None
None, None, None, None, 0.001, 87.7, None, None, None, 967.0, None, None, None, None, None, 125.9, None, None, -0.33, None, None, None, None, 4.002, None, None, None, None, None, 2018-01-07 12:00:00, None
None, None, None, None, 0.0, 84.6, None, None, None, 965.0, None, None, None, None, None, 125.5, None, None, -0.189, None, None, None, None, 3.654, None, None, None, None, None, 2018-01-07 13:00:00, None
None, None, None, None, 0.0, 84.4, None, None, None, 964.0, None, None, None, None, None, 125.4, None, None, -0.066, None, None, None, None, 2.388, None, None, None, None, None, 2018-01-07 14:00:00, None
None, None, None, None, 1.577, 94.9, None, None, None, 964.0, None, None, None, None, None, 125.1, None, None, -0.274, None, None, None, None, 13.73, None, None, None, None, None, 2018-01-07 15:00:00, None
None, None, None, None, 0.651, 94.8, None, None, None, 963.0, None, None, None, None, None, 124.9, None, None, -0.623, None, None, None, None, 10.42, None, None, None, None, None, 2018-01-07 16:00:00, None
None, None, None, None, 2.593, 115.8, None, None, None, 963.0, None, None, None, None, None, 124.6, None, None, -0.925, None, None, None, None, 17.47, None, None, None, None, None, 2018-01-07 17:00:00, None
None, None, None, None, 1.814, 109.5, None, None, None, 963.0, None, None, None, None, None, 124.4, None, None, -0.982, None, None, None, None, 16.88, None, None, None, None, None, 2018-01-07 18:00:00, None
None, None, None, None, 0.915, 89.8, None, None, None, 961.0, None, None, None, None, None, 124.2, None, None, -1.18, None, None, None, None, 7.52, None, None, None, None, None, 2018-01-07 19:00:00, None
None, None, None, None, 0.966, 92.1, None, None, None, 961.0, None, None, None, None, None, 123.2, None, None, -1.001, None, None, None, None, 10.32, None, None, None, None, None, 2018-01-07 21:00:00, None
None, None, None, None, 0.79, 90.4, None, None, None, 961.0, None, None, None, None, None, 123.8, None, None, -1.152, None, None, None, None, 10.97, None, None, None, None, None, 2018-01-07 22:00:00, None
None, None, None, None, 0.092, 86.4, None, None, None, 961.0, None, None, None, None, None, 125.5, None, None, -1.426, None, None, None, None, 5.504, None, None, None, None, None, 2018-01-08 00:00:00, None
None, None, None, None, 0.283, 91.4, None, None, None, 961.0, None, None, None, None, None, 124.7, None, None, -1.435, None, None, None, None, 7.67, None, None, None, None, None, 2018-01-08 01:00:00, None
None, None, None, None, 0.073, 85.8, None, None, None, 961.0, None, None, None, None, None, 125.3, None, None, -1.558, None, None, None, None, 7.21, None, None, None, None, None, 2018-01-08 02:00:00, None
None, None, None, None, 0.0, 84.3, None, None, None, 960.0, None, None, None, None, None, 124.6, None, None, -1.615, None, None, None, None, 1.172, None, None, None, None, None, 2018-01-08 03:00:00, None
None, None, None, None, 0.0, 84.9, None, None, None, 960.0, None, None, None, None, None, 120.1, None, None, -1.615, None, None, None, None, 1.103, None, None, None, None, None, 2018-01-08 04:00:00, None
None, None, None, None, 0.0, 84.3, None, None, None, 960.0, None, None, None, None, None, 123.5, None, None, -1.596, None, None, None, None, 0.997, None, None, None, None, None, 2018-01-08 05:00:00, None
None, None, None, None, 0.0, 84.6, None, None, None, 960.0, None, None, None, None, None, 118.9, None, None, -1.606, None, None, None, None, 0.978, None, None, None, None, None, 2018-01-08 06:00:00, None
None, None, None, None, 0.0, 85.1, None, None, None, 960.0, None, None, None, None, None, 124.6, None, None, -1.662, None, None, None, None, 0.512, None, None, None, None, None, 2018-01-08 07:00:00, None
None, None, None, None, 0.0, 85.0, None, None, None, 960.0, None, None, None, None, None, 124.4, None, None, -1.672, None, None, None, None, 1.444, None, None, None, None, None, 2018-01-08 08:00:00, None
None, None, None, None, 0.0, 84.0, None, None, None, 960.0, None, None, None, None, None, 124.3, None, None, -1.738, None, None, None, None, 1.806, None, None, None, None, None, 2018-01-08 09:00:00, None
None, None, None, None, 0.0, 83.6, None, None, None, 960.0, None, None, None, None, None, 126.8, None, None, -1.445, None, None, None, None, 2.363, None, None, None, None, None, 2018-01-08 10:00:00, None
