station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
71.05, None, None, None, 20.07, 259.1, None, None, -4.0, 933.0, None, None, None, None, None, 20.4, None, None, 0.96, None, None, None, None, 10.32, None, None, None, None, None, None, 2018-01-02 08:00:00, None
69.1, None, None, None, 21.86, 259.0, None, None, -4.0, 933.0, None, None, None, None, None, 20.38, None, None, 1.534, None, None, None, None, 9.45, None, None, None, None, None, None, 2018-01-02 09:00:00, None
67.97, None, None, None, 26.81, 261.9, None, None, -3.0, 933.0, None, None, None, None, None, 20.36, None, None, 1.938, None, None, None, None, 8.44, None, None, None, None, None, None, 2018-01-02 10:00:00, None
66.69, None, None, None, 24.43, 264.9, None, None, -3.0, 933.0, None, None, None, None, None, 20.39, None, None, 2.682, None, None, None, None, 8.01, None, None, None, None, None, None, 2018-01-02 11:00:00, None
62.92, None, None, None, 21.8, 264.6, None, None, -3.0, 933.0, None, None, None, None, None, 20.39, None, None, 3.806, None, None, None, None, 8.27, None, None, None, None, None, None, 2018-01-02 12:00:00, None
60.33, None, None, None, 16.28, 259.5, None, None, -2.0, 933.0, None, None, None, None, None, 20.45, None, None, 4.685, None, None, None, None, 12.76, None, None, None, None, None, None, 2018-01-02 13:00:00, None
57.0, None, None, None, 23.72, 255.2, None, None, -3.0, 932.0, None, None, None, None, None, 20.01, None, None, 5.047, None, None, None, None, 12.35, None, None, None, None, None, None, 2018-01-02 14:00:00, None
60.31, None, None, None, 26.4, 260.6, None, None, -3.0, 932.0, None, None, None, None, None, 20.03, None, None, 4.066, None, None, None, None, 9.53, None, None, None, None, None, None, 2018-01-02 15:00:00, None
62.43, None, None, None, 20.54, 268.8, None, None, -3.0, 932.0, None, None, None, None, None, 20.18, None, None, 3.505, None, None, None, None, 7.575, None, None, None, None, None, None, 2018-01-02 16:00:00, None
60.56, None, None, None, 17.44, 260.7, None, None, -4.0, 932.0, None, None, None, None, None, 20.29, None, None, 3.337, None, None, None, None, 6.651, None, None, None, None, None, None, 2018-01-02 17:00:00, None
59.95, None, None, None, 10.34, 252.2, None, None, -4.0, 931.0, None, None, None, None, None, 20.29, None, None, 3.253, None, None, None, None, 12.49, None, None, None, None, None, None, 2018-01-02 18:00:00, None
61.92, None, None, None, 10.37, 260.5, None, None, -4.0, 931.0, None, None, None, None, None, 20.25, None, None, 2.625, None, None, None, None, 9.55, None, None, None, None, None, None, 2018-01-02 19:00:00, None
60.63, None, None, None, 10.16, 252.5, None, None, -4.0, 931.0, None, None, None, None, None, 20.35, None, None, 2.721, None, None, None, None, 14.3, None, None, None, None, None, None, 2018-01-02 20:00:00, None
62.9, None, None, None, 8.94, 253.8, None, None, -4.0, 930.0, None, None, None, None, None, 20.17, None, None, 1.842, None, None, None, None, 20.32, None, None, None, None, None, None, 2018-01-02 21:00:00, None
69.75, None, None, None, 4.485, 263.0, None, None, -5.0, 930.0, None, None, None, None, None, 20.66, None, None, 0.122, None, None, None, None, 44.02, None, None, None, None, None, None, 2018-01-02 22:00:00, None
72.39, None, None, None, 2.842, 243.2, None, None, -5.0, 930.0, None, None, None, None, None, 20.1, None, None, -0.804, None, None, None, None, 50.4, None, None, None, None, None, None, 2018-01-02 23:00:00, None
70.63, None, None, None, 3.683, 257.5, None, None, -4.0, 930.0, None, None, None, None, None, 20.18, None, None, -0.408, None, None, None, None, 61.68, None, None, None, None, None, None, 2018-01-03 00:00:00, None
74.62, None, None, None, 2.236, 225.1, None, None, -5.0, 929.0, None, None, None, None, None, 20.19, None, None, -1.607, None, None, None, None, 79.33, None, None, None, None, None, None, 2018-01-03 01:00:00, None
70.44, None, None, None, 10.94, 261.5, None, None, -4.0, 929.0, None, None, None, None, None, 20.2, None, None, -0.128, None, None, None, None, 13.19, None, None, None, None, None, None, 2018-01-03 02:00:00, None
67.55, None, None, None, 9.07, 273.5, None, None, -4.0, 930.0, None, None, None, None, None, 20.3, None, None, 0.848, None, None, None, None, 12.59, None, None, None, None, None, None, 2018-01-03 03:00:00, None
63.1, None, None, None, 11.5, 269.7, None, None, -4.0, 929.0, None, None, None, None, None, 20.41, None, None, 2.105, None, None, None, None, 11.73, None, None, None, None, None, None, 2018-01-03 04:00:00, None
77.42, None, None, None, 3.151, 153.6, None, None, -4.0, 930.0, None, None, None, None, None, 20.67, None, None, -1.042, None, None, None, None, 54.3, None, None, None, None, None, None, 2018-01-03 05:00:00, None
77.21, None, None, None, 1.599, 178.1, None, None, -5.0, 929.0, None, None, None, None, None, 20.01, None, None, -1.612, None, None, None, None, 63.28, None, None, None, None, None, None, 2018-01-03 06:00:00, None
81.1, None, None, None, 1.632, 116.6, None, None, -4.0, 930.0, None, None, None, None, None, 20.09, None, None, -1.421, None, None, None, None, 76.27, None, None, None, None, None, None, 2018-01-03 07:00:00, None
85.5, None, None, None, 2.39, 139.9, None, None, -5.0, 929.0, None, None, None, None, None, 20.52, None, None, -2.728, None, None, None, None, 71.38, None, None, None, None, None, None, 2018-01-03 08:00:00, None
73.24, None, None, None, 8.94, 267.7, None, None, -4.0, 929.0, None, None, None, None, None, 20.22, None, None, 0.36, None, None, None, None, 11.9, None, None, None, None, None, None, 2018-01-03 09:00:00, None
72.47, None, None, None, 5.897, 235.2, None, None, -4.0, 929.0, None, None, None, None, None, 20.43, None, None, 0.531, None, None, None, None, 36.14, None, None, None, None, None, None, 2018-01-03 10:00:00, None
69.26, None, None, None, 11.8, 270.5, None, None, -3.0, 929.0, None, None, None, None, None, 20.16, None, None, 2.348, None, None, None, None, 14.32, None, None, None, None, None, None, 2018-01-03 11:00:00, None
66.93, None, None, None, 19.6, 264.9, None, None, -3.0, 929.0, None, None, None, None, None, 20.23, None, None, 2.997, None, None, None, None, 6.101, None, None, None, None, None, None, 2018-01-03 12:00:00, None
64.02, None, None, None, 12.77, 254.8, None, None, -3.0, 928.0, None, None, None, None, None, 20.62, None, None, 3.329, None, None, None, None, 13.9, None, None, None, None, None, None, 2018-01-03 13:00:00, None
58.14, None, None, None, 12.96, 252.3, None, None, -3.0, 928.0, None, None, None, None, None, 20.28, None, None, 4.768, None, None, None, None, 15.02, None, None, None, None, None, None, 2018-01-03 14:00:00, None
59.05, None, None, None, 19.12, 255.7, None, None, -3.0, 927.0, None, None, None, None, None, 20.29, None, None, 4.684, None, None, None, None, 11.63, None, None, None, None, None, None, 2018-01-03 15:00:00, None
61.69, None, None, None, 15.24, 255.1, None, None, -2.0, 928.0, None, None, None, None, None, 20.45, None, None, 4.242, None, None, None, None, 11.8, None, None, None, None, None, None, 2018-01-03 16:00:00, None
68.13, None, None, None, 7.67, 244.9, None, None, -3.0, 927.0, None, None, None, None, None, 20.45, None, None, 2.66, None, None, None, None, 20.82, None, None, None, None, None, None, 2018-01-03 17:00:00, None
69.44, None, None, None, 8.75, 250.8, None, None, -2.0, 927.0, None, None, None, None, None, 20.25, None, None, 2.834, None, None, None, None, 16.47, None, None, None, None, None, None, 2018-01-03 18:00:00, None
69.99, None, None, None, 10.39, 262.6, None, None, -2.0, 927.0, None, None, None, None, None, 20.3, None, None, 3.148, None, None, None, None, 14.92, None, None, None, None, None, None, 2018-01-03 19:00:00, None
71.71, None, None, None, 11.52, 271.0, None, None, -2.0, 927.0, None, None, None, None, None, 20.28, None, None, 2.737, None, None, None, None, 10.14, None, None, None, None, None, None, 2018-01-03 20:00:00, None
72.07, None, None, None, 11.36, 264.2, None, None, -2.0, 927.0, None, None, None, None, None, 20.15, None, None, 2.432, None, None, None, None, 11.9, None, None, None, None, None, None, 2018-01-03 21:00:00, None
68.73, None, None, None, 14.5, 257.0, None, None, -2.0, 927.0, None, None, None, None, None, 20.38, None, None, 3.072, None, None, None, None, 16.62, None, None, None, None, None, None, 2018-01-03 22:00:00, None
72.31, None, None, None, 8.24, 264.3, None, None, -3.0, 927.0, None, None, None, None, None, 20.12, None, None, 1.671, None, None, None, None, 31.69, None, None, None, None, None, None, 2018-01-03 23:00:00, None
69.68, None, None, None, 10.9, 262.5, None, None, -3.0, 927.0, None, None, None, None, None, 20.03, None, None, 2.237, None, None, None, None, 10.62, None, None, None, None, None, None, 2018-01-04 00:00:00, None
72.2, None, None, None, 9.63, 274.4, None, None, -3.0, 927.0, None, None, None, None, None, 19.4, None, None, 1.176, None, None, None, None, 55.97, None, None, None, None, None, None, 2018-01-04 01:00:00, None
83.6, None, None, None, 2.219, 227.3, None, None, -3.0, 927.0, None, None, None, None, None, 20.33, None, None, -0.864, None, None, None, None, 62.16, None, None, None, None, None, None, 2018-01-04 02:00:00, None
86.9, None, None, None, 3.261, 234.2, None, None, -5.0, 927.0, None, None, None, None, None, 19.92, None, None, -3.215, None, None, None, None, 69.12, None, None, None, None, None, None, 2018-01-04 03:00:00, None
86.4, None, None, None, 2.847, 247.8, None, None, -3.0, 927.0, None, None, None, None, None, 20.52, None, None, -1.453, None, None, None, None, 21.05, None, None, None, None, None, None, 2018-01-04 04:00:00, None
74.68, None, None, None, 6.123, 243.4, None, None, -4.0, 927.0, None, None, None, None, None, 20.36, None, None, 0.131, None, None, None, None, 52.79, None, None, None, None, None, None, 2018-01-04 05:00:00, None
73.55, None, None, None, 5.802, 256.3, None, None, -4.0, 926.0, None, None, None, None, None, 20.52, None, None, 0.159, None, None, None, None, 22.45, None, None, None, None, None, None, 2018-01-04 06:00:00, None
81.7, None, None, None, 1.089, 205.0, None, None, -4.0, 926.0, None, None, None, None, None, 20.17, None, None, -1.688, None, None, None, None, 71.66, None, None, None, None, None, None, 2018-01-04 07:00:00, None
82.5, None, None, None, 0.756, 287.1, None, None, -4.0, 925.0, None, None, None, None, None, 20.3, None, None, -1.685, None, None, None, None, 57.9, None, None, None, None, None, None, 2018-01-04 08:00:00, None
81.8, None, None, None, 0.669, 318.8, None, None, -3.0, 926.0, None, None, None, None, None, 20.45, None, None, -0.929, None, None, None, None, 67.94, None, None, None, None, None, None, 2018-01-04 09:00:00, None
75.9, None, None, None, 1.056, 94.9, None, None, -3.0, 926.0, None, None, None, None, None, 20.65, None, None, 0.864, None, None, None, None, 59.07, None, None, None, None, None, None, 2018-01-04 10:00:00, None
62.11, None, None, None, 6.878, 248.7, None, None, -3.0, 925.0, None, None, None, None, None, 20.64, None, None, 3.648, None, None, None, None, 20.37, None, None, None, None, None, None, 2018-01-04 11:00:00, None
58.66, None, None, None, 5.222, 239.9, None, None, -3.0, 925.0, None, None, None, None, None, 20.38, None, None, 4.553, None, None, None, None, 30.18, None, None, None, None, None, None, 2018-01-04 12:00:00, None
57.44, None, None, None, 1.868, 281.6, None, None, -3.0, 925.0, None, None, None, None, None, 20.5, None, None, 4.915, None, None, None, None, 29.87, None, None, None, None, None, None, 2018-01-04 13:00:00, None
54.59, None, None, None, 1.96, 35.42, None, None, -3.0, 925.0, None, None, None, None, None, 20.4, None, None, 5.643, None, None, None, None, 68.78, None, None, None, None, None, None, 2018-01-04 14:00:00, None
62.61, None, None, None, 3.352, 103.1, None, None, -3.0, 924.0, None, None, None, None, None, 20.2, None, None, 3.934, None, None, None, None, 21.09, None, None, None, None, None, None, 2018-01-04 15:00:00, None
67.86, None, None, None, 1.622, 69.32, None, None, -3.0, 924.0, None, None, None, None, None, 20.46, None, None, 2.294, None, None, None, None, 35.69, None, None, None, None, None, None, 2018-01-04 16:00:00, None
73.06, None, None, None, 0.824, 79.22, None, None, -3.0, 924.0, None, None, None, None, None, 19.95, None, None, 0.943, None, None, None, None, 37.27, None, None, None, None, None, None, 2018-01-04 17:00:00, None
81.6, None, None, None, 1.014, 240.4, None, None, -3.0, 923.0, None, None, None, None, None, 20.21, None, None, -0.644, None, None, None, None, 73.62, None, None, None, None, None, None, 2018-01-04 18:00:00, None
83.9, None, None, None, 0.672, 291.4, None, None, -3.0, 923.0, None, None, None, None, None, 20.32, None, None, -0.886, None, None, None, None, 30.49, None, None, None, None, None, None, 2018-01-04 19:00:00, None
87.2, None, None, None, 0.673, 296.8, None, None, -3.0, 923.0, None, None, None, None, None, 20.38, None, None, -1.781, None, None, None, None, 62.24, None, None, None, None, None, None, 2018-01-04 20:00:00, None
88.4, None, None, None, 2.58, 288.2, None, None, -4.0, 922.0, None, None, None, None, None, 20.14, None, None, -2.381, None, None, None, None, 33.28, None, None, None, None, None, None, 2018-01-04 21:00:00, None
90.0, None, None, None, 1.04, 20.63, None, None, -4.0, 922.0, None, None, None, None, None, 20.36, None, None, -2.306, None, None, None, None, 78.07, None, None, None, None, None, None, 2018-01-04 22:00:00, None
90.7, None, None, None, 0.862, 251.3, None, None, -4.0, 922.0, None, None, None, None, None, 20.07, None, None, -2.818, None, None, None, None, 78.71, None, None, None, None, None, None, 2018-01-04 23:00:00, None
90.3, None, None, None, 0.816, 305.5, None, None, -5.0, 922.0, None, None, None, None, None, 19.86, None, None, -3.551, None, None, None, None, 70.25, None, None, None, None, None, None, 2018-01-05 00:00:00, None
92.0, None, None, None, 0.681, 294.8, None, None, -3.0, 922.0, None, None, None, None, None, 20.37, None, None, -2.483, None, None, None, None, 39.62, None, None, None, None, None, None, 2018-01-05 01:00:00, None
92.8, None, None, None, 1.823, 285.0, None, None, -5.0, 921.0, None, None, None, None, None, 20.11, None, None, -4.578, None, None, None, None, 54.73, None, None, None, None, None, None, 2018-01-05 02:00:00, None
94.7, None, None, None, 1.403, 282.4, None, None, -4.0, 921.0, None, None, None, None, None, 20.4, None, None, -3.17, None, None, None, None, 39.42, None, None, None, None, None, None, 2018-01-05 03:00:00, None
92.4, None, None, None, 1.696, 80.7, None, None, -4.0, 921.0, None, None, None, None, None, 20.48, None, None, -3.354, None, None, None, None, 34.95, None, None, None, None, None, None, 2018-01-05 04:00:00, None
91.7, None, None, None, 2.586, 81.1, None, None, -4.0, 920.0, None, None, None, None, None, 20.63, None, None, -2.489, None, None, None, None, 42.26, None, None, None, None, None, None, 2018-01-05 05:00:00, None
90.8, None, None, None, 1.391, 252.3, None, None, -4.0, 920.0, None, None, None, None, None, 20.18, None, None, -2.885, None, None, None, None, 41.54, None, None, None, None, None, None, 2018-01-05 06:00:00, None
91.3, None, None, None, 1.812, 275.8, None, None, -4.0, 920.0, None, None, None, None, None, 20.3, None, None, -3.014, None, None, None, None, 67.2, None, None, None, None, None, None, 2018-01-05 07:00:00, None
90.1, None, None, None, 1.623, 90.8, None, None, -3.0, 920.0, None, None, None, None, None, 20.44, None, None, -2.207, None, None, None, None, 65.92, None, None, None, None, None, None, 2018-01-05 08:00:00, None
90.7, None, None, None, 1.052, 277.3, None, None, -4.0, 920.0, None, None, None, None, None, 20.44, None, None, -2.547, None, None, None, None, 64.9, None, None, None, None, None, None, 2018-01-05 09:00:00, None
87.1, None, None, None, 1.188, 44.22, None, None, -3.0, 920.0, None, None, None, None, None, 20.36, None, None, -1.289, None, None, None, None, 74.94, None, None, None, None, None, None, 2018-01-05 10:00:00, None
84.7, None, None, None, 0.769, 227.1, None, None, -3.0, 919.0, None, None, None, None, None, 20.6, None, None, -0.773, None, None, None, None, 71.08, None, None, None, None, None, None, 2018-01-05 11:00:00, None
78.03, None, None, None, 3.924, 85.3, None, None, -3.0, 919.0, None, None, None, None, None, 20.66, None, None, 0.242, None, None, None, None, 19.68, None, None, None, None, None, None, 2018-01-05 12:00:00, None
75.52, None, None, None, 2.811, 71.75, None, None, -3.0, 918.0, None, None, None, None, None, 20.36, None, None, 0.893, None, None, None, None, 38.62, None, None, None, None, None, None, 2018-01-05 13:00:00, None
77.55, None, None, None, 3.292, 81.7, None, None, -3.0, 918.0, None, None, None, None, None, 20.56, None, None, -0.066, None, None, None, None, 19.53, None, None, None, None, None, None, 2018-01-05 14:00:00, None
78.66, None, None, None, 3.134, 76.6, None, None, -3.0, 918.0, None, None, None, None, None, 20.52, None, None, -0.52, None, None, None, None, 29.09, None, None, None, None, None, None, 2018-01-05 15:00:00, None
82.9, None, None, None, 0.985, 105.7, None, None, -4.0, 917.0, None, None, None, None, None, 20.55, None, None, -1.521, None, None, None, None, 74.05, None, None, None, None, None, None, 2018-01-05 16:00:00, None
83.7, None, None, None, 0.81, 66.04, None, None, -5.0, 917.0, None, None, None, None, None, 19.97, None, None, -2.36, None, None, None, None, 57.73, None, None, None, None, None, None, 2018-01-05 17:00:00, None
86.8, None, None, None, 2.963, 275.1, None, None, -4.0, 916.0, None, None, None, None, None, 20.6, None, None, -2.47, None, None, None, None, 39.96, None, None, None, None, None, None, 2018-01-05 18:00:00, None
84.9, None, None, None, 1.783, 295.8, None, None, -4.0, 916.0, None, None, None, None, None, 20.25, None, None, -1.774, None, None, None, None, 51.76, None, None, None, None, None, None, 2018-01-05 19:00:00, None
85.8, None, None, None, 1.264, 273.1, None, None, -4.0, 916.0, None, None, None, None, None, 20.22, None, None, -1.731, None, None, None, None, 62.01, None, None, None, None, None, None, 2018-01-05 20:00:00, None
87.5, None, None, None, 1.463, 285.3, None, None, -4.0, 916.0, None, None, None, None, None, 20.18, None, None, -2.217, None, None, None, None, 76.84, None, None, None, None, None, None, 2018-01-05 21:00:00, None
90.7, None, None, None, 3.395, 244.2, None, None, -2.0, 916.0, None, None, None, None, None, 20.42, None, None, -0.588, None, None, None, None, 36.08, None, None, None, None, None, None, 2018-01-05 22:00:00, None
81.0, None, None, None, 5.376, 245.7, None, None, -1.0, 916.0, None, None, None, None, None, 20.67, None, None, 1.896, None, None, None, None, 36.17, None, None, None, None, None, None, 2018-01-05 23:00:00, None
67.12, None, None, None, 11.77, 242.1, None, None, -1.0, 916.0, None, None, None, None, None, 20.36, None, None, 4.258, None, None, None, None, 22.37, None, None, None, None, None, None, 2018-01-06 00:00:00, None
64.54, None, None, None, 16.24, 244.5, None, None, -2.0, 916.0, None, None, None, None, None, 20.31, None, None, 3.736, None, None, None, None, 18.48, None, None, None, None, None, None, 2018-01-06 01:00:00, None
66.6, None, None, None, 11.01, 255.8, None, None, -3.0, 916.0, None, None, None, None, None, 20.59, None, None, 2.938, None, None, None, None, 23.07, None, None, None, None, None, None, 2018-01-06 02:00:00, None
65.4, None, None, None, 18.32, 245.5, None, None, -3.0, 916.0, None, None, None, None, None, 20.3, None, None, 2.581, None, None, None, None, 16.76, None, None, None, None, None, None, 2018-01-06 03:00:00, None
63.66, None, None, None, 17.2, 247.8, None, None, -4.0, 916.0, None, None, None, None, None, 20.35, None, None, 1.982, None, None, None, None, 16.04, None, None, None, None, None, None, 2018-01-06 04:00:00, None
64.09, None, None, None, 17.69, 248.3, None, None, -4.0, 917.0, None, None, None, None, None, 20.27, None, None, 1.774, None, None, None, None, 15.47, None, None, None, None, None, None, 2018-01-06 05:00:00, None
65.74, None, None, None, 17.22, 244.3, None, None, -4.0, 917.0, None, None, None, None, None, 20.31, None, None, 1.492, None, None, None, None, 16.68, None, None, None, None, None, None, 2018-01-06 06:00:00, None
66.06, None, None, None, 18.04, 249.5, None, None, -4.0, 917.0, None, None, None, None, None, 20.28, None, None, 1.243, None, None, None, None, 15.43, None, None, None, None, None, None, 2018-01-06 07:00:00, None
63.33, None, None, None, 18.46, 250.1, None, None, -5.0, 917.0, None, None, None, None, None, 20.33, None, None, 1.217, None, None, None, None, 13.97, None, None, None, None, None, None, 2018-01-06 08:00:00, None
64.01, None, None, None, 17.34, 246.9, None, None, -5.0, 918.0, None, None, None, None, None, 20.31, None, None, 0.871, None, None, None, None, 15.45, None, None, None, None, None, None, 2018-01-06 09:00:00, None
64.6, None, None, None, 17.17, 251.1, None, None, -5.0, 918.0, None, None, None, None, None, 20.31, None, None, 0.89, None, None, None, None, 14.63, None, None, None, None, None, None, 2018-01-06 10:00:00, None
57.86, None, None, None, 24.39, 254.9, None, None, -7.0, 918.0, None, None, None, None, None, 20.31, None, None, 0.779, None, None, None, None, 11.35, None, None, None, None, None, None, 2018-01-06 11:00:00, None
54.3, None, None, None, 25.71, 254.8, None, None, -8.0, 919.0, None, None, None, None, None, 20.26, None, None, 0.686, None, None, None, None, 13.38, None, None, None, None, None, None, 2018-01-06 12:00:00, None
54.46, None, None, None, 25.8, 252.9, None, None, -8.0, 919.0, None, None, None, None, None, 20.27, None, None, 0.573, None, None, None, None, 15.96, None, None, None, None, None, None, 2018-01-06 13:00:00, None
52.57, None, None, None, 31.07, 255.2, None, None, -8.0, 919.0, None, None, None, None, None, 20.16, None, None, 0.521, None, None, None, None, 13.93, None, None, None, None, None, None, 2018-01-06 14:00:00, None
52.43, None, None, None, 30.9, 254.4, None, None, -8.0, 919.0, None, None, None, None, None, 20.12, None, None, 0.518, None, None, None, None, 12.57, None, None, None, None, None, None, 2018-01-06 15:00:00, None
53.73, None, None, None, 28.9, 252.9, None, None, -8.0, 919.0, None, None, None, None, None, 20.17, None, None, 0.253, None, None, None, None, 12.77, None, None, None, None, None, None, 2018-01-06 16:00:00, None
56.89, None, None, None, 25.41, 252.8, None, None, -7.0, 919.0, None, None, None, None, None, 20.16, None, None, -0.443, None, None, None, None, 13.79, None, None, None, None, None, None, 2018-01-06 17:00:00, None
54.12, None, None, None, 22.44, 252.1, None, None, -7.0, 919.0, None, None, None, None, None, 20.2, None, None, 0.013, None, None, None, None, 14.13, None, None, None, None, None, None, 2018-01-06 18:00:00, None
55.74, None, None, None, 19.71, 253.1, None, None, -7.0, 919.0, None, None, None, None, None, 20.23, None, None, -0.03, None, None, None, None, 14.17, None, None, None, None, None, None, 2018-01-06 19:00:00, None
58.17, None, None, None, 20.42, 252.4, None, None, -7.0, 919.0, None, None, None, None, None, 20.1, None, None, 0.236, None, None, None, None, 14.71, None, None, None, None, None, None, 2018-01-06 20:00:00, None
61.09, None, None, None, 20.06, 258.1, None, None, -6.0, 919.0, None, None, None, None, None, 20.03, None, None, -0.098, None, None, None, None, 18.22, None, None, None, None, None, None, 2018-01-06 21:00:00, None
61.66, None, None, None, 20.49, 256.8, None, None, -6.0, 919.0, None, None, None, None, None, 20.06, None, None, 0.078, None, None, None, None, 11.75, None, None, None, None, None, None, 2018-01-06 22:00:00, None
61.39, None, None, None, 24.59, 254.9, None, None, -6.0, 919.0, None, None, None, None, None, 20.05, None, None, 0.435, None, None, None, None, 11.71, None, None, None, None, None, None, 2018-01-06 23:00:00, None
60.94, None, None, None, 19.99, 254.2, None, None, -6.0, 919.0, None, None, None, None, None, 20.14, None, None, 0.643, None, None, None, None, 12.57, None, None, None, None, None, None, 2018-01-07 00:00:00, None
62.5, None, None, None, 21.45, 252.6, None, None, -6.0, 919.0, None, None, None, None, None, 19.92, None, None, 0.471, None, None, None, None, 11.83, None, None, None, None, None, None, 2018-01-07 01:00:00, None
63.91, None, None, None, 20.36, 252.3, None, None, -6.0, 920.0, None, None, None, None, None, 20.06, None, None, 0.302, None, None, None, None, 12.35, None, None, None, None, None, None, 2018-01-07 02:00:00, None
65.37, None, None, None, 17.53, 252.4, None, None, -5.0, 920.0, None, None, None, None, None, 19.91, None, None, 0.223, None, None, None, None, 13.13, None, None, None, None, None, None, 2018-01-07 03:00:00, None
64.1, None, None, None, 17.99, 255.9, None, None, -5.0, 920.0, None, None, None, None, None, 20.05, None, None, 0.578, None, None, None, None, 13.07, None, None, None, None, None, None, 2018-01-07 04:00:00, None
