AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.0,2021-09-03 00:00:00, 7.6, 20.6,36
9.2, None,2021-09-03 00:15:00, None, None,36
8.8, None,2021-09-03 01:15:00, None, None,36
8.5, None,2021-09-03 02:15:00, None, None,36
8.2, None,2021-09-03 03:15:00, None, None,36
8.0, None,2021-09-03 04:15:00, None, None,36
7.7, None,2021-09-03 05:15:00, None, None,36
7.6, None,2021-09-03 06:15:00, None, None,36
7.8, None,2021-09-03 07:15:00, None, None,36
8.7, None,2021-09-03 08:15:00, None, None,36
11.1, None,2021-09-03 09:15:00, None, None,36
14.2, None,2021-09-03 10:15:00, None, None,36
16.4, None,2021-09-03 11:15:00, None, None,36
17.3, None,2021-09-03 12:15:00, None, None,36
20.3, None,2021-09-03 13:15:00, None, None,36
20.6, None,2021-09-03 14:15:00, None, None,36
18.1, None,2021-09-03 15:15:00, None, None,36
17.0, None,2021-09-03 16:15:00, None, None,36
17.4, None,2021-09-03 17:15:00, None, None,36
15.5, None,2021-09-03 18:15:00, None, None,36
14.7, None,2021-09-03 19:15:00, None, None,36
13.0, None,2021-09-03 20:15:00, None, None,36
12.0, None,2021-09-03 21:15:00, None, None,36
16.1, None,2021-09-03 22:15:00, None, None,36
10.6, None,2021-09-03 23:15:00, None, None,36
None, 24.0,2021-09-04 00:00:00, 9.3, 16.0,36
10.2, None,2021-09-04 00:15:00, None, None,36
9.7, None,2021-09-04 01:15:00, None, None,36
9.5, None,2021-09-04 02:15:00, None, None,36
9.3, None,2021-09-04 03:15:00, None, None,36
9.9, None,2021-09-04 04:15:00, None, None,36
10.2, None,2021-09-04 05:15:00, None, None,36
10.8, None,2021-09-04 06:15:00, None, None,36
11.5, None,2021-09-04 07:15:00, None, None,36
12.7, None,2021-09-04 08:15:00, None, None,36
14.0, None,2021-09-04 09:15:00, None, None,36
15.2, None,2021-09-04 10:15:00, None, None,36
16.0, None,2021-09-04 11:15:00, None, None,36
16.0, None,2021-09-04 12:15:00, None, None,36
15.0, None,2021-09-04 13:15:00, None, None,36
14.7, None,2021-09-04 14:15:00, None, None,36
14.3, None,2021-09-04 15:15:00, None, None,36
14.2, None,2021-09-04 16:15:00, None, None,36
14.1, None,2021-09-04 17:15:00, None, None,36
13.8, None,2021-09-04 18:15:00, None, None,36
13.5, None,2021-09-04 19:15:00, None, None,36
13.4, None,2021-09-04 20:15:00, None, None,36
13.3, None,2021-09-04 21:15:00, None, None,36
13.2, None,2021-09-04 22:15:00, None, None,36
13.3, None,2021-09-04 23:15:00, None, None,36
None, 1.0,2021-09-05 00:00:00, 12.6, 17.8,36
13.1, None,2021-09-05 00:15:00, None, None,36
13.2, None,2021-09-05 01:15:00, None, None,36
13.2, None,2021-09-05 02:15:00, None, None,36
13.2, None,2021-09-05 03:15:00, None, None,36
13.3, None,2021-09-05 04:15:00, None, None,36
13.3, None,2021-09-05 05:15:00, None, None,36
13.3, None,2021-09-05 06:15:00, None, None,36
13.6, None,2021-09-05 07:15:00, None, None,36
14.1, None,2021-09-05 08:15:00, None, None,36
15.0, None,2021-09-05 09:15:00, None, None,36
15.6, None,2021-09-05 10:15:00, None, None,36
16.4, None,2021-09-05 11:15:00, None, None,36
17.0, None,2021-09-05 12:15:00, None, None,36
16.9, None,2021-09-05 13:15:00, None, None,36
17.4, None,2021-09-05 14:15:00, None, None,36
