WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
104.9, None, None, None, None,2021-08-20 00:00:00,75.2, None,34
139.8, None, None, None, None,2021-08-20 01:00:00,78.3, None,34
335.7, None, None, None, None,2021-08-20 02:00:00,80.4, None,34
350.1, None, None, None, None,2021-08-20 03:00:00,81.9, None,34
124.7, None, None, None, None,2021-08-20 04:00:00,82.8, None,34
109.9, None, None, None, None,2021-08-20 05:00:00,88.3, None,34
119.8, None, None, None, None,2021-08-20 06:00:00,92.2, None,34
109.0, None, None, None, None,2021-08-20 07:00:00,92.3, None,34
90.5, None, None, None, None,2021-08-20 08:00:00,92.8, None,34
105.7, None, None, None, None,2021-08-20 09:00:00,90.2, None,34
104.2, None, None, None, None,2021-08-20 10:00:00,85.0, None,34
109.2, None, None, None, None,2021-08-20 11:00:00,79.6, None,34
108.9, None, None, None, None,2021-08-20 12:00:00,76.8, None,34
103.1, None, None, None, None,2021-08-20 13:00:00,74.3, None,34
105.0, None, None, None, None,2021-08-20 14:00:00,77.2, None,34
92.0, None, None, None, None,2021-08-20 15:00:00,79.2, None,34
74.8, None, None, None, None,2021-08-20 16:00:00,78.1, None,34
49.6, None, None, None, None,2021-08-20 17:00:00,75.7, None,34
53.2, None, None, None, None,2021-08-20 18:00:00,77.4, None,34
97.0, None, None, None, None,2021-08-20 19:00:00,81.6, None,34
33.9, None, None, None, None,2021-08-20 20:00:00,82.1, None,34
38.7, None, None, None, None,2021-08-20 21:00:00,84.0, None,34
55.1, None, None, None, None,2021-08-20 22:00:00,85.4, None,34
86.4, None, None, None, None,2021-08-20 23:00:00,87.1, None,34
70.6, None, None, None, None,2021-08-21 00:00:00,87.8, None,34
49.1, None, None, None, None,2021-08-21 01:00:00,87.9, None,34
79.2, None, None, None, None,2021-08-21 02:00:00,88.0, None,34
149.5, None, None, None, None,2021-08-21 03:00:00,88.2, None,34
249.8, None, None, None, None,2021-08-21 04:00:00,88.4, None,34
240.8, None, None, None, None,2021-08-21 05:00:00,90.0, None,34
281.6, None, None, None, None,2021-08-21 06:00:00,89.9, None,34
259.5, None, None, None, None,2021-08-21 07:00:00,88.0, None,34
146.2, None, None, None, None,2021-08-21 08:00:00,84.7, None,34
157.2, None, None, None, None,2021-08-21 09:00:00,83.8, None,34
121.7, None, None, None, None,2021-08-21 10:00:00,80.2, None,34
126.2, None, None, None, None,2021-08-21 11:00:00,72.3, None,34
141.9, None, None, None, None,2021-08-21 12:00:00,67.9, None,34
170.3, None, None, None, None,2021-08-21 13:00:00,67.9, None,34
165.4, None, None, None, None,2021-08-21 14:00:00,65.1, None,34
171.4, None, None, None, None,2021-08-21 15:00:00,67.0, None,34
199.0, None, None, None, None,2021-08-21 16:00:00,67.4, None,34
192.5, None, None, None, None,2021-08-21 17:00:00,73.5, None,34
208.3, None, None, None, None,2021-08-21 18:00:00,68.7, None,34
215.2, None, None, None, None,2021-08-21 19:00:00,67.9, None,34
248.0, None, None, None, None,2021-08-21 20:00:00,64.3, None,34
257.3, None, None, None, None,2021-08-21 21:00:00,64.4, None,34
252.9, None, None, None, None,2021-08-21 22:00:00,66.0, None,34
212.0, None, None, None, None,2021-08-21 23:00:00,74.5, None,34
238.2, None, None, None, None,2021-08-22 00:00:00,70.7, None,34
256.5, None, None, None, None,2021-08-22 01:00:00,67.4, None,34
277.9, None, None, None, None,2021-08-22 02:00:00,69.3, None,34
