BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,96.0, None,2021-08-20 00:00:00, None,34
None, None, None,95.9, None,2021-08-20 01:00:00, None,34
None, None, None,96.3, None,2021-08-20 02:00:00, None,34
None, None, None,97.4, None,2021-08-20 03:00:00, None,34
None, None, None,96.8, None,2021-08-20 04:00:00, None,34
None, None, None,99.3, None,2021-08-20 05:00:00, None,34
None, None, None,99.9, None,2021-08-20 06:00:00, None,34
None, None, None,98.4, None,2021-08-20 07:00:00, None,34
None, None, None,94.7, None,2021-08-20 08:00:00, None,34
None, None, None,87.2, None,2021-08-20 09:00:00, None,34
None, None, None,80.8, None,2021-08-20 10:00:00, None,34
None, None, None,76.8, None,2021-08-20 11:00:00, None,34
None, None, None,70.4, None,2021-08-20 12:00:00, None,34
None, None, None,62.2, None,2021-08-20 13:00:00, None,34
None, None, None,59.2, None,2021-08-20 14:00:00, None,34
None, None, None,53.2, None,2021-08-20 15:00:00, None,34
None, None, None,47.7, None,2021-08-20 16:00:00, None,34
None, None, None,52.7, None,2021-08-20 17:00:00, None,34
None, None, None,54.8, None,2021-08-20 18:00:00, None,34
None, None, None,66.6, None,2021-08-20 19:00:00, None,34
None, None, None,78.0, None,2021-08-20 20:00:00, None,34
None, None, None,84.4, None,2021-08-20 21:00:00, None,34
None, None, None,91.3, None,2021-08-20 22:00:00, None,34
None, None, None,96.0, None,2021-08-20 23:00:00, None,34
None, None, None,97.9, None,2021-08-21 00:00:00, None,34
None, None, None,99.4, None,2021-08-21 01:00:00, None,34
None, None, None,100.0, None,2021-08-21 02:00:00, None,34
None, None, None,100.0, None,2021-08-21 03:00:00, None,34
None, None, None,100.0, None,2021-08-21 04:00:00, None,34
None, None, None,100.0, None,2021-08-21 05:00:00, None,34
None, None, None,100.0, None,2021-08-21 06:00:00, None,34
None, None, None,99.4, None,2021-08-21 07:00:00, None,34
None, None, None,94.0, None,2021-08-21 08:00:00, None,34
None, None, None,78.8, None,2021-08-21 09:00:00, None,34
None, None, None,68.5, None,2021-08-21 10:00:00, None,34
None, None, None,62.1, None,2021-08-21 11:00:00, None,34
None, None, None,54.9, None,2021-08-21 12:00:00, None,34
None, None, None,49.6, None,2021-08-21 13:00:00, None,34
None, None, None,48.5, None,2021-08-21 14:00:00, None,34
None, None, None,55.1, None,2021-08-21 15:00:00, None,34
None, None, None,82.1, None,2021-08-21 16:00:00, None,34
None, None, None,96.8, None,2021-08-21 17:00:00, None,34
None, None, None,97.7, None,2021-08-21 18:00:00, None,34
None, None, None,98.2, None,2021-08-21 19:00:00, None,34
None, None, None,100.0, None,2021-08-21 20:00:00, None,34
None, None, None,99.9, None,2021-08-21 21:00:00, None,34
None, None, None,99.9, None,2021-08-21 22:00:00, None,34
None, None, None,100.0, None,2021-08-21 23:00:00, None,34
None, None, None,100.0, None,2021-08-22 00:00:00, None,34
None, None, None,98.9, None,2021-08-22 01:00:00, None,34
None, None, None,98.6, None,2021-08-22 02:00:00, None,34
None, None, None,99.2, None,2021-08-22 03:00:00, None,34
None, None, None,99.5, None,2021-08-22 04:00:00, None,34
None, None, None,98.6, None,2021-08-22 05:00:00, None,34
None, None, None,98.1, None,2021-08-22 06:00:00, None,34
None, None, None,97.1, None,2021-08-22 07:00:00, None,34
None, None, None,96.3, None,2021-08-22 08:00:00, None,34
None, None, None,97.0, None,2021-08-22 09:00:00, None,34
None, None, None,96.5, None,2021-08-22 10:00:00, None,34
None, None, None,97.3, None,2021-08-22 11:00:00, None,34
None, None, None,96.6, None,2021-08-22 12:00:00, None,34
None, None, None,94.2, None,2021-08-22 13:00:00, None,34
None, None, None,93.2, None,2021-08-22 14:00:00, None,34
None, None, None,93.8, None,2021-08-22 15:00:00, None,34
None, None, None,96.4, None,2021-08-22 16:00:00, None,34
None, None, None,99.8, None,2021-08-22 17:00:00, None,34
None, None, None,100.0, None,2021-08-22 18:00:00, None,34
None, None, None,99.7, None,2021-08-22 19:00:00, None,34
None, None, None,96.2, None,2021-08-22 20:00:00, None,34
None, None, None,95.6, None,2021-08-22 21:00:00, None,34
None, None, None,92.7, None,2021-08-22 22:00:00, None,34
None, None, None,92.3, None,2021-08-22 23:00:00, None,34
None, None, None,95.7, None,2021-08-23 00:00:00, None,34
None, None, None,98.3, None,2021-08-23 01:00:00, None,34
None, None, None,100.0, None,2021-08-23 02:00:00, None,34
None, None, None,100.0, None,2021-08-23 03:00:00, None,34
None, None, None,100.0, None,2021-08-23 04:00:00, None,34
None, None, None,99.0, None,2021-08-23 05:00:00, None,34
None, None, None,98.8, None,2021-08-23 06:00:00, None,34
None, None, None,99.6, None,2021-08-23 07:00:00, None,34
None, None, None,98.9, None,2021-08-23 08:00:00, None,34
None, None, None,97.2, None,2021-08-23 09:00:00, None,34
None, None, None,93.9, None,2021-08-23 10:00:00, None,34
None, None, None,85.1, None,2021-08-23 11:00:00, None,34
None, None, None,79.4, None,2021-08-23 12:00:00, None,34
None, None, None,80.2, None,2021-08-23 13:00:00, None,34
None, None, None,78.2, None,2021-08-23 14:00:00, None,34
None, None, None,74.8, None,2021-08-23 15:00:00, None,34
None, None, None,71.0, None,2021-08-23 16:00:00, None,34
None, None, None,66.1, None,2021-08-23 17:00:00, None,34
None, None, None,68.7, None,2021-08-23 18:00:00, None,34
None, None, None,74.2, None,2021-08-23 19:00:00, None,34
None, None, None,85.2, None,2021-08-23 20:00:00, None,34
None, None, None,87.1, None,2021-08-23 21:00:00, None,34
None, None, None,93.9, None,2021-08-23 22:00:00, None,34
None, None, None,97.0, None,2021-08-23 23:00:00, None,34
None, None, None,99.6, None,2021-08-24 00:00:00, None,34
None, None, None,100.0, None,2021-08-24 01:00:00, None,34
None, None, None,100.0, None,2021-08-24 02:00:00, None,34
None, None, None,100.0, None,2021-08-24 03:00:00, None,34
None, None, None,100.0, None,2021-08-24 04:00:00, None,34
None, None, None,100.0, None,2021-08-24 05:00:00, None,34
None, None, None,100.0, None,2021-08-24 06:00:00, None,34
None, None, None,100.0, None,2021-08-24 07:00:00, None,34
None, None, None,100.0, None,2021-08-24 08:00:00, None,34
None, None, None,100.0, None,2021-08-24 09:00:00, None,34
None, None, None,95.5, None,2021-08-24 10:00:00, None,34
None, None, None,72.2, None,2021-08-24 11:00:00, None,34
None, None, None,47.5, None,2021-08-24 12:00:00, None,34
None, None, None,40.8, None,2021-08-24 13:00:00, None,34
None, None, None,38.3, None,2021-08-24 14:00:00, None,34
None, None, None,38.9, None,2021-08-24 15:00:00, None,34
None, None, None,37.8, None,2021-08-24 16:00:00, None,34
None, None, None,38.2, None,2021-08-24 17:00:00, None,34
None, None, None,41.3, None,2021-08-24 18:00:00, None,34
None, None, None,56.6, None,2021-08-24 19:00:00, None,34
None, None, None,78.2, None,2021-08-24 20:00:00, None,34
None, None, None,79.7, None,2021-08-24 21:00:00, None,34
None, None, None,83.9, None,2021-08-24 22:00:00, None,34
None, None, None,84.8, None,2021-08-24 23:00:00, None,34
None, None, None,93.5, None,2021-08-25 00:00:00, None,34
None, None, None,96.4, None,2021-08-25 01:00:00, None,34
None, None, None,99.0, None,2021-08-25 02:00:00, None,34
None, None, None,100.0, None,2021-08-25 03:00:00, None,34
None, None, None,100.0, None,2021-08-25 04:00:00, None,34
None, None, None,100.0, None,2021-08-25 05:00:00, None,34
None, None, None,100.0, None,2021-08-25 06:00:00, None,34
None, None, None,95.2, None,2021-08-25 07:00:00, None,34
None, None, None,85.3, None,2021-08-25 08:00:00, None,34
