pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.52, 64.03, None, None, None, None, 2.0, 8.5, 8.5, 1018.5, 0.0, 2.0, 884.0, 12.1, 64.0, None,2020-06-10 00:00:00, None, None, 884.0,24
None, 7.551, 72.44, None, None, None, None, 3.0, 7.6, 7.6, 1020.0, 0.0, 3.0, 885.0, 12.1, 72.0, None,2020-06-10 01:00:00, None, None, 885.0,24
None, 6.891, 75.79, None, None, None, None, 3.0, 6.9, 6.9, 1019.9, 0.0, 3.0, 885.0, 12.1, 76.0, None,2020-06-10 02:00:00, None, None, 885.0,24
None, 6.598, 82.4, None, None, None, None, 4.0, 6.6, 6.3, 1020.1, 0.0, 4.0, 885.0, 12.1, 82.0, None,2020-06-10 03:00:00, None, None, 885.0,24
None, 6.073, 85.7, None, None, None, None, 4.0, 6.1, 6.1, 1020.3, 0.0, 4.0, 885.0, 12.1, 86.0, None,2020-06-10 04:00:00, None, None, 885.0,24
None, 5.957, 86.3, None, None, None, None, 4.0, 6.0, 5.9, 1020.4, 0.1, 4.0, 885.0, 12.1, 86.0, None,2020-06-10 05:00:00, None, None, 885.0,24
None, 6.112, 86.5, None, None, None, None, 4.0, 6.1, 5.9, 1021.6, 0.0, 4.0, 886.0, 12.1, 87.0, None,2020-06-10 06:00:00, None, None, 886.0,24
None, 8.09, 78.28, None, None, None, None, 4.0, 8.1, 6.1, 1021.4, 0.2, 4.0, 886.0, 8.1, 78.0, None,2020-06-10 07:00:00, None, None, 886.0,24
None, 10.08, 66.88, None, None, None, None, 4.0, 10.1, 6.1, 1021.2, 0.2, 4.0, 886.0, 10.0, 67.0, None,2020-06-10 08:00:00, None, None, 886.0,24
None, 12.21, 58.19, None, None, None, None, 5.0, 12.2, 6.1, 1021.0, 0.1, 5.0, 886.0, 12.3, 58.0, None,2020-06-10 09:00:00, None, None, 886.0,24
