CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
8.55,74.41,2020-06-10 00:00:00,4.0,24
6.795,85.5,2020-06-10 01:00:00,5.0,24
7.37,83.9,2020-06-10 02:00:00,5.0,24
6.978,85.0,2020-06-10 03:00:00,5.0,24
6.562,89.1,2020-06-10 04:00:00,5.0,24
5.477,93.6,2020-06-10 05:00:00,5.0,24
6.667,93.8,2020-06-10 06:00:00,6.0,24
7.354,91.3,2020-06-10 07:00:00,6.0,24
9.55,82.1,2020-06-10 08:00:00,7.0,24
11.42,73.02,2020-06-10 09:00:00,7.0,24
13.2,64.95,2020-06-10 10:00:00,6.0,24
14.31,57.7,2020-06-10 11:00:00,6.0,24
15.79,49.63,2020-06-10 12:00:00,5.0,24
16.13,48.25,2020-06-10 13:00:00,5.0,24
17.15,42.06,2020-06-10 14:00:00,4.0,24
17.33,38.64,2020-06-10 15:00:00,3.0,24
17.28,38.97,2020-06-10 16:00:00,3.0,24
17.19,37.79,2020-06-10 17:00:00,2.0,24
17.82,38.25,2020-06-10 18:00:00,3.0,24
17.01,37.43,2020-06-10 19:00:00,3.0,24
15.45,44.34,2020-06-10 20:00:00,4.0,24
14.08,50.19,2020-06-10 21:00:00,4.0,24
12.1,58.3,2020-06-10 22:00:00,4.0,24
8.2,75.01,2020-06-10 23:00:00,4.0,24
6.685,80.1,2020-06-11 00:00:00,3.0,24
5.426,84.4,2020-06-11 01:00:00,3.0,24
5.084,85.2,2020-06-11 02:00:00,3.0,24
5.228,88.4,2020-06-11 03:00:00,4.0,24
5.573,87.2,2020-06-11 04:00:00,3.0,24
5.3,88.4,2020-06-11 05:00:00,4.0,24
7.168,83.6,2020-06-11 06:00:00,5.0,24
8.66,82.1,2020-06-11 07:00:00,6.0,24
9.74,74.09,2020-06-11 08:00:00,6.0,24
10.46,72.6,2020-06-11 09:00:00,6.0,24
12.04,66.8,2020-06-11 10:00:00,6.0,24
14.7,57.61,2020-06-11 11:00:00,6.0,24
16.15,48.64,2020-06-11 12:00:00,5.0,24
16.3,44.4,2020-06-11 13:00:00,4.0,24
15.96,45.28,2020-06-11 14:00:00,5.0,24
13.64,66.98,2020-06-11 15:00:00,8.0,24
14.41,60.8,2020-06-11 16:00:00,7.0,24
14.43,64.95,2020-06-11 17:00:00,8.0,24
11.51,90.4,2020-06-11 18:00:00,10.0,24
12.92,83.2,2020-06-11 19:00:00,11.0,24
13.11,60.87,2020-06-11 20:00:00,6.0,24
10.97,71.8,2020-06-11 21:00:00,6.0,24
7.605,89.2,2020-06-11 22:00:00,6.0,24
8.98,72.16,2020-06-11 23:00:00,5.0,24
6.748,83.4,2020-06-12 00:00:00,4.0,24
7.448,84.2,2020-06-12 01:00:00,5.0,24
7.475,88.0,2020-06-12 02:00:00,6.0,24
7.135,87.7,2020-06-12 03:00:00,5.0,24
7.411,86.5,2020-06-12 04:00:00,6.0,24
6.673,91.6,2020-06-12 05:00:00,5.0,24
7.707,85.0,2020-06-12 06:00:00,5.0,24
8.38,83.1,2020-06-12 07:00:00,6.0,24
8.78,81.3,2020-06-12 08:00:00,6.0,24
9.69,77.8,2020-06-12 09:00:00,6.0,24
10.19,76.72,2020-06-12 10:00:00,6.0,24
12.09,73.22,2020-06-12 11:00:00,7.0,24
14.25,65.58,2020-06-12 12:00:00,8.0,24
14.46,66.36,2020-06-12 13:00:00,8.0,24
14.07,76.62,2020-06-12 14:00:00,10.0,24
14.13,62.02,2020-06-12 15:00:00,7.0,24
13.95,56.08,2020-06-12 16:00:00,5.0,24
13.37,50.64,2020-06-12 17:00:00,3.0,24
13.32,49.61,2020-06-12 18:00:00,3.0,24
12.71,48.82,2020-06-12 19:00:00,2.0,24
12.02,57.61,2020-06-12 20:00:00,4.0,24
9.72,66.26,2020-06-12 21:00:00,4.0,24
9.71,57.66,2020-06-12 22:00:00,2.0,24
8.06,63.71,2020-06-12 23:00:00,2.0,24
6.03,71.06,2020-06-13 00:00:00,1.0,24
4.788,78.09,2020-06-13 01:00:00,1.0,24
1.769,89.5,2020-06-13 02:00:00,0.0,24
-0.024,91.0,2020-06-13 03:00:00,-1.0,24
-1.165,92.9,2020-06-13 04:00:00,-2.0,24
-0.854,92.7,2020-06-13 05:00:00,-2.0,24
1.079,90.6,2020-06-13 06:00:00,0.0,24
4.309,79.82,2020-06-13 07:00:00,1.0,24
7.268,65.89,2020-06-13 08:00:00,1.0,24
9.77,57.22,2020-06-13 09:00:00,2.0,24
11.11,56.96,2020-06-13 10:00:00,3.0,24
11.49,57.08,2020-06-13 11:00:00,3.0,24
12.37,51.94,2020-06-13 12:00:00,3.0,24
12.69,50.6,2020-06-13 13:00:00,3.0,24
11.74,66.31,2020-06-13 14:00:00,6.0,24
12.36,59.06,2020-06-13 15:00:00,5.0,24
12.53,50.29,2020-06-13 16:00:00,2.0,24
11.89,64.01,2020-06-13 17:00:00,6.0,24
11.13,68.81,2020-06-13 18:00:00,5.0,24
10.91,71.4,2020-06-13 19:00:00,6.0,24
10.26,76.29,2020-06-13 20:00:00,6.0,24
8.98,84.9,2020-06-13 21:00:00,7.0,24
8.38,90.3,2020-06-13 22:00:00,7.0,24
8.09,86.5,2020-06-13 23:00:00,6.0,24
7.536,94.0,2020-06-14 00:00:00,7.0,24
7.092,95.7,2020-06-14 01:00:00,7.0,24
6.892,96.6,2020-06-14 02:00:00,6.0,24
6.679,97.4,2020-06-14 03:00:00,6.0,24
6.331,97.7,2020-06-14 04:00:00,6.0,24
6.128,98.0,2020-06-14 05:00:00,6.0,24
5.957,98.0,2020-06-14 06:00:00,6.0,24
6.671,89.9,2020-06-14 07:00:00,5.0,24
7.612,89.9,2020-06-14 08:00:00,6.0,24
7.72,89.9,2020-06-14 09:00:00,6.0,24
10.58,60.97,2020-06-14 10:00:00,4.0,24
11.33,53.86,2020-06-14 11:00:00,2.0,24
10.91,73.58,2020-06-14 12:00:00,6.0,24
11.09,71.19,2020-06-14 13:00:00,6.0,24
11.08,61.57,2020-06-14 14:00:00,4.0,24
10.3,67.11,2020-06-14 15:00:00,5.0,24
10.92,68.31,2020-06-14 16:00:00,5.0,24
10.49,73.93,2020-06-14 17:00:00,6.0,24
10.27,74.12,2020-06-14 18:00:00,6.0,24
10.66,71.55,2020-06-14 19:00:00,6.0,24
11.89,55.31,2020-06-14 20:00:00,3.0,24
10.88,55.54,2020-06-14 21:00:00,2.0,24
9.13,61.78,2020-06-14 22:00:00,2.0,24
6.351,74.69,2020-06-14 23:00:00,2.0,24
3.781,86.0,2020-06-15 00:00:00,2.0,24
4.103,81.7,2020-06-15 01:00:00,1.0,24
5.037,80.3,2020-06-15 02:00:00,2.0,24
3.773,86.0,2020-06-15 03:00:00,2.0,24
5.18,74.57,2020-06-15 04:00:00,1.0,24
4.641,78.41,2020-06-15 05:00:00,1.0,24
5.584,73.62,2020-06-15 06:00:00,1.0,24
6.042,71.56,2020-06-15 07:00:00,1.0,24
6.861,68.13,2020-06-15 08:00:00,1.0,24
9.09,59.6,2020-06-15 09:00:00,1.0,24
9.81,57.68,2020-06-15 10:00:00,2.0,24
9.89,55.37,2020-06-15 11:00:00,2.0,24
11.41,49.47,2020-06-15 12:00:00,1.0,24
12.12,45.35,2020-06-15 13:00:00,1.0,24
12.35,50.18,2020-06-15 14:00:00,2.0,24
13.24,47.71,2020-06-15 15:00:00,2.0,24
13.72,49.83,2020-06-15 16:00:00,3.0,24
14.07,49.16,2020-06-15 17:00:00,3.0,24
14.8,46.58,2020-06-15 18:00:00,3.0,24
13.67,50.38,2020-06-15 19:00:00,4.0,24
12.55,55.31,2020-06-15 20:00:00,4.0,24
11.27,64.4,2020-06-15 21:00:00,5.0,24
9.86,74.75,2020-06-15 22:00:00,6.0,24
9.63,72.2,2020-06-15 23:00:00,5.0,24
9.84,75.22,2020-06-16 00:00:00,6.0,24
7.956,89.4,2020-06-16 01:00:00,6.0,24
7.804,87.9,2020-06-16 02:00:00,6.0,24
7.776,91.9,2020-06-16 03:00:00,6.0,24
7.691,93.1,2020-06-16 04:00:00,7.0,24
7.433,95.3,2020-06-16 05:00:00,7.0,24
7.442,94.0,2020-06-16 06:00:00,7.0,24
8.18,94.0,2020-06-16 07:00:00,7.0,24
9.34,74.93,2020-06-16 08:00:00,5.0,24
9.27,76.69,2020-06-16 09:00:00,5.0,24
10.68,69.31,2020-06-16 10:00:00,5.0,24
11.52,67.37,2020-06-16 11:00:00,5.0,24
12.55,61.44,2020-06-16 12:00:00,5.0,24
14.06,52.06,2020-06-16 13:00:00,5.0,24
15.34,43.69,2020-06-16 14:00:00,3.0,24
16.45,41.29,2020-06-16 15:00:00,3.0,24
13.74,59.77,2020-06-16 16:00:00,6.0,24
14.96,56.95,2020-06-16 17:00:00,7.0,24
13.06,62.14,2020-06-16 18:00:00,6.0,24
15.0,55.0,2020-06-16 19:00:00,6.0,24
14.37,62.66,2020-06-16 20:00:00,8.0,24
11.34,74.12,2020-06-16 21:00:00,7.0,24
8.42,85.2,2020-06-16 22:00:00,6.0,24
6.924,87.5,2020-06-16 23:00:00,5.0,24
