air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
6.6, 6.599, 5.8, 0.0, -1.0, 6.9, 87.895,2020-06-10 00:00:00, 88.0, -49.0, 421.0,24
6.2, 6.164, 5.8, 0.0, -3.0, 6.9, 85.237,2020-06-10 01:00:00, 85.0, -49.0, 421.0,24
5.8, 5.834, 5.8, 0.0, 4.0, 6.9, 88.938,2020-06-10 02:00:00, 89.0, -50.0, 421.0,24
5.5, 5.533, 5.4, 0.0, 0.0, 6.9, 88.573,2020-06-10 03:00:00, 89.0, -50.0, 419.0,24
5.5, 5.505, 5.1, 0.0, -1.0, 6.9, 87.504,2020-06-10 04:00:00, 88.0, -50.0, 416.0,24
5.3, 5.307, 5.1, 0.0, 2.0, 6.9, 89.27,2020-06-10 05:00:00, 89.0, -50.0, 415.0,24
6.5, 6.467, 5.1, 0.0, 0.0, 6.9, 89.446,2020-06-10 06:00:00, 89.0, -49.0, 415.0,24
7.0, 7.04, 5.7, 0.0, -1.0, 7.5, 88.382,2020-06-10 07:00:00, 88.0, -49.0, 423.0,24
6.1, 6.052, 5.7, 0.0, -3.0, 7.7, 85.214,2020-06-10 08:00:00, 85.0, -50.0, 459.0,24
6.3, 6.326, 5.7, 0.0, 1.0, 7.7, 86.504,2020-06-10 09:00:00, 87.0, -49.0, 479.0,24
9.2, 9.24, 5.7, 0.0, 1.0, 9.2, 87.266,2020-06-10 10:00:00, 87.0, -48.0, 502.0,24
8.4, 8.39, 5.7, 0.0, -2.0, 9.3, 85.418,2020-06-10 11:00:00, 85.0, -48.0, 521.0,24
8.9, 8.94, 5.7, 0.0, 2.0, 9.7, 87.42,2020-06-10 12:00:00, 87.0, -48.0, 525.0,24
10.1, 10.1, 5.7, 0.0, -6.0, 10.5, 81.564,2020-06-10 13:00:00, 82.0, -47.0, 547.0,24
9.6, 9.61, 5.7, 0.0, 1.0, 10.8, 83.023,2020-06-10 14:00:00, 83.0, -47.0, 558.0,24
10.2, 10.21, 5.7, 0.0, -3.0, 10.8, 79.938,2020-06-10 15:00:00, 80.0, -47.0, 548.0,24
9.7, 9.74, 5.7, 0.0, 0.0, 10.8, 79.667,2020-06-10 16:00:00, 80.0, -47.0, 541.0,24
8.1, 8.13, 5.7, 0.0, 5.0, 10.8, 84.452,2020-06-10 17:00:00, 84.0, -48.0, 505.0,24
6.3, 6.297, 5.7, 0.0, 1.0, 10.8, 85.011,2020-06-10 18:00:00, 85.0, -49.0, 461.0,24
