pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
1.1, 11.92, 77.21, 15.1, 77.0, 8.0, 11.9, 11.9, 8.0, 0.0, 0.0,2020-06-10 00:00:00, -6999.0, None,24
1.1, 10.95, 83.4, 15.1, 83.0, 8.0, 11.0, 11.0, 8.0, 0.0, 0.0,2020-06-10 01:00:00, -6999.0, None,24
1.1, 10.48, 85.4, 15.1, 85.0, 8.0, 10.5, 10.5, 8.0, 0.0, 0.0,2020-06-10 02:00:00, -6999.0, None,24
1.1, 10.2, 82.2, 15.1, 82.0, 7.0, 10.2, 10.1, 7.0, 0.0, 0.0,2020-06-10 03:00:00, -6999.0, None,24
1.1, 9.55, 86.9, 15.1, 87.0, 8.0, 9.6, 9.4, 8.0, 0.0, 0.0,2020-06-10 04:00:00, -6999.0, None,24
1.1, 9.38, 87.3, 15.1, 87.0, 7.0, 9.4, 9.4, 7.0, 0.0, 0.0,2020-06-10 05:00:00, -6999.0, None,24
1.1, 9.89, 89.0, 15.1, 89.0, 8.0, 9.9, 9.3, 8.0, 0.0, 0.0,2020-06-10 06:00:00, -6999.0, None,24
1.1, 11.3, 80.2, 11.4, 80.0, 8.0, 11.3, 9.8, 8.0, 0.0, 0.0,2020-06-10 07:00:00, -6999.0, None,24
0.8, 13.5, 70.52, 13.5, 71.0, 9.0, 13.5, 9.8, 9.0, 0.0, 0.0,2020-06-10 08:00:00, -6999.0, None,24
0.6, 15.19, 64.29, 15.1, 64.0, 8.0, 15.2, 9.8, 8.0, 0.0, 0.0,2020-06-10 09:00:00, -6999.0, None,24
0.6, 17.29, 55.72, 17.4, 56.0, 8.0, 17.3, 9.8, 8.0, 0.0, 0.0,2020-06-10 10:00:00, -6999.0, None,24
0.4, 19.53, 45.34, 19.5, 45.0, 7.0, 19.5, 9.8, 7.0, 0.0, 0.0,2020-06-10 11:00:00, -6999.0, None,24
0.4, 20.47, 42.72, 20.4, 43.0, 7.0, 20.5, 9.8, 7.0, 0.0, 0.0,2020-06-10 12:00:00, -6999.0, None,24
0.4, 21.75, 39.74, 21.6, 40.0, 7.0, 21.8, 9.8, 7.0, 0.0, 0.0,2020-06-10 13:00:00, -6999.0, None,24
0.0, 22.2, 37.55, 22.6, 38.0, 7.0, 22.2, 9.8, 7.0, 0.0, 0.0,2020-06-10 14:00:00, -6999.0, None,24
0.0, 23.0, 34.13, 23.3, 34.0, 6.0, 23.0, 9.8, 6.0, 0.0, 0.0,2020-06-10 15:00:00, -6999.0, None,24
0.0, 23.15, 32.77, 23.6, 33.0, 6.0, 23.2, 9.8, 6.0, 0.0, 0.0,2020-06-10 16:00:00, -6999.0, None,24
0.0, 22.91, 30.4, 23.6, 30.0, 5.0, 22.9, 9.8, 5.0, 0.0, 0.0,2020-06-10 17:00:00, -6999.0, None,24
0.0, 23.24, 27.63, 23.6, 28.0, 3.0, 23.2, 9.8, 3.0, 0.0, 0.0,2020-06-10 18:00:00, -6999.0, None,24
0.0, 20.91, 42.7, 23.3, 43.0, 6.0, 20.9, 21.1, 6.0, 0.0, 0.0,2020-06-10 19:00:00, -6999.0, None,24
0.0, 19.61, 41.63, 23.3, 42.0, 6.0, 19.6, 19.2, 6.0, 0.0, 0.0,2020-06-10 20:00:00, -6999.0, None,24
0.0, 18.58, 53.61, 23.3, 54.0, 9.0, 18.6, 18.6, 9.0, 0.0, 0.0,2020-06-10 21:00:00, -6999.0, None,24
0.0, 15.74, 58.69, 23.3, 59.0, 8.0, 15.7, 15.5, 8.0, 0.0, 0.0,2020-06-10 22:00:00, -6999.0, None,24
0.0, 15.1, 64.9, 23.3, 65.0, 9.0, 15.1, 15.1, 9.0, 0.0, 0.0,2020-06-10 23:00:00, -6999.0, None,24
0.0, 14.24, 65.48, 23.3, 65.0, 8.0, 14.2, 14.3, 8.0, 0.0, 0.0,2020-06-11 00:00:00, -6999.0, None,24
0.0, 12.69, 71.84, 23.3, 72.0, 8.0, 12.7, 12.7, 8.0, 0.0, 0.0,2020-06-11 01:00:00, -6999.0, None,24
0.0, 10.96, 78.21, 23.3, 78.0, 7.0, 11.0, 11.0, 7.0, 0.0, 0.0,2020-06-11 02:00:00, -6999.0, None,24
0.0, 9.87, 83.3, 23.3, 83.0, 7.0, 9.9, 9.8, 7.0, 0.0, 0.0,2020-06-11 03:00:00, -6999.0, None,24
