IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2020-09-09,0.2,49.3474503,-122.9123306
2020-09-09,0.009,55.53945,-122.6788333
2020-09-09,0.009,55.53945,-122.678833
2020-09-09,0.009,55.53945,-122.6788333
2020-09-09,0.009,50.745716,-119.13662
2020-09-09,0.2,49.34745,-122.912331
2020-09-09,0.009,50.7457161,-119.1366196
2020-09-09,0.2,49.3474503,-122.9123306
2020-09-09,0.009,50.7457161,-119.1366196
2020-09-10,0.009,48.5627823,-123.5856705
2020-09-10,0.009,49.9860153,-120.9331131
2020-09-10,0.009,49.9860153,-120.9331131
2020-09-10,0.009,49.986015,-120.933113
2020-09-10,0.009,48.5627823,-123.5856705
2020-09-10,0.009,48.562782,-123.585671
2020-09-11,0.5,49.51458333,-119.9842
2020-09-11,0.009,50.828033,-120.044914
2020-09-11,0.009,50.8280334,-120.0449142
2020-09-11,0.009,54.01205,-125.0490833
2020-09-11,0.5,49.51458333,-119.9842
2020-09-11,0.009,54.01205,-125.0490833
2020-09-11,0.009,50.8280334,-120.0449142
2020-09-11,0.009,54.01205,-125.049083
2020-09-11,0.5,49.514583,-119.9842
2020-09-12,20.0,50.8529,-123.4220833
2020-09-12,0.009,49.4023667,-123.4326667
2020-09-12,0.009,49.402367,-123.432667
2020-09-12,0.009,49.4023667,-123.4326667
2020-09-12,20.0,50.8529,-123.4220833
2020-09-12,20.0,50.8529,-123.422083
2020-09-13,0.2,49.0878334,-121.6188965
2020-09-13,0.009,50.760181,-118.625565
2020-09-13,0.2,49.087833,-121.618897
2020-09-13,0.009,52.1532669,-125.8867188
2020-09-13,0.009,50.7601814,-118.6255646
2020-09-13,0.009,52.153267,-125.886719
2020-09-13,0.009,52.1532669,-125.8867188
2020-09-13,0.009,50.7601814,-118.6255646
2020-09-13,0.2,49.0878334,-121.6188965
2020-09-14,0.1,49.5342833,-120.4705833
2020-09-14,0.009,50.64968333,-122.00326667
2020-09-14,0.1,49.534283,-120.470583
2020-09-14,0.009,50.64968333,-122.00326667
2020-09-14,0.1,49.5342833,-120.4705833
2020-09-14,0.009,50.649683,-122.003267
2020-09-15,0.009,49.105683,-121.1327
2020-09-15,0.009,49.9419174,-120.9176331
2020-09-15,0.009,49.1056833,-121.1327
2020-09-15,0.009,49.9419174,-120.9176331
2020-09-15,0.009,49.1056833,-121.1327
2020-09-15,0.009,49.941917,-120.917633
