IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2020-05-23,0.009,54.149468,-125.430016
2020-05-23,1.2,55.84415,-121.516867
2020-05-23,0.009,54.1494675,-125.4300156
2020-05-23,1.2,55.84415,-121.5168667
2020-05-23,1.2,55.84415,-121.5168667
2020-05-23,0.009,54.1494675,-125.4300156
2020-05-26,2.0,55.6355171,-121.7642365
2020-05-26,0.01,52.08853333,-124.13061667
2020-05-26,2.0,55.6355171,-121.7642365
2020-05-26,0.01,52.088533,-124.130617
2020-05-26,2.0,55.635517,-121.764236
2020-05-26,0.01,52.08853333,-124.13061667
