pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,230.0, None, 3.5,3.2, 23.0, None, None, None,5.0,2021-06-04 08:00:00, None,23
None, None,230.0, None, 6.6,5.8, 26.0, None, None, None,4.0,2021-06-04 11:00:00, None,23
None, None,230.0, None, 8.4,7.8, 25.0, None, None, None,3.0,2021-06-04 13:00:00, None,23
None, None,230.0, None, 6.3,6.2, 24.0, None, None, None,3.0,2021-06-04 20:00:00, None,23
None, None,231.0, None, 5.3,4.7, 21.0, None, None, None,1.0,2021-06-05 09:00:00, None,23
1.0, None,231.0, None, 8.1,7.2, 22.0, None, None, None,0.0,2021-06-05 11:00:00, None,23
1.0, None,231.0, None, 7.3,7.0, 20.0, None, None, None,1.0,2021-06-05 20:00:00, None,23
None, None,231.0, None, 3.6,3.6, 20.0, None, None, None,0.0,2021-06-06 00:00:00, None,23
None, None,231.0, None, 1.9,1.9, 20.0, None, None, None,-1.0,2021-06-06 02:00:00, None,23
None, None,231.0, None, -1.6,-1.5, 20.0, None, None, None,-1.0,2021-06-06 04:00:00, None,23
None, None,231.0, None, -2.1,-2.1, 20.0, None, None, 0.0,-1.0,2021-06-06 05:00:00, None,23
None, None,231.0, None, 1.9,1.9, 17.0, None, None, None,-4.0,2021-06-07 03:00:00, None,23
0.0, None,231.0, None, 2.2,2.1, 17.0, None, None, 0.0,-4.0,2021-06-07 04:00:00, None,23
None, None,231.0, None, 11.9,11.5, 13.0, None, None, None,-2.0,2021-06-07 14:00:00, None,23
None, None,234.0, None, 6.3,6.4, 13.0, None, None, None,-2.0,2021-06-07 22:00:00, None,23
None, None,234.0, None, 14.4,12.7, 11.0, None, None, None,-3.0,2021-06-08 13:00:00, None,23
None, None,234.0, None, 10.6,10.3, 7.0, None, None, None,-1.0,2021-06-09 18:00:00, None,23
None, None,235.0, None, 6.7,6.6, 6.0, None, None, None,-2.0,2021-06-09 22:00:00, None,23
None, None,234.0, None, 4.8,4.7, 4.0, None, None, None,-5.0,2021-06-10 07:00:00, None,23
None, None,240.0, None, 8.0,7.4, 3.0, None, None, None,-4.0,2021-06-10 15:00:00, None,23
6.0, None,240.0, None, 9.3,9.1, 2.0, None, None, None,-4.0,2021-06-10 18:00:00, None,23
