CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
20.87, None, None, None, None, None, None, None, None, 20.9, 20.8, None, 0.1, None, 29.1, None, None,2020-07-29 00:00:00, None, None, None,31
20.01, None, None, None, None, None, None, None, None, 20.0, 19.9, None, 2.0, None, 29.1, None, None,2020-07-29 01:00:00, None, None, None,31
19.3, None, None, None, None, None, None, None, None, 19.3, 19.2, None, 1.0, None, 29.1, None, None,2020-07-29 02:00:00, None, None, None,31
18.61, None, None, None, None, None, None, None, None, 18.6, 18.6, None, 1.0, None, 29.1, None, None,2020-07-29 03:00:00, None, None, None,31
18.08, None, None, None, None, None, None, None, None, 18.1, 18.0, None, 0.1, None, 29.1, None, None,2020-07-29 04:00:00, None, None, None,31
16.82, None, None, None, None, None, None, None, None, 16.8, 16.8, None, 1.0, None, 29.1, None, None,2020-07-29 05:00:00, None, None, None,31
16.31, None, None, None, None, None, None, None, None, 16.3, 16.3, None, 2.0, None, 29.1, None, None,2020-07-29 06:00:00, None, None, None,31
15.64, None, None, None, None, None, None, None, None, 15.6, 15.6, None, 1.0, None, 16.3, None, None,2020-07-29 07:00:00, None, None, None,31
18.2, None, None, None, None, None, None, None, None, 18.2, 15.6, None, 0.0, None, 18.2, None, None,2020-07-29 08:00:00, None, None, None,31
18.19, None, None, None, None, None, None, None, None, 18.2, 15.6, None, -5.0, None, 19.3, None, None,2020-07-29 09:00:00, None, None, None,31
19.2, None, None, None, None, None, None, None, None, 19.2, 15.6, None, 1.0, None, 19.3, None, None,2020-07-29 10:00:00, None, None, None,31
23.06, None, None, None, None, None, None, None, None, 23.1, 15.6, None, -5.0, None, 23.1, None, None,2020-07-29 11:00:00, None, None, None,31
25.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-07-29 12:00:00, None, None, None,31
29.21, None, None, None, None, None, None, None, None, 29.2, 15.6, None, -6.0, None, 29.2, None, None,2020-07-29 13:00:00, None, None, None,31
29.93, None, None, None, None, None, None, None, None, 29.9, 15.6, None, -4.0, None, 29.9, None, None,2020-07-29 14:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 28.9, 15.6, None, -6.0, None, None, None, None,2020-07-29 15:00:00, None, None, None,31
24.32, None, None, None, None, None, None, None, None, 24.3, 24.3, None, 8.0, None, 28.7, None, None,2020-07-30 20:00:00, None, None, None,31
23.2, None, None, None, None, None, None, None, None, 23.2, 23.2, None, 3.0, None, 28.7, None, None,2020-07-30 21:00:00, None, None, None,31
22.35, None, None, None, None, None, None, None, None, 22.4, 22.2, None, 1.0, None, 28.7, None, None,2020-07-30 23:00:00, None, None, None,31
21.41, None, None, None, None, None, None, None, None, 21.4, 21.4, None, 1.0, None, 28.7, None, None,2020-07-31 00:00:00, None, None, None,31
20.49, None, None, None, None, None, None, None, None, 20.5, 20.3, None, 1.0, None, 28.7, None, None,2020-07-31 01:00:00, None, None, None,31
20.02, None, None, None, None, None, None, None, None, 20.0, 20.0, None, 1.0, None, 28.7, None, None,2020-07-31 02:00:00, None, None, None,31
19.41, None, None, None, None, None, None, None, None, 19.4, 19.4, None, 0.1, None, 28.7, None, None,2020-07-31 03:00:00, None, None, None,31
18.68, None, None, None, None, None, None, None, None, 18.7, 18.7, None, 1.0, None, 28.7, None, None,2020-07-31 04:00:00, None, None, None,31
17.49, None, None, None, None, None, None, None, None, 17.5, 17.3, None, 0.1, None, 28.7, None, None,2020-07-31 05:00:00, None, None, None,31
16.23, None, None, None, None, None, None, None, None, 16.2, 15.9, None, 1.0, None, 28.7, None, None,2020-07-31 06:00:00, None, None, None,31
17.37, None, None, None, None, None, None, None, None, 17.4, 15.9, None, 1.0, None, 17.4, None, None,2020-07-31 07:00:00, None, None, None,31
17.53, None, None, None, None, None, None, None, None, 17.5, 15.9, None, -0.1, None, 17.5, None, None,2020-07-31 08:00:00, None, None, None,31
18.87, None, None, None, None, None, None, None, None, 18.9, 15.9, None, -4.0, None, 19.0, None, None,2020-07-31 09:00:00, None, None, None,31
20.08, None, None, None, None, None, None, None, None, 20.1, 15.9, None, 0.1, None, 20.1, None, None,2020-07-31 10:00:00, None, None, None,31
24.08, None, None, None, None, None, None, None, None, 24.1, 15.9, None, -4.0, None, 24.2, None, None,2020-07-31 11:00:00, None, None, None,31
27.32, None, None, None, None, None, None, None, None, 27.3, 15.9, None, -7.0, None, 27.5, None, None,2020-07-31 12:00:00, None, None, None,31
29.79, None, None, None, None, None, None, None, None, 29.8, 15.9, None, -4.0, None, 29.9, None, None,2020-07-31 13:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 15.9, None, -2.0, None, None, None, None,2020-07-31 14:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 15.9, None, -8.0, None, None, None, None,2020-07-31 15:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 15.9, None, 4.0, None, None, None, None,2020-07-31 16:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 15.9, None, -3.0, None, None, None, None,2020-07-31 17:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 15.9, None, 7.0, None, None, None, None,2020-07-31 18:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 26.3, 26.3, None, 5.0, None, None, None, None,2020-07-31 19:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 26.0, 25.3, None, 7.0, None, None, None, None,2020-07-31 20:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 24.2, 23.8, None, 2.0, None, None, None, None,2020-07-31 22:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 23.7, 23.5, None, 0.1, None, None, None, None,2020-07-31 23:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 22.0, 21.7, None, 1.0, None, None, None, None,2020-08-01 00:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 22.2, 20.8, None, 1.0, None, None, None, None,2020-08-01 01:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 21.4, 20.8, None, 0.1, None, None, None, None,2020-08-01 02:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 20.9, 20.0, None, -0.1, None, None, None, None,2020-08-01 03:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 20.1, 19.3, None, 0.1, None, None, None, None,2020-08-01 04:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 16.2, 15.9, None, 1.0, None, None, None, None,2020-08-01 05:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 17.8, 15.9, None, 1.0, None, None, None, None,2020-08-01 06:00:00, None, None, None,31
18.69, None, None, None, None, None, None, None, None, 18.7, 17.8, None, -2.0, None, 19.0, None, None,2020-08-01 07:00:00, None, None, None,31
19.78, None, None, None, None, None, None, None, None, 19.8, 17.8, None, -2.0, None, 19.8, None, None,2020-08-01 08:00:00, None, None, None,31
19.17, None, None, None, None, None, None, None, None, 19.2, 17.8, None, -4.0, None, 20.8, None, None,2020-08-01 09:00:00, None, None, None,31
21.24, None, None, None, None, None, None, None, None, 21.2, 17.8, None, -1.0, None, 21.2, None, None,2020-08-01 10:00:00, None, None, None,31
23.63, None, None, None, None, None, None, None, None, 23.6, 17.8, None, -7.0, None, 24.1, None, None,2020-08-01 11:00:00, None, None, None,31
26.54, None, None, None, None, None, None, None, None, 26.5, 17.8, None, -2.0, None, 26.8, -479.0, None,2020-08-01 12:00:00, None, None, None,31
29.33, None, None, None, None, None, None, None, None, 29.3, 17.8, None, -1.0, None, 29.3, None, None,2020-08-01 13:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 29.7, 17.8, None, -2.0, None, None, None, None,2020-08-01 14:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 17.8, None, -2.0, None, None, None, None,2020-08-01 15:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 17.8, None, -6.0, None, None, None, None,2020-08-01 16:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, None, 17.8, None, 0.1, None, None, None, None,2020-08-01 17:00:00, None, None, None,31
None, None, None, None, None, None, None, None, None, 25.2, 17.8, None, 12.0, None, None, None, None,2020-08-01 18:00:00, None, None, None,31
22.53, None, None, None, None, None, None, None, None, 22.5, 22.4, None, 10.0, None, 25.2, -502.0, None,2020-08-01 19:00:00, None, None, None,31
19.08, None, None, None, None, None, None, None, None, 19.1, 17.5, None, 3.0, None, 25.2, None, None,2020-08-01 20:00:00, None, None, None,31
17.53, None, None, None, None, None, None, None, None, 17.5, 16.3, None, 0.1, None, 25.2, None, None,2020-08-01 21:00:00, None, None, None,31
15.45, None, None, None, None, None, None, None, None, 15.5, 15.5, None, -0.1, None, 25.2, None, None,2020-08-01 22:00:00, None, None, None,31
15.41, None, None, None, None, None, None, None, None, 15.4, 15.0, None, -0.1, None, 25.2, None, None,2020-08-01 23:00:00, None, None, None,31
16.48, None, None, None, None, None, None, None, None, 16.5, 15.0, None, -1.0, None, 25.2, None, None,2020-08-02 00:00:00, None, None, None,31
16.75, None, None, None, None, None, None, None, None, 16.8, 15.0, None, 0.0, None, 25.2, None, None,2020-08-02 01:00:00, None, None, None,31
16.04, None, None, None, None, None, None, None, None, 16.0, 15.0, None, 1.0, None, 25.2, None, None,2020-08-02 02:00:00, None, None, None,31
16.67, None, None, None, None, None, None, None, None, 16.7, 15.0, None, 1.0, None, 25.2, None, None,2020-08-02 03:00:00, None, None, None,31
15.83, None, None, None, None, None, None, None, None, 15.8, 15.0, None, -0.1, None, 25.2, None, None,2020-08-02 04:00:00, None, None, None,31
15.65, None, None, None, None, None, None, None, None, 15.7, 15.0, None, 1.0, None, 25.2, None, None,2020-08-02 05:00:00, None, None, None,31
14.71, None, None, None, None, None, None, None, None, 14.7, 14.7, None, 1.0, None, 25.2, None, None,2020-08-02 06:00:00, None, None, None,31
15.04, None, None, None, None, None, None, None, None, 15.0, 14.6, None, 1.0, None, 15.1, None, None,2020-08-02 07:00:00, None, None, None,31
16.66, None, None, None, None, None, None, None, None, 16.7, 14.3, None, -1.0, None, 16.7, None, None,2020-08-02 08:00:00, None, None, None,31
