pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 10.6, 71.7, None, None, None, None, None, None, 6.0, 10.6, 10.4, 0.0, 6.0, None, 18.8, 72.0, None,2020-07-29 00:00:00, None, None, None,31
None, None, 9.82, 75.28, None, None, None, None, None, None, 6.0, 9.8, 9.8, 0.0, 6.0, None, 18.8, 75.0, None,2020-07-29 01:00:00, None, None, None,31
None, None, 9.38, 77.37, None, None, None, None, None, None, 6.0, 9.4, 9.4, 0.0, 6.0, None, 18.8, 77.0, None,2020-07-29 02:00:00, None, None, None,31
None, None, 9.56, 73.87, None, None, None, None, None, None, 5.0, 9.6, 9.3, 0.0, 5.0, None, 18.8, 74.0, None,2020-07-29 03:00:00, None, None, None,31
None, None, 9.42, 74.3, None, None, None, None, None, None, 5.0, 9.4, 9.0, 0.0, 5.0, None, 18.8, 74.0, None,2020-07-29 04:00:00, None, None, None,31
None, None, 9.54, 70.92, None, None, None, None, None, None, 5.0, 9.5, 9.0, 0.0, 5.0, None, 18.8, 71.0, None,2020-07-29 05:00:00, None, None, None,31
None, None, 9.75, 68.27, None, None, None, None, None, None, 4.0, 9.8, 9.0, 0.0, 4.0, None, 18.8, 68.0, None,2020-07-29 06:00:00, None, None, None,31
None, None, 9.69, 67.79, None, None, None, None, None, None, 4.0, 9.7, 9.5, 0.0, 4.0, None, 9.8, 68.0, None,2020-07-29 07:00:00, None, None, None,31
None, None, 12.65, 57.6, None, None, None, None, None, None, 5.0, 12.7, 9.5, 0.0, 5.0, None, 12.6, 58.0, None,2020-07-29 08:00:00, None, None, None,31
None, None, 16.23, 51.7, None, None, None, None, None, None, 6.0, 16.2, 9.5, -0.1, 6.0, None, 16.2, 52.0, None,2020-07-29 09:00:00, None, None, None,31
None, None, 17.85, 41.58, None, None, None, None, None, None, 5.0, 17.9, 9.5, 0.0, 5.0, None, 18.4, 42.0, None,2020-07-29 10:00:00, None, None, None,31
None, None, 20.76, 37.71, None, None, None, None, None, None, 7.0, 20.8, 9.5, 0.0, 7.0, None, 20.7, 38.0, None,2020-07-29 11:00:00, None, None, None,31
None, None, 19.87, 41.84, None, None, None, None, None, None, None, None, None, None, 6.0, None, None, None, None,2020-07-29 12:00:00, None, None, None,31
None, None, 22.13, 35.06, None, None, None, None, None, None, 6.0, 22.1, 9.5, -0.1, 6.0, None, 22.4, 35.0, None,2020-07-29 13:00:00, None, None, None,31
None, None, 22.91, 33.78, None, None, None, None, None, None, 6.0, 22.9, 9.5, -0.1, 6.0, None, 24.8, 34.0, None,2020-07-29 14:00:00, None, None, None,31
None, None, 22.63, 35.54, None, None, None, None, None, None, 6.0, 22.6, 9.5, 0.0, 6.0, None, 24.8, 36.0, None,2020-07-29 15:00:00, None, None, None,31
None, None, 22.47, 35.57, None, None, None, None, None, None, 6.0, 22.5, 9.5, 0.0, 6.0, None, 24.8, 36.0, None,2020-07-29 16:00:00, None, None, None,31
None, None, 22.44, 35.48, None, None, None, None, None, None, 6.0, 22.4, 9.5, -0.1, 6.0, None, 24.8, 35.0, None,2020-07-29 17:00:00, None, None, None,31
None, None, 21.48, 39.97, None, None, None, None, None, None, 8.0, 21.5, 9.5, 0.1, 8.0, None, 24.8, 40.0, None,2020-07-29 18:00:00, None, None, None,31
None, None, 20.36, 46.03, None, None, None, None, None, None, 8.0, 20.4, 20.4, 0.0, 8.0, None, 21.5, 46.0, None,2020-07-29 19:00:00, None, None, None,31
None, None, 18.2, 55.3, None, None, None, None, None, None, 9.0, 18.2, 18.2, 0.1, 9.0, None, 21.5, 55.0, None,2020-07-29 20:00:00, None, None, None,31
