RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
38.11, None, None, 6.4, 1.329, 94.4, 3.0, 16.0, None, None, 94.0, None, None, None, None, None, None, 16.35, None, 23.5, 38.0, 24.79, 1.3, 16.4, None, 0.0, None,2020-07-29 00:00:00, None,31
37.97, None, None, 4.7, 0.832, 99.7, 2.0, 15.7, None, None, 100.0, None, None, None, None, None, None, 15.79, None, 23.5, 38.0, 25.18, 0.8, 15.8, None, -0.1, None,2020-07-29 01:00:00, None,31
41.18, None, None, 4.0, 0.75, 102.6, 2.0, 15.1, None, None, 103.0, None, None, None, None, None, None, 15.2, None, 23.5, 41.0, 24.24, 0.8, 15.2, None, -0.1, None,2020-07-29 02:00:00, None,31
45.02, None, None, 3.0, 0.307, 97.3, 2.0, 14.6, None, None, 97.0, None, None, None, None, None, None, 14.51, None, 23.5, 45.0, 18.41, 0.3, 14.5, None, 0.0, None,2020-07-29 03:00:00, None,31
47.85, None, None, 2.7, 0.052, 98.6, 3.0, 14.0, None, None, 99.0, None, None, None, None, None, None, 13.99, None, 23.5, 48.0, 23.58, 0.1, 14.0, None, 0.0, None,2020-07-29 04:00:00, None,31
48.84, None, None, 5.4, 0.495, 94.9, 5.0, 13.6, None, None, 95.0, None, None, None, None, None, None, 15.58, None, 23.5, 49.0, 41.26, 0.5, 15.6, None, 0.0, None,2020-07-29 05:00:00, None,31
49.52, None, None, 4.4, 0.757, 97.3, 5.0, 13.6, None, None, 97.0, None, None, None, None, None, None, 15.09, None, 23.5, 50.0, 23.46, 0.8, 15.1, None, 0.0, None,2020-07-29 06:00:00, None,31
59.19, None, None, 3.7, 0.854, 97.8, 6.0, 14.1, None, None, 98.0, None, None, None, None, None, None, 14.14, None, 15.1, 59.0, 15.53, 0.9, 14.1, None, 0.0, None,2020-07-29 07:00:00, None,31
61.87, None, None, 3.3, 0.873, 96.8, 7.0, 14.1, None, None, 97.0, None, None, None, None, None, None, 14.66, None, 15.1, 62.0, 18.4, 0.9, 14.7, None, 0.2, None,2020-07-29 08:00:00, None,31
47.6, None, None, 7.6, 1.169, 98.1, 6.0, 14.1, None, None, 98.0, None, None, None, None, None, None, 18.57, None, 18.5, 48.0, 42.52, 1.2, 18.6, None, 0.2, None,2020-07-29 09:00:00, None,31
36.93, None, None, 8.8, 1.442, 126.3, 6.0, 14.1, None, None, 126.0, None, None, None, None, None, None, 20.67, None, 21.1, 37.0, 72.45, 1.4, 20.7, None, 0.3, None,2020-07-29 10:00:00, None,31
32.92, None, None, 14.5, 2.871, 282.6, 5.0, 14.1, None, None, 283.0, None, None, None, None, None, None, 21.48, None, 21.4, 33.0, 58.67, 2.9, 21.5, None, -0.2, None,2020-07-29 11:00:00, None,31
29.31, None, None, None, 3.183, 319.1, None, None, None, None, None, None, None, None, None, None, None, 21.87, None, None, None, 61.2, None, None, None, None, None,2020-07-29 12:00:00, None,31
21.9, None, None, 16.6, 3.712, 321.7, 1.0, 14.1, None, None, 322.0, None, None, None, None, None, None, 23.38, None, 23.3, 22.0, 56.6, 3.7, 23.4, None, 0.1, None,2020-07-29 13:00:00, None,31
19.53, None, None, 16.4, 4.151, 330.0, -1.0, 14.1, None, None, 330.0, None, None, None, None, None, None, 23.26, None, 24.0, 20.0, 57.33, 4.2, 23.3, None, 0.1, None,2020-07-29 14:00:00, None,31
22.21, None, None, 13.8, 3.517, 341.8, 1.0, 14.1, None, None, 342.0, None, None, None, None, None, None, 23.92, None, 24.4, 22.0, 58.52, 3.5, 23.9, None, 0.0, None,2020-07-29 15:00:00, None,31
20.48, None, None, 12.6, 2.867, 335.2, 1.0, 14.1, None, None, 335.0, None, None, None, None, None, None, 24.43, None, 25.1, 20.0, 57.58, 2.9, 24.4, None, 0.1, None,2020-07-29 16:00:00, None,31
21.74, None, None, None, 2.908, 350.0, None, None, None, None, None, None, None, None, None, None, None, 24.26, None, None, None, 65.83, None, None, None, None, None,2020-07-29 17:00:00, None,31
20.94, None, None, 8.8, 2.125, 54.41, 0.0, 14.1, None, None, 54.0, None, None, None, None, None, None, 22.99, None, 25.1, 21.0, 55.79, 2.1, 23.0, None, 0.2, None,2020-07-29 18:00:00, None,31
27.05, None, None, 12.3, 2.021, 41.38, 3.0, 21.3, None, None, 41.0, None, None, None, None, None, None, 21.36, None, 23.2, 27.0, 60.31, 2.0, 21.4, None, -0.3, None,2020-07-29 19:00:00, None,31
35.42, None, None, 5.2, 0.635, 73.74, 4.0, 19.0, None, None, 74.0, None, None, None, None, None, None, 19.08, None, 23.2, 35.0, 45.96, 0.6, 19.1, None, -0.1, None,2020-07-29 20:00:00, None,31
44.16, None, None, 2.2, 0.129, 86.9, 4.0, 15.9, None, None, 87.0, None, None, None, None, None, None, 15.91, None, 23.2, 44.0, 22.53, 0.1, 15.9, None, -0.3, None,2020-07-29 21:00:00, None,31
46.09, None, None, 1.8, 0.04, 73.3, 3.0, 15.0, None, None, 73.0, None, None, None, None, None, None, 14.95, None, 23.2, 46.0, 33.0, 0.0, 15.0, None, -0.2, None,2020-07-29 22:00:00, None,31
45.31, None, None, 0.0, 0.0, 64.67, 3.0, 14.5, None, None, 65.0, None, None, None, None, None, None, 14.47, None, 23.2, 45.0, 7.228, 0.0, 14.5, None, -0.1, None,2020-07-29 23:00:00, None,31
41.63, None, None, 1.6, 0.02, 76.07, 2.0, 14.5, None, None, 76.0, None, None, None, None, None, None, 15.19, None, 23.2, 42.0, 25.14, 0.0, 15.2, None, 0.0, None,2020-07-30 00:00:00, None,31
46.69, None, None, 2.9, 0.486, 104.0, 3.0, 14.5, None, None, 104.0, None, None, None, None, None, None, 15.14, None, 23.2, 47.0, 12.87, 0.5, 15.1, None, 0.0, None,2020-07-30 01:00:00, None,31
47.81, None, None, 1.1, 0.017, 98.6, 4.0, 14.5, None, None, 99.0, None, None, None, None, None, None, 15.31, None, 23.2, 48.0, 20.91, 0.0, 15.3, None, -0.1, None,2020-07-30 02:00:00, None,31
49.57, None, None, 0.0, 0.0, 86.5, 4.0, 14.5, None, None, 87.0, None, None, None, None, None, None, 14.83, None, 23.2, 50.0, 12.13, 0.0, 14.8, None, 0.0, None,2020-07-30 03:00:00, None,31
51.51, None, None, 1.6, 0.08, 96.7, 5.0, 14.5, None, None, 97.0, None, None, None, None, None, None, 15.48, None, 23.2, 52.0, 13.16, 0.1, 15.5, None, -0.1, None,2020-07-30 04:00:00, None,31
55.88, None, None, 1.0, 0.031, 101.6, 6.0, 14.5, None, None, 102.0, None, None, None, None, None, None, 14.98, None, 23.2, 56.0, 7.172, 0.0, 15.0, None, 0.0, None,2020-07-30 05:00:00, None,31
62.24, None, None, 0.0, 0.0, 93.2, 7.0, 14.4, None, None, 93.0, None, None, None, None, None, None, 14.35, None, 23.2, 62.0, 11.93, 0.0, 14.4, None, 0.0, None,2020-07-30 06:00:00, None,31
