pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
2.0,577.0, None,3.6,3.6,-3.0, None, None, 0.0,0.0, None,2022-10-15 00:00:00, None,42
3.0,577.0, None,3.5,3.6,-3.0, None, None, 0.0,0.0, None,2022-10-15 01:00:00, None,42
3.0,578.0, None,3.2,3.3,-3.0, None, None, 1.0,0.0, None,2022-10-15 02:00:00, None,42
3.0,578.0, None,3.1,3.3,-3.0, None, None, 0.0,0.0, None,2022-10-15 03:00:00, None,42
3.0,578.0, None,3.0,3.0,-3.0, None, None, 0.0,0.0, None,2022-10-15 04:00:00, None,42
3.0,578.0, None,3.0,3.0,-3.0, None, None, 0.0,0.0, None,2022-10-15 05:00:00, None,42
3.0,578.0, None,3.1,3.2,-3.0, None, None, 0.0,0.0, None,2022-10-15 06:00:00, None,42
3.0,578.0, None,2.8,2.9,-3.0, None, None, 0.0,0.0, None,2022-10-15 07:00:00, None,42
2.0,578.0, None,3.5,3.6,-3.0, None, None, 0.0,0.0, None,2022-10-15 08:00:00, None,42
None,576.0, None,7.3,6.8,-5.0, None, None, None,0.0, None,2022-10-15 09:00:00, None,42
None,576.0, None,11.9,9.1,-5.0, None, None, 0.0,0.0, None,2022-10-15 10:00:00, None,42
0.0,576.0, None,9.6,9.9,-4.0, None, None, 0.0,0.0, None,2022-10-15 11:00:00, None,42
0.0,576.0, None,10.5,10.0,-3.0, None, None, 0.0,0.0, None,2022-10-15 12:00:00, None,42
None,575.0, None,10.8,12.1,-5.0, None, None, None,0.0, None,2022-10-15 13:00:00, None,42
None,575.0, None,13.4,12.5,-4.0, None, None, 0.0,0.0, None,2022-10-15 14:00:00, None,42
None,575.0, None,13.3,12.8,-4.0, None, None, 0.0,0.0, None,2022-10-15 15:00:00, None,42
None,575.0, None,12.4,12.6,-4.0, None, None, 0.0,0.0, None,2022-10-15 16:00:00, None,42
None,576.0, None,11.2,10.2,-4.0, None, None, 1.0,0.0, None,2022-10-15 17:00:00, None,42
None,576.0, None,8.6,8.8,-3.0, None, None, 0.0,0.0, None,2022-10-15 18:00:00, None,42
None,576.0, None,8.1,8.1,-3.0, None, None, 0.0,0.0, None,2022-10-15 19:00:00, None,42
None,576.0, None,7.7,7.7,-3.0, None, None, 0.0,0.0, None,2022-10-15 20:00:00, None,42
