wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
180.0,6.2, None, -0.25,2.0, 101.1,1.0, None, None,69.0,2016-01-15 00:00:00, None, None,3
0.0,4.9, None, -0.16,5.0, 101.0,1.7, None, None,80.0,2016-01-15 01:00:00, None, None,3
22.5,3.4, None, -0.15,5.0, 101.0,0.8, None, None,83.0,2016-01-15 02:00:00, None, None,3
22.5,3.3, None, -0.1,6.0, 101.0,0.5, None, None,82.0,2016-01-15 03:00:00, None, None,3
22.5,2.6, None, -0.07,3.0, 101.0,0.3, None, None,85.0,2016-01-15 04:00:00, None, None,3
22.5,2.2, None, 0.01,4.0, 101.0,0.1, None, None,86.0,2016-01-15 05:00:00, None, None,3
45.0,2.0, None, 0.04,2.0, 101.0,0.2, None, None,88.0,2016-01-15 06:00:00, None, None,3
0.0,1.6, None, 0.08,3.0, 101.1,-0.1, None, None,88.0,2016-01-15 07:00:00, None, None,3
None,1.4, None, 0.09,0.0, 101.1,-0.3, None, None,88.0,2016-01-15 08:00:00, None, None,3
22.5,1.1, None, 0.07,2.0, 101.1,-0.4, None, None,90.0,2016-01-15 09:00:00, None, None,3
0.0,1.6, None, 0.09,1.0, 101.2,-0.5, None, None,86.0,2016-01-15 10:00:00, None, None,3
0.0,1.4, None, 0.13,4.0, 101.2,-0.5, None, None,87.0,2016-01-15 11:00:00, None, None,3
22.5,1.1, None, 0.17,2.0, 101.3,-0.6, None, None,88.0,2016-01-15 12:00:00, None, None,3
None,1.2, None, 0.14,0.0, 101.3,-0.5, None, None,88.0,2016-01-15 13:00:00, None, None,3
None,0.9, None, 0.1,1.0, 101.3,-0.8, None, None,89.0,2016-01-15 14:00:00, None, None,3
None,0.3, None, 0.12,1.0, 101.4,-1.3, None, None,89.0,2016-01-15 15:00:00, None, None,3
22.5,1.3, None, 0.08,3.0, 101.4,-0.4, None, None,89.0,2016-01-15 16:00:00, None, None,3
None,1.8, None, 0.15,1.0, 101.5,-0.2, None, None,87.0,2016-01-15 17:00:00, None, None,3
292.5,2.5, None, 0.18,1.0, 101.6,0.3, None, None,85.0,2016-01-15 18:00:00, None, None,3
None,3.3, None, 0.22,0.0, 101.6,1.1, None, None,86.0,2016-01-15 19:00:00, None, None,3
90.0,4.8, None, 0.1,4.0, 101.6,0.3, None, None,73.0,2016-01-15 20:00:00, None, None,3
67.5,5.5, None, -0.01,4.0, 101.6,0.3, None, None,69.0,2016-01-15 21:00:00, None, None,3
112.5,5.1, None, -0.14,4.0, 101.5,2.3, None, None,82.0,2016-01-15 22:00:00, None, None,3
247.5,5.0, None, -0.13,1.0, 101.5,2.7, None, 8.5,85.0,2016-01-15 23:00:00, 1.8, 0.8,3
None,4.4, None, -0.12,1.0, 101.4,2.9, None, None,90.0,2016-01-16 00:00:00, None, None,3
None,4.3, None, -0.04,0.0, 101.4,3.0, None, None,91.0,2016-01-16 01:00:00, None, None,3
None,4.2, None, -0.06,1.0, 101.4,2.8, None, None,91.0,2016-01-16 02:00:00, None, None,3
90.0,6.1, None, -0.14,7.0, 101.3,3.1, None, None,81.0,2016-01-16 03:00:00, None, None,3
90.0,6.6, None, -0.16,8.0, 101.3,3.0, None, None,78.0,2016-01-16 04:00:00, None, None,3
67.5,7.1, None, -0.2,7.0, 101.2,2.8, None, None,74.0,2016-01-16 05:00:00, None, None,3
67.5,7.2, None, -0.14,11.0, 101.1,3.1, None, None,75.0,2016-01-16 06:00:00, None, None,3
67.5,6.1, None, -0.16,8.0, 101.1,3.7, None, None,84.0,2016-01-16 07:00:00, None, None,3
67.5,6.5, None, -0.16,13.0, 101.0,3.9, None, None,83.0,2016-01-16 08:00:00, None, None,3
67.5,6.5, None, -0.23,11.0, 100.9,3.8, None, None,83.0,2016-01-16 09:00:00, None, None,3
67.5,6.5, None, -0.27,8.0, 100.8,3.7, None, None,82.0,2016-01-16 10:00:00, None, None,3
67.5,6.2, None, -0.32,10.0, 100.7,3.7, None, None,84.0,2016-01-16 11:00:00, None, None,3
67.5,6.3, None, -0.33,10.0, 100.6,3.5, None, None,83.0,2016-01-16 12:00:00, None, None,3
67.5,5.9, None, -0.37,5.0, 100.4,3.6, None, None,85.0,2016-01-16 13:00:00, None, None,3
67.5,7.0, None, -0.39,9.0, 100.3,3.6, None, None,79.0,2016-01-16 14:00:00, None, None,3
67.5,7.2, 30.0, -0.38,11.0, 100.2,4.1, None, None,81.0,2016-01-16 15:00:00, None, None,3
67.5,7.8, None, -0.23,10.0, 100.2,4.9, None, None,82.0,2016-01-16 16:00:00, None, None,3
90.0,7.7, None, -0.01,5.0, 100.3,5.5, None, None,86.0,2016-01-16 17:00:00, None, None,3
90.0,7.6, None, 0.23,11.0, 100.4,5.5, None, None,87.0,2016-01-16 18:00:00, None, None,3
45.0,7.3, None, 0.3,5.0, 100.5,5.4, None, None,88.0,2016-01-16 19:00:00, None, None,3
90.0,7.2, None, 0.25,11.0, 100.5,5.3, None, None,88.0,2016-01-16 20:00:00, None, None,3
67.5,7.5, None, 0.14,9.0, 100.6,5.4, None, None,87.0,2016-01-16 21:00:00, None, None,3
67.5,7.7, None, 0.09,7.0, 100.6,5.7, None, None,87.0,2016-01-16 22:00:00, None, None,3
67.5,8.0, None, 0.15,8.0, 100.7,5.8, None, 7.4,86.0,2016-01-16 23:00:00, 0.1, 21.4,3
45.0,8.4, None, 0.2,7.0, 100.8,6.0, None, None,85.0,2016-01-17 00:00:00, None, None,3
67.5,8.5, None, 0.25,6.0, 100.8,6.4, None, None,87.0,2016-01-17 01:00:00, None, None,3
67.5,8.3, None, 0.24,6.0, 100.9,6.5, None, None,88.0,2016-01-17 02:00:00, None, None,3
67.5,8.3, None, 0.21,8.0, 101.0,6.6, None, None,89.0,2016-01-17 03:00:00, None, None,3
