ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,594.0, 7.0, None, None,2020-07-01 00:00:00,7.9, None, 0.0, None,27
None,595.0, 7.0, None, None,2020-07-01 01:00:00,7.4, None, 0.0, None,27
None,597.0, 7.0, None, None,2020-07-01 02:00:00,6.1, None, None, None,27
None,598.0, 7.0, None, None,2020-07-01 03:00:00,5.3, None, 0.0, None,27
None,600.0, 7.0, None, None,2020-07-01 04:00:00,4.5, None, 0.0, None,27
None,604.0, 7.0, None, None,2020-07-01 05:00:00,4.1, None, 0.0, None,27
None,607.0, 6.0, None, None,2020-07-01 06:00:00,3.7, None, 0.0, None,27
None,608.0, 5.0, None, None,2020-07-01 07:00:00,3.4, None, 0.0, None,27
None,608.0, 5.0, None, None,2020-07-01 08:00:00,3.5, None, 0.0, None,27
None,608.0, 4.0, None, None,2020-07-01 09:00:00,3.3, None, 0.0, None,27
None,610.0, 4.0, None, None,2020-07-01 10:00:00,3.0, None, 0.0, None,27
None,612.0, 3.0, None, None,2020-07-01 11:00:00,3.0, None, 0.0, None,27
None,612.0, 3.0, None, None,2020-07-01 12:00:00,3.1, None, 0.0, None,27
None,612.0, 3.0, None, None,2020-07-01 13:00:00,3.0, None, 0.0, None,27
None,612.0, 3.0, None, None,2020-07-01 14:00:00,3.0, None, 0.0, None,27
None,613.0, 3.0, None, None,2020-07-01 15:00:00,3.0, None, 0.0, None,27
None,612.0, 3.0, None, None,2020-07-01 16:00:00,3.3, None, 0.0, None,27
None,614.0, 3.0, None, None,2020-07-01 17:00:00,3.5, None, 0.0, None,27
None,614.0, 3.0, None, None,2020-07-01 18:00:00,4.5, None, 0.0, None,27
None,614.0, 3.0, None, None,2020-07-01 19:00:00,5.4, None, 0.0, None,27
None,613.0, 3.0, None, None,2020-07-01 20:00:00,5.4, None, 1.0, None,27
None,613.0, 3.0, None, None,2020-07-01 21:00:00,6.9, None, 0.0, None,27
None,618.0, 4.0, None, None,2020-07-01 22:00:00,4.8, None, 0.0, None,27
None,621.0, 4.0, None, None,2020-07-01 23:00:00,4.5, None, 0.0, None,27
None,621.0, 4.0, None, None,2020-07-02 00:00:00,4.0, None, 0.0, None,27
None,621.0, 4.0, None, None,2020-07-02 01:00:00,3.9, None, 0.0, None,27
None,622.0, 4.0, None, None,2020-07-02 02:00:00,3.3, None, 0.0, None,27
None,625.0, 4.0, None, None,2020-07-02 03:00:00,2.7, None, 0.0, None,27
None,627.0, 3.0, None, None,2020-07-02 04:00:00,2.3, None, 0.0, None,27
None,629.0, 3.0, None, None,2020-07-02 05:00:00,2.2, None, 0.0, None,27
None,631.0, 3.0, None, None,2020-07-02 06:00:00,1.9, None, 0.0, None,27
None,632.0, 2.0, None, None,2020-07-02 07:00:00,1.9, None, 0.0, None,27
None,632.0, 2.0, None, None,2020-07-02 08:00:00,2.1, None, 0.0, None,27
None,633.0, 2.0, None, None,2020-07-02 09:00:00,2.3, None, 0.0, None,27
None,633.0, 2.0, None, None,2020-07-02 10:00:00,2.5, None, 0.0, None,27
None,634.0, 2.0, None, None,2020-07-02 11:00:00,2.7, None, 0.0, None,27
None,634.0, 2.0, None, None,2020-07-02 12:00:00,2.9, None, 0.0, None,27
None,635.0, 2.0, None, None,2020-07-02 13:00:00,3.1, None, 0.0, None,27
None,634.0, 2.0, None, None,2020-07-02 14:00:00,3.3, None, 0.0, None,27
None,634.0, 2.0, None, None,2020-07-02 15:00:00,3.4, None, 0.0, None,27
None,634.0, 2.0, None, None,2020-07-02 16:00:00,4.2, None, 1.0, None,27
None,633.0, 2.0, None, None,2020-07-02 17:00:00,4.3, None, 1.0, None,27
None,633.0, 2.0, None, None,2020-07-02 18:00:00,5.1, None, 0.0, None,27
None,632.0, 2.0, None, None,2020-07-02 19:00:00,6.2, None, 0.0, None,27
None,631.0, 2.0, None, None,2020-07-02 20:00:00,8.4, None, 0.0, None,27
None,630.0, 4.0, None, None,2020-07-02 21:00:00,8.6, None, 0.0, None,27
None,630.0, 5.0, None, None,2020-07-02 22:00:00,9.5, None, 0.0, None,27
None,628.0, 6.0, None, None,2020-07-02 23:00:00,10.3, None, 1.0, None,27
None,628.0, 7.0, None, None,2020-07-03 00:00:00,10.2, None, 0.0, None,27
None,629.0, 7.0, None, None,2020-07-03 01:00:00,9.1, None, 0.0, None,27
None,629.0, 7.0, None, None,2020-07-03 02:00:00,8.5, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-03 03:00:00,7.2, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-03 04:00:00,7.1, None, 0.0, None,27
None,631.0, 7.0, None, None,2020-07-03 05:00:00,6.4, None, 0.0, None,27
None,631.0, 7.0, None, None,2020-07-03 06:00:00,6.2, None, 0.0, None,27
None,631.0, 6.0, None, None,2020-07-03 07:00:00,6.0, None, 0.0, None,27
None,632.0, 6.0, None, None,2020-07-03 08:00:00,5.9, None, 0.0, None,27
None,632.0, 5.0, None, None,2020-07-03 09:00:00,5.6, None, 0.0, None,27
None,633.0, 5.0, None, None,2020-07-03 10:00:00,5.0, None, 0.0, None,27
None,632.0, 4.0, None, None,2020-07-03 11:00:00,5.6, None, 0.0, None,27
None,632.0, 4.0, None, None,2020-07-03 12:00:00,5.4, None, 0.0, None,27
None,633.0, 4.0, None, None,2020-07-03 13:00:00,5.3, None, 0.0, None,27
None,632.0, 4.0, None, None,2020-07-03 14:00:00,6.1, None, 0.0, None,27
None,632.0, 4.0, None, None,2020-07-03 15:00:00,6.7, None, 0.0, None,27
None,631.0, 4.0, None, None,2020-07-03 16:00:00,7.6, None, 0.0, None,27
None,630.0, 4.0, None, None,2020-07-03 17:00:00,9.5, None, 0.0, None,27
None,628.0, 5.0, None, None,2020-07-03 18:00:00,10.0, None, 0.0, None,27
None,627.0, 7.0, None, None,2020-07-03 19:00:00,11.8, None, None, None,27
None,627.0, 7.0, None, None,2020-07-03 20:00:00,10.9, None, 0.0, None,27
None,628.0, 7.0, None, None,2020-07-03 21:00:00,10.4, None, 0.0, None,27
None,627.0, 7.0, None, None,2020-07-03 22:00:00,10.4, None, None, None,27
None,627.0, 7.0, None, None,2020-07-03 23:00:00,10.3, None, 0.0, None,27
None,628.0, 7.0, None, None,2020-07-04 00:00:00,9.6, None, 0.0, None,27
None,627.0, 7.0, None, None,2020-07-04 01:00:00,10.1, None, None, None,27
None,628.0, 7.0, None, None,2020-07-04 02:00:00,9.6, None, None, None,27
None,629.0, 7.0, None, None,2020-07-04 03:00:00,7.9, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-04 04:00:00,6.5, None, 0.0, None,27
None,631.0, 7.0, None, None,2020-07-04 05:00:00,5.4, None, 0.0, None,27
None,632.0, 7.0, None, None,2020-07-04 06:00:00,5.1, None, 0.0, None,27
None,632.0, 6.0, None, None,2020-07-04 07:00:00,5.0, None, 0.0, None,27
None,632.0, 6.0, None, None,2020-07-04 08:00:00,4.9, None, 0.0, None,27
None,633.0, 5.0, None, None,2020-07-04 09:00:00,4.5, None, 0.0, None,27
None,633.0, 4.0, None, None,2020-07-04 10:00:00,4.1, None, 0.0, None,27
None,633.0, 4.0, None, None,2020-07-04 11:00:00,3.6, None, 0.0, None,27
None,634.0, 3.0, None, None,2020-07-04 12:00:00,2.9, None, 0.0, None,27
None,634.0, 3.0, None, None,2020-07-04 13:00:00,2.7, None, 0.0, None,27
None,634.0, 3.0, None, None,2020-07-04 14:00:00,2.9, None, None, None,27
None,634.0, 2.0, None, None,2020-07-04 15:00:00,3.4, None, None, None,27
None,633.0, 2.0, None, None,2020-07-04 16:00:00,5.2, None, 0.0, None,27
None,632.0, 2.0, None, None,2020-07-04 17:00:00,6.3, None, 0.0, None,27
None,631.0, 3.0, None, None,2020-07-04 18:00:00,7.7, None, None, None,27
None,630.0, 6.0, None, None,2020-07-04 19:00:00,8.8, None, 1.0, None,27
None,629.0, 7.0, None, None,2020-07-04 20:00:00,9.6, None, None, None,27
None,628.0, 8.0, None, None,2020-07-04 21:00:00,10.8, None, None, None,27
None,627.0, 10.0, None, None,2020-07-04 22:00:00,11.1, None, 0.0, None,27
None,626.0, 11.0, None, None,2020-07-04 23:00:00,12.6, None, 0.0, None,27
None,626.0, 12.0, None, None,2020-07-05 00:00:00,12.4, None, None, None,27
None,625.0, 12.0, None, None,2020-07-05 01:00:00,12.4, None, None, None,27
None,626.0, 12.0, None, None,2020-07-05 02:00:00,11.2, None, None, None,27
None,626.0, 12.0, None, None,2020-07-05 03:00:00,10.9, None, None, None,27
None,628.0, 12.0, None, None,2020-07-05 04:00:00,7.9, None, None, None,27
None,630.0, 10.0, None, None,2020-07-05 05:00:00,6.0, None, 0.0, None,27
None,631.0, 9.0, None, None,2020-07-05 06:00:00,5.4, None, 0.0, None,27
None,632.0, 7.0, None, None,2020-07-05 07:00:00,5.2, None, 0.0, None,27
None,632.0, 6.0, None, None,2020-07-05 08:00:00,5.2, None, 0.0, None,27
None,632.0, 6.0, None, None,2020-07-05 09:00:00,4.7, None, 0.0, None,27
None,633.0, 5.0, None, None,2020-07-05 10:00:00,4.8, None, 0.0, None,27
None,633.0, 4.0, None, None,2020-07-05 11:00:00,4.1, None, 0.0, None,27
None,633.0, 3.0, None, None,2020-07-05 12:00:00,4.3, None, None, None,27
None,633.0, 3.0, None, None,2020-07-05 13:00:00,4.7, None, None, None,27
None,633.0, 3.0, None, None,2020-07-05 14:00:00,5.9, None, None, None,27
None,631.0, 3.0, None, None,2020-07-05 15:00:00,8.1, None, None, None,27
None,629.0, 3.0, None, None,2020-07-05 16:00:00,10.4, None, None, None,27
None,629.0, 3.0, None, None,2020-07-05 17:00:00,9.5, None, None, None,27
None,628.0, 4.0, None, None,2020-07-05 18:00:00,11.1, None, None, None,27
None,628.0, 5.0, None, None,2020-07-05 19:00:00,11.0, None, None, None,27
None,626.0, 7.0, None, None,2020-07-05 20:00:00,13.3, None, None, None,27
None,625.0, 8.0, None, None,2020-07-05 21:00:00,14.1, None, None, None,27
None,625.0, 9.0, None, None,2020-07-05 22:00:00,14.0, None, None, None,27
None,624.0, 11.0, None, None,2020-07-05 23:00:00,13.2, None, None, None,27
None,625.0, 11.0, None, None,2020-07-06 00:00:00,13.3, None, None, None,27
None,624.0, 11.0, None, None,2020-07-06 01:00:00,13.2, None, None, None,27
None,623.0, 11.0, None, None,2020-07-06 02:00:00,15.9, None, None, None,27
None,624.0, 12.0, None, None,2020-07-06 03:00:00,13.1, None, None, None,27
None,627.0, 12.0, None, None,2020-07-06 04:00:00,9.6, None, 0.0, None,27
None,627.0, 11.0, None, None,2020-07-06 05:00:00,10.0, None, 0.0, None,27
None,628.0, 10.0, None, None,2020-07-06 06:00:00,9.3, None, None, None,27
None,628.0, 9.0, None, None,2020-07-06 07:00:00,8.6, None, None, None,27
None,629.0, 9.0, None, None,2020-07-06 08:00:00,8.2, None, None, None,27
None,629.0, 7.0, None, None,2020-07-06 09:00:00,8.2, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-06 10:00:00,7.9, None, None, None,27
None,630.0, 7.0, None, None,2020-07-06 11:00:00,7.5, None, None, None,27
None,630.0, 6.0, None, None,2020-07-06 12:00:00,7.3, None, 0.0, None,27
None,630.0, 6.0, None, None,2020-07-06 13:00:00,7.7, None, None, None,27
None,630.0, 6.0, None, None,2020-07-06 14:00:00,8.7, None, None, None,27
None,629.0, 6.0, None, None,2020-07-06 15:00:00,10.6, None, None, None,27
None,627.0, 6.0, None, None,2020-07-06 16:00:00,12.3, None, None, None,27
None,625.0, 7.0, None, None,2020-07-06 17:00:00,14.0, None, 0.0, None,27
None,625.0, 7.0, None, None,2020-07-06 18:00:00,13.1, None, None, None,27
None,623.0, 9.0, None, None,2020-07-06 19:00:00,16.4, None, 0.0, None,27
None,623.0, 12.0, None, None,2020-07-06 20:00:00,15.1, None, 1.0, None,27
None,623.0, 13.0, None, None,2020-07-06 21:00:00,15.9, None, 1.0, None,27
None,622.0, 14.0, None, None,2020-07-06 22:00:00,16.0, None, None, None,27
None,622.0, 14.0, None, None,2020-07-06 23:00:00,15.7, None, 0.0, None,27
None,623.0, 14.0, None, None,2020-07-07 00:00:00,15.1, None, None, None,27
None,623.0, 14.0, None, None,2020-07-07 01:00:00,14.5, None, None, None,27
None,623.0, 14.0, None, None,2020-07-07 02:00:00,14.6, None, None, None,27
None,623.0, 14.0, None, None,2020-07-07 03:00:00,14.8, None, 0.0, None,27
None,625.0, 14.0, None, None,2020-07-07 04:00:00,12.1, None, None, None,27
None,626.0, 13.0, None, None,2020-07-07 05:00:00,11.4, None, 0.0, None,27
None,627.0, 12.0, None, None,2020-07-07 06:00:00,9.0, None, 0.0, None,27
None,628.0, 11.0, None, None,2020-07-07 07:00:00,8.6, None, 0.0, None,27
None,629.0, 9.0, None, None,2020-07-07 08:00:00,7.1, None, 0.0, None,27
None,630.0, 8.0, None, None,2020-07-07 09:00:00,6.6, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-07 10:00:00,7.0, None, 0.0, None,27
None,630.0, 7.0, None, None,2020-07-07 11:00:00,6.0, None, 0.0, None,27
None,631.0, 6.0, None, None,2020-07-07 12:00:00,6.2, None, 0.0, None,27
None,631.0, 6.0, None, None,2020-07-07 13:00:00,5.5, None, 0.0, None,27
None,637.0, 5.0, None, None,2020-07-07 14:00:00,4.2, None, 0.0, None,27
None,638.0, 5.0, None, None,2020-07-07 15:00:00,4.6, None, 0.0, None,27
None,638.0, 5.0, None, None,2020-07-07 16:00:00,6.0, None, 1.0, None,27
None,637.0, 5.0, None, None,2020-07-07 17:00:00,5.3, None, 0.0, None,27
None,636.0, 5.0, None, None,2020-07-07 18:00:00,6.9, None, 0.0, None,27
None,635.0, 5.0, None, None,2020-07-07 19:00:00,8.0, None, None, None,27
None,635.0, 5.0, None, None,2020-07-07 20:00:00,8.5, None, None, None,27
None,635.0, 7.0, None, None,2020-07-07 21:00:00,7.1, None, 0.0, None,27
None,636.0, 7.0, None, None,2020-07-07 22:00:00,9.2, None, 0.0, None,27
None,636.0, 7.0, None, None,2020-07-07 23:00:00,7.6, None, 0.0, None,27
