pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -6.128, 93.5, -5.4, 94.0, -7.0, -6.1, -6.5, 1014.3, 0.1, -7.0, 879.0, 0.0,2021-02-05 00:00:00, -6999.0, 879.0,6
None, -6.132, 93.5, -5.4, 94.0, -7.0, -6.1, -6.5, 1013.0, 0.1, -7.0, 878.0, 0.0,2021-02-05 01:00:00, -6999.0, 878.0,6
None, -6.037, 93.5, -5.4, 94.0, -7.0, -6.0, -6.5, 1013.0, 0.0, -7.0, 878.0, 0.0,2021-02-05 02:00:00, -6999.0, 878.0,6
None, -6.084, 93.5, -5.4, 94.0, -7.0, -6.1, -6.5, 1013.0, 0.1, -7.0, 878.0, 0.0,2021-02-05 03:00:00, -6999.0, 878.0,6
None, -5.855, 93.8, -5.4, 94.0, -7.0, -5.9, -6.5, 1013.0, 0.1, -7.0, 878.0, 0.0,2021-02-05 04:00:00, -6999.0, 878.0,6
None, -6.006, 93.6, -5.4, 94.0, -7.0, -6.0, -6.5, 1013.2, 0.1, -7.0, 878.0, 0.0,2021-02-05 05:00:00, -6999.0, 878.0,6
None, -6.156, 93.6, -5.4, 94.0, -7.0, -6.2, -6.5, 1013.4, 0.1, -7.0, 878.0, 0.0,2021-02-05 06:00:00, -6999.0, 878.0,6
None, -6.928, 93.3, -6.1, 93.0, -8.0, -6.9, -7.1, 1013.5, 0.0, -8.0, 878.0, 0.0,2021-02-05 07:00:00, -6999.0, 878.0,6
None, -7.748, 92.5, -6.1, 93.0, -9.0, -7.7, -8.0, 1014.9, 0.0, -9.0, 879.0, 0.0,2021-02-05 08:00:00, -6999.0, 879.0,6
None, -6.689, 92.0, -6.1, 92.0, -7.0, -6.7, -8.0, 1013.6, 0.0, -7.0, 878.0, 0.0,2021-02-05 09:00:00, -6999.0, 878.0,6
None, -4.395, 85.1, -4.4, 85.0, -6.0, -4.4, -8.0, 1013.2, 0.0, -6.0, 878.0, 0.0,2021-02-05 10:00:00, -6999.0, 878.0,6
None, -2.762, 80.9, -2.4, 81.0, -5.0, -2.8, -8.0, 1012.9, 0.0, -5.0, 878.0, 0.0,2021-02-05 11:00:00, -6999.0, 878.0,6
0.0, -2.403, 79.92, -2.3, 80.0, -5.0, -2.4, -8.0, 1012.9, 0.0, -5.0, 878.0, 0.0,2021-02-05 12:00:00, -6999.0, 878.0,6
None, -2.029, 80.2, None, None, None, None, None, None, None, -5.0, 877.0, None,2021-02-05 13:00:00, None, None,6
0.0, -1.999, 81.4, -1.8, 81.0, -4.0, -2.0, -8.0, 1012.8, 0.0, -4.0, 878.0, 0.0,2021-02-05 14:00:00, -6999.0, 878.0,6
0.0, -2.243, 83.4, -1.8, 83.0, -4.0, -2.2, -8.0, 1014.0, 0.0, -4.0, 879.0, 0.0,2021-02-05 15:00:00, -6999.0, 879.0,6
0.0, -2.568, 87.4, -1.8, 87.0, -4.0, -2.6, -8.0, 1014.0, 0.0, -4.0, 879.0, 0.0,2021-02-05 16:00:00, -6999.0, 879.0,6
0.0, -2.868, 86.6, -1.8, 87.0, -5.0, -2.9, -8.0, 1014.1, 0.0, -5.0, 879.0, 0.0,2021-02-05 17:00:00, -6999.0, 879.0,6
0.0, -3.706, 86.2, -1.8, 86.0, -6.0, -3.7, -8.0, 1015.4, 0.0, -6.0, 880.0, 0.0,2021-02-05 18:00:00, -6999.0, 880.0,6
